p,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,curvature_backward_seconds,m_p,m_reference,scale_match,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,transformed_eig_p10,transformed_eig_p50,transformed_eig_p90,transformed_eig_p99,transformed_condition_proxy,operator_state_bytes,preconditioner_build_seconds,synthetic_generation_seconds,activation_forward_seconds,factor_accumulation_seconds,matrix_function_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
0.25,2024,1,0.7203410874065171,0.4547214954376221,0.9092,0.7861127240333559,234,1.068115234375,0.6399405598640442,0.4119535982608795,0.5880463719367981,176.12271118164062,15.914852142333984,606.5292358398438,1686.452392578125,2673.080810546875,59904,234,8.765318063087761,9.885180484503508,6969.555762206982,0.03673117896382753,3.5629738540649405,0.3042440326213839,0.023633247286081224,0.026920224033296143,10,0,0,2560,0.0,8385.950657142961,98043.59382361948,3.4192705025027887,11.050132243457565,16.080040388787204,19.14983628688995,19.22712071383739,0.006021802296310353,0.2700717496997847,0.9973303511926289,4.961264805938463,165.61990947522605,9998116,0.1702221855521202,0.005269504070281982,0.004605087995529175,0.039252991665154696,0.12054627227783203,9349120,241172480,167368192,245366784,158019072,0,8.595095877535641,19348480,245366784,168558592,245366784,149210112,0.025714952498674393,1.0794207323342562,168558592,245366784
0.25,2024,2,0.41967858208550346,0.3575140224173665,0.9411,0.8385078418579571,468,1.068115234375,0.21814903616905212,0.8143123984336853,0.1856876015663147,26.450878143310547,0.0023906168062239885,66.28309631347656,385.7965393066406,537.6116333007812,59904,234,8.512622205540538,9.63138284534216,7166.36734620582,0.03572242220258738,3.553356030464171,0.30465465891361254,0.023823359347879828,0.015218239918351244,10,0,0,2560,0.0,35058.88266086498,158020.13754358332,2.1230351387300748,3.8894338835119253,7.035177038577765,10.444485620794353,11.917534054265515,0.077144864780025,0.3609736813407245,1.3278169068356582,9.670326101093428,17.211993444046684,9998116,0.15357541013509035,0.0029870080947875977,0.002682400047779083,0.028556383844465013,0.11918294525146485,9349120,245366784,167368192,245366784,158019072,0,8.359046795405447,19348480,245366784,168558592,245366784,149210112,0.025501648895442486,1.079715703614056,168558592,245366784
0.25,2024,3,0.3331163194444444,0.3026027649339987,0.951,0.8909029596825585,702,1.068115234375,0.1581697314977646,0.8641269207000732,0.13587306439876556,20.054380416870117,0.00026225869078189135,15.938875198364258,361.8927001953125,498.61480712890625,59904,234,8.581291327252984,9.69696694985032,7107.85029001526,0.036016515480020106,3.554020421028139,0.304565665960312,0.02367596729844799,0.01522486393153674,10,0,0,2560,0.0,44465.66476815892,171738.92137471878,1.9652688509267868,3.100141693435303,5.866646393488695,8.942126632902017,10.95512887063051,0.10659320361462123,0.39900157238890166,1.5425281820224137,10.178656036535365,14.471168233195193,9998116,0.15342670492827892,0.0029498879909515383,0.0026667520403861997,0.028559743877500293,0.11908358764648437,9349120,245366784,167368192,245366784,158019072,0,8.427864622324705,19348480,245366784,168558592,245366784,149210112,0.02821999602019787,1.0736243333667517,168558592,245366784
0.25,2024,4,0.29140791933760685,0.2464920032802969,0.9552,0.9432980775071597,936,1.068115234375,0.13700254261493683,0.8829293251037598,0.11707064509391785,18.04556655883789,0.00012388538743834943,6.560915946960449,364.8369445800781,492.7718811035156,59904,234,8.52065223455429,9.632130997255445,7159.389911298958,0.03575723674387122,3.5548242607116713,0.30462819409370445,0.023813119344413224,0.015236191928386758,10,0,0,2560,0.0,48912.824315994134,176964.03829924096,1.9020903397140214,2.7661728731052095,5.406445330476516,8.271759323296953,10.628413977719504,0.12288411760031916,0.4185877115979161,1.7030291191736016,10.205268536804947,13.85882205471587,9998116,0.15345883648842573,0.0029186561107635497,0.002660672008991241,0.028560671802610158,0.11915971374511719,9349120,245366784,167368192,245366784,158019072,0,8.367193398065865,19348480,245366784,168558592,245366784,149210112,0.025240054354071617,1.072821805253625,168558592,245366784
0.25,2024,5,0.24994934929741752,0.2094281799208373,0.9628,0.995693195331761,1170,1.068115234375,0.1195746511220932,0.897558867931366,0.10244113206863403,15.749323844909668,4.774867556989193e-05,2.8811912536621094,354.5551452636719,471.95721435546875,59904,234,8.488081051968038,9.583460902795196,7187.347287130128,0.035618148083424464,3.5539504947662346,0.3045552020072938,0.02365455929189911,0.015221087925136162,10,0,0,2560,0.0,52394.46011040851,181798.40678345648,1.8627404763239073,2.5566503753167518,5.022652359434875,7.788873433251278,9.810700430240122,0.13778770584169184,0.45201991943037234,1.835370617955701,10.136921522927683,13.320278516462201,9998116,0.15343440044671297,0.0028352320194244387,0.002647231996059417,0.028550751443952322,0.11924323272705079,9349120,245366784,167368192,245366784,158019072,0,8.334646651521325,19348480,245366784,168558592,245366784,149210112,0.025363795459270477,1.056440830230713,168558592,245366784
