epoch,private_step,layer,side,dimension,F_lambda_min,F_lambda_median,F_lambda_max,F_trace,F_frobenius_norm,F_effective_rank,B_lambda_min,B_lambda_median,B_lambda_max,B_trace,B_frobenius_norm,B_effective_rank,condition_F,condition_B,matrix_cosine,optimal_scale,shape_error,normalized_commutator,top_k,top_k_overlap,generalized_lambda_min,generalized_lambda_median,generalized_lambda_max,generalized_condition,generalized_log10_width
2,234,conv2,A,145,0.0008158670713500474,0.007505468165623679,29.741724791233946,47.81545641225867,30.611882205560313,5.010437311397913,0.7838850496794888,0.9999999999999993,31.350501600097534,177.15146369502122,33.67323618748394,94.68898008936934,16379.351363600115,39.99374858968924,0.8940133626883094,0.812735419798577,0.4480402965523765,0.22937207476620922,10,0.5768086253699106,0.32031567226927704,117.58050752436387,551.0940285714539,1720.4716355813225,3.235647517054561
2,234,conv2,G,32,1.2775662187987062e-05,0.00025877342850949174,0.000805699676969447,0.008361152611141065,0.0016845253117355734,27.837882584449392,0.019326836030542055,0.9821036655567131,457.33378448602576,480.47035205953046,457.35660317456257,1.4213685787223052,1.7829216719805823,23663.14816161862,0.2332503281066452,8.591022386885801e-07,0.9724167236520269,0.17149606164047132,10,0.24145748006903922,14.703854190816715,763.2536908982504,337349.7505958481,22942.947217644454,4.360649205986588
2,234,fc1,A,1569,2.0268648391858147e-07,0.005975375126104582,2853.44790072187,3906.084773219158,2866.5174879424662,4.368077829763776,0.6205832200654496,0.9999999999999994,1141.1057131958903,2957.3285412613036,1146.4243211833643,142.88219557141787,2852870.662398234,1838.7634023935484,0.9923793844247618,2.481343781324201,0.12321995523749733,0.10629384603584678,10,0.7751046061709377,0.01562145784165838,143.4485774015601,2268.3170631960156,145205.2097946327,5.161982198626271
2,234,fc1,G,128,-3.1900201520843404e-17,0.000519404845817438,0.1662817871279009,0.8763626570450871,0.2974899372826176,13.538941632087205,0.09552384495525339,0.9999999999999996,1.0546900905758103,121.01009515582004,10.909704230926405,124.30493229333446,167.28178712790623,11.041118487953065,0.18175203188091882,0.004956083081699778,0.9833443948623277,0.04319988243159186,10,0.07514615634006032,0.8952997313564486,639.8764039767083,1003.4250481319082,1120.7699645029954,3.049516483782541
2,234,fc2,A,129,-3.1629085988000797e-15,0.11652439046623432,880.2620936897017,1039.1207307719585,881.3437552574517,2.4674036913245283,0.8973471234581734,0.9999999999999993,523.7979298804323,679.3201316490452,524.151510240758,4.950582165513683,880263.0936924858,583.7182916036252,0.9990620003768135,1.6798903331265334,0.04330264891527867,0.03045647895967595,10,0.6868362691384562,0.09253479238675118,8.505794393225901,1000.2553961912453,10809.50602893943,4.033805848087677
2,234,fc2,G,10,3.1115016676093097e-16,0.11045481497408402,0.31035963675349826,1.376144830832458,0.5085642740306451,8.125532333423298,0.09793288088166024,0.3219395758341512,0.9749554608889974,3.9113148984424813,1.538846757160284,7.656395219413313,311.3596367534014,9.95534341593719,0.5675376583281252,0.18756213108920505,0.8233474396507396,0.09954958162010315,10,1.0,0.3464434469996127,2.313239527806364,913.0639946201297,2635.535474917355,3.4208688662945415
3,468,conv1,A,10,0.043116033071022256,0.10628902461935685,1.1659533679586869,3.1413334066682603,1.5896402323791445,5.382709590048597,0.9999632745407899,0.9999999887476362,1.1000307380454994,10.100005528192408,3.1953117543271223,9.99569822250065,26.451910716451145,1.1000711386632307,0.6381400039728014,0.3174691867959439,0.769920343496386,0.00040252481451219133,10,1.0000000000000002,0.8569552217706058,9.411926105317953,22.667486348307268,26.451191115298457,1.4224452333902664
3,468,conv1,G,16,6.17236817361646e-05,0.00015015342397364345,0.0010607605171703276,0.0033382589492120048,0.0012393510704570227,11.128643682661732,0.0550537219719903,0.4841868415030806,102.651245532879,110.11859056566209,102.67865378729418,1.5098434238762226,1.9409574756781405,1864.5650440328977,0.5925367473172011,7.152032335698269e-06,0.805543420976642,0.4961896912252057,10,0.5384352450460852,44.76236335024591,430.22334069132796,64385.96189161686,1438.3950504986717,3.1578781799892552
3,468,conv2,A,145,0.0013423124525614918,0.008397458764832572,31.749134797944656,51.28411148809471,32.68355522733996,5.103518657830658,0.5964409769267599,1.0,50.46490467567537,196.99097268690318,51.96308144548058,70.66051812322135,13555.038211585965,84.61005636417268,0.9229111539662211,0.5804893942294584,0.385012989241582,0.24437316263692255,10,0.5858533687348032,0.29981057796024085,106.43077521255263,429.32444542353784,1431.9856502210284,3.1559386659738977
3,468,conv2,G,32,0.00015215374360450103,0.0005874713276175372,0.0013975801314115243,0.01888372084995342,0.0035875952499673483,29.666826633057685,0.03905224859521937,0.9402748993930161,56.248142370366274,78.24410097588718,56.42071239209485,4.544027617393237,2.0809550328853854,1440.3304391863355,0.29972423690420835,1.9058413178921256e-05,0.9540258811018651,0.1240386403543463,10,0.1854050860846649,20.68824058953848,570.2726202585447,30879.26048478294,1492.5996413826413,3.173943332939235
3,468,fc1,A,1569,5.6713710196727806e-05,0.008788420637462786,3682.1657576084835,5011.918540653476,3698.5079127627323,4.307119058827089,0.6980654438993245,0.9999999999999989,3144.813298675102,5174.619603664692,3148.530428876321,27.660174409117044,3484545.2671594247,4505.040789740982,0.995331308180972,1.1691933117005335,0.09651728837236793,0.07891780872122096,10,0.8908059486183358,0.035709700843732414,102.5440131301053,2475.6445506443965,69326.94736026917,4.840902077542232
3,468,fc1,G,128,1.7062271690113983e-18,0.0008527083328188728,0.21562072241386515,1.138206291773575,0.38211507495512514,14.438677145175756,0.09688899109897813,1.0,1.0562133761944161,120.83922422884581,10.895547341578933,124.2891510079245,216.62072241386477,10.901273346064968,0.18676108638205738,0.006549852364850421,0.9824053626754048,0.0420014476936049,10,0.07192871154592007,0.6541236456983867,517.9660821969476,1002.7238364519418,1532.9270590445726,3.1855214904003013
3,468,fc2,A,129,-2.375122568874335e-16,0.26572949938018536,1574.761290791727,1903.298070925854,1577.3804153245594,2.724280871140336,0.8511290575202275,0.9999999999999993,1258.6638425322215,1516.183330338311,1260.2559914314365,3.0717951785637503,1574762.290792101,1478.8166746408006,0.9738411904531192,1.218893646926713,0.22722969827214853,0.21451549806421896,10,0.7159421681628845,0.056722373332288016,3.8968273448632247,1000.2977705214079,17634.97737764808,4.246374906885906
3,468,fc2,G,10,3.652892317113742e-16,0.11477694465103225,0.3041697999400797,1.4260955646586575,0.520926550515996,8.215134028071212,0.09778819997779578,0.3201474698272394,0.972760724766158,3.888992794507087,1.529612043721785,7.663476972763365,305.1697999399682,9.947628906013582,0.5847094420696589,0.19912936352826,0.8112427924823667,0.09973555991185673,10,0.999999999999999,0.36281444530840545,2.200721559045224,911.3355340950301,2511.8501919634477,3.3999937342913884
4,702,conv1,A,10,0.04264468666990092,0.10562337637077657,1.1717214282642432,3.142119819478487,1.5934312031343634,5.362214648116787,0.9999771932084528,0.999999988977259,1.100005603771818,10.10000811728326,3.195311777918123,9.995700620151885,26.869741032486264,1.1000306919425047,0.6367782500651336,0.3175472078008533,0.771046989647185,0.00015546446450551192,10,1.0,0.8527507153798146,9.465254692035533,22.912283359589573,26.868676796576427,1.4292462792320066
4,702,conv1,G,16,0.00010842045268978963,0.00026508416380645496,0.0014237351510918727,0.005440093764973236,0.0018097392483843269,12.357061437320706,0.04063982312696552,0.4319437404754912,247.69717093518884,254.6248648857435,247.70734406436463,1.2092308202380297,2.1866568279304355,6094.937228475183,0.5306299616460468,3.8767597770940325e-06,0.8476035888335507,0.4302580121948724,10,0.5014652232668277,29.74736766671626,354.94710253860353,139179.97942840628,4678.732618890915,3.6701282267569884
4,702,conv2,A,145,0.0012996033375144449,0.008423186146557736,35.080979488722015,55.81008533910849,36.01510634383327,4.977857981245409,0.654187635897226,1.0,56.0357564051333,204.69110650834324,57.46115710484036,65.54455931885614,15255.665582152445,85.6570092895131,0.9243144433605366,0.5793354093450127,0.3816317725178307,0.26243206469360747,10,0.5703767269820837,0.36286602953877783,106.11482299924116,436.3224062311971,1202.4338756256302,3.0800612029331793
4,702,conv2,G,32,0.0003090074254218923,0.0009159492981890348,0.0017838275925086372,0.028581814354869065,0.005311878635398094,30.350285403664657,0.05497272978575854,0.8966923195616225,39.19206440658014,60.36945382123567,39.42694026956102,5.988707856599599,2.126670589062099,712.9364788563473,0.3449417120967658,4.647300800967915e-05,0.9386241075402613,0.09470445733981692,10,0.21466683239089052,25.27332267610443,460.3537434580717,16714.961655963187,661.3677936287716,2.8204430424224642
4,702,fc1,A,1569,4.5379519056937446e-05,0.012225766860569358,4273.359860528447,5862.187980822087,4293.462493063633,4.432028005623293,0.7273787316944734,0.9999999999999984,5691.364486821193,7895.449324139578,5694.477662672033,11.396073199680366,4087855.924691877,7824.485703015828,0.9944724306396734,0.7498018842581196,0.10499802235099572,0.07950979720120258,10,0.8929228818140006,0.04560128326946465,76.1224998307881,3261.677509243063,71526.00267780478,4.854463954619706
4,702,fc1,G,128,-2.4457412301995873e-18,0.0011640675451122372,0.2104545700007369,1.2185136762284632,0.3816456021201385,17.131600003008465,0.09751738123480147,0.9999999999999998,1.0580962004793752,120.73740170970783,10.886885493305334,124.28230034249265,211.4545700007374,10.85033444378188,0.21070763405394252,0.007386468969410641,0.9775491255949186,0.0430249483148535,10,0.058243723349660464,0.7291544172943979,444.9084856455221,999.9501079265415,1371.3831860704606,3.137158820467272
4,702,fc2,A,129,-2.3505741355896383e-13,0.4621550148903419,2210.756963905826,2706.6495961771116,2215.031217631127,2.8744341015160675,0.8265243576075901,0.9999999999999999,2354.9700684059476,2777.4564551707244,2357.7081276668223,2.62664378636094,2210757.9644254814,2849.2446069254493,0.965976549139543,0.9075203952242736,0.25862967059573777,0.24567941197004725,10,0.7096467827720135,0.041473536528482194,2.4133219733753934,1000.7061019219408,24128.786346317487,4.3825354778825565
4,702,fc2,G,10,3.954687040312406e-16,0.12877402921244424,0.3000073882279802,1.4196487158695252,0.5068385375357312,8.427320421699564,0.09775390723324445,0.31894176238850874,0.971081847002762,3.875181161047894,1.5239970077748712,7.666819579944172,301.0073882278611,9.93394406921991,0.5924025035314158,0.19701640947494736,0.8056421499708856,0.09823277445945092,10,1.0000000000000007,0.3871964990719779,2.1913799488810164,910.4082844277706,2351.2823246331322,3.3713047791329385
5,936,conv1,A,10,0.04300306180533728,0.10605219918378014,1.1679926620280565,3.1408673429466605,1.5908983170163902,5.373683300114264,0.9999664996307835,0.9999999848292007,1.1000197021367737,10.100009939938033,3.195312789808492,9.995699308247753,26.566166399954135,1.1000565544375063,0.637547675383301,0.3174254260866259,0.7704109043967047,0.00029085423272447695,10,0.9999999999999996,0.8554782833228504,9.430436441856722,22.725675458227958,26.564877100043788,1.4243078110269993
5,936,conv1,G,16,0.00018945154907116935,0.0004836852215770918,0.0019114981395940054,0.00874491068052887,0.0026811686105318307,13.283383291465194,0.04679481060905305,0.41061393851657046,275.6438336935162,282.10992848642246,275.6520918040805,1.1776706567164685,2.4477652258030727,5890.478668593851,0.5313255066337237,5.168011826203649e-06,0.8471677555244986,0.355823400049836,10,0.5097049753569242,27.152403339712023,283.8433456885958,126260.50413046614,4650.0673458176925,3.667459242719031
5,936,conv2,A,145,0.0014979710925252495,0.00911367861452685,36.44975016082742,57.72626328743768,37.37907907550385,4.964988851833909,0.6885293560494695,0.9999999999999997,56.970001662123494,207.50364942050302,58.4848234156145,64.67931159100088,14592.142507133107,82.74157254382965,0.9442941489510384,0.6035214539906226,0.3291026591457971,0.2117764853077614,10,0.5364991825608596,0.5284787804181907,98.9242317418841,402.2978146784482,761.2374036287811,2.8815201193292426
5,936,conv2,G,32,0.0005353413311482878,0.001358154820883111,0.0023735285608106915,0.04336369630527752,0.007975576022096436,30.65441516721452,0.06175723699260251,0.8776171530361214,22.79104209430233,43.591517309238064,23.183034090604636,9.409379024515331,2.1972498833778,369.0424507986379,0.35927025699195475,0.00012359845721310098,0.9332335626417081,0.06162988244285819,10,0.19508939836814088,22.639905044275103,356.6040111131619,8391.829419205105,370.665398233511,2.568982046354265
5,936,fc1,A,1569,5.417243391916105e-05,0.014469337627417877,4461.701686066814,6150.777700467027,4483.290249111053,4.529338523719945,0.781251017417354,0.999999999999998,8344.53084535765,10788.107608462777,8348.514929454534,7.181423474648656,4232422.080588154,10680.985572272091,0.9926070642621574,0.5330463693254768,0.12137222077914453,0.0983314674180453,10,0.8351705232633155,0.09363889531329503,65.30218657260082,6235.777116217319,66593.87741978148,4.823434302367999
5,936,fc1,G,128,3.151964795143409e-19,0.0013200697824778493,0.2716596562030332,1.4190274350458574,0.45144861437065187,16.711499947631793,0.09782318984426261,1.0000000000000004,1.0609594618633906,120.63944510477242,10.878703405901739,124.27339106491317,272.65965620303314,10.845684582075776,0.20909473820257046,0.00867709379617195,0.9778953882987682,0.042289966726525484,10,0.058143519832213955,0.5475551769380577,409.23822258644844,999.929497460075,1826.1712053417264,3.261541490640622
5,936,fc2,A,129,-2.133480467770767e-16,0.6290635058352391,2822.4641250708823,3474.4327773952473,2827.927383292834,2.96200933675777,0.8523565747092853,0.9999999999999979,3586.4283624739583,4259.092512780958,3591.26327268595,2.6121278309713554,2822465.1250714846,4207.66199134111,0.9490679252683502,0.7473401337307042,0.31507153668148047,0.301160717950492,10,0.6370616517410538,0.05323519073865824,1.849488850599953,1517.5805785558496,28507.09385086913,4.454952945514917
5,936,fc2,G,10,3.779830398144048e-16,0.1245829804342369,0.31709212930860986,1.4369432191556122,0.5204973148466608,8.304678096288946,0.09821895378302273,0.3170772488909611,0.9709661828526337,3.8615918783503504,1.5187819054396208,7.669804120996188,318.09212930848963,9.88573127135535,0.5800758194767808,0.19879609137017326,0.8145624860367322,0.1028227673569574,10,0.9999999999999999,0.3611423587272976,2.1177543140667874,910.1738128344238,2520.2632447823867,3.4014459057757644
