task,method,source,beta,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,epsilon,noise_multiplier,accountant_steps,logical_steps,samples,realized_batch_size_sum,realized_batch_size_mean,realized_batch_size_min,realized_batch_size_max,sample_rate,expected_batch_size,optimizer_steps,noise_events,logical_batch_size,physical_batch_size,clip_fraction,mean_clip_factor,matched_norm_p50,matched_norm_p90,matched_norm_p99,matched_norm_max,raw_norm_p50,raw_norm_p90,raw_norm_p99,geometry_build_seconds,oracle_seconds,private_train_seconds,wall_time_seconds,run_wall_time_seconds,peak_cuda_allocated_bytes,bk_cache_bytes,temporary_per_sample_bytes,operator_state_bytes,factor_state_bytes,trace_S,d_total,normalization,research_only,clip_cos,clip_rel_error,signal_cos,signal_rel_error,update_cos,update_rel_error,total_noise_rms
vit,dp_kfm_a,public,0.25,42,1,1.4122001721555535,0.5644111206054687,0.8298,0.8298,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9183870553970337,0.14165295660495758,77.37675476074219,170.32733154296875,253.2220001220703,455.75286865234375,97.24181365966797,215.7694854736328,327.9936828613281,3.9426982030272484,3.761047074571252,295.30427822843194,316.7904579369351,316.83337354660034,5645680640,4879916544,19562496,79679648,39839528,5526346.0,5526346,per_layer,True,0.7461532028564134,0.9926081158495814,0.7461532028564134,0.9926081158495814,0.013090925131398274,1.1766831374571758,0.7202056504198437
vit,dp_kfm_a,public,0.25,42,2,0.42891321177623737,0.3930972748756409,0.8921,0.8921,0.86095,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.5129386782646179,0.5715393424034119,1.1575300693511963,188.60911560058594,343.000244140625,735.2843627929688,1.5216429233551025,251.41043090820312,474.2957763671875,3.5325177861377597,3.780607354827225,293.7705663451925,315.38923375774175,632.281584540382,5641201152,4879916544,19562496,79679648,39839528,5526346.0,5526346,per_layer,True,0.5648461824993851,0.9953351261935725,0.5648461824993851,0.9953351261935725,0.0059129141511702525,1.2787663246285939,0.7202075926572626
vit,dp_kfm_a,public,0.25,42,3,0.3408024075441025,0.34268997626304626,0.9118,0.9118,1.7629000000000001,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.35325759649276733,0.7058256268501282,0.15321773290634155,160.4365234375,414.7552185058594,1041.11181640625,0.20458021759986877,216.75204467773438,576.3106689453125,3.687570823356509,3.802201187238097,300.0295981951058,321.30184978432953,953.6398209873587,5650125824,4879916544,19562496,79679648,39839528,5526346.0,5526346,per_layer,True,0.5684908988226983,0.9964275981142522,0.5684908988226983,0.9964275981142522,0.004883821481089037,1.2553875936731342,0.720205198848299
vit,dp_kfm_a,public,0.25,42,4,0.3082841370234696,0.32119705061912535,0.9196,0.9196,2.6786000000000003,2.8599779044555476,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.2958289682865143,0.7532171607017517,0.05442558974027634,120.11534118652344,466.4752502441406,1023.9551391601562,0.07272919267416,162.85874938964844,648.6001586914062,3.5314005352556705,3.6755849178880453,292.27893403638154,313.36521729268134,1267.0639668582007,5640700928,4879916544,19562496,79679648,39839528,5526346.0,5526346,per_layer,True,0.5639018703804592,0.9969277715151795,0.5639018703804592,0.9969277715151795,0.004310313348756112,1.2367124508296898,0.7202068879457691
vit,dp_kfm_a,public,0.25,42,5,0.28753026941384324,0.3043508082151413,0.9266,0.9266,3.6017,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.2545246481895447,0.7867030501365662,0.02650449052453041,87.12976837158203,505.03948974609375,1042.8370361328125,0.03548959642648697,119.36176300048828,707.7476806640625,3.5651481077075005,4.016103966161609,296.95736583229154,318.965125028044,1586.0895778303966,5643504128,4879916544,19562496,79679648,39839528,5526346.0,5526346,per_layer,True,0.5782098156701272,0.9971732616023156,0.5782098156701272,0.9971732616023156,0.004204531540890143,1.2192792679474025,0.7202336661986849
