level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,1.0712401221408152,0.0007732382250316512,182.5392246246338,1.6717925331133285,0.12373833856498737,mnist,dp_kfc,public,,42,1,True
layer,conv2,conv2,1.0681686166652715,0.022423908525918034,5293.63751411438,6.1467109701008535,0.0844822929444527,mnist,dp_kfc,public,,42,1,True
layer,fc1,fc1,1.0680353696430591,0.9705686200597354,229123.23474884033,20.824815854241677,0.04350574437891294,mnist,dp_kfc,public,,42,1,True
layer,fc2,fc2,1.0676226898019272,0.006234233189317707,1471.72249853611,5.0135848341568305,0.13068790722628412,mnist,dp_kfc,public,,42,1,True
group,conv1,conv1,1.0712401221408152,0.0007732382250316512,182.5392246246338,1.6717925331133285,0.12373833856498737,mnist,dp_kfc,public,,42,1,True
group,conv2,conv2,1.0681686166652715,0.022423908525918034,5293.63751411438,6.1467109701008535,0.08448229294445268,mnist,dp_kfc,public,,42,1,True
group,fc1,fc1,1.0680353696430591,0.9705686200597354,229123.23474884033,20.824815854241677,0.04350574437891294,mnist,dp_kfc,public,,42,1,True
group,fc2,fc2,1.0676226898019272,0.006234233189317707,1471.72249853611,5.0135848341568305,0.13068790722628412,mnist,dp_kfc,public,,42,1,True
layer,conv1,conv1,1.0629682924586679,0.0007732382250316512,182.5392246246338,2.4404954100096905,0.18063416442451946,mnist,dp_kfc,public,,42,2,True
layer,conv2,conv2,1.067772221037327,0.022423908525918034,5293.63751411438,5.594411490785067,0.07689131841651588,mnist,dp_kfc,public,,42,2,True
layer,fc1,fc1,1.0681021627172083,0.9705686200597354,229123.23474884033,7.761178347234967,0.01621410934038023,mnist,dp_kfc,public,,42,2,True
layer,fc2,fc2,1.0666518306727857,0.006234233189317707,1471.72249853611,1.0210566931159593,0.026615638669083452,mnist,dp_kfc,public,,42,2,True
group,conv1,conv1,1.0629682924586679,0.0007732382250316512,182.5392246246338,2.4404954100096905,0.18063416442451946,mnist,dp_kfc,public,,42,2,True
group,conv2,conv2,1.067772221037327,0.022423908525918034,5293.63751411438,5.594411490785067,0.07689131841651588,mnist,dp_kfc,public,,42,2,True
group,fc1,fc1,1.0681021627172083,0.9705686200597354,229123.23474884033,7.761178347234967,0.01621410934038023,mnist,dp_kfc,public,,42,2,True
group,fc2,fc2,1.0666518306727857,0.006234233189317707,1471.72249853611,1.0210566931159593,0.026615638669083452,mnist,dp_kfc,public,,42,2,True
layer,conv1,conv1,1.0641485704686289,0.0007732382250316512,182.5392246246338,1.754821572123294,0.12988376339267704,mnist,dp_kfc,public,,42,3,True
layer,conv2,conv2,1.068173709800567,0.022423908525918034,5293.63751411438,3.8829134416636633,0.05336796092288046,mnist,dp_kfc,public,,42,3,True
layer,fc1,fc1,1.068041149820217,0.9705686200597354,229123.23474884033,6.840732186785547,0.014291177793165239,mnist,dp_kfc,public,,42,3,True
layer,fc2,fc2,1.0670463068979008,0.006234233189317707,1471.72249853611,0.6496474019455576,0.016934202213322248,mnist,dp_kfc,public,,42,3,True
group,conv1,conv1,1.0641485704686289,0.0007732382250316512,182.5392246246338,1.754821572123294,0.12988376339267704,mnist,dp_kfc,public,,42,3,True
group,conv2,conv2,1.068173709800567,0.022423908525918034,5293.63751411438,3.8829134416636633,0.05336796092288046,mnist,dp_kfc,public,,42,3,True
group,fc1,fc1,1.068041149820217,0.9705686200597354,229123.23474884033,6.840732186785547,0.014291177793165235,mnist,dp_kfc,public,,42,3,True
group,fc2,fc2,1.0670463068979008,0.006234233189317707,1471.72249853611,0.6496474019455576,0.016934202213322248,mnist,dp_kfc,public,,42,3,True
layer,conv1,conv1,1.0660602971630813,0.0007732382250316512,182.5392246246338,1.6368396127323404,0.12115128532107595,mnist,dp_kfc,public,,42,4,True
layer,conv2,conv2,1.0687202332988737,0.022423908525918034,5293.63751411438,3.7155373393816675,0.05106749210733492,mnist,dp_kfc,public,,42,4,True
layer,fc1,fc1,1.068262841821166,0.9705686200597354,229123.23474884033,6.330674465541837,0.013225600983543665,mnist,dp_kfc,public,,42,4,True
layer,fc2,fc2,1.067831952984818,0.006234233189317707,1471.72249853611,0.49401513217424164,0.012877373356109872,mnist,dp_kfc,public,,42,4,True
group,conv1,conv1,1.0660602971630813,0.0007732382250316512,182.5392246246338,1.6368396127323404,0.12115128532107595,mnist,dp_kfc,public,,42,4,True
