level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,3.818429076821343,0.009787569732170097,2310.562685641576,1.0374878693641676,0.02158361321897085,mnist,dp_kfm_a,pink,0.75,42,1,True
layer,conv2,conv2,2.121023421340817,0.08853028382877916,20899.44449557268,1.7233998990450319,0.011921164800269096,mnist,dp_kfm_a,pink,0.75,42,1,True
layer,fc1,fc1,1.028075227105034,0.8975247837769588,211879.69348686945,9.929833996037285,0.021572343159218937,mnist,dp_kfm_a,pink,0.75,42,1,True
layer,fc2,fc2,0.8699522789947307,0.004157362662090878,981.4333180313324,24.1347893487492,0.7703943940096232,mnist,dp_kfm_a,pink,0.75,42,1,True
group,conv1,conv1,3.818429076821343,0.009787569732170097,2310.562685641576,1.0374878693641676,0.02158361321897085,mnist,dp_kfm_a,pink,0.75,42,1,True
group,conv2,conv2,2.121023421340817,0.08853028382877916,20899.44449557268,1.7233998990450319,0.011921164800269096,mnist,dp_kfm_a,pink,0.75,42,1,True
group,fc1,fc1,1.028075227105034,0.8975247837769588,211879.69348686945,9.929833996037285,0.021572343159218937,mnist,dp_kfm_a,pink,0.75,42,1,True
group,fc2,fc2,0.8699522789947307,0.004157362662090878,981.4333180313324,24.1347893487492,0.7703943940096232,mnist,dp_kfm_a,pink,0.75,42,1,True
layer,conv1,conv1,0.9989391963650839,0.0006813873795385917,160.85589137150242,2.5741219891395906,0.2029600862207125,mnist,dp_kfm_a,pink,0.75,42,2,True
layer,conv2,conv2,0.6096416458087451,0.0073681058476102726,1739.3971027750918,3.293601717893325,0.0789717404214217,mnist,dp_kfm_a,pink,0.75,42,2,True
layer,fc1,fc1,1.0226195524349924,0.899850087525008,212428.63057953183,6.0295283940389135,0.013082080582239712,mnist,dp_kfm_a,pink,0.75,42,2,True
layer,fc2,fc2,3.9946371363703146,0.09210041924784788,21742.250412436122,21.8823363404104,0.14840257695181608,mnist,dp_kfm_a,pink,0.75,42,2,True
group,conv1,conv1,0.9989391963650839,0.0006813873795385917,160.85589137150242,2.5741219891395906,0.2029600862207125,mnist,dp_kfm_a,pink,0.75,42,2,True
group,conv2,conv2,0.6096416458087451,0.0073681058476102726,1739.3971027750918,3.293601717893325,0.0789717404214217,mnist,dp_kfm_a,pink,0.75,42,2,True
group,fc1,fc1,1.0226195524349924,0.899850087525008,212428.63057953183,6.0295283940389135,0.013082080582239712,mnist,dp_kfm_a,pink,0.75,42,2,True
group,fc2,fc2,3.9946371363703146,0.09210041924784788,21742.250412436122,21.8823363404104,0.14840257695181608,mnist,dp_kfm_a,pink,0.75,42,2,True
layer,conv1,conv1,2.0366341063645903,0.00281514268005045,664.5739248122234,4.514995074967307,0.1751401156921842,mnist,dp_kfm_a,pink,0.75,42,3,True
layer,conv2,conv2,0.9045744755081946,0.016127370552858615,3807.206654627602,7.317961811753696,0.11860060744073879,mnist,dp_kfm_a,pink,0.75,42,3,True
layer,fc1,fc1,0.8664310051323737,0.6365926493097995,150281.14860979005,8.916987693225435,0.02300201669764221,mnist,dp_kfm_a,pink,0.75,42,3,True
layer,fc2,fc2,7.971219614986523,0.3444648374572936,81318.20479688584,6.988587662639624,0.024507303320245113,mnist,dp_kfm_a,pink,0.75,42,3,True
group,conv1,conv1,2.0366341063645903,0.00281514268005045,664.5739248122234,4.514995074967307,0.17514011569218418,mnist,dp_kfm_a,pink,0.75,42,3,True
group,conv2,conv2,0.9045744755081946,0.016127370552858615,3807.206654627602,7.317961811753696,0.11860060744073879,mnist,dp_kfm_a,pink,0.75,42,3,True
group,fc1,fc1,0.8664310051323737,0.6365926493097995,150281.14860979005,8.916987693225435,0.02300201669764221,mnist,dp_kfm_a,pink,0.75,42,3,True
group,fc2,fc2,7.971219614986523,0.3444648374572936,81318.20479688584,6.988587662639624,0.024507303320245113,mnist,dp_kfm_a,pink,0.75,42,3,True
layer,conv1,conv1,1.5116895268807093,0.0015566076968201823,367.47014415985484,2.874996934358605,0.14997758497577865,mnist,dp_kfm_a,pink,0.75,42,4,True
layer,conv2,conv2,0.8824094123542765,0.015314029907750897,3615.2004062200413,11.062615748365921,0.1839889068917577,mnist,dp_kfm_a,pink,0.75,42,4,True
layer,fc1,fc1,1.0629872652778471,0.9681127913357068,228543.48447708596,23.534321163299733,0.049228573744149934,mnist,dp_kfm_a,pink,0.75,42,4,True
layer,fc2,fc2,1.6590994985946683,0.015016571059716443,3544.9789586503457,19.825843069121728,0.33298512503879174,mnist,dp_kfm_a,pink,0.75,42,4,True
group,conv1,conv1,1.5116895268807093,0.0015566076968201823,367.47014415985484,2.874996934358605,0.14997758497577868,mnist,dp_kfm_a,pink,0.75,42,4,True
group,conv2,conv2,0.8824094123542765,0.015314029907750897,3615.2004062200413,11.062615748365921,0.18398890689175768,mnist,dp_kfm_a,pink,0.75,42,4,True
group,fc1,fc1,1.0629872652778471,0.9681127913357068,228543.48447708596,23.534321163299733,0.049228573744149934,mnist,dp_kfm_a,pink,0.75,42,4,True
group,fc2,fc2,1.6590994985946683,0.015016571059716443,3544.9789586503457,19.825843069121728,0.33298512503879174,mnist,dp_kfm_a,pink,0.75,42,4,True
layer,conv1,conv1,2.0029612059788837,0.002718898487018307,641.853449023545,4.303385184987743,0.16986045410272443,mnist,dp_kfm_a,pink,0.75,42,5,True
layer,conv2,conv2,1.2645045817252871,0.03143892453729277,7421.822566822638,16.026103972698298,0.18602558213061507,mnist,dp_kfm_a,pink,0.75,42,5,True
layer,fc1,fc1,1.0274788447941938,0.8975047586676864,211874.96613661706,22.213308527504537,0.04825845631379315,mnist,dp_kfm_a,pink,0.75,42,5,True
layer,fc2,fc2,3.503223813037111,0.06833741830799946,16132.491833652935,17.096486311079932,0.13460343281213352,mnist,dp_kfm_a,pink,0.75,42,5,True
group,conv1,conv1,2.0029612059788837,0.002718898487018307,641.853449023545,4.303385184987743,0.16986045410272443,mnist,dp_kfm_a,pink,0.75,42,5,True
group,conv2,conv2,1.2645045817252871,0.03143892453729277,7421.822566822638,16.026103972698298,0.18602558213061512,mnist,dp_kfm_a,pink,0.75,42,5,True
group,fc1,fc1,1.0274788447941938,0.8975047586676864,211874.96613661706,22.213308527504537,0.04825845631379315,mnist,dp_kfm_a,pink,0.75,42,5,True
