task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
mnist,dp_kfm,public,0.5,42,3,fc1,True,0.8220784217006426,0.8035996602639927,0.6823976968110956,2.396109571717894,fc1,200832.0,3470.1457344968844,200832,1.0,206922,57.874226434791915,20138360,53422.640072693626,1.2122142553735546,14990.852235886503,9359416.639707394,0.001,9359.416639707395,304.93123473406945,0.001,0.30493123473406947
mnist,dp_kfm,public,0.5,42,3,fc2,True,0.9621921054414625,0.5898332484214883,0.6979492698263792,2.0087714922438797,fc2,1290.0,2016.606220063623,1290,1.0,206922,0.639688595207894,20138360,222327.3338287919,2.0377781638292993,86.41795043079155,88251314.72575657,0.001,88251.31472575657,560.0986627907181,0.001,0.5600986627907181
mnist,dp_kfm,public,0.5,42,4,conv1,True,0.9659774451333032,0.9922542403752851,0.9918198440739611,3.2160076837031197,conv1,160.00000000000003,4.693438219810998,160,1.0000000000000002,206922,34.09014724528389,20138360,32.482237779600744,0.8348955296906978,102.29742837357647,389.56779598597933,0.030600689356173133,11.921043108135985,2.708375235432692,0.001043640696489576,0.0028265706170620946
mnist,dp_kfm,public,0.5,42,4,conv2,True,0.9718576939766862,0.9291405397187026,0.9816127985454293,3.1141269865889822,conv2,4640.0,59.13668499089549,4640,1.0,206922,78.46229460975638,20138360,613.9972245388935,0.9834134284143317,1266.5734610541724,77430.2506132303,0.001676835699279543,129.83780843242627,4.868802422254445,0.001,0.004868802422254445
mnist,dp_kfm,public,0.5,42,4,fc1,True,0.7333547218925622,0.767652568707981,0.7307536686085809,3.101837499777584,fc1,200832.0,2650.9493666289327,200832,1.0,206922,75.7585197696126,20138360,24328.608878443392,1.1874106664828583,25869.6079390632,1889141.6559767546,0.001,1889.1416559767547,313.3069497926298,0.001,0.3133069497926298
mnist,dp_kfm,public,0.5,42,4,fc2,True,0.9457140778110271,0.3353254262779958,0.731079252830893,2.8279672192724563,fc2,1290.0,996.7358236970312,1290,1.0,206922,1.2942245771956018,20138360,83263.65444272103,1.8481256993257278,121.70220948112384,18032298.82059398,0.001,18032.29882059398,384.46768324619484,0.001,0.38446768324619485
mnist,dp_kfm,public,0.5,42,5,conv1,True,0.9663790212973998,0.9715354833250512,0.9903033858149929,7.288284662278518,conv1,160.0,5.240031725786236,160,1.0,206922,30.534166274726694,20138360,36.74827764545408,0.8410933277082759,101.8073450891426,386.72217842496497,0.03049287652583704,11.792271636515178,3.4920053341843778,0.0011106799022328423,0.0038785001431684684
mnist,dp_kfm,public,0.5,42,5,conv2,True,0.9668589957833961,0.849180480592829,0.9652211034322425,7.038980402255187,conv2,4640.0,72.45274943165911,4640,1.0,206922,64.04173804855631,20138360,758.096058779617,1.0188894227640286,1293.8455619094834,75610.04179635241,0.0017170065330369723,129.82293572753562,7.600969668620309,0.001,0.007600969668620309
mnist,dp_kfm,public,0.5,42,5,fc1,True,0.6797108884490972,0.7470635368890831,0.6918106090887163,8.20706415306394,fc1,200832.0,3131.575232459471,200832,1.0,206922,64.13130296801809,20138360,27334.564282848176,1.252926377262945,28130.11546837287,1315733.9828154999,0.001,1315.7339828155,567.8795366630985,0.001,0.5678795366630985
mnist,dp_kfm,public,0.5,42,5,fc2,True,0.9370816460447734,0.3675621856440154,0.7323210005605041,6.543854034987866,fc2,1290.0,1073.537698824587,1290,1.0,206922,1.2016345596548839,20138360,85552.22642463566,1.8837303414744766,143.68095377263882,15964004.979458988,0.001,15964.004979458989,458.4804036098573,0.0010000045416520354,0.4584824858683156
