level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,1.0698181528694557,0.0007732382250316512,182.5392246246338,2.337947617976354,0.1730440519204978,mnist,dp_kfm,public,0.5,42,1,True
layer,conv2,conv2,1.0679608449410463,0.022423908525918034,5293.63751411438,5.550047232106363,0.07628156235084291,mnist,dp_kfm,public,0.5,42,1,True
layer,fc1,fc1,1.068631669113539,0.9705686200597354,229123.23474884033,23.270528747456094,0.04861515618361445,mnist,dp_kfm,public,0.5,42,1,True
layer,fc2,fc2,1.067919980888223,0.006234233189317707,1471.72249853611,33.44321983809056,0.8717563492238468,mnist,dp_kfm,public,0.5,42,1,True
group,conv1,conv1,1.0698181528694557,0.0007732382250316512,182.5392246246338,2.337947617976354,0.1730440519204978,mnist,dp_kfm,public,0.5,42,1,True
group,conv2,conv2,1.0679608449410463,0.022423908525918034,5293.63751411438,5.550047232106363,0.07628156235084291,mnist,dp_kfm,public,0.5,42,1,True
group,fc1,fc1,1.068631669113539,0.9705686200597354,229123.23474884033,23.270528747456094,0.048615156183614464,mnist,dp_kfm,public,0.5,42,1,True
group,fc2,fc2,1.067919980888223,0.006234233189317707,1471.72249853611,33.44321983809056,0.8717563492238469,mnist,dp_kfm,public,0.5,42,1,True
layer,conv1,conv1,1.061363532199666,0.0007732382250316512,182.5392246246338,0.9211432230607224,0.06817875408838478,mnist,dp_kfm,public,0.5,42,2,True
layer,conv2,conv2,1.0676764167868582,0.022423908525918034,5293.63751411438,3.5634920778322208,0.04897773509915308,mnist,dp_kfm,public,0.5,42,2,True
layer,fc1,fc1,1.0652361665725611,0.9705686200597354,229123.23474884033,11.414148193322898,0.02384563767946072,mnist,dp_kfm,public,0.5,42,2,True
layer,fc2,fc2,1.0525239137668667,0.006234233189317707,1471.72249853611,29.13322578344864,0.7594087732296311,mnist,dp_kfm,public,0.5,42,2,True
group,conv1,conv1,1.061363532199666,0.0007732382250316512,182.5392246246338,0.9211432230607224,0.06817875408838478,mnist,dp_kfm,public,0.5,42,2,True
group,conv2,conv2,1.0676764167868582,0.022423908525918034,5293.63751411438,3.5634920778322208,0.04897773509915308,mnist,dp_kfm,public,0.5,42,2,True
group,fc1,fc1,1.0652361665725611,0.9705686200597354,229123.23474884033,11.414148193322898,0.02384563767946072,mnist,dp_kfm,public,0.5,42,2,True
group,fc2,fc2,1.0525239137668667,0.006234233189317707,1471.72249853611,29.13322578344864,0.7594087732296311,mnist,dp_kfm,public,0.5,42,2,True
layer,conv1,conv1,1.0672404091071297,0.0007732382250316512,182.5392246246338,3.1330295374781723,0.23189233231029124,mnist,dp_kfm,public,0.5,42,3,True
layer,conv2,conv2,1.065402585331272,0.022423908525918034,5293.63751411438,8.505633438264342,0.11690405150086154,mnist,dp_kfm,public,0.5,42,3,True
layer,fc1,fc1,1.0672879542769989,0.9705686200597354,229123.23474884033,11.257579875542998,0.02351854613354528,mnist,dp_kfm,public,0.5,42,3,True
layer,fc2,fc2,1.0607502302593235,0.006234233189317707,1471.72249853611,33.40480087062225,0.8707548912606697,mnist,dp_kfm,public,0.5,42,3,True
group,conv1,conv1,1.0672404091071297,0.0007732382250316512,182.5392246246338,3.1330295374781723,0.23189233231029122,mnist,dp_kfm,public,0.5,42,3,True
group,conv2,conv2,1.065402585331272,0.022423908525918034,5293.63751411438,8.505633438264342,0.11690405150086154,mnist,dp_kfm,public,0.5,42,3,True
group,fc1,fc1,1.0672879542769989,0.9705686200597354,229123.23474884033,11.257579875542998,0.02351854613354528,mnist,dp_kfm,public,0.5,42,3,True
group,fc2,fc2,1.0607502302593235,0.006234233189317707,1471.72249853611,33.40480087062225,0.8707548912606698,mnist,dp_kfm,public,0.5,42,3,True
layer,conv1,conv1,1.0642024288048875,0.0007732382250316512,182.53922462463382,3.732693378537958,0.2762766718264237,mnist,dp_kfm,public,0.5,42,4,True
layer,conv2,conv2,1.0653297944401996,0.022423908525918034,5293.63751411438,13.780336892347467,0.18940120397322768,mnist,dp_kfm,public,0.5,42,4,True
layer,fc1,fc1,1.0662707434059147,0.9705686200597354,229123.23474884033,13.546098310402774,0.02829955830336765,mnist,dp_kfm,public,0.5,42,4,True
layer,fc2,fc2,1.0488229244623613,0.006234233189317707,1471.72249853611,35.53884157697719,0.9263824158911828,mnist,dp_kfm,public,0.5,42,4,True
group,conv1,conv1,1.0642024288048875,0.0007732382250316512,182.53922462463382,3.732693378537958,0.2762766718264236,mnist,dp_kfm,public,0.5,42,4,True
group,conv2,conv2,1.0653297944401996,0.022423908525918034,5293.63751411438,13.780336892347467,0.18940120397322768,mnist,dp_kfm,public,0.5,42,4,True
group,fc1,fc1,1.0662707434059147,0.9705686200597354,229123.23474884033,13.546098310402774,0.02829955830336765,mnist,dp_kfm,public,0.5,42,4,True
group,fc2,fc2,1.0488229244623613,0.006234233189317707,1471.72249853611,35.53884157697719,0.9263824158911828,mnist,dp_kfm,public,0.5,42,4,True
layer,conv1,conv1,1.0661780028479126,0.0007732382250316512,182.5392246246338,3.4808977193476447,0.2576399236002171,mnist,dp_kfm,public,0.5,42,5,True
layer,conv2,conv2,1.0680206950131985,0.022423908525918034,5293.63751411438,13.11834517879518,0.18030258551806277,mnist,dp_kfm,public,0.5,42,5,True
layer,fc1,fc1,1.0671389110665115,0.9705686200597354,229123.23474884033,12.500913295683956,0.026116031092500845,mnist,dp_kfm,public,0.5,42,5,True
layer,fc2,fc2,1.066221052071325,0.006234233189317707,1471.72249853611,30.444937920169732,0.7936008572776576,mnist,dp_kfm,public,0.5,42,5,True
group,conv1,conv1,1.0661780028479126,0.0007732382250316512,182.5392246246338,3.4808977193476447,0.2576399236002171,mnist,dp_kfm,public,0.5,42,5,True
group,conv2,conv2,1.0680206950131985,0.022423908525918034,5293.63751411438,13.11834517879518,0.18030258551806277,mnist,dp_kfm,public,0.5,42,5,True
group,fc1,fc1,1.0671389110665115,0.9705686200597354,229123.23474884033,12.500913295683956,0.02611603109250084,mnist,dp_kfm,public,0.5,42,5,True
group,fc2,fc2,1.066221052071325,0.006234233189317707,1471.72249853611,30.444937920169732,0.7936008572776578,mnist,dp_kfm,public,0.5,42,5,True
