task,method,source,beta,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,epsilon,noise_multiplier,accountant_steps,logical_steps,samples,realized_batch_size_sum,realized_batch_size_mean,realized_batch_size_min,realized_batch_size_max,sample_rate,expected_batch_size,optimizer_steps,noise_events,logical_batch_size,physical_batch_size,clip_fraction,mean_clip_factor,matched_norm_p50,matched_norm_p90,matched_norm_p99,matched_norm_max,raw_norm_p50,raw_norm_p90,raw_norm_p99,geometry_build_seconds,oracle_seconds,private_train_seconds,wall_time_seconds,run_wall_time_seconds,peak_cuda_allocated_bytes,bk_cache_bytes,temporary_per_sample_bytes,operator_state_bytes,factor_state_bytes,trace_S,d_total,tau,research_only,clip_cos,clip_rel_error,signal_cos,signal_rel_error,update_cos,update_rel_error,total_noise_rms
mnist,dp_sgd,none,,42,1,0.7668666850450235,0.5224877325057984,0.8851,0.8851,0.0,0.7861127240333559,1.068115234375,234,234,59766,59766,255.4102564102564,211,294,0.004266666666666667,256,234,234,256,256,0.5900846719741821,0.49086180329322815,4.0050811767578125,84.70262145996094,191.80575561523438,329.6912841796875,4.0050811767578125,84.70262145996094,191.80575561523438,0.0,0.0,18.4622605945915,19.997159250080585,20.047489280812442,135029760,25278848,51380224,0,0,206922.0,206922,1.0,True,0.755417620071902,0.9784165866055075,0.755417620071902,0.9784165866055075,0.03346053533319584,1.1866738705898328,1.068041857864669
mnist,dp_sgd,none,,42,2,0.5410135849481581,0.5042014192700386,0.904,0.904,0.89455,0.8385078418579571,1.068115234375,468,234,59605,59605,254.72222222222223,211,300,0.004266666666666667,256,468,468,256,256,0.30970555543899536,0.7367933988571167,0.035162366926670074,127.05525207519531,283.42608642578125,406.0241394042969,0.035162366926670074,127.05525207519531,283.42608642578125,0.0,0.0,17.16328950971365,18.6920674033463,38.8051578188315,135047168,25297664,51380224,0,0,206922.0,206922,1.0,True,0.7422110941938473,0.9931386873652199,0.7422110941938473,0.9931386873652199,0.020309522349041636,1.0639268548156406,1.0680854378128675
mnist,dp_sgd,none,,42,3,0.5441101601469391,0.48220240105986595,0.9189,0.9189,1.806,0.8909029596825585,1.068115234375,702,234,59863,59863,255.82478632478632,215,304,0.004266666666666667,256,702,702,256,256,0.25835657119750977,0.7773422598838806,0.0070691583678126335,132.58673095703125,349.9057312011719,530.738037109375,0.0070691583678126335,132.58673095703125,349.9057312011719,0.0,0.0,17.065497829578817,18.58732373919338,57.453930149786174,135059456,25310208,51380224,0,0,206922.0,206922,1.0,True,0.7382238860065162,0.9945223739671052,0.7382238860065162,0.9945223739671052,0.019351764496622997,1.046152140078084,1.068038653551272
mnist,dp_sgd,none,,42,4,0.5082844477473425,0.4989879942536354,0.9191,0.9191,2.725,0.9432980775071597,1.068115234375,936,234,59605,59605,254.72222222222223,214,289,0.004266666666666667,256,936,936,256,256,0.2292928397655487,0.8026825189590454,0.0029102640692144632,97.37078094482422,385.5263366699219,553.4185791015625,0.0029102640692144632,97.37078094482422,385.5263366699219,0.0,0.0,16.99249019753188,18.508225940167904,76.02228041738272,135014400,25263168,51380224,0,0,206922.0,206922,1.0,True,0.7507538726570173,0.994986233348837,0.7507538726570173,0.994986233348837,0.018215480178896768,1.0441780651257035,1.068272831279176
mnist,dp_sgd,none,,42,5,0.49011614811772863,0.476163493847847,0.9248,0.9248,3.6469500000000004,0.995693195331761,1.068115234375,1170,234,60142,60142,257.017094017094,214,299,0.004266666666666667,256,1170,1170,256,256,0.2134614735841751,0.8164445757865906,0.0015310313319787383,82.00807189941406,422.624267578125,618.056396484375,0.0015310313319787383,82.00807189941406,422.624267578125,0.0,0.0,17.197464150376618,18.723207009024918,94.80496311746538,135044096,25294528,51380224,0,0,206922.0,206922,1.0,True,0.7230147239746377,0.9957828545545029,0.7230147239746377,0.9957828545545029,0.01563803798264385,1.0405617200805433,1.06802072248346
