level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,1.0712401221408152,0.0007732382250316512,182.5392246246338,2.6542197765479147,0.19645305193746046,mnist,dp_sgd,none,,42,1,True
layer,conv2,conv2,1.0681686166652715,0.022423908525918034,5293.63751411438,4.322861556083654,0.059414743610985164,mnist,dp_sgd,none,,42,1,True
layer,fc1,fc1,1.0680353696430591,0.9705686200597354,229123.23474884033,17.126393599056073,0.03577926005532579,mnist,dp_sgd,none,,42,1,True
layer,fc2,fc2,1.0676226898019272,0.006234233189317707,1471.72249853611,10.760373545684685,0.28048806316750025,mnist,dp_sgd,none,,42,1,True
group,conv1,conv1,1.0712401221408152,0.0007732382250316512,182.5392246246338,2.6542197765479147,0.19645305193746046,mnist,dp_sgd,none,,42,1,True
group,conv2,conv2,1.0681686166652715,0.022423908525918034,5293.63751411438,4.322861556083654,0.059414743610985164,mnist,dp_sgd,none,,42,1,True
group,fc1,fc1,1.0680353696430591,0.9705686200597354,229123.23474884033,17.126393599056073,0.03577926005532579,mnist,dp_sgd,none,,42,1,True
group,fc2,fc2,1.0676226898019272,0.006234233189317707,1471.72249853611,10.760373545684685,0.28048806316750025,mnist,dp_sgd,none,,42,1,True
layer,conv1,conv1,1.0629682924586679,0.0007732382250316512,182.5392246246338,0.47546668720504953,0.035191841542794526,mnist,dp_sgd,none,,42,2,True
layer,conv2,conv2,1.067772221037327,0.022423908525918034,5293.63751411438,1.928738141793268,0.02650917238515357,mnist,dp_sgd,none,,42,2,True
layer,fc1,fc1,1.0681021627172083,0.9705686200597354,229123.23474884033,10.598905477824328,0.022142489789198482,mnist,dp_sgd,none,,42,2,True
layer,fc2,fc2,1.0666518306727857,0.006234233189317707,1471.72249853611,6.951227078146353,0.18119596048490985,mnist,dp_sgd,none,,42,2,True
group,conv1,conv1,1.0629682924586679,0.0007732382250316512,182.5392246246338,0.47546668720504953,0.035191841542794526,mnist,dp_sgd,none,,42,2,True
group,conv2,conv2,1.067772221037327,0.022423908525918034,5293.63751411438,1.928738141793268,0.02650917238515357,mnist,dp_sgd,none,,42,2,True
group,fc1,fc1,1.0681021627172083,0.9705686200597354,229123.23474884033,10.598905477824328,0.022142489789198482,mnist,dp_sgd,none,,42,2,True
group,fc2,fc2,1.0666518306727857,0.006234233189317707,1471.72249853611,6.951227078146353,0.18119596048490985,mnist,dp_sgd,none,,42,2,True
layer,conv1,conv1,1.0641485704686289,0.0007732382250316512,182.5392246246338,0.3539108165936192,0.02619483911913356,mnist,dp_sgd,none,,42,3,True
layer,conv2,conv2,1.068173709800567,0.022423908525918034,5293.63751411438,2.075830416226113,0.02853085400951303,mnist,dp_sgd,none,,42,3,True
layer,fc1,fc1,1.068041149820217,0.9705686200597354,229123.23474884033,9.863757366740693,0.020606669927678272,mnist,dp_sgd,none,,42,3,True
layer,fc2,fc2,1.0670463068979008,0.006234233189317707,1471.72249853611,6.748619941868153,0.17591464910688842,mnist,dp_sgd,none,,42,3,True
group,conv1,conv1,1.0641485704686289,0.0007732382250316512,182.5392246246338,0.3539108165936192,0.026194839119133558,mnist,dp_sgd,none,,42,3,True
group,conv2,conv2,1.068173709800567,0.022423908525918034,5293.63751411438,2.075830416226113,0.028530854009513034,mnist,dp_sgd,none,,42,3,True
group,fc1,fc1,1.068041149820217,0.9705686200597354,229123.23474884033,9.863757366740693,0.020606669927678272,mnist,dp_sgd,none,,42,3,True
group,fc2,fc2,1.0670463068979008,0.006234233189317707,1471.72249853611,6.748619941868153,0.17591464910688842,mnist,dp_sgd,none,,42,3,True
layer,conv1,conv1,1.0660602971630813,0.0007732382250316512,182.5392246246338,0.33155244025633557,0.02453997567992792,mnist,dp_sgd,none,,42,4,True
layer,conv2,conv2,1.0687202332988737,0.022423908525918034,5293.63751411438,2.0968050628511468,0.02881913602719723,mnist,dp_sgd,none,,42,4,True
layer,fc1,fc1,1.068262841821166,0.9705686200597354,229123.23474884033,9.068666367763194,0.018945621589887388,mnist,dp_sgd,none,,42,4,True
layer,fc2,fc2,1.067831952984818,0.006234233189317707,1471.72249853611,6.5619768970383054,0.17104946985212124,mnist,dp_sgd,none,,42,4,True
group,conv1,conv1,1.0660602971630813,0.0007732382250316512,182.5392246246338,0.33155244025633557,0.02453997567992792,mnist,dp_sgd,none,,42,4,True
