epoch,global_step,train_loss,test_loss,test_accuracy,epsilon_spent,noise_multiplier,sample_rate,clip_fraction,mean_clip_factor,precond_build_seconds,epoch_train_seconds,epoch_total_seconds,peak_allocated_mb_epoch,preconditioner_storage_mb,gain_p10,gain_median,gain_p90,gain_max
1,235,1.0554370786031086,0.5125848779201507,0.8489,0.7863366347932901,1.068115234375,0.004266666666666667,0.8299666666666666,0.2875834376017253,4.483073118142784,13.51743770763278,19.755504422821105,506.470703125,0.7893447875976562,0.5079373717308044,1.0897953510284424,1.6983311176300049,1.6983311176300049
2,470,0.4958258670171102,0.44896211936473845,0.8933,0.8389556633778256,1.068115234375,0.004266666666666667,0.44153333333333333,0.6415932971954346,0.014305585995316505,13.20977776311338,14.928897163830698,508.84375,0.7893447875976562,0.6740154027938843,0.9909313321113586,1.5378276109695435,1.5442606210708618
3,705,0.45298490422566734,0.4180712762594223,0.9081,0.891574691962361,1.068115234375,0.004266666666666667,0.32361666666666666,0.7368001698811849,0.013935773633420467,12.574385907500982,14.172709654085338,508.84375,0.7893447875976562,0.6772048473358154,0.9924384951591492,1.5180789232254028,1.5466041564941406
4,940,0.4211493440945943,0.39198772363066675,0.9184,0.9441937205468965,1.068115234375,0.004266666666666667,0.26843333333333336,0.7791621044158935,0.012729087844491005,12.452368382364511,14.0706901634112,508.84375,0.7893447875976562,0.666379988193512,1.0013760328292847,1.5185028314590454,1.5605441331863403
5,1175,0.3967387418111165,0.3737918200343847,0.9252,0.9968127491314319,1.068115234375,0.004266666666666667,0.24003333333333332,0.80185301806132,0.015046914108097553,10.377729434520006,11.52716881595552,508.84375,0.7893447875976562,0.6691113114356995,1.00637686252594,1.5288951396942139,1.568331003189087
