level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,1.0698184554274734,0.0007732382250316512,182.5392246246338,2.236007495419386,0.16549891629603183,mnist,dp_kfm_a,public,0.5,42,1,True
layer,conv2,conv2,1.0679637797521937,0.022423908525918034,5293.63751411438,4.620313564266335,0.06350301582915852,mnist,dp_kfm_a,public,0.5,42,1,True
layer,fc1,fc1,1.0685176700772523,0.9705686200597354,229123.23474884033,21.1236006622251,0.04412994463938156,mnist,dp_kfm_a,public,0.5,42,1,True
layer,fc2,fc2,1.0672512858199115,0.006234233189317707,1471.72249853611,31.978515764057594,0.833576261228312,mnist,dp_kfm_a,public,0.5,42,1,True
group,conv1,conv1,1.0698184554274734,0.0007732382250316512,182.5392246246338,2.236007495419386,0.16549891629603178,mnist,dp_kfm_a,public,0.5,42,1,True
group,conv2,conv2,1.0679637797521937,0.022423908525918034,5293.63751411438,4.620313564266335,0.06350301582915852,mnist,dp_kfm_a,public,0.5,42,1,True
group,fc1,fc1,1.0685176700772523,0.9705686200597354,229123.23474884033,21.1236006622251,0.04412994463938156,mnist,dp_kfm_a,public,0.5,42,1,True
group,fc2,fc2,1.0672512858199115,0.006234233189317707,1471.72249853611,31.978515764057594,0.8335762612283121,mnist,dp_kfm_a,public,0.5,42,1,True
layer,conv1,conv1,1.0612605424639814,0.0007732382250316512,182.5392246246338,0.4667498544979042,0.03454666196735855,mnist,dp_kfm_a,public,0.5,42,2,True
layer,conv2,conv2,1.0676847870028237,0.022423908525918034,5293.63751411438,1.739290058833812,0.023905339453981458,mnist,dp_kfm_a,public,0.5,42,2,True
layer,fc1,fc1,1.0661285054620835,0.9705686200597354,229123.23474884033,7.661550965135578,0.016005974802764455,mnist,dp_kfm_a,public,0.5,42,2,True
layer,fc2,fc2,1.0594885222965909,0.006234233189317707,1471.72249853611,21.64235655814203,0.5641460909884646,mnist,dp_kfm_a,public,0.5,42,2,True
group,conv1,conv1,1.0612605424639814,0.0007732382250316512,182.5392246246338,0.4667498544979042,0.03454666196735855,mnist,dp_kfm_a,public,0.5,42,2,True
group,conv2,conv2,1.0676847870028237,0.022423908525918034,5293.63751411438,1.739290058833812,0.023905339453981458,mnist,dp_kfm_a,public,0.5,42,2,True
group,fc1,fc1,1.0661285054620835,0.9705686200597354,229123.23474884033,7.661550965135578,0.01600597480276445,mnist,dp_kfm_a,public,0.5,42,2,True
group,fc2,fc2,1.0594885222965909,0.006234233189317707,1471.72249853611,21.64235655814203,0.5641460909884646,mnist,dp_kfm_a,public,0.5,42,2,True
layer,conv1,conv1,1.066640802971371,0.0007732382250316512,182.5392246246338,3.2358315704052703,0.23950126254747425,mnist,dp_kfm_a,public,0.5,42,3,True
layer,conv2,conv2,1.0659153056824944,0.022423908525918034,5293.63751411438,5.86317753953051,0.08058532195338024,mnist,dp_kfm_a,public,0.5,42,3,True
