method,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,exact_forward_backward_seconds,per_sample_precondition_clip_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,activation_forward_seconds,curvature_backward_seconds,factor_accumulation_seconds,matrix_function_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,stored_scalar_count,m_raw,m_reference,scale_match,preconditioner_build_seconds,synthetic_generation_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
M2_a_ghost_p05,42,1,2.3043770790100098,2.2980971336364746,0.1875,0.0,0,0.0,1.0,0.017234330996870995,0.9827656149864197,58.831756591796875,59.33108139038086,67.53575134277344,72.31537628173828,74.71298217773438,256,1,0.19576437398791313,0.2670644037425518,3319.6723926983027,0.07711604330688715,0.0,0.0,0.015908864021301268,0.0012933119535446166,0.00010035199671983719,0.011239423751831054,0.000549888014793396,0.0,0.0034393598996102807,0.11346646118164062,1,0,0,256,9998116,2499528,34275.441083965314,34275.441083965314,1.0,0.11864833068102598,0.0009931520223617554,9349120,241172480,160138752,241172480,150789632,0,0.07711604330688715,19348480,241172480,167007744,241172480,147659264,0.007082799449563026,0.06272312626242638,167007744,241172480
