epoch,source,family,cos_A,rel_frob_A,cos_P,rel_frob_P,trace_ratio,effective_rank,effective_rank_ref,top16_overlap,top32_overlap,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,operator_gain_min,operator_gain_max,ref_operator_gain_p10,ref_operator_gain_p50,ref_operator_gain_p90,ref_operator_gain_p99,ref_operator_gain_min,ref_operator_gain_max,layer_count
0,pink,attention_out,0.20497986024006165,3.1442358884633372,0.9089975240615423,1.2418129849862487,1.430898182161303,6.742342749279495,47.0141588067392,0.23801030381467425,0.37134378915673577,5.1310015402175,9.428189248805383,13.161408932751486,14.309469414026688,0.39256900669916606,14.914016670329476,2.209538561366828,5.4819476556648965,8.293839407528711,9.621552037760132,0.6190537034894396,10.04627959784589,12
0,pink,attention_qkv,0.2843838041980715,2.7372784573052447,0.8989062112479643,0.5703033776811774,1.270405729454423,32.281303732474456,86.80388450232816,0.29743913016104107,0.39286518227410794,0.8798159027574142,1.89695470069331,4.343020537561175,6.4959180505303085,0.2042887057609904,15.848801849726337,0.831349615798259,2.7697139025131956,4.10698768104028,5.334673150772436,0.35085978651052985,15.848930098844912,36
0,pink,head,0.013021659804890373,2.44977306707815,0.6670239571421982,2.2170353026728558,0.8456253603158301,1.353672666369283,35.22988505232184,0.11200879433762023,0.20149600397665296,0.9558231089706274,2.672986193113527,5.110354778277702,8.598742667125117,0.04290678919728206,15.84881922840029,0.29207687129942667,0.5205147518546149,0.7758603276853085,1.810922182355205,0.06038977801793536,15.848931924611136,1
0,pink,mlp_fc1,0.2407290044640653,2.9536963095837137,0.8985331684718659,0.5518161392969837,1.2752538207712347,27.974538658725848,83.49694424714531,0.25195352042890806,0.34887368550932707,0.7766534809549789,1.6100782903588733,3.687353384821309,5.8241563170775565,0.15688787746253127,15.848842509142415,0.6948142707486361,1.746720318982957,3.0839334167075854,4.746030558265583,0.2693569345926547,15.848891272519559,12
0,pink,mlp_fc2,0.2723470504353896,3.1749531042670487,0.8654907231366273,0.9374082746151146,1.623158306191468,46.793832436989305,193.58482419212575,0.16229964452459608,0.21523717417933427,2.69699521293443,7.015663469469963,13.112004430314592,15.261991551631942,0.2819217604269565,15.748222209378925,2.498862542235241,5.085347370856335,8.398393524617024,11.667132964148614,0.4947082713596053,13.717234840610606,12
0,pink,patch_embed,0.6228253874929222,0.8472811240654196,0.9678343939819598,0.795188795646979,1.0078742783412935,79.70113560456522,2.2235497691240083,0.6208611537595916,0.7607147208868369,1.7109950337290294,3.293138707871153,4.279793977274999,4.89298188496523,0.27076229205988656,5.025664334957471,15.52412510657364,15.819755039189985,15.829771518827087,15.832416307064262,0.13245802508161458,15.833143908874126,1
0,private_replica,attention_out,0.9972657498072567,0.07035204293102587,0.9978239082191928,0.059295870699108584,1.003109883678013,47.038665719095825,47.0141588067392,0.9652154876932156,0.9634740434840622,2.202167776906215,5.474518302179319,8.285234892104006,9.575605924229384,0.6178851262913957,10.013568186007365,2.209538561366828,5.4819476556648965,8.293839407528711,9.621552037760132,0.6190537034894396,10.04627959784589,12
0,private_replica,attention_qkv,0.9986946269835388,0.050196360042511476,0.9998010795091992,0.019048409979829897,1.0024605210139554,86.52633665872989,86.80388450232816,0.9883206297822044,0.9862566777734408,0.8295918911070161,2.768076217647065,4.10176225852854,5.333245772235682,0.3484301879233988,15.84891785924912,0.831349615798259,2.7697139025131956,4.10698768104028,5.334673150772436,0.35085978651052985,15.848930098844912,36
0,private_replica,head,0.9968383409283741,0.07971684790071447,0.9978828035967636,0.0650378541622622,0.9950714522386152,35.698703226178424,35.22988505232184,0.8989157685552184,0.8666578690456688,0.2928490419519477,0.5195375715762586,0.777878918112478,1.7931585657394296,0.060622414064814584,15.848914084877629,0.29207687129942667,0.5205147518546149,0.7758603276853085,1.810922182355205,0.06038977801793536,15.848931924611136,1
0,private_replica,mlp_fc1,0.9985837073954867,0.052444032124685125,0.9997938026576847,0.01987759441481332,1.0020845632506765,83.33471604124414,83.49694424714531,0.9872303665544706,0.9897293311075405,0.6936128016299201,1.7468599956378537,3.080038769509091,4.745902399676012,0.2685569681414874,15.848898156032412,0.6948142707486361,1.746720318982957,3.0839334167075854,4.746030558265583,0.2693569345926547,15.848891272519559,12
0,private_replica,mlp_fc2,0.9982511146560009,0.05104297770028507,0.9992016791893366,0.03803371434476393,1.001674626341582,193.53534036026747,193.58482419212575,0.9742872543550668,0.983135405982741,2.4966424879382734,5.077062341907953,8.394084367901678,11.715962314002399,0.49420900946780244,13.685971629928886,2.498862542235241,5.085347370856335,8.398393524617024,11.667132964148614,0.4947082713596053,13.717234840610606,12
0,private_replica,patch_embed,0.9999737236492289,0.035251061320377405,0.9999975343602732,0.0022338793498513755,1.0331473023994173,2.2198313752544836,2.2235497691240083,0.9998390489496356,0.9993067770337645,15.517761719580292,15.819278623049025,15.82935025469618,15.83213462682586,0.13066280753818763,15.832721755525156,15.52412510657364,15.819755039189985,15.829771518827087,15.832416307064262,0.13245802508161458,15.833143908874126,1
0,white,attention_out,0.2053391807955451,3.3930880809612955,0.8956269242270488,1.4377789495989617,1.2232367248665865,4.339028819467609,47.0141588067392,0.19519003463322337,0.3200218327036843,6.433933227423043,10.590941351185963,14.307857838709365,15.03538816372904,0.3817332012726991,15.404342341571727,2.209538561366828,5.4819476556648965,8.293839407528711,9.621552037760132,0.6190537034894396,10.04627959784589,12
0,white,attention_qkv,0.20526691319624565,3.568497513666623,0.8747688305775991,0.6973466756589688,1.3413365676638107,24.460687579925537,86.80388450232816,0.262637893936532,0.3189444134634849,0.9422760244299376,2.0538747830713935,4.554791891161859,6.890528159111794,0.1810027447894594,15.848863967374857,0.831349615798259,2.7697139025131956,4.10698768104028,5.334673150772436,0.35085978651052985,15.848930098844912,36
0,white,head,0.011287750977640634,2.427998035955908,0.622737957367523,2.804611264669352,0.8237621607820665,1.2220824024999806,35.22988505232184,0.11471000191533763,0.1985132153032449,1.2150096067748672,3.3748313159162238,6.353084412771015,9.539504350060866,0.04310327438305579,15.848931924611136,0.29207687129942667,0.5205147518546149,0.7758603276853085,1.810922182355205,0.06038977801793536,15.848931924611136,1
0,white,mlp_fc1,0.16746176323581774,3.767516022689835,0.8736295481756203,0.6691861557759654,1.4066633445495462,21.46340554139917,83.49694424714531,0.1910119289074463,0.2694873362575643,0.8190648868379052,1.7529090696876433,3.894358645507598,6.262685115381007,0.14169658777426122,15.848907226521545,0.6948142707486361,1.746720318982957,3.0839334167075854,4.746030558265583,0.2693569345926547,15.848891272519559,12
0,white,mlp_fc2,0.2147031423984591,5.023155271142933,0.8504898937522408,1.0474488413240877,2.0450653429600014,28.072402015468032,193.58482419212575,0.12302737414785697,0.17078432074541816,2.800071167645333,7.717610461239839,14.23224235257654,15.615331770726229,0.2362672959009858,15.820223709709763,2.498862542235241,5.085347370856335,8.398393524617024,11.667132964148614,0.4947082713596053,13.717234840610606,12
0,white,patch_embed,0.043930226762447816,0.9990347395518007,0.9860627182428127,0.8887538911998238,1.0078818846092286,765.888427374038,2.2235497691240083,0.08082747805774482,0.0697589441989033,1.7019197669797066,1.7385601660964585,1.7766457754111105,1.7905497546416642,0.9993909572262308,1.7932097968176042,15.52412510657364,15.819755039189985,15.829771518827087,15.832416307064262,0.13245802508161458,15.833143908874126,1
1,pink,attention_out,0.17654326895963715,2.75775400655872,0.9081679414010803,1.194977494686361,1.3542611301002776,6.901121255114764,40.982600842540016,0.24035827338716056,0.3732107170883862,4.932978440997267,9.298149743512303,13.065420021559532,14.261491200866915,0.38938968328361945,14.870702467404868,2.172428139529106,5.476708384973553,8.327026146627448,9.651748517443751,0.5819450734084345,10.165953476021288,12
1,pink,attention_qkv,0.27457349526128727,2.5578304964973255,0.9017885102204937,0.5497715270540783,1.2571039919529186,32.6485026353958,81.38573832213282,0.2975780202795043,0.38991212078763543,0.8775029584863012,1.890298097519647,4.3082419800745235,6.4801003915085085,0.20507278849314367,15.848860046040828,0.8296640365065572,2.7684257663406564,4.088672796552877,5.3326920567680745,0.34004304858355805,15.848931924611135,36
1,pink,head,0.040560980210938694,3.2949801659285276,0.6580980577494177,2.195563536112915,0.8586510560169871,1.3751328762463677,49.471776914477445,0.11993128174314308,0.19914307590726615,0.9216885070006687,2.5380037146012326,4.910463960004604,8.739148031538294,0.04234349172863732,15.84891689557323,0.2807280733555239,0.4969427722789257,0.7413469976605931,1.4438403282944285,0.07239859413191385,15.848416355968846,1
1,pink,mlp_fc1,0.22885125582587185,2.6802731935220407,0.9026191631583544,0.5322865408017244,1.2507006080622316,28.153238719551258,76.5080559929935,0.24753580368816983,0.3475415827864327,0.7758965117338525,1.605299564358564,3.6544000420076586,5.8053050609124925,0.1573343032767365,15.84885331243641,0.6987190692233994,1.7416725550853085,3.0883083894839896,4.683153724452881,0.255135777942136,15.848931924611136,12
1,pink,mlp_fc2,0.26809316665137195,2.759694112408381,0.863890216919701,0.8813083906404974,1.533039678729798,47.054266646382395,168.92982570066428,0.1550198225924965,0.2093190945526402,2.7232646427365435,7.040480043498078,13.103650810432208,15.282662160156766,0.2852627571798394,15.733020955915975,2.4745665528309484,5.1369260464625865,8.709683266499546,12.258275907444514,0.46477389500875316,14.026809259725795,12
1,pink,patch_embed,0.6207183932303513,0.8479616981661425,0.9678370094619964,0.7951587620582338,1.0078742907919602,79.63106910696929,2.2235497691240083,0.6455800849118123,0.7651244679232091,1.7120537596496541,3.2966250984589953,4.277273953474415,4.893744701228706,0.270244411404403,5.026580037854728,15.52412510657364,15.819755039189985,15.829771518827087,15.832416307064262,0.13245802508161458,15.833143908874126,1
1,private_replica,attention_out,0.9978717838677905,0.062432390785821475,0.9979796397209473,0.057315288505865536,1.0021090121323077,41.02404642210527,40.982600842540016,0.9658177370838742,0.9710428226137223,2.170338638822656,5.466982313682421,8.302776328218664,9.631987659906512,0.5804376204992898,10.137799827481448,2.172428139529106,5.476708384973553,8.327026146627448,9.651748517443751,0.5819450734084345,10.165953476021288,12
1,private_replica,attention_qkv,0.9989351134158954,0.045468813920167585,0.9998118855941693,0.01857301312789703,1.0022598633875923,81.26839912386833,81.38573832213282,0.9942470509677831,0.9858962797540407,0.8278728574387819,2.767919258106975,4.081123061139888,5.327971584828249,0.3383961970518279,15.848931924611135,0.8296640365065572,2.7684257663406564,4.088672796552877,5.3326920567680745,0.34004304858355805,15.848931924611135,36
1,private_replica,head,0.9937844730977387,0.1114635617699638,0.9979787562424386,0.063551641893195,0.9977815328126368,50.30721870212017,49.471776914477445,0.9429745387843376,0.8776350253172873,0.27835646718916196,0.49846877211670937,0.7503193255893541,1.3965182208908797,0.07282017303204727,15.848931924611136,0.2807280733555239,0.4969427722789257,0.7413469976605931,1.4438403282944285,0.07239859413191385,15.848416355968846,1
1,private_replica,mlp_fc1,0.9989001043386062,0.046667114908527436,0.9998021796739204,0.019490481179083415,1.0018425077550002,76.47180620431286,76.5080559929935,0.9931184412337308,0.9876731981682075,0.698493277903378,1.7419806240156805,3.0837454698538753,4.679183172383863,0.25474205030998354,15.848929328636705,0.6987190692233994,1.7416725550853085,3.0883083894839896,4.683153724452881,0.255135777942136,15.848931924611136,12
1,private_replica,mlp_fc2,0.9986248500698288,0.046294058901441316,0.9992764984279686,0.03642385032639646,1.0012669926340696,168.8913185861031,168.92982570066428,0.9898953965162945,0.9838474611274138,2.4754308799988487,5.1311684474358685,8.699667026747592,12.236352115488863,0.4642180957743128,13.983235841048803,2.4745665528309484,5.1369260464625865,8.709683266499546,12.258275907444514,0.46477389500875316,14.026809259725795,12
1,private_replica,patch_embed,0.9999737236492289,0.035251061320377405,0.9999975343602732,0.0022338793498513755,1.0331473023994173,2.2198313752544836,2.2235497691240083,0.9998390489496356,0.9993067770337645,15.517761719580292,15.819278623049025,15.82935025469618,15.83213462682586,0.13066280753818763,15.832721755525156,15.52412510657364,15.819755039189985,15.829771518827087,15.832416307064262,0.13245802508161458,15.833143908874126,1
1,white,attention_out,0.16511736470412744,3.012592265631911,0.8937882681393972,1.383255546455412,1.1668568347341919,4.479786258178852,40.982600842540016,0.1936107720120169,0.32073797508735863,6.123034646452143,10.420077571034918,14.230575091250572,14.97980741773799,0.37658269842703745,15.374328064490669,2.172428139529106,5.476708384973553,8.327026146627448,9.651748517443751,0.5819450734084345,10.165953476021288,12
