epoch,layer,family,block_index,source,samples,cos_A,rel_frob_A,cos_P,rel_frob_P,trace_ratio,effective_rank,effective_rank_ref,top16_overlap,top32_overlap,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,operator_gain_min,operator_gain_max,ref_operator_gain_p10,ref_operator_gain_p50,ref_operator_gain_p90,ref_operator_gain_p99,ref_operator_gain_min,ref_operator_gain_max
0,patch_embed,patch_embed,-1,private_replica,2560,0.9999737236492289,0.035251061320377405,0.9999975343602732,0.0022338793498513755,1.0331473023994173,2.2198313752544836,2.2235497691240083,0.9998390489496356,0.9993067770337645,15.517761719580292,15.819278623049025,15.82935025469618,15.83213462682586,0.13066280753818763,15.832721755525156,15.52412510657364,15.819755039189985,15.829771518827087,15.832416307064262,0.13245802508161458,15.833143908874126
0,blocks.0.attn.q_proj,attention_qkv,0,private_replica,2560,0.9995566822698189,0.033892550197158665,0.999993506968027,0.0036262881814061406,1.009768211857668,21.807794956784438,21.877708628848985,0.9998045894795848,0.9994978034218727,1.3311080304609635,14.387589039323094,15.704973769705633,15.807691808929883,0.48861483907765857,15.848931924611136,1.341302191718758,14.3811129572825,15.704000081640736,15.807423301789006,0.49896057856026543,15.848931924611136
0,blocks.0.attn.k_proj,attention_qkv,0,private_replica,2560,0.9995566822698189,0.033892550197158665,0.999993506968027,0.0036262881814061406,1.009768211857668,21.807794956784438,21.877708628848985,0.9998045894795848,0.9994978034218727,1.3311080304609635,14.387589039323094,15.704973769705633,15.807691808929883,0.48861483907765857,15.848931924611136,1.341302191718758,14.3811129572825,15.704000081640736,15.807423301789006,0.49896057856026543,15.848931924611136
0,blocks.0.attn.v_proj,attention_qkv,0,private_replica,2560,0.9995566822698189,0.033892550197158665,0.999993506968027,0.0036262881814061406,1.009768211857668,21.807794956784438,21.877708628848985,0.9998045894795848,0.9994978034218727,1.3311080304609635,14.387589039323094,15.704973769705633,15.807691808929883,0.48861483907765857,15.848931924611136,1.341302191718758,14.3811129572825,15.704000081640736,15.807423301789006,0.49896057856026543,15.848931924611136
0,blocks.0.attn.out_proj,attention_out,0,private_replica,2560,0.9989528326738302,0.05301735502381818,0.9999337503821748,0.011725639403539158,1.0176203634538452,19.20007441344045,19.226439888429358,0.9999216188535003,0.9958587185226776,3.043286869889133,15.32168915942424,15.83822527114358,15.84550250247249,0.7913172844851639,15.846394710377728,3.0505723319215305,15.339430460396107,15.83871754672016,15.845632184169888,0.8054848476952912,15.846492988813589
0,blocks.0.mlp.fc1,mlp_fc1,0,private_replica,2560,0.9995576620783881,0.037926408470845205,0.9999682668109625,0.007969734392558223,1.0123940450888305,26.568191622276036,26.829035051490248,0.998647690928838,0.99960356275674,0.820268907084487,6.900546780756734,14.01813841554544,15.847804684049713,0.2965957930098809,15.848931924611136,0.8187784312677506,6.899184679529006,14.0165508057102,15.84780466593214,0.3020858082928919,15.848931924611136
0,blocks.0.mlp.fc2,mlp_fc2,0,private_replica,2560,0.9996152616673489,0.030902745122562317,0.9998420456698374,0.018031778097317406,1.0154912235819002,56.15562243812366,56.085020142645256,0.9448087848455726,0.9986804009479809,2.506094233825799,8.0001017200605,15.019656303783544,15.567599538830084,0.3497266040980778,15.752062325048556,2.5143682820955457,8.038649935748236,15.033572046850173,15.571057699181829,0.3511516864965068,15.754225152607713
0,blocks.1.attn.q_proj,attention_qkv,1,private_replica,2560,0.9995548034591418,0.03021080708676296,0.9999078047923189,0.013955340216144002,1.0043362748658737,34.33597657088698,34.27167527375141,0.9986137149304546,0.9986322781635457,0.9872930596351626,4.7137030211986435,11.677467493637037,15.848875266697634,0.44404132534243174,15.848931924611136,0.9882360646779156,4.744839672610793,11.717970752055026,15.848876624858937,0.4464148936147307,15.84893192240284
0,blocks.1.attn.k_proj,attention_qkv,1,private_replica,2560,0.9995548034591418,0.03021080708676296,0.9999078047923189,0.013955340216144002,1.0043362748658737,34.33597657088698,34.27167527375141,0.9986137149304546,0.9986322781635457,0.9872930596351626,4.7137030211986435,11.677467493637037,15.848875266697634,0.44404132534243174,15.848931924611136,0.9882360646779156,4.744839672610793,11.717970752055026,15.848876624858937,0.4464148936147307,15.84893192240284
0,blocks.1.attn.v_proj,attention_qkv,1,private_replica,2560,0.9995548034591418,0.03021080708676296,0.9999078047923189,0.013955340216144002,1.0043362748658737,34.33597657088698,34.27167527375141,0.9986137149304546,0.9986322781635457,0.9872930596351626,4.7137030211986435,11.677467493637037,15.848875266697634,0.44404132534243174,15.848931924611136,0.9882360646779156,4.744839672610793,11.717970752055026,15.848876624858937,0.4464148936147307,15.84893192240284
0,blocks.1.attn.out_proj,attention_out,1,private_replica,2560,0.9994522051244998,0.033397454271882114,0.9998088426908918,0.019743562706951122,1.0023631816954008,16.409266612845727,16.20553786642826,0.9993315333178804,0.994848492026055,2.171271346264163,6.908547469645191,12.460674961132703,14.967788682836622,0.3970369600382683,15.367236666263366,2.174373457146142,6.933711213607675,12.481752811864043,14.998151376010373,0.3960763098196577,15.381688202315795
0,blocks.1.mlp.fc1,mlp_fc1,1,private_replica,2560,0.9994836130442866,0.032374285934948385,0.999840189261487,0.018089632453448076,1.0036615075222455,53.25097799235242,53.22392632107226,0.9915458587516858,0.9983475697980669,0.7642342509371173,2.3307430550596897,5.840107127909345,9.541327984605052,0.31464462428559753,15.848931924611136,0.7662002329582356,2.3247099293265303,5.867112798146415,9.529982234635362,0.31480154514935127,15.848931924611136
0,blocks.1.mlp.fc2,mlp_fc2,1,private_replica,2560,0.9996992698404529,0.02452563200230621,0.9997566997000987,0.022149295983218062,1.0039188426821382,80.63000975041975,80.34188104653879,0.9801056309652351,0.9980481202783109,2.752075685029692,7.006129701552766,12.103250785684828,15.67514170561375,0.402239395658096,15.784828630927276,2.7569175827312216,7.0383782741734215,12.135342934448635,15.676294032182884,0.4020438480456107,15.785776442038927
0,blocks.2.attn.q_proj,attention_qkv,2,private_replica,2560,0.99951405097933,0.031626500653402,0.9998475975507962,0.017684124292936535,1.0035856946187651,50.569901575827544,50.58701988169015,0.9994017394928645,0.9984853481097969,0.8347899679382399,2.594185419112908,5.233585231377448,7.77105618979319,0.37488569329601146,15.848846180503541,0.8373247637668807,2.6027682625489024,5.249071108721272,7.792097616062371,0.3757180909592167,15.848931924611136
0,blocks.2.attn.k_proj,attention_qkv,2,private_replica,2560,0.99951405097933,0.031626500653402,0.9998475975507962,0.017684124292936535,1.0035856946187651,50.569901575827544,50.58701988169015,0.9994017394928645,0.9984853481097969,0.8347899679382399,2.594185419112908,5.233585231377448,7.77105618979319,0.37488569329601146,15.848846180503541,0.8373247637668807,2.6027682625489024,5.249071108721272,7.792097616062371,0.3757180909592167,15.848931924611136
0,blocks.2.attn.v_proj,attention_qkv,2,private_replica,2560,0.99951405097933,0.031626500653402,0.9998475975507962,0.017684124292936535,1.0035856946187651,50.569901575827544,50.58701988169015,0.9994017394928645,0.9984853481097969,0.8347899679382399,2.594185419112908,5.233585231377448,7.77105618979319,0.37488569329601146,15.848846180503541,0.8373247637668807,2.6027682625489024,5.249071108721272,7.792097616062371,0.3757180909592167,15.848931924611136
0,blocks.2.attn.out_proj,attention_out,2,private_replica,2560,0.999373208879615,0.03556001559245277,0.9995817899677903,0.0289616903866478,1.0046905220579252,33.64368481331927,33.59237393248596,0.9979453684339911,0.9991417408092229,1.5494040061865704,5.1203711648949275,10.159458940407516,12.45842152619693,0.5017925520757595,12.840230959862474,1.5540587507894545,5.106983946084756,10.201407054398567,12.441618990179395,0.5012561032305657,12.889337763203303
0,blocks.2.mlp.fc1,mlp_fc1,2,private_replica,2560,0.9993912048592197,0.035004575135040676,0.9998758206881388,0.01578514392960015,1.0020058763486386,81.57211952872363,81.56587683934787,0.9889531430486431,0.9985609689951633,0.6992127034358229,1.575662356231904,2.9302259188691537,6.215638872060844,0.3186364713210021,15.848931924611136,0.698678270916486,1.5778808064291736,2.9372296439712002,6.2300004236302,0.31867891182853786,15.848931924611136
0,blocks.2.mlp.fc2,mlp_fc2,2,private_replica,2560,0.999474523661583,0.03244707771046978,0.9997566375108566,0.02206939728384993,1.0023081970224346,188.63179329113026,188.5053881078555,0.9973724065826576,0.9975984414398188,2.3550414954737677,5.2254440098384505,8.723305932165745,14.756789618194977,0.5393942896045263,15.799046772309335,2.3658819708917775,5.222635989386622,8.747654768196414,14.766167183272687,0.5393649326180281,15.79997105754018
0,blocks.3.attn.q_proj,attention_qkv,3,private_replica,2560,0.9993759785518145,0.03541159588246364,0.9999012003732453,0.014066718252732709,1.0015299517035616,86.5168386096778,86.55080848885868,0.9972426696408123,0.9969352806206018,0.7499736737583155,1.5369545808688818,2.7044667716049897,4.704739715770556,0.3419084615793655,15.848931924611136,0.751516773619392,1.535283504906875,2.7030026409966372,4.724488774913887,0.3418341413872658,15.848910017624764
0,blocks.3.attn.k_proj,attention_qkv,3,private_replica,2560,0.9993759785518145,0.03541159588246364,0.9999012003732453,0.014066718252732709,1.0015299517035616,86.5168386096778,86.55080848885868,0.9972426696408123,0.9969352806206018,0.7499736737583155,1.5369545808688818,2.7044667716049897,4.704739715770556,0.3419084615793655,15.848931924611136,0.751516773619392,1.535283504906875,2.7030026409966372,4.724488774913887,0.3418341413872658,15.848910017624764
