level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,1.0723612196824857,0.0007732382250316512,182.5392246246338,2.757631946058137,0.20410714165801083,mnist,dp_kfm_a,pink,0.25,42,1,True
layer,conv2,conv2,1.0681147201223669,0.022423908525918034,5293.63751411438,5.069847686573207,0.06968155156867675,mnist,dp_kfm_a,pink,0.25,42,1,True
layer,fc1,fc1,1.068077103378516,0.9705686200597354,229123.23474884033,24.036075050168318,0.05021448181458923,mnist,dp_kfm_a,pink,0.25,42,1,True
layer,fc2,fc2,1.0676843067184463,0.006234233189317707,1471.72249853611,17.631196063550387,0.4595881373630351,mnist,dp_kfm_a,pink,0.25,42,1,True
group,conv1,conv1,1.0723612196824857,0.0007732382250316512,182.5392246246338,2.757631946058137,0.20410714165801083,mnist,dp_kfm_a,pink,0.25,42,1,True
group,conv2,conv2,1.0681147201223669,0.022423908525918034,5293.63751411438,5.069847686573207,0.06968155156867675,mnist,dp_kfm_a,pink,0.25,42,1,True
group,fc1,fc1,1.068077103378516,0.9705686200597354,229123.23474884033,24.036075050168318,0.05021448181458924,mnist,dp_kfm_a,pink,0.25,42,1,True
group,fc2,fc2,1.0676843067184463,0.006234233189317707,1471.72249853611,17.631196063550387,0.4595881373630351,mnist,dp_kfm_a,pink,0.25,42,1,True
layer,conv1,conv1,1.0633745097115446,0.0007732382250316512,182.5392246246338,0.7466081644393258,0.055260477599294616,mnist,dp_kfm_a,pink,0.25,42,2,True
layer,conv2,conv2,1.0679118188474466,0.022423908525918034,5293.63751411438,4.0393771694123135,0.05551844669439958,mnist,dp_kfm_a,pink,0.25,42,2,True
layer,fc1,fc1,1.0679955614184227,0.9705686200597354,229123.23474884033,21.55953930582716,0.045040677071600345,mnist,dp_kfm_a,pink,0.25,42,2,True
layer,fc2,fc2,1.068209230613299,0.006234233189317707,1471.72249853611,20.48812712529121,0.5340590706172169,mnist,dp_kfm_a,pink,0.25,42,2,True
group,conv1,conv1,1.0633745097115446,0.0007732382250316512,182.5392246246338,0.7466081644393258,0.055260477599294616,mnist,dp_kfm_a,pink,0.25,42,2,True
group,conv2,conv2,1.0679118188474466,0.022423908525918034,5293.63751411438,4.0393771694123135,0.05551844669439959,mnist,dp_kfm_a,pink,0.25,42,2,True
group,fc1,fc1,1.0679955614184227,0.9705686200597354,229123.23474884033,21.55953930582716,0.045040677071600345,mnist,dp_kfm_a,pink,0.25,42,2,True
group,fc2,fc2,1.068209230613299,0.006234233189317707,1471.72249853611,20.48812712529121,0.5340590706172169,mnist,dp_kfm_a,pink,0.25,42,2,True
layer,conv1,conv1,1.065680368070909,0.0007732382250316512,182.5392246246338,0.6996803870605026,0.05178710091505417,mnist,dp_kfm_a,pink,0.25,42,3,True
layer,conv2,conv2,1.0679892016940113,0.022423908525918034,5293.63751411438,4.632813506430483,0.06367481889275416,mnist,dp_kfm_a,pink,0.25,42,3,True
layer,fc1,fc1,1.0680093125524905,0.9705686200597354,229123.23474884033,18.508600545731884,0.038666869843653744,mnist,dp_kfm_a,pink,0.25,42,3,True
layer,fc2,fc2,1.069200366648548,0.006234233189317707,1471.72249853611,24.22284642377221,0.6314110982264562,mnist,dp_kfm_a,pink,0.25,42,3,True
group,conv1,conv1,1.065680368070909,0.0007732382250316512,182.5392246246338,0.6996803870605026,0.05178710091505417,mnist,dp_kfm_a,pink,0.25,42,3,True
group,conv2,conv2,1.0679892016940113,0.022423908525918034,5293.63751411438,4.632813506430483,0.06367481889275416,mnist,dp_kfm_a,pink,0.25,42,3,True
group,fc1,fc1,1.0680093125524905,0.9705686200597354,229123.23474884033,18.508600545731884,0.03866686984365374,mnist,dp_kfm_a,pink,0.25,42,3,True
group,fc2,fc2,1.069200366648548,0.006234233189317707,1471.72249853611,24.22284642377221,0.6314110982264564,mnist,dp_kfm_a,pink,0.25,42,3,True
layer,conv1,conv1,1.066318245225479,0.0007732382250316512,182.5392246246338,0.7137304035848119,0.05282701805016124,mnist,dp_kfm_a,pink,0.25,42,4,True
layer,conv2,conv2,1.0680400800877503,0.022423908525918034,5293.63751411438,4.3306843186773145,0.05952226207480871,mnist,dp_kfm_a,pink,0.25,42,4,True
layer,fc1,fc1,1.0682138033069857,0.9705686200597354,229123.23474884033,13.963899694874474,0.02917239964617737,mnist,dp_kfm_a,pink,0.25,42,4,True
layer,fc2,fc2,1.0670823217161585,0.006234233189317707,1471.72249853611,19.747239960132365,0.5147465434917624,mnist,dp_kfm_a,pink,0.25,42,4,True
group,conv1,conv1,1.066318245225479,0.0007732382250316512,182.5392246246338,0.7137304035848119,0.05282701805016124,mnist,dp_kfm_a,pink,0.25,42,4,True
group,conv2,conv2,1.0680400800877503,0.022423908525918034,5293.63751411438,4.3306843186773145,0.05952226207480871,mnist,dp_kfm_a,pink,0.25,42,4,True
group,fc1,fc1,1.0682138033069857,0.9705686200597354,229123.23474884033,13.963899694874474,0.02917239964617737,mnist,dp_kfm_a,pink,0.25,42,4,True
group,fc2,fc2,1.0670823217161585,0.006234233189317707,1471.72249853611,19.747239960132365,0.5147465434917624,mnist,dp_kfm_a,pink,0.25,42,4,True
layer,conv1,conv1,1.0659526865948354,0.0007732382250316512,182.5392246246338,0.7383496409202184,0.05464921994679678,mnist,dp_kfm_a,pink,0.25,42,5,True
layer,conv2,conv2,1.0680873003741773,0.022423908525918034,5293.63751411438,4.038242071232261,0.05550284555462992,mnist,dp_kfm_a,pink,0.25,42,5,True
layer,fc1,fc1,1.0681275622744186,0.9705686200597354,229123.23474884033,10.900486742164016,0.02277253221010946,mnist,dp_kfm_a,pink,0.25,42,5,True
layer,fc2,fc2,1.0666617457564247,0.006234233189317707,1471.72249853611,16.321501555673454,0.4254486463596922,mnist,dp_kfm_a,pink,0.25,42,5,True
group,conv1,conv1,1.0659526865948354,0.0007732382250316512,182.5392246246338,0.7383496409202184,0.05464921994679678,mnist,dp_kfm_a,pink,0.25,42,5,True
