epoch,global_step,train_loss,test_loss,test_accuracy,epsilon_spent,noise_multiplier,sample_rate,clip_fraction,mean_clip_factor,precond_build_seconds,epoch_train_seconds,epoch_total_seconds,peak_allocated_mb_epoch,preconditioner_storage_mb,gain_p10,gain_median,gain_p90,gain_max
1,235,1.0063453215281168,0.5161028052330017,0.8589,0.7863366347932901,1.068115234375,0.004266666666666667,0.79155,0.31388180383046466,0.0,26.96552828978747,28.623848035931587,495.5478515625,0.0,1.0,1.0,1.0,1.0
2,470,0.5311133502324422,0.49654096982479096,0.8898,0.8389556633778256,1.068115234375,0.004266666666666667,0.43678333333333336,0.6349311909993489,0.0,8.180351573973894,9.243563713971525,495.5478515625,0.0,1.0,1.0,1.0,1.0
3,705,0.5123517041524251,0.48372209677696226,0.9004,0.891574691962361,1.068115234375,0.004266666666666667,0.3383833333333333,0.7161163569132487,0.0,7.529901076806709,8.58843211713247,495.5478515625,0.0,1.0,1.0,1.0,1.0
4,940,0.4927185934384664,0.4717674288749695,0.9107,0.9441937205468965,1.068115234375,0.004266666666666667,0.2935833333333333,0.7522174573262532,0.0,7.890616639982909,8.95635577198118,495.5478515625,0.0,1.0,1.0,1.0,1.0
5,1175,0.47757962163289386,0.4624108554750681,0.9173,0.9968127491314319,1.068115234375,0.004266666666666667,0.26326666666666665,0.776904241434733,0.0,8.255747184855863,9.319651253055781,495.5478515625,0.0,1.0,1.0,1.0,1.0
