p,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,curvature_backward_seconds,m_p,m_reference,scale_match,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,transformed_eig_p10,transformed_eig_p50,transformed_eig_p90,transformed_eig_p99,transformed_condition_proxy,operator_state_bytes,preconditioner_build_seconds,synthetic_generation_seconds,activation_forward_seconds,factor_accumulation_seconds,matrix_function_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
0.0,42,1,2.3043770790100098,2.2968316078186035,0.20703125,0.0,0,0.0,1.0,0.0914240181446075,0.9085758924484252,11.093550682067873,11.246012687683104,12.624433517456056,13.634373664855955,14.20940399169922,256,1,0.1862763157114386,0.2424448663368821,3221.5501186795377,0.0794648509472608,0.0160214405059814,0.0012902400493621,0.0001013759970664,0.0118528003692626,1,0,0,256,0.0,6748.74328558338,34275.441083965314,2.253616802384591,2.253616802384591,2.253616802384591,2.253616802384591,2.253616802384591,0.0,4.6029057917100727e-08,0.0569023420929942,1.2780558821222636,inf,9998116,0.1068114647641778,0.0008980479836463,0.000671904027462,0.0040478718169033,0.1009376602172851,9349120,241172480,160142848,241172480,150793728,0,0.0794648509472608,19348480,241172480,167007744,241172480,147659264,0.0070761125534772,0.04747274518013,167007744,241172480
0.125,42,1,2.3043770790100098,2.293631792068481,0.2109375,0.0,0,0.0,1.0,0.0595284923911094,0.9404714703559875,17.0154972076416,17.20258331298828,19.45413017272949,20.73220443725586,21.11437225341797,256,1,0.1691807648167014,0.2072808099910617,4923.699222021656,0.0519934277981519,0.0151746559143066,0.0012912640571594,0.0001003519967198,0.0012554240226745,1,0,0,256,0.0,4731.178035904421,34275.441083965314,2.6915774471255904,4.668683807815405,6.38272875406101,6.3827359848655485,6.3827359848655485,0.0,3.692195763181784e-07,0.2442074572887229,2.5714312924763694,inf,9998116,0.1171873370185494,0.0005263360142707,0.0003727360069751,0.002907135952264,0.1132370223999023,9349120,241172480,160142848,241172480,150793728,0,0.0519934277981519,19348480,241172480,167007744,241172480,147659264,0.0043078064918518,0.0327752782031893,167007744,241172480
0.25,42,1,2.3043770790100098,2.2946553230285645,0.21484375,0.0,0,0.0,1.0,0.0363040901720523,0.9636959433555604,27.910030364990234,28.13127899169922,32.05879211425781,34.24514389038086,34.896339416503906,256,1,0.1675040097907185,0.2054943535476923,5016.262957543127,0.0510340072214603,0.01510604763031,0.0012912640571594,0.0001003519967198,0.0014714879989624,1,0,0,256,0.0,6213.642841692844,34275.441083965314,2.3486504361541645,7.0663239789299706,13.20740206219132,13.20743198675824,13.20743198675824,0.0,1.580908520324246e-06,0.5594446027609605,2.76165695533089,inf,9998116,0.1164700025692582,0.0005171200037002,0.0003879680037498,0.0028928000815212,0.1125297622680664,9349120,241172480,160142848,241172480,150793728,0,0.0510340072214603,19348480,241172480,167007744,241172480,147659264,0.0050975792109966,0.0318511873483657,167007744,241172480
0.375,42,1,2.3043770790100098,2.296560764312744,0.1953125,0.0,0,0.0,1.0,0.0242969561368227,0.9757030010223388,41.72012710571289,42.07307434082031,47.923828125,51.23515319824219,52.75475692749024,256,1,0.1698779417201876,0.2076126057654619,4854.568501886379,0.052733832038939,0.0151726083755493,0.0012871680259704,9.932799637317656e-05,0.0015063999891281,1,0,0,256,0.0,13117.136076622292,34275.441083965314,1.6164862477852333,8.43596477593897,21.556117301243518,21.556190562188824,21.556190562188824,0.0,4.211269342290025e-06,0.7973325852630665,1.845224163088082,inf,9998116,0.1171441096812486,0.000569343984127,0.0003910720050334,0.002893824096769,0.1131221466064453,9349120,241172480,160142848,241172480,150793728,0,0.052733832038939,19348480,241172480,167007744,241172480,147659264,0.0044380966573953,0.032248661853373,167007744,241172480
0.5,42,1,2.3043770790100098,2.2980971336364746,0.1875,0.0,0,0.0,1.0,0.0172343309968709,0.9827656149864196,58.83175659179688,59.33108139038086,67.53575134277344,72.31537628173828,74.71298217773438,256,1,0.1986256930977106,0.2548695569857955,3265.174749639323,0.0784031543880701,0.0159283199310302,0.0012933119535446,0.0001003519967198,0.0113315839767456,1,0,0,256,0.0,34275.441083965314,34275.441083965314,1.0,9.052120460383478,31.622633304058105,31.622776601683796,31.622776601683796,0.0,9.062917075514164e-06,0.918059115131706,0.9960418403310498,inf,9998116,0.1202225387096405,0.0008652480244636,0.0006481919884681,0.0039383039362728,0.1145149459838867,9349120,241172480,160142848,241172480,150793728,0,0.0784031543880701,19348480,241172480,167007744,241172480,147659264,0.007108618505299,0.0475834980607032,167007744,241172480
0.625,42,1,2.3043770790100098,2.299184799194336,0.18359375,0.0,0,0.0,1.0,0.0126142129302024,0.9873857498168944,80.39100646972656,81.03323364257812,92.35625457763672,98.86940002441406,102.23868560791016,256,1,0.1685306653380394,0.2053049076348543,4987.946616225503,0.0513237249106168,0.0153292798995971,0.0012933119535446,0.0001013759970664,0.0011028480529785,1,0,0,256,0.0,99124.14977087322,34275.441083965314,0.5880331211876101,9.232933220409816,44.09601347151774,44.09626324742791,44.09626324742791,0.0,1.762262498535503e-05,0.9918436670319032,1.0397305885354442,inf,9998116,0.1172069404274225,0.0005181440114974,0.0003758080005645,0.0028982718884944,0.1132721252441406,9349120,241172480,160142848,241172480,150793728,0,0.0513237249106168,19348480,241172480,167007744,241172480,147659264,0.0043439315631985,0.0314002595841884,167007744,241172480
0.75,42,1,2.3043770790100098,2.2999370098114014,0.1875,0.0,0,0.0,1.0,0.0094442069530487,0.9905557632446288,107.38370513916016,108.16592407226562,123.48107147216795,132.1116943359375,136.61990356445312,256,1,0.1980466060340404,0.2539106570184231,3305.0487907695324,0.0774572528898716,0.0159907836914062,0.0012922879457473,0.0001013759970664,0.0116244478225708,1,0,0,256,0.0,305251.5558590117,34275.441083965314,0.3350908607474391,9.126159822983988,59.58811278113353,59.58851781593909,59.58851781593909,0.0,3.218038268858411e-05,1.1048258957207029,1.3530439835958372,inf,9998116,0.1205893531441688,0.0009113600254058,0.0006635519862174,0.003989407967776,0.1147569885253906,9349120,241172480,160142848,241172480,150793728,0,0.0774572528898716,19348480,241172480,167007744,241172480,147659264,0.0071337390691041,0.0471445210278034,167007744,241172480
1.0,42,1,2.3043770790100098,2.300832271575928,0.1875,0.0,0,0.0,1.0,0.0055863005109131,0.994413673877716,181.5591735839844,182.81228637695312,209.05056762695312,223.5239715576172,230.9751739501953,256,1,0.1962938057258725,0.2502009849995374,3375.885273261375,0.0758319608867168,0.0158341121673584,0.0012912640571594,0.0001013759970664,0.0113745918273925,1,0,0,256,0.0,3295229.2382600824,34275.441083965314,0.1019879142089508,8.356979936153081,101.98698990094168,101.98791420895084,101.98791420895084,0.0,9.426739159763832e-05,1.3521581991155205,2.574893765362152,inf,9998116,0.1204618448391556,0.0008724480271339,0.0006278719902038,0.0039516160376369,0.1147628479003906,9349120,241172480,160142848,241172480,150793728,0,0.0758319608867168,19348480,241172480,167007744,241172480,147659264,0.0068069938570261,0.0455719958990812,167007744,241172480
