task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
mnist,dp_kfm_a,public,1.0,42,1,conv1,True,0.9660282295184386,0.9784331189526183,conv1,2919.9421602822927,206922,12.188097873079004,19996224,395.691981769996,1.6593605110835474,38.61942046933301,395.691981769996,0.029905743251455643,11.833462813473167
mnist,dp_kfm_a,public,1.0,42,1,conv2,True,0.9336224782831184,0.8054845076380771,conv2,22626.882711085596,206922,12.188097873079004,19996224,27834.50520087131,1.7585335095007635,117.05062682453595,27834.50520087131,0.0015100995273601104,42.0328731481383
mnist,dp_kfm_a,public,1.0,42,1,fc1,True,0.8361055847818185,0.5683062079376703,fc1,181014.26325875282,206922,12.188097873079004,19996224,90705.98599344745,1.0943866820838024,496.1397004209767,90705.98599344745,0.001,90.70598599344746
mnist,dp_kfm_a,public,1.0,42,1,fc2,True,0.9332410043666731,0.3713046355254961,fc2,360.9118698792489,206922,12.188097873079004,19996224,2488.395510222416,1.0234518104213735,28.302435090332132,2488.395510222416,0.001,2.488395510222416
mnist,dp_kfm_a,public,1.0,42,2,conv1,True,0.9661403163949288,0.9965325945176372,conv1,16.610856089227465,206922,0.06864615045640525,19996224,394.03404002678036,1.6560632437389005,38.66938402256972,394.03404002678036,0.03033189995576493,11.951801081258177
mnist,dp_kfm_a,public,1.0,42,2,conv2,True,0.9779416134869855,1.045249786135305,conv2,467.85618441997144,206922,0.06864615045640525,19996224,116278.40088031515,1.9498948199852215,75.0159582319041,116278.40088031515,0.0015059157136679915,175.1054710458526
mnist,dp_kfm_a,public,1.0,42,2,fc1,True,0.883015655763879,0.8292617179707948,fc1,178067.4078856765,206922,0.06864615045640525,19996224,17471682.94914018,2.04136826299496,253.56547356922474,17471682.94914018,0.001,17471.68294914018
mnist,dp_kfm_a,public,1.0,42,2,fc2,True,0.9981172913525742,0.644476820467952,fc2,28370.125073814288,206922,0.06864615045640525,19996224,41208756.237765156,2.8925952947731286,10.242366155555425,41208756.237765156,0.001,41208.756237765156
mnist,dp_kfm_a,public,1.0,42,3,conv1,True,0.9665223723415756,0.9633589764940979,conv1,3216.859697720694,206922,13.492076628236289,19996224,378.5765307387435,1.6473260117464363,38.96244194533844,378.5765307387435,0.031014027277385652,11.741182850909418
mnist,dp_kfm_a,public,1.0,42,3,conv2,True,0.9786687748932654,1.0318894522555888,conv2,67382.26151467889,206922,13.492076628236289,19996224,107266.05583848932,1.9599756105131638,74.85392943049025,107266.05583848932,0.0011942688022182173,128.10450402490505
mnist,dp_kfm_a,public,1.0,42,3,fc1,True,0.8675001795144323,0.657479230505075,fc1,125721.26124362758,206922,13.492076628236289,19996224,57956.238045501246,1.0180436928048864,484.9466529785085,57956.238045501246,0.001,57.956238045501244
mnist,dp_kfm_a,public,1.0,42,3,fc2,True,0.9931753327131898,0.8397438737367869,fc2,10601.617543972832,206922,13.492076628236289,19996224,75978.16860749778,1.5502045023253135,12.27751854432081,75978.16860749778,0.001,75.97816860749778
mnist,dp_kfm_a,public,1.0,42,4,conv1,True,0.9659774451333032,0.9922542403752851,conv1,46.99965948660321,206922,0.19448972574724518,19996224,389.56779598597933,1.6531189097573042,38.779311645072774,389.56779598597933,0.030600689356173133,11.921043108135985
mnist,dp_kfm_a,public,1.0,42,4,conv2,True,0.9799190219493655,1.0566156162288363,conv2,1850.70671533662,206922,0.19448972574724518,19996224,244937.87306725385,2.2514132255715587,70.8468545094356,244937.87306725385,0.0010039736011164327,245.91115847313054
mnist,dp_kfm_a,public,1.0,42,4,fc1,True,0.8503227940407905,0.9681511554716686,fc1,198055.58764539543,206922,0.19448972574724518,19996224,6650243.820216451,1.657733978890717,280.0995629512813,6650243.820216451,0.001,6650.243820216451
mnist,dp_kfm_a,public,1.0,42,4,fc2,True,0.9456549405157695,1.7173037354261844,fc2,6968.7059797813345,206922,0.19448972574724518,19996224,3477250.4298716965,2.7597876725653543,11.988413860242268,3477250.4298716965,0.001,3477.2504298716967
mnist,dp_kfm_a,public,1.0,42,5,conv1,True,0.9663790212973998,0.9715354833250512,conv1,977.455188964054,206922,4.08441355604789,19996224,386.72217842496497,1.652628350801569,38.88633753948137,386.72217842496497,0.03049287652583704,11.792271636515178
mnist,dp_kfm_a,public,1.0,42,5,conv2,True,0.9772432765536451,1.0244437886113331,conv2,34008.930786756566,206922,4.08441355604789,19996224,213272.2890964768,2.2745216877210153,73.24347934080947,213272.2890964768,0.001,213.2722890964768
mnist,dp_kfm_a,public,1.0,42,5,fc1,True,0.7982524749862823,1.0144562457877444,fc1,170798.27381437324,206922,4.08441355604789,19996224,254297.86908619155,1.30237546353293,402.7586748337499,254297.86908619155,0.001,254.29786908619155
mnist,dp_kfm_a,public,1.0,42,5,fc2,True,0.8054186981188912,2.9301810092191998,fc2,1137.340209906105,206922,4.08441355604789,19996224,24320.75446281678,1.7015544712667843,19.645116142895766,24320.75446281678,0.001,24.320754462816783
