level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,4.539732556876535,0.01411131808257351,3331.2748617919083,0.21164160506517118,0.0036668725274472337,mnist,dp_kfm_a,public,1.0,42,1,True
layer,conv2,conv2,2.351782454942176,0.10934981640949487,25814.33516096317,0.41786547435626503,0.0026007943758657383,mnist,dp_kfm_a,public,1.0,42,1,True
layer,fc1,fc1,1.015605624221429,0.8747946726725703,206513.77038282642,2.6991492597538085,0.005939534281127022,mnist,dp_kfm_a,public,1.0,42,1,True
layer,fc2,fc2,0.5592128962983941,0.0017441928353642943,411.75358053490373,8.95526353041904,0.44132616705372596,mnist,dp_kfm_a,public,1.0,42,1,True
group,conv1,conv1,4.539732556876535,0.01411131808257351,3331.2748617919083,0.21164160506517118,0.0036668725274472337,mnist,dp_kfm_a,public,1.0,42,1,True
group,conv2,conv2,2.351782454942176,0.10934981640949487,25814.33516096317,0.41786547435626503,0.0026007943758657383,mnist,dp_kfm_a,public,1.0,42,1,True
group,fc1,fc1,1.015605624221429,0.8747946726725703,206513.77038282642,2.6991492597538085,0.005939534281127021,mnist,dp_kfm_a,public,1.0,42,1,True
group,fc2,fc2,0.5592128962983941,0.0017441928353642943,411.75358053490373,8.95526353041904,0.44132616705372607,mnist,dp_kfm_a,public,1.0,42,1,True
layer,conv1,conv1,0.3401223314143691,8.027593049181557e-05,18.950829942993526,2.3283832276502903,0.5348602770932782,mnist,dp_kfm_a,public,1.0,42,2,True
layer,conv2,conv2,0.33622909996751466,0.0022610267850686266,533.7631571241354,2.5691098307785416,0.11120091845261504,mnist,dp_kfm_a,public,1.0,42,2,True
layer,fc1,fc1,1.0005055612089968,0.8605532900594227,203151.79103981022,0.9242353537915633,0.002050558904317827,mnist,dp_kfm_a,public,1.0,42,2,True
layer,fc2,fc2,4.897041108630837,0.13710540722501396,32366.628959237343,2.6278526695626074,0.014606705672686328,mnist,dp_kfm_a,public,1.0,42,2,True
group,conv1,conv1,0.3401223314143691,8.027593049181557e-05,18.950829942993526,2.3283832276502903,0.5348602770932782,mnist,dp_kfm_a,public,1.0,42,2,True
group,conv2,conv2,0.33622909996751466,0.0022610267850686266,533.7631571241354,2.5691098307785416,0.11120091845261507,mnist,dp_kfm_a,public,1.0,42,2,True
group,fc1,fc1,1.0005055612089968,0.8605532900594227,203151.79103981022,0.9242353537915633,0.002050558904317827,mnist,dp_kfm_a,public,1.0,42,2,True
group,fc2,fc2,4.897041108630837,0.13710540722501396,32366.628959237343,2.6278526695626074,0.014606705672686328,mnist,dp_kfm_a,public,1.0,42,2,True
layer,conv1,conv1,4.761275486487589,0.015546243017758863,3670.0192184260727,8.453831654034563,0.13954665348339898,mnist,dp_kfm_a,public,1.0,42,3,True
layer,conv2,conv2,4.0526587470117,0.3256408768264314,76874.4110646488,18.3143172144373,0.06605410786671675,mnist,dp_kfm_a,public,1.0,42,3,True
layer,fc1,fc1,0.843253908107764,0.6075780305797719,143431.63466401768,9.2121281781006,0.02432414021012527,mnist,dp_kfm_a,public,1.0,42,3,True
layer,fc2,fc2,3.0218928324530028,0.05123484957603723,12095.069039023185,5.4437445389116546,0.049498673531385505,mnist,dp_kfm_a,public,1.0,42,3,True
group,conv1,conv1,4.761275486487589,0.015546243017758863,3670.0192184260727,8.453831654034563,0.13954665348339898,mnist,dp_kfm_a,public,1.0,42,3,True
group,conv2,conv2,4.0526587470117,0.3256408768264314,76874.4110646488,18.3143172144373,0.06605410786671674,mnist,dp_kfm_a,public,1.0,42,3,True
group,fc1,fc1,0.843253908107764,0.6075780305797719,143431.63466401768,9.2121281781006,0.02432414021012527,mnist,dp_kfm_a,public,1.0,42,3,True
group,fc2,fc2,3.0218928324530028,0.05123484957603723,12095.069039023185,5.4437445389116546,0.049498673531385505,mnist,dp_kfm_a,public,1.0,42,3,True
layer,conv1,conv1,0.5713025285098351,0.00022713708299070698,53.62050875191503,1.1900219460783388,0.16251352313292947,mnist,dp_kfm_a,public,1.0,42,4,True
layer,conv2,conv2,0.6789098749033118,0.008943982347631595,2111.4160551571945,4.662129233840913,0.10146059343917029,mnist,dp_kfm_a,public,1.0,42,4,True
layer,fc1,fc1,1.0579109396536293,0.9571509440532958,225955.70875854092,1.6173447393806624,0.0034024436487874047,mnist,dp_kfm_a,public,1.0,42,4,True
layer,fc2,fc2,2.464537192741392,0.03367793651608507,7950.388663664628,1.2296098042121448,0.013790281682963982,mnist,dp_kfm_a,public,1.0,42,4,True
group,conv1,conv1,0.5713025285098351,0.00022713708299070698,53.62050875191503,1.1900219460783388,0.16251352313292947,mnist,dp_kfm_a,public,1.0,42,4,True
group,conv2,conv2,0.6789098749033118,0.008943982347631595,2111.4160551571945,4.662129233840913,0.10146059343917029,mnist,dp_kfm_a,public,1.0,42,4,True
group,fc1,fc1,1.0579109396536293,0.9571509440532958,225955.70875854092,1.6173447393806624,0.0034024436487874047,mnist,dp_kfm_a,public,1.0,42,4,True
group,fc2,fc2,2.464537192741392,0.03367793651608507,7950.388663664628,1.2296098042121448,0.01379028168296398,mnist,dp_kfm_a,public,1.0,42,4,True
layer,conv1,conv1,2.626244165097029,0.004723785721015918,1115.1494518676477,7.631226587688244,0.22852189211113913,mnist,dp_kfm_a,public,1.0,42,5,True
layer,conv2,conv2,2.881304693185114,0.16435628297985025,38799.7741007962,14.398887935948261,0.0730994910379761,mnist,dp_kfm_a,public,1.0,42,5,True
layer,fc1,fc1,0.9833306668948053,0.8254234630168492,194858.65293313548,5.666944741409761,0.012837756379586202,mnist,dp_kfm_a,public,1.0,42,5,True
layer,fc2,fc2,0.9972749566852828,0.0054964682822808125,1297.557500316741,1.9196353479238548,0.05329119171478153,mnist,dp_kfm_a,public,1.0,42,5,True
