method,layer,privacy_valid,base_reset_error,train_loss,test_loss,test_accuracy,epsilon_spent,clip_fraction,mean_clip_factor,base_W_kron,base_W_G,base_W_A,base_log_kappa_kron,corrected_W_kron,corrected_W_G,corrected_W_A,corrected_log_kappa_kron,gain_A,gain_G,gain_kron
Wiener-Residual-AG,conv1,True,0.0,0.6322937794984915,0.597382208692655,0.9465,0.995693195331761,0.15366252670940173,0.8579234273260475,0.8195653568999743,0.36406735204943474,0.6845799083739545,3.2264662278090688,0.8644268376388559,0.40325790675469964,0.7028348651123419,3.4805888050959544,-0.026609222652379784,-0.10841929905390962,-0.05605490056136793
Wiener-Residual-AG,conv2,True,0.0,0.6322937794984915,0.597382208692655,0.9465,0.995693195331761,0.15366252670940173,0.8579234273260475,4.313069456619724,0.35297584913721425,4.0596106299896935,12.34159972558499,4.3530971094972,0.3819514084732977,4.056551714279888,12.409639554986413,0.000281561846225723,-0.08352124475148155,-0.009614377914777532
Wiener-Residual-AG,fc1,True,0.0,0.6322937794984915,0.597382208692655,0.9465,0.995693195331761,0.15366252670940173,0.8579234273260475,67.0150024582311,3.5736711604662714,18.032312148572792,inf,66.48584222445555,3.56035947794861,17.9511823057612,inf,0.004537883487552189,0.0037262221444277,0.007963713035831944
Wiener-Residual-AG,fc2,True,0.0,0.6322937794984915,0.597382208692655,0.9465,0.995693195331761,0.15366252670940173,0.8579234273260475,7.508077601462572,0.5562409167608257,6.540712321796885,51.101295640341945,7.6154864433419664,0.5984057654095941,6.511787874610035,inf,0.004519224496570237,-0.07582445087317932,-0.014171529166535225
Wiener-Residual-AOnly,conv1,True,0.0,0.6326041276065203,0.5969204280863516,0.94665,0.995693195331761,0.15363748664529914,0.8578528461293278,0.818954763771387,0.3631379343440654,0.6845799083739545,3.225655530109714,0.8367033565871937,0.3631379343440654,0.7027711820184582,3.3556846609418924,-0.02651616483552308,0.0,-0.023708027588222498
Wiener-Residual-AOnly,conv2,True,0.0,0.6326041276065203,0.5969204280863516,0.94665,0.995693195331761,0.15363748664529914,0.8578528461293278,4.319035548991025,0.3526425961170399,4.065632249203965,12.356639890949028,4.316067807866168,0.3526425961170399,4.062771336252373,12.366388043168204,0.00023404210115944492,0.0,0.00024118716675159313
Wiener-Residual-AOnly,fc1,True,0.0,0.6326041276065203,0.5969204280863516,0.94665,0.995693195331761,0.15363748664529914,0.8578528461293278,66.87877039874877,3.56724382671983,18.02530940488908,inf,66.57641132122752,3.56724382671983,17.943532078063384,inf,0.004572562291799672,0.0,0.004559285994675095
Wiener-Residual-AOnly,fc2,True,0.0,0.6326041276065203,0.5969204280863516,0.94665,0.995693195331761,0.15363748664529914,0.8578528461293278,7.6574318070676135,0.5552436385659705,6.673847720459841,51.369146267880154,7.623798195969517,0.5552436385659705,6.644281354448935,51.35428660108857,0.004571793764143522,0.0,0.0045464825463572165
