method,seed,epoch,interval,global_update_index,interval_steps,feedback_type,update_after_step,applies_from_step,layer,E_G_norm,correction_G_norm,K_G_min_eigenvalue,K_G_max_eigenvalue,E_A_norm,correction_A_norm,K_A_min_eigenvalue,K_A_max_eigenvalue
Wiener-Residual-AG,42,3,2,10,47,wiener_filtered_grad,94,95,fc2,2.515398805302778e-07,0.06126330918064246,0.918817607158758,1.0473029825364035,4.93702012711544e-06,0.026613470073479733,0.9048374180359597,1.0073125409744852
Wiener-Residual-AG,42,3,3,11,47,wiener_filtered_grad,141,142,conv1,1.0848286432632074e-06,0.056569371255311536,0.9048374180359596,1.0333489992380138,7.533865438935914e-07,0.07802749220691557,0.9048374180359596,1.0380596954889272
Wiener-Residual-AG,42,3,3,11,47,wiener_filtered_grad,141,142,conv2,8.444907490154087e-07,0.06023186699864098,0.9048374180359599,1.0353312599655609,3.885740808377083e-06,0.04488483113068428,0.9048374180359602,1.0183343756053724
Wiener-Residual-AG,42,3,3,11,47,wiener_filtered_grad,141,142,fc1,1.0822804224617769e-06,0.060855039541053355,0.9048374180359596,1.0434614439536731,1.7726379780266598e-05,0.03131419169851019,0.9048374180359593,1.0075653870240713
Wiener-Residual-AG,42,3,3,11,47,wiener_filtered_grad,141,142,fc2,2.87940929978298e-07,0.07831634479104443,0.9048374180359593,1.0542870328737144,5.467980843712108e-06,0.032464513067380366,0.9048374180359596,1.007099312020754
Wiener-Residual-AG,42,3,4,12,47,wiener_filtered_grad,188,189,conv1,1.0200541930334317e-06,0.07036461776555337,0.9048374180359593,1.0322517287918194,5.436459162565648e-07,0.09210943726657955,0.9322924609278819,1.0429873923911612
Wiener-Residual-AG,42,3,4,12,47,wiener_filtered_grad,188,189,conv2,8.391196006727601e-07,0.07051784730831336,0.9048374180359597,1.043803610207804,3.9261074359184475e-06,0.05080328523753193,0.9048374180359596,1.01574348876889
Wiener-Residual-AG,42,3,4,12,47,wiener_filtered_grad,188,189,fc1,1.0496907482015256e-06,0.07051618261119098,0.9048374180359595,1.043311103691396,1.763676736429659e-05,0.03613767262634824,0.9048374180359599,1.0073976834620495
Wiener-Residual-AG,42,3,4,12,47,wiener_filtered_grad,188,189,fc2,2.54369033555806e-07,0.09659028918028185,0.9209555787003424,1.052011206187002,5.255704693894508e-06,0.03679417446365881,0.9048374180359592,1.0069186363615932
Wiener-Residual-AG,42,4,1,13,47,wiener_filtered_grad,47,48,conv1,1.1243035786411362e-06,0.04268905916595509,0.9048374180359599,1.0416937088960754,7.106139025801039e-07,0.04710961158804291,0.9048374180359592,1.0506985044843151
Wiener-Residual-AG,42,4,1,13,47,wiener_filtered_grad,47,48,conv2,8.816590359390724e-07,0.0399008563145713,0.9048374180359597,1.0435460955058917,3.991187348539548e-06,0.02439023169199546,0.9048374180359599,1.016538538453392
Wiener-Residual-AG,42,4,1,13,47,wiener_filtered_grad,47,48,fc1,1.0736961545052965e-06,0.03554632068345045,0.9048374180359596,1.0430750946448746,1.7736306777967708e-05,0.01847828665005541,0.9048374180359595,1.0076624540410726
Wiener-Residual-AG,42,4,1,13,47,wiener_filtered_grad,47,48,fc2,2.695147609433799e-07,0.039945728149787814,0.9048374180359597,1.0515547068582967,5.629388466461152e-06,0.017017130525880834,0.9048374180359599,1.0062883980290067
Wiener-Residual-AG,42,4,2,14,47,wiener_filtered_grad,94,95,conv1,1.1777578851218971e-06,0.05373974578267945,0.9048374180359595,1.0333178918369363,8.322349124233205e-07,0.0564341747514074,0.9048374180359593,1.0370920606523477
Wiener-Residual-AG,42,4,2,14,47,wiener_filtered_grad,94,95,conv2,9.030397481707234e-07,0.06090443807546028,0.9048374180359596,1.0471487877062695,4.047769187634042e-06,0.03505758431175937,0.9048374180359597,1.0169985578603573
Wiener-Residual-AG,42,4,2,14,47,wiener_filtered_grad,94,95,fc1,1.075698449217446e-06,0.05009873165263957,0.9048374180359599,1.0417760465878523,1.7671048508851406e-05,0.025716601931892825,0.9048374180359595,1.0073843970214191
Wiener-Residual-AG,42,4,2,14,47,wiener_filtered_grad,94,95,fc2,3.8897662714970294e-07,0.06968441767275108,0.9048374180359593,1.0698332102092694,5.617022159291895e-06,0.02586442863647487,0.9048374180359594,1.0085803347455766
Wiener-Residual-AG,42,4,3,15,47,wiener_filtered_grad,141,142,conv1,1.143717478233368e-06,0.06663907980332003,0.9048374180359596,1.032193705563251,7.390681130053828e-07,0.06732564462801138,0.9048374180359592,1.0356705793077148
Wiener-Residual-AG,42,4,3,15,47,wiener_filtered_grad,141,142,conv2,8.440401241183171e-07,0.07229920394558007,0.9048374180359599,1.041336482662409,3.898185071106895e-06,0.04373297408632391,0.9048374180359594,1.0180354590220029
Wiener-Residual-AG,42,4,3,15,47,wiener_filtered_grad,141,142,fc1,1.0613891060711633e-06,0.061905256661525146,0.9048374180359597,1.044150467590935,1.761248482023001e-05,0.03161365291535241,0.9048374180359596,1.0076120446537875
Wiener-Residual-AG,42,4,3,15,47,wiener_filtered_grad,141,142,fc2,2.877888911510754e-07,0.09055663900749761,0.9048374180359593,1.0597067413795613,4.923592435215892e-06,0.03131944794415918,0.9048374180359596,1.0070395522442932
Wiener-Residual-AG,42,4,4,16,47,wiener_filtered_grad,188,189,conv1,9.078551084108105e-07,0.07566905409528682,0.9048374180359594,1.0390725532436196,5.496275513891612e-07,0.08105839442381144,0.9266358129672542,1.0457242327593268
Wiener-Residual-AG,42,4,4,16,47,wiener_filtered_grad,188,189,conv2,7.855978567183531e-07,0.08459943914155159,0.9061421497824185,1.0527100466846135,3.912521792802543e-06,0.04996413785914251,0.9048374180359597,1.0165826072504538
Wiener-Residual-AG,42,4,4,16,47,wiener_filtered_grad,188,189,fc1,1.0665324337455665e-06,0.07121467333539137,0.9048374180359597,1.0428219004426684,1.768436059088508e-05,0.03659658101457117,0.9048374180359594,1.0075832493273906
Wiener-Residual-AG,42,4,4,16,47,wiener_filtered_grad,188,189,fc2,3.040305506431273e-07,0.09660453842217354,0.9149483166987022,1.071056009722921,5.4410443388373935e-06,0.0377781747265638,0.9048374180359596,1.0087943343163057
Wiener-Residual-AG,42,5,1,17,47,wiener_filtered_grad,47,48,conv1,1.0944523572478377e-06,0.03830551384400578,0.9048374180359591,1.0343787469742334,6.076226513050414e-07,0.044756028903800024,0.9048374180359595,1.0479040642683892
Wiener-Residual-AG,42,5,1,17,47,wiener_filtered_grad,47,48,conv2,7.943676525423756e-07,0.040211073115258525,0.9048374180359596,1.0494832415144724,3.892231485993168e-06,0.025069878293524396,0.9048374180359597,1.0168214354561418
Wiener-Residual-AG,42,5,1,17,47,wiener_filtered_grad,47,48,fc1,1.0518619292081468e-06,0.03672399645810368,0.9048374180359597,1.0445507215078327,1.770159261079574e-05,0.018417650761961474,0.9048374180359596,1.007599893577593
