epoch,global_step,train_loss,test_loss,test_accuracy,epsilon_spent,noise_multiplier,sample_rate,clip_fraction,mean_clip_factor,precond_build_seconds,epoch_train_seconds,epoch_total_seconds,peak_allocated_mb_epoch,preconditioner_storage_mb,gain_p10,gain_median,gain_p90,gain_max
1,235,1.4998061632792155,0.7498018391609191,0.7586,0.7863366347932901,1.068115234375,0.004266666666666667,0.97115,0.1579046775817871,4.70930112246424,13.257623811252415,19.609656654298306,506.470703125,0.7893447875976562,0.47558537125587463,1.0723093748092651,1.8573038578033447,1.8573038578033447
2,470,0.6071354810078938,0.5034862672805787,0.8501,0.8389556633778256,1.068115234375,0.004266666666666667,0.6784333333333333,0.4340084622701009,0.01426839828491211,12.480059229768813,14.03071129322052,507.26171875,0.7893447875976562,0.6287593841552734,0.9760472774505615,1.6810780763626099,1.6905654668807983
3,705,0.49769660460154214,0.45690994653701783,0.8798,0.891574691962361,1.068115234375,0.004266666666666667,0.5012833333333333,0.5925784914652507,0.01296195387840271,12.341775105334818,13.952338360249996,507.26171875,0.7893447875976562,0.6524606347084045,0.9826257228851318,1.6675028800964355,1.701964020729065
4,940,0.47054591674804686,0.43868261318206786,0.894,0.9441937205468965,1.068115234375,0.004266666666666667,0.4017833333333333,0.6753609736124675,0.010280007496476173,12.54910428635776,14.187495980411768,507.26171875,0.7893447875976562,0.6519882678985596,0.9875608682632446,1.665785312652588,1.710511565208435
5,1175,0.4548764685312907,0.4250146736860275,0.9018,0.9968127491314319,1.068115234375,0.004266666666666667,0.34713333333333335,0.7168752703348795,0.01839124597609043,12.919619483873248,14.55831931438297,507.26171875,0.7893447875976562,0.6540303230285645,0.9863724708557129,1.6546837091445923,1.7084475755691528
