estimator,layer,kron_relative_error,A_relative_error,A_cosine,C_relative_error,C_cosine,C_relative_error_vs_KFLR,scope
KFAC-M-1,conv1,3.867733108952526,0.7893313543150399,0.8626952056098109,17.124532605988637,0.9416818214758665,0.013219788670539856,layer_seed_mean
KFAC-M-1,conv2,15.215445917720004,0.5090593810347419,0.8665038641487381,19.961813804187923,0.9697930388028423,0.01279266799489657,layer_seed_mean
KFAC-M-1,fc1,6.6165795679245685,0.9544119887608725,0.2986360239008433,22.644977158041957,0.6284470217206184,0.0785939892133077,layer_seed_mean
KFAC-M-1,fc2,3.0884327894187322,0.952340908649307,0.40925003614553196,23.352933901366402,0.8825342356513607,0.05983295291662216,layer_seed_mean
KFAC-M-3,conv1,3.8648558972379714,0.7893313543150399,0.8626952056098109,17.114144751510008,0.9419972682450847,0.011386695473144451,layer_seed_mean
KFAC-M-3,conv2,15.17255968007513,0.5090593810347419,0.8665038641487381,19.90576860914931,0.9692752418532508,0.010497784397254387,layer_seed_mean
KFAC-M-3,fc1,6.611013094263577,0.9544119887608725,0.2986360239008433,22.625477132470433,0.6264867747889699,0.042160010586182274,layer_seed_mean
KFAC-M-3,fc2,3.0970350851994444,0.952340908649307,0.40925003614553196,23.419499616690757,0.8826567579003507,0.026843145489692688,layer_seed_mean
KFAC-M-9,conv1,3.8933090289660526,0.7893313543150399,0.8626952056098109,17.226906073840784,0.9422072537534181,0.005942654175062974,layer_seed_mean
KFAC-M-9,conv2,15.271343983683865,0.5090593810347419,0.8665038641487381,20.034691506017126,0.9692654458852076,0.0047836344844351215,layer_seed_mean
KFAC-M-9,fc1,6.635259731746058,0.9544119887608725,0.2986360239008433,22.710166687733068,0.6266650267293817,0.025860451782743137,layer_seed_mean
KFAC-M-9,fc2,3.104154621843726,0.952340908649307,0.40925003614553196,23.473094694852325,0.8821540065819722,0.02015189826488495,layer_seed_mean
KFAC-U-1,conv1,11.397881557269956,0.7893313543150399,0.8626952056098109,46.58764968482996,0.9460639303679473,1.6164431969324748,layer_seed_mean
KFAC-U-1,conv2,39.80529157477186,0.5090593810347419,0.8665038641487381,52.041997394571155,0.9623472136802277,1.5283087491989136,layer_seed_mean
KFAC-U-1,fc1,18.733760023492763,0.9544119887608725,0.2986360239008433,64.67048258822484,0.5251261999814648,1.96965758005778,layer_seed_mean
KFAC-U-1,fc2,6.468835399769084,0.952340908649307,0.40925003614553196,48.67856904349606,0.8761761214511607,1.1250347296396892,layer_seed_mean
KFAC-U-3,conv1,11.315127949668772,0.7893313543150399,0.8626952056098109,46.2638483407458,0.9456903975304707,1.598451852798462,layer_seed_mean
KFAC-U-3,conv2,39.52629989184786,0.5090593810347419,0.8665038641487381,51.67806386906557,0.9623822001280082,1.5108572642008464,layer_seed_mean
KFAC-U-3,fc1,18.744878639013503,0.9544119887608725,0.2986360239008433,64.70886121965849,0.52206288040786,1.9717695315678914,layer_seed_mean
KFAC-U-3,fc2,6.44721752117935,0.952340908649307,0.40925003614553196,48.52176963991809,0.8777312347259433,1.1180565357208252,layer_seed_mean
KFAC-U-9,conv1,11.24069268177161,0.7893313543150399,0.8626952056098109,45.97441519685763,0.9460612325012644,1.5826680660247803,layer_seed_mean
KFAC-U-9,conv2,39.198612204637136,0.5090593810347419,0.8665038641487381,51.25063108218313,0.9626033269053055,1.4905695915222168,layer_seed_mean
KFAC-U-9,fc1,18.55993098628986,0.9544119887608725,0.2986360239008433,64.06890664565732,0.5221229346713384,1.9439942439397175,layer_seed_mean
KFAC-U-9,fc2,6.415677268874624,0.952340908649307,0.40925003614553196,48.284700883016605,0.8761480180014631,1.1066590944925945,layer_seed_mean
KFLR,conv1,3.896045179327049,0.78933135431504,0.8626952056098109,17.237812929943974,0.942246030796869,0.0,layer_seed_mean
KFLR,conv2,15.269153549151786,0.5090593810347419,0.8665038641487381,20.03182467656307,0.9692073862986338,0.0,layer_seed_mean
