method,geometry,source,engine,profiled,epsilon_target,epsilon_spent,delta,noise_multiplier,seed,epoch,train_loss,test_loss,accuracy,differentiation_seconds,factor_precondition_seconds,sample_gradient_precondition_seconds,norm_clip_seconds,aggregate_seconds,aggregate_precondition_seconds,noise_optimizer_seconds,sample_gradient_matrices_preconditioned,sample_gradient_elements_preconditioned,factor_elements_preconditioned_for_norm,aggregate_matrices_preconditioned,aggregate_elements_preconditioned,grad_sample_peak_bytes,bk_cache_peak_bytes,bk_temporary_peak_bytes,geometry_build_seconds,geometry_peak_allocated_bytes,geometry_peak_reserved_bytes,private_train_seconds,private_peak_allocated_bytes,private_peak_reserved_bytes,algorithm_seconds,evaluation_seconds,clip_fraction,mean_clip_factor,norm_p50,norm_p90,norm_p99,norm_max,logical_steps,optimizer_steps,noise_events,accountant_steps,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,operator_gain_min,operator_gain_max,layer_gain_min_conv1,layer_gain_max_conv1,layer_gain_min_conv2,layer_gain_max_conv2,layer_gain_min_fc1,layer_gain_max_fc1,layer_gain_min_fc2,layer_gain_max_fc2,operator_state_bytes,parameters_finite,parameters_updated,all_parameters_updated,test_accuracy,epsilon,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,best_accuracy,epoch_logical_steps,epoch_optimizer_steps,epoch_noise_events,noise_steps
dp_kfc_a_alpha075,a_only,pink,bk,True,2,1.617156026437412,1e-05,0.806884765625,42,1,0.6752095691796042,0.42020991297904403,0.9071,1.1405904805287719,0.10574673675000668,0.0,1.7793495412915945,0.16248871758580208,0.04526146035641432,0.3059607958421111,0,0,2273836032,936,48419748,0,58277888,110790656,0.6108598224818707,145300480,201326592,3.9246139535680413,202004480,281018368,4.535473776049912,0.5331966308876872,0.5158753991127014,0.5870562791824341,1.2511028051376343,37.437835693359375,99.86429595947266,153.62867736816406,234,234,234,234,0.5454188650875231,0.9999973330014696,1.0,1.0,0.26098773913681184,1.0,0.45254783239458585,1.0,0.27281074053329246,1.0,0.26098773913681184,1.0,0.28972017674299044,1.0,9998108,True,True,True,0.9071,1.617156026437412,1.2511028051376343,37.437835693359375,99.86429595947266,153.62867736816406,0.9071,234,234,234,234
dp_kfc_a_alpha075,a_only,pink,bk,True,2,1.7314239360826378,1e-05,0.806884765625,42,2,0.38323227984782976,0.30477077814284714,0.9349,1.1153169125318527,0.10813442803919315,0.0,1.7771465685218573,0.1750284545123577,0.049767241813242435,0.2619792493060231,0,0,2273836032,936,48419748,0,58277888,110790656,0.12170395441353321,156284928,207618048,3.8919475888833404,201804800,348127232,4.013651543296874,0.5464664250612259,0.20848357677459717,0.8316913843154907,0.008397641591727734,16.84800148010254,59.646305084228516,87.41529846191406,468,468,468,468,0.36541069399863535,0.9997445019804729,1.0,1.0,0.252659868581796,1.0,0.45356114210138754,1.0,0.2670121296107359,1.0,0.252659868581796,1.0,0.25417503565873256,1.0,9998108,True,True,True,0.9349,1.7314239360826378,0.008397641591727734,16.84800148010254,59.646305084228516,87.41529846191406,0.9349,234,234,234,468
dp_kfc_a_alpha075,a_only,pink,bk,True,2,1.8264639499617197,1e-05,0.806884765625,42,3,0.30570908916047496,0.24306632778025233,0.9465,1.1181957758963108,0.10598499234765768,0.0,1.76872727740556,0.16128419153392315,0.04540298320353031,0.24976738542318344,0,0,2273836032,936,48419748,0,58277888,110790656,0.12147429119795561,156284928,207618048,3.8719512466341257,201804800,348127232,3.9934255378320813,0.5770120760425925,0.1634281575679779,0.8677876591682434,0.001872638356871903,8.247634887695312,68.92371368408203,95.41744232177734,702,702,702,702,0.3447560994147251,0.9996692542892037,1.0,1.0,0.25247847537701346,1.0,0.4529509262102076,1.0,0.26672019761141014,1.0,0.25247847537701346,1.0,0.25345731294414775,1.0,9998108,True,True,True,0.9465,1.8264639499617197,0.001872638356871903,8.247634887695312,68.92371368408203,95.41744232177734,0.9465,234,234,234,702
dp_kfc_a_alpha075,a_only,pink,bk,True,2,1.9118208084906,1e-05,0.806884765625,42,4,0.26312666064781004,0.23413087298322352,0.9495,1.1596177695319057,0.10634826496243477,0.0,1.7659915899857879,0.1649918733164668,0.04675533249974251,0.2612081365659833,0,0,2273836032,936,48419748,0,58277888,110790656,0.12251951079815626,156284928,207618048,3.9256917033344507,201804800,348127232,4.048211214132607,0.5348959183320403,0.13850493729114532,0.8874721527099609,0.0008087898604571819,4.533445358276367,76.30296325683594,109.92308044433594,936,936,936,936,0.33336130526860147,0.9996212522778887,1.0,1.0,0.25239934514415857,1.0,0.4502153841364598,1.0,0.2672252674245912,1.0,0.25239934514415857,1.0,0.25302964370785364,1.0,9998108,True,True,True,0.9495,1.9118208084906,0.0008087898604571819,4.533445358276367,76.30296325683594,109.92308044433594,0.9495,234,234,234,936
dp_kfc_a_alpha075,a_only,pink,bk,True,2,1.9923327141901037,1e-05,0.806884765625,42,5,0.2475089163829883,0.22671131036258885,0.955,1.1493601920083165,0.10523559618741274,0.0,1.791959804482758,0.17433817218989134,0.049957992509007454,0.2658462291583419,0,0,2273836032,936,48419748,0,58277888,110790656,0.12209951784461737,156284928,207618048,3.9602737175300717,201804800,348127232,4.082373235374689,0.5382493901997805,0.12560096383094788,0.8969666361808777,0.00031666969880461693,3.015486240386963,85.4486083984375,113.98816680908203,1170,1170,1170,1170,0.32620385234063953,0.9995579402507748,1.0,1.0,0.25221480520647105,1.0,0.45198647156393396,1.0,0.26821629351177295,1.0,0.25221480520647105,1.0,0.2526771046585118,1.0,9998108,True,True,True,0.955,1.9923327141901037,0.00031666969880461693,3.015486240386963,85.4486083984375,113.98816680908203,0.955,234,234,234,1170
