estimator,beta,accountant,seed,epoch,test_accuracy,test_loss,train_loss,epsilon,noise_multiplier,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,preconditioner_build_seconds,private_train_seconds,geometry_seconds,state_metric_seconds,evaluation_seconds,algorithm_epoch_seconds,wall_epoch_seconds,seconds_per_batch,samples_per_second,build_peak_cuda_allocated_bytes,train_peak_cuda_allocated_bytes,total_peak_cuda_allocated_bytes,batches,samples,accountant_steps,builder_reverse_vectors,builder_vjp_calls,builder_forward_calls,builder_samples,predicted_second_moment_raw,predicted_second_moment_ref,scale_match,predicted_rms_raw,predicted_rms_matched,synthetic_mean_max_probability,synthetic_mean_prediction_entropy,synthetic_normalized_entropy,synthetic_mean_kl_to_uniform,state_metric_forward_calls
KFLR,0.5,RDP,42,1,0.8992,0.5298314871549606,0.8560222926048132,0.7861127240333559,1.068115234375,0.7867421207264957,0.24695311357246305,662.7579956054688,11667.767578125,37503.171875,0.2815530579537153,10.425563072785735,0.07771049812436104,0.003614664077758789,1.0587491197511554,10.70711613073945,11.847190412692726,0.044553688345238186,5745.876705342641,167334912,137742336,167334912,234,59904,234,23040,90,10,2560,20663.07941101612,20663.07941101612,1.0,143.7465805193853,143.7465805193853,0.10722001862966095,2.301875525039212,0.9996918385526803,0.0007095679548339007,10
KFLR,0.5,RDP,42,2,0.9292,0.4975082400344312,0.5601975833758329,0.8385078418579571,1.068115234375,0.27891292735042733,0.751487260700291,0.002973082009702921,1344.6453857421875,6532.693359375,0.2993701407685876,10.30921960156411,0.07778361439704895,0.003649801015853882,1.0433674128726125,10.608589742332697,11.733390570618212,0.044056494023778245,5810.721113255886,168142336,137742336,168142336,234,59904,468,23040,90,10,2560,42727.374447576156,42727.374447576156,1.0,206.70600970357916,206.70600970357916,0.4987817599219292,1.40836430983807,0.6116448482721554,0.8942207831559759,10
KFLR,0.5,RDP,42,3,0.9423,0.44721020494699476,0.5134024700929976,0.8909029596825585,1.068115234375,0.1993689903846154,0.8208228405724224,3.915513298125006e-05,278.0566101074219,6274.658203125,0.2801219504326582,10.333998814225197,0.07803929969668388,0.003625987097620964,1.0413333997130394,10.614120764657855,11.7371194511652,0.04416238809497947,5796.787969197321,168142336,137742336,168142336,234,59904,702,23040,90,10,2560,44199.67453445157,44199.67453445157,1.0,210.23718637398943,210.23718637398943,0.6591462566015323,0.9435267446853175,0.4097684587449717,1.3590583483087284,10
KFLR,0.5,RDP,42,4,0.9515,0.36148471450358627,0.44366577525551504,0.9432980775071597,1.068115234375,0.17474626068376067,0.8444624153467325,1.2448103916540276e-05,93.31028747558594,5594.3505859375,0.2799024870619178,10.392644930630922,0.07792322523891926,0.0036816708743572235,1.0540001541376114,10.67254741769284,11.808152467943728,0.04441301252406377,5764.076459827952,168142336,137742336,168142336,234,59904,936,23040,90,10,2560,54339.581815916725,54339.581815916725,1.0,233.10851939797638,233.10851939797638,0.6528603118891112,0.9473375084107211,0.4114234524027515,1.3552475845833247,10
KFLR,0.5,RDP,42,5,0.9509,0.37324201297946275,0.40492657708943397,0.995693195331761,1.068115234375,0.16102430555555555,0.8564822925971105,6.633713383052964e-06,47.423179626464844,6081.0986328125,0.27994720079004765,10.384636075235903,0.07811202947050333,0.0036742351949214935,1.0355894630774856,10.664583276025951,11.781959003768861,0.04437878664630728,5768.521839956648,168142336,137742336,168142336,234,59904,1170,23040,90,10,2560,53198.57194297707,53198.57194297707,1.0,230.6481561664369,230.6481561664369,0.704996675625227,0.8107250202379026,0.3520934026302232,1.4918600727561433,10
KFLR,0.75,RDP,42,1,0.8749,0.4809260375022888,0.991476326671421,0.7861127240333559,1.068115234375,0.9041967147435898,0.118519794586429,1598.8248291015625,10651.3837890625,31831.41796875,0.27904984168708324,10.304969712160528,0.07761766295880079,0.0036226026713848114,1.0446354113519192,10.584019553847611,11.709895230829716,0.044038332103250116,5813.117522248457,167334912,137742336,167334912,234,59904,234,23040,90,10,2560,7500181.271063279,20663.07941101612,0.05248819550756538,2738.645882742652,143.74658051938528,0.10722001862966095,2.301875525039212,0.9996918385526803,0.0007095679548339007,10
KFLR,0.75,RDP,42,2,0.9205,0.4992011603832245,0.540841082477162,0.8385078418579571,1.068115234375,0.3741319444444444,0.6674366794590257,0.06019975244998932,2188.45654296875,8548.8935546875,0.28042564168572426,10.382573952898383,0.07801462803035975,0.003630281426012516,1.0516403866931796,10.662999594584107,11.79628489073366,0.0443699741576854,5769.6675479279675,168142336,137742336,168142336,234,59904,468,23040,90,10,2560,9179624.325621244,35767.537643255615,0.062421193386230374,3029.7894853638336,189.12307538546327,0.3399156942509443,1.8509194582295678,0.8038441071564576,0.4516656347644781,10
KFLR,0.75,RDP,42,3,0.9252,0.5488565937995911,0.5841283646658955,0.8909029596825585,1.068115234375,0.2565604967948718,0.7713931824407007,0.000929397763684392,1218.9844970703125,7688.947265625,0.2879546098411083,10.350681564770639,0.0778454840183258,0.003718217834830284,1.0453576380386949,10.638636174611747,11.765557514503598,0.044233681900729224,5787.444974047698,168142336,137742336,168142336,234,59904,702,23040,90,10,2560,7463800.813244983,37558.381886314244,0.07093709776469945,2731.9957564471038,193.7998500678322,0.5627579376233302,1.2217688752770786,0.5306074806939775,1.0808162177169673,10
KFLR,0.75,RDP,42,4,0.9378,0.4577937553151278,0.5573508708904951,0.9432980775071597,1.068115234375,0.2323384081196581,0.7923952043056488,0.00019405089551582932,711.3473510742188,7699.35400390625,0.2798814568668604,10.349339163862169,0.07780564855784178,0.003613264299929142,1.04873869381845,10.62922062072903,11.75937822740525,0.044227945144710124,5788.195656894967,168142336,137742336,168142336,234,59904,936,23040,90,10,2560,8660217.364518235,48370.14352053967,0.07473504351029508,2942.8247254157413,219.9321338971176,0.5652048387270634,1.190549996730748,0.5170492940100984,1.1120350962632979,10
KFLR,0.75,RDP,42,5,0.932,0.49424163322001696,0.5175796903860874,0.995693195331761,1.068115234375,0.2185329861111111,0.8047362729015514,0.0001283717865590006,481.9414367675781,8415.169921875,0.27959031518548727,10.375711486674845,0.0777161130681634,0.0036349771544337273,1.035820273682475,10.655301801860332,11.772473165765405,0.04434064737895233,5773.483589721299,168142336,137742336,168142336,234,59904,1170,23040,90,10,2560,8423775.327506969,52677.465560648154,0.07907861390014206,2902.374084694626,229.51571963734457,0.6043220728021351,1.0945066531100756,0.4753381998521024,1.2080784398839703,10
KFLR,1.0,RDP,42,1,0.843,0.4960810143470764,1.1619903051700347,0.7861127240333559,1.068115234375,0.9666299412393162,0.04644117763021694,2290.076171875,8792.9404296875,23057.333984375,0.2793450402095914,10.332277121953666,0.07738821860402822,0.0036412598565220833,1.0461549442261457,10.611622162163258,11.738806584849954,0.044155030435699426,5797.7539019659125,167334912,137742336,167334912,234,59904,234,23040,90,10,2560,3729838523.344843,20663.07941101612,0.002353707587049718,61072.403942737044,143.74658051938528,0.10722001862966095,2.301875525039212,0.9996918385526803,0.0007095679548339007,10
KFLR,1.0,RDP,42,2,0.9036,0.5085955040812492,0.5190771760212051,0.8385078418579571,1.068115234375,0.5525340544871795,0.5023943322081851,2.646108865737915,3208.264892578125,10956.513671875,0.29782895371317863,10.347875729203224,0.07800377998501062,0.003624369390308857,1.0548822414129972,10.645704682916403,11.78221507370472,0.04422169115044113,5789.014244821487,168142336,137742336,168142336,234,59904,468,23040,90,10,2560,3709834049.596125,31434.94674056165,0.002910912311787297,60908.40705186867,177.29903197863672,0.20920275169394653,2.1596470961427072,0.9379228167131592,0.14293799685133868,10
KFLR,1.0,RDP,42,3,0.9053,0.5924553226947784,0.6141025201122985,0.8909029596825585,1.068115234375,0.35585269764957267,0.6832146468835,0.03696437552571297,2763.30517578125,8760.7744140625,0.2802606029435992,10.316864459775388,0.0777821522206068,0.0036278823390603065,1.0384897533804178,10.597125062718987,11.717024850659072,0.04408916435801448,5806.415334190035,168142336,137742336,168142336,234,59904,702,23040,90,10,2560,2680846938.056068,33777.42706979854,0.003549582487715003,51776.89579393562,183.78636257839847,0.43421396021828623,1.584985239129608,0.6883503432520948,0.7175998538644379,10
KFLR,1.0,RDP,42,4,0.9205,0.5384509253357537,0.6247565761590615,0.9432980775071597,1.068115234375,0.3184428418803419,0.715643550340946,0.010424102656543255,2776.59765625,10320.197265625,0.2793124383315444,10.31572134140879,0.07764867506921291,0.0036295652389526367,1.0335148153826594,10.595033779740334,11.709826835431159,0.044084279236789696,5807.0587618082245,168142336,137742336,168142336,234,59904,936,23040,90,10,2560,2781428096.263064,42825.1107549839,0.003923876489196731,52739.24626180264,206.94228846464395,0.448434428855536,1.4974038024827245,0.650314208599194,0.8051812905113214,10
KFLR,1.0,RDP,42,5,0.9195,0.5432110499151052,0.5998052266927866,0.995693195331761,1.068115234375,0.29263488247863245,0.740010668324609,0.0049412911757826805,2338.8935546875,10525.375,0.29110777005553246,10.270327529869974,0.07768457848578691,0.0036290520802140236,1.0340935299172997,10.561435299925506,11.676842460408807,0.04389028858918792,5832.7253756782975,168142336,137742336,168142336,234,59904,1170,23040,90,10,2560,2687469934.0800567,51661.06460433355,0.004384396967242707,51840.81340102658,227.29070505485603,0.4958699390353741,1.3847681178732834,0.6013971523079187,0.9178169751207625,10
KFRA-block,0.0,RDP,42,1,0.8741,0.795088800907135,0.9386361808094204,0.7861127240333559,1.068115234375,0.6722756410256411,0.366050934802112,80.435302734375,5106.8974609375,12039.7490234375,0.11693337839096785,10.342750416137278,0.07752430997788906,0.003616930916905403,1.0437788972631097,10.459683794528246,11.58460393268615,0.04419978810315076,5791.882970175397,167181312,137742336,167181312,234,59904,234,0,0,10,2560,9.928545510030984,20661.77462461223,45.618499329740516,3.1509594586460463,143.7420419522842,0.10722001862966095,2.301875525039212,0.9996918385526803,0.0007095679548339007,10
KFRA-block,0.0,RDP,42,2,0.9029,0.6222693388819694,0.7169589680484217,0.8385078418579571,1.068115234375,0.31438635149572647,0.721330717842803,0.012025796808302402,712.1491088867188,1458.075439453125,0.11710027605295181,10.338672490790486,0.07773980312049389,0.0036301184445619583,1.0489098662510514,10.455772766843438,11.586052554659545,0.04418236107175422,5794.16748652803,167988736,137742336,167988736,234,59904,468,0,0,10,2560,1939.6566392326524,33270.87148282787,4.141614378429586,44.041533116283006,182.40304680248047,0.7292731159365874,0.7256078812625092,0.31512749885781766,1.5769772117315366,10
KFRA-block,0.0,RDP,42,3,0.9104,0.6270067583918572,0.67173332740099,0.8909029596825585,1.068115234375,0.2703158386752137,0.7596294566606864,0.002808641642332077,638.1312255859375,1664.082763671875,0.11738137528300285,10.34242573659867,0.07810756471008062,0.003630954772233963,1.0393019365146756,10.459807111881673,11.580847567878664,0.044198400583755,5792.064794627254,167988736,137742336,167988736,234,59904,702,0,0,10,2560,2305.343186056375,37337.786325751826,4.024449573265441,48.013989482820264,193.2298794849074,0.7713122156708974,0.6067984492812896,0.26352921815031427,1.6957866437127564,10
KFRA-block,0.0,RDP,42,4,0.9253,0.5428733650386334,0.6118659084169273,0.9432980775071597,1.068115234375,0.242321047008547,0.785441529037606,0.00126095418818295,412.0483093261719,1690.88232421875,0.11720069777220488,10.313457316718996,0.07793046161532402,0.0036262208595871925,1.0412349784746766,10.4306580144912,11.553449675440788,0.044074603917602546,5808.333535534248,167988736,137742336,167988736,234,59904,936,0,0,10,2560,2877.3391894252036,40807.121950099114,3.7659318148747225,53.64083509254124,202.00772745144954,0.7735534536164135,0.5927612819065772,0.2574329538179243,1.7098238110874688,10
KFRA-block,0.0,RDP,42,5,0.9189,0.5986094259433449,0.5921570277876325,0.995693195331761,1.068115234375,0.22682959401709402,0.799051913440737,0.0005869697779417038,318.8995056152344,1735.6563720703125,0.11744827777147293,10.323643635958433,0.07787500228732824,0.0036395443603396416,1.0414975760504603,10.441091913729906,11.564104036428034,0.04411813519640356,5802.602464051307,167988736,137742336,167988736,234,59904,1170,0,0,10,2560,3001.0410066478366,37966.33964811695,3.5568323835537194,54.7817579733239,194.84953078752062,0.8022836340490416,0.5087136305384576,0.2209315226118217,1.7938714624555883,10
KFRA-block,0.25,RDP,42,1,0.9039,0.6212692515730858,0.8317297981080846,0.7861127240333559,1.068115234375,0.6706063034188035,0.36608766253145103,95.10813903808594,10764.0986328125,30674.5390625,0.24141797795891762,10.331214335747063,0.07753162179142237,0.0036296797916293144,1.0458629364147782,10.57263231370598,11.69965655170381,0.044150488614303686,5798.350324871879,167334912,137742336,167334912,234,59904,234,0,0,10,2560,125.50943936282545,20661.77462461223,12.830560096773983,11.203099542663425,143.7420419522842,0.10722001862966095,2.301875525039212,0.9996918385526803,0.0007095679548339007,10
KFRA-block,0.25,RDP,42,2,0.9329,0.4733349919915199,0.5739417599561887,0.8385078418579571,1.068115234375,0.24933226495726496,0.7775199400563525,0.0010389778763055801,802.0147094726562,3822.011474609375,0.24199658539146185,10.34933046810329,0.07791781239211559,0.003621947020292282,1.0485103027895093,10.591327053494751,11.721377115696669,0.04422790798334739,5788.200520277573,168142336,137742336,168142336,234,59904,468,0,0,10,2560,1246.9930392357421,48949.7762770283,6.265321205878969,35.312788607468285,221.24596330109233,0.6189241936762905,1.0547385047640847,0.45806711246992865,1.2478465882299612,10
KFRA-block,0.25,RDP,42,3,0.9483,0.39616776841764806,0.4686361983673185,0.8909029596825585,1.068115234375,0.18566372863247863,0.8347379577974988,3.211127477698028e-05,137.1024932861328,3944.637451171875,0.24213317036628723,10.319976632483304,0.0779349785298109,0.003613712266087532,1.0408887546509504,10.56210980284959,11.68454724829644,0.04410246424138164,5804.66430625873,168142336,137742336,168142336,234,59904,702,0,0,10,2560,1559.5555242051987,52300.78633791629,5.791001648494405,39.49120818872473,228.69365172194065,0.7074472145193796,0.801381249779962,0.348035454680169,1.501203843214084,10
KFRA-block,0.25,RDP,42,4,0.9552,0.349370764928963,0.39301563531924516,0.9432980775071597,1.068115234375,0.15483106303418803,0.8621543696802906,6.760992619092576e-06,32.37038803100586,3684.6279296875,0.24199668504297733,10.312932363711298,0.07789892330765724,0.003623994067311287,1.0382134802639484,10.554929048754275,11.674665446393192,0.04407236052868076,5808.62919365084,168142336,137742336,168142336,234,59904,936,0,0,10,2560,1816.7762805843245,55504.43741063193,5.527301144244336,42.62365869542788,235.59379747911856,0.7249467417856454,0.754354415254813,0.32761195994451947,1.548230677739233,10
KFRA-block,0.25,RDP,42,5,0.9567,0.3347329367605293,0.3521759609381358,0.995693195331761,1.068115234375,0.13997395833333334,0.8755280046890943,2.6874831746681593e-06,15.22653579711914,4114.91357421875,0.24211136251688004,10.270445059984922,0.07775323186069727,0.0036432892084121704,1.0358400084078312,10.512556422501802,11.629792951978743,0.04389079085463642,5832.6586287282025,168142336,137742336,168142336,234,59904,1170,0,0,10,2560,1820.6232820743448,52702.875892728545,5.380307668375616,42.6687623686737,229.571069372272,0.7617918107867933,0.6441730827986999,0.2797608152500819,1.6584120101953461,10
KFRA-block,0.5,RDP,42,1,0.8988,0.529634015417099,0.8560202279661455,0.7861127240333559,1.068115234375,0.7867755074786325,0.2468495490248355,663.7664794921875,11666.462890625,37443.16796875,0.2412314312532544,10.308577856048942,0.07761750556528568,0.003606724552810192,1.043646715581417,10.549809287302196,11.674680233001709,0.04405375152157667,5811.082851244035,167334912,137742336,167334912,234,59904,234,0,0,10,2560,20661.77462461223,20661.77462461223,1.0,143.74204195228418,143.74204195228418,0.10722001862966095,2.301875525039212,0.9996918385526803,0.0007095679548339007,10
KFRA-block,0.5,RDP,42,2,0.9291,0.5036826321788133,0.5658157611122498,0.8385078418579571,1.068115234375,0.27781116452991456,0.7521959846345787,0.0027468260377645493,1371.207275390625,6607.5654296875,0.24223736207932234,10.367456912994385,0.07794786617159843,0.0036178184673190117,1.0476786801591516,10.609694275073707,11.738938639871776,0.04430537142305293,5778.0804398538085,168142336,137742336,168142336,234,59904,468,0,0,10,2560,44041.694112733276,44041.694112733276,1.0,209.86113054287418,209.86113054287418,0.49845232970573117,1.4091851705513947,0.6120013435503635,0.8933999224426512,10
KFRA-block,0.5,RDP,42,3,0.9425,0.4510910618722439,0.5183282690043123,0.8909029596825585,1.068115234375,0.1991519764957265,0.820994883011549,3.683254180941731e-05,281.695556640625,6371.4541015625,0.24215990491211414,10.339669406414032,0.07786637544631958,0.003630770370364189,1.039241798222065,10.581829311326146,11.702568255364895,0.04418662139493176,5793.608832680821,168142336,137742336,168142336,234,59904,702,0,0,10,2560,45384.936599506094,45384.936599506094,1.0,213.03740657336704,213.03740657336704,0.6623266214827741,0.9343420760785752,0.4057796078509535,1.3682430169154707,10
KFRA-block,0.5,RDP,42,4,0.9515,0.3634165516472887,0.44623402770385784,0.9432980775071597,1.068115234375,0.17454594017094016,0.8444306234009246,1.1946208360313904e-05,94.83969116210938,5722.34765625,0.24206480383872986,10.316411419771612,0.07813491206616163,0.0036074351519346237,1.0444939397275448,10.558476223610342,11.684712510555983,0.04408722828962227,5806.67031999061,168142336,137742336,168142336,234,59904,936,0,0,10,2560,54986.73012948207,54986.73012948207,1.0,234.4924948254892,234.4924948254892,0.6550041446591116,0.9410500569955993,0.40869284694792934,1.3615350359984466,10
KFRA-block,0.5,RDP,42,5,0.9514,0.3741862228232436,0.40582026264224297,0.995693195331761,1.068115234375,0.16090745192307693,0.8565425875349941,6.361767191265244e-06,46.80681610107422,6177.9267578125,0.24274193588644266,10.286790054291487,0.07821023464202881,0.0036292336881160736,1.0382735347375274,10.52953199017793,11.649644993245602,0.043960641257655926,5823.390939626399,168142336,137742336,168142336,234,59904,1170,0,0,10,2560,54473.38398079137,54473.38398079137,1.0,233.39533838701956,233.39533838701956,0.706216955228477,0.8071661877516625,0.35054782131943113,1.4954189052423834,10
KFRA-block,0.75,RDP,42,1,0.8745,0.48113632507324217,0.9915970753655474,0.7861127240333559,1.068115234375,0.9042301014957265,0.11849850072372708,1598.89794921875,10657.72265625,31769.27734375,0.24125936068594456,10.30031047295779,0.07761264499276876,0.0036229081451892853,1.0463236765936017,10.541569833643734,11.669129063375294,0.04401842082460594,5815.747026001853,167334912,137742336,167334912,234,59904,234,0,0,10,2560,7499556.149380812,20661.77462461223,0.052488725725953714,2738.53175066144,143.74204195228418,0.10722001862966095,2.301875525039212,0.9996918385526803,0.0007095679548339007,10
KFRA-block,0.75,RDP,42,2,0.9187,0.515091410535574,0.55474761994476,0.8385078418579571,1.068115234375,0.36985844017094016,0.6708900503113738,0.05173403024673462,2278.616943359375,8917.0380859375,0.24298061430454254,10.36485396232456,0.07822947297245264,0.0036268001422286034,1.0418990282341838,10.607834576629102,11.731589877977967,0.04429424770224171,5779.5315030724405,168142336,137742336,168142336,234,59904,468,0,0,10,2560,9334001.784169184,36344.03562703417,0.06239971914715042,3055.159862293491,190.64111735676062,0.3399433020970745,1.8509590531644036,0.8038613030181682,0.45162603982964233,10
KFRA-block,0.75,RDP,42,3,0.9243,0.5646319197654724,0.600378726537411,0.8909029596825585,1.068115234375,0.25435697115384615,0.7727915209073287,0.0008056942606344819,1262.05712890625,7761.55029296875,0.2420829487964511,10.322770927101374,0.07777434773743153,0.003633173182606697,1.0389233119785786,10.564853875897825,11.685184708796442,0.04411440567137339,5803.093028319384,168142336,137742336,168142336,234,59904,702,0,0,10,2560,7576647.121062501,38250.63956284162,0.07105273836037414,2752.5710020020374,195.57770722360365,0.5735067248530611,1.190586002721086,0.5170649312130176,1.11199909027296,10
KFRA-block,0.75,RDP,42,4,0.9368,0.46730823555421086,0.5702397236839319,0.9432980775071597,1.068115234375,0.23125333867521367,0.7930396729045444,0.0001600443501956761,748.2728881835938,7902.1279296875,0.242423290386796,10.295578140765429,0.07795115746557713,0.003609469160437584,1.0322741800919175,10.538001431152225,11.651836237870157,0.04399819718275824,5818.420217006523,168142336,137742336,168142336,234,59904,936,0,0,10,2560,8693516.14134415,49066.17845761803,0.07512653948620543,2948.4769189098547,221.50886767264652,0.5746534550231976,1.162793716728593,0.5049948947670009,1.1397913762654528,10
KFRA-block,0.75,RDP,42,5,0.9304,0.5071880429342389,0.5253359314977614,0.995693195331761,1.068115234375,0.21746461004273504,0.8052722159613911,0.00011191424709977582,502.6817932128906,8502.1943359375,0.24200066551566124,10.306691505014896,0.07778904121369123,0.003620421513915062,1.041966289281845,10.548692170530558,11.672067922540009,0.04404569019237135,5812.14640710384,168142336,137742336,168142336,234,59904,1170,0,0,10,2560,8487266.129108738,53492.91303341401,0.07938970975900347,2913.291288063852,231.2853498028226,0.6113585554382569,1.0733752209613985,0.466160935475219,1.2292098720326474,10
KFRA-block,1.0,RDP,42,1,0.8426,0.49644744539260866,1.1625176408351996,0.7861127240333559,1.068115234375,0.9666299412393162,0.046451678990986414,2291.9296875,8803.0478515625,23080.6640625,0.24157391674816608,10.326323442161083,0.07753579691052437,0.0036210790276527405,1.044516590423882,10.56789735890925,11.693570825271308,0.04412958735966275,5801.096618320077,167334912,137742336,167334912,234,59904,234,0,0,10,2560,3729524144.190252,20661.77462461223,0.0023537324698441496,61069.83006518237,143.74204195228418,0.10722001862966095,2.301875525039212,0.9996918385526803,0.0007095679548339007,10
