task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.attn.v_proj,True,0.2960674035963436,2.3393084714450256,attention_qkv,37056.0,28553.592526285942,37056,1.0,5526346,1.2977701480430839,79679648,14.531126433017201,0.3475752091181647,34681.36721631836,44585.85774784369,0.0010000351614704677,44.58742545216417
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.attn.out_proj,True,0.11981143461313551,4.686292724752977,attention_out,37056.0,12361.290066083526,37056,1.0,5526346,2.9977453649172876,79679648,10.538127436373122,0.35858793319220894,33492.92926685927,12332.57554760612,0.0013691454347910413,16.885089510220546
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.mlp.fc1,True,0.17858730292916236,3.2551235253766895,mlp_fc1,148224.0,113491.56027124281,148224,1.0,5526346,1.3060354412764021,79679648,16.454461823570114,0.32254600777746995,139700.19304761733,73305.19097912195,0.001,73.30519097912196
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.mlp.fc2,True,0.18460710087757812,3.471254232152399,mlp_fc2,147648.0,49163.54773058179,147648,1.0,5526346,3.003200680494356,79679648,11.004290271164313,0.34861086686733883,136582.8682429486,14663.85477021952,0.00105542775788899,15.476639362142556
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.attn.q_proj,True,0.28522367273552746,2.4959241243811983,attention_qkv,37056.0,29002.01052437286,37056,1.0,5526346,1.2777045222040273,79679648,15.325314997257031,0.32973306006022124,34869.98626389522,55161.69963916279,0.0010000172808831186,55.16265288204688
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.attn.k_proj,True,0.28522367273552746,2.4959241243811983,attention_qkv,37056.0,29002.01052437286,37056,1.0,5526346,1.2777045222040273,79679648,15.325314997257031,0.32973306006022124,34869.98626389522,55161.69963916279,0.0010000172808831186,55.16265288204688
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.attn.v_proj,True,0.28522367273552746,2.4959241243811983,attention_qkv,37056.0,29002.01052437286,37056,1.0,5526346,1.2777045222040273,79679648,15.325314997257031,0.32973306006022124,34869.98626389522,55161.69963916279,0.0010000172808831186,55.16265288204688
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.attn.out_proj,True,0.114549298883827,4.858133705609881,attention_out,37056.0,13384.61097453018,37056,1.0,5526346,2.768552636345915,79679648,10.49111663557083,0.32224758250238833,34117.848118389586,12113.980253293186,0.001684507471470665,20.40609024592047
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.mlp.fc1,True,0.1660334225184072,4.195165251919726,mlp_fc1,148224.0,109495.90072953374,148224,1.0,5526346,1.3536945128761368,79679648,18.0880042724896,0.30510461955209206,140035.69646005286,107044.06859959167,0.001,107.04406859959167
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.mlp.fc2,True,0.13436147271293303,3.893999695710711,mlp_fc2,147648.0,45628.098707949415,147648,1.0,5526346,3.235900775639299,79679648,11.899539425794789,0.3664708136081892,134993.2387000431,20050.28771716422,0.0010012076929646683,20.074502308579817
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.attn.q_proj,True,0.1664079526767589,3.630027224261625,attention_qkv,37056.0,25986.182684449836,37056,1.0,5526346,1.4259885897813824,79679648,16.246857707191914,0.3310160018999351,34732.23771144832,69675.08503820731,0.001,69.67508503820731
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.attn.k_proj,True,0.1664079526767589,3.630027224261625,attention_qkv,37056.0,25986.182684449836,37056,1.0,5526346,1.4259885897813824,79679648,16.246857707191914,0.3310160018999351,34732.23771144832,69675.08503820731,0.001,69.67508503820731
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.attn.v_proj,True,0.1664079526767589,3.630027224261625,attention_qkv,37056.0,25986.182684449836,37056,1.0,5526346,1.4259885897813824,79679648,16.246857707191914,0.3310160018999351,34732.23771144832,69675.08503820731,0.001,69.67508503820731
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.attn.out_proj,True,0.07248219260873141,4.5861542909055775,attention_out,37056.0,10299.454362958648,37056,1.0,5526346,3.5978604976657422,79679648,11.778236318368977,0.33161852669781805,33392.18356718292,19245.139124935296,0.0011438985686195904,22.01448709789836
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.mlp.fc1,True,0.13727009054607686,4.071613246199397,mlp_fc1,148224.0,110133.01709342696,148224,1.0,5526346,1.3458634287142073,79679648,19.077045563188616,0.32748866138144145,138780.42187951336,132447.71428175262,0.001,132.4477142817526
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.mlp.fc2,True,0.10025464659780577,3.651300849771205,mlp_fc2,147648.0,44227.553936494296,147648,1.0,5526346,3.3383713739178438,79679648,11.662697479413747,0.36147703337295845,134868.96754295926,18501.03574171259,0.0010033278511213902,18.562604434252528
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.attn.q_proj,True,0.16329605700408437,3.9595461603797273,attention_qkv,37056.0,26045.8220121462,37056,1.0,5526346,1.4227233827643957,79679648,17.076274512633844,0.3366133136263563,34616.102560022024,85030.06499853947,0.0010000046789252668,85.03046284785903
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.attn.k_proj,True,0.16329605700408437,3.9595461603797273,attention_qkv,37056.0,26045.8220121462,37056,1.0,5526346,1.4227233827643957,79679648,17.076274512633844,0.3366133136263563,34616.102560022024,85030.06499853947,0.0010000046789252668,85.03046284785903
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.attn.v_proj,True,0.16329605700408437,3.9595461603797273,attention_qkv,37056.0,26045.8220121462,37056,1.0,5526346,1.4227233827643957,79679648,17.076274512633844,0.3366133136263563,34616.102560022024,85030.06499853947,0.0010000046789252668,85.03046284785903
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.attn.out_proj,True,0.09858226395399361,4.509750689347321,attention_out,37056.0,10304.956065593826,37056,1.0,5526346,3.5959396395412617,79679648,11.28859016959676,0.3239288885474601,33469.25647305611,16238.982931986242,0.0011864435349113614,19.26663631319102
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.mlp.fc1,True,0.15540215586619216,4.020683547920182,mlp_fc1,148224.0,118168.27604220115,148224,1.0,5526346,1.254346809181384,79679648,21.432276018435562,0.34612513320925314,137863.21529136412,210995.49126896792,0.001,210.99549126896792
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.mlp.fc2,True,0.998581504800731,0.15563722430145224,mlp_fc2,147648.0,48180.17876731992,147648,1.0,5526346,3.0644967241206666,79679648,28.18888231837784,0.40946554754970177,128250.28600680805,631409.9570135395,0.0010077431650465836,636.2990685227516
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.attn.q_proj,True,0.29995861146002356,3.4067457186357095,attention_qkv,37056.0,26686.51531567177,37056,1.0,5526346,1.3885664561921542,79679648,19.296334954924752,0.3453845731442494,34374.39932171067,138643.43724534087,0.0010000593246395845,138.6516622172862
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.attn.k_proj,True,0.29995861146002356,3.4067457186357095,attention_qkv,37056.0,26686.51531567177,37056,1.0,5526346,1.3885664561921542,79679648,19.296334954924752,0.3453845731442494,34374.39932171067,138643.43724534087,0.0010000593246395845,138.6516622172862
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.attn.v_proj,True,0.29995861146002356,3.4067457186357095,attention_qkv,37056.0,26686.51531567177,37056,1.0,5526346,1.3885664561921542,79679648,19.296334954924752,0.3453845731442494,34374.39932171067,138643.43724534087,0.0010000593246395845,138.6516622172862
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.attn.out_proj,True,0.24995600739235924,1.4483544418616243,attention_out,37056.0,7934.132983846758,37056,1.0,5526346,4.670453605383596,79679648,8.448853691644793,0.2517462684534793,34349.95067401189,5095.55106340334,0.001024632245906915,5.221065930228333
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.mlp.fc1,True,0.2404947275668351,3.3779677045983925,mlp_fc1,148224.0,127661.22610710576,148224,1.0,5526346,1.1610729782247462,79679648,23.016989234922416,0.3564138283739208,137246.8487161783,280668.7486610691,0.001,280.6687486610691
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.mlp.fc2,True,0.11895514113759215,3.2658339932484397,mlp_fc2,147648.0,49786.171791402245,147648,1.0,5526346,2.9656427615809955,79679648,11.904413102145574,0.41056415152856757,132681.1234290604,20083.1557668139,0.0010009674646328454,20.102585509734215
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.attn.q_proj,True,0.2604439110064746,3.619839984250382,attention_qkv,37056.0,28657.062264305336,37056,1.0,5526346,1.2930843942840649,79679648,19.32829001177353,0.3312483483870344,34619.71050785846,139564.10455505605,0.001,139.56410455505605
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.attn.k_proj,True,0.2604439110064746,3.619839984250382,attention_qkv,37056.0,28657.062264305336,37056,1.0,5526346,1.2930843942840649,79679648,19.32829001177353,0.3312483483870344,34619.71050785846,139564.10455505605,0.001,139.56410455505605
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.attn.v_proj,True,0.2604439110064746,3.619839984250382,attention_qkv,37056.0,28657.062264305336,37056,1.0,5526346,1.2930843942840649,79679648,19.32829001177353,0.3312483483870344,34619.71050785846,139564.10455505605,0.001,139.56410455505605
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.attn.out_proj,True,0.3917987070551383,1.2324320075525947,attention_out,37056.0,7694.169053340602,37056,1.0,5526346,4.816114611351213,79679648,7.5256478529358795,0.23076030557107924,34726.15731017689,3207.565770077828,0.0010209186549181774,3.274663731549444
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.mlp.fc1,True,0.24250496336023913,3.349540734600931,mlp_fc1,148224.0,135317.80822223978,148224,1.0,5526346,1.0953768905018302,79679648,23.08556447299542,0.33857865360595385,138273.09451412322,284028.54719761916,0.001,284.02854719761916
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.mlp.fc2,True,0.12760597757906111,4.12959558397756,mlp_fc2,147648.0,52137.969526638066,147648,1.0,5526346,2.8318709251721903,79679648,12.062766489640307,0.4159835476601393,132907.78312006436,21173.257703444593,0.0010064686528574935,21.310220157390425
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.attn.q_proj,True,0.2531010967175296,3.0870658864225646,attention_qkv,37056.0,30693.658951176323,37056,1.0,5526346,1.2072851939530604,79679648,18.81536708003589,0.3188980258929807,34883.40836599667,125328.77148178311,0.001,125.32877148178312
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.attn.k_proj,True,0.2531010967175296,3.0870658864225646,attention_qkv,37056.0,30693.658951176323,37056,1.0,5526346,1.2072851939530604,79679648,18.81536708003589,0.3188980258929807,34883.40836599667,125328.77148178311,0.001,125.32877148178312
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.attn.v_proj,True,0.2531010967175296,3.0870658864225646,attention_qkv,37056.0,30693.658951176323,37056,1.0,5526346,1.2072851939530604,79679648,18.81536708003589,0.3188980258929807,34883.40836599667,125328.77148178311,0.001,125.32877148178312
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.attn.out_proj,True,0.37076967401987454,2.050561253646849,attention_out,37056.0,8346.04408264393,37056,1.0,5526346,4.439947792399042,79679648,8.701552116755728,0.2770648376953852,34141.44650227416,5733.0654883435445,0.0010142575709038253,5.814805076039876
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.mlp.fc1,True,0.2990270676149086,2.695934457813629,mlp_fc1,148224.0,137822.79206641312,148224,1.0,5526346,1.0754679815844597,79679648,21.834120670082715,0.32487568879413814,139306.40102093533,227270.3730013338,0.0010000535004498743,227.28253206853248
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.mlp.fc2,True,0.300434291083462,3.977497475627046,mlp_fc2,147648.0,51690.109054725785,147648,1.0,5526346,2.8564072063318897,79679648,11.000879726442768,0.3968473119577319,134352.07233352883,14645.684225476169,0.0010063632057665866,14.738877727795325
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.attn.q_proj,True,0.3644568428462474,2.784838827888831,attention_qkv,37056.0,31451.973483064736,37056,1.0,5526346,1.178177261911808,79679648,19.306451665419765,0.31289180274125195,34985.970279839166,138934.4187096366,0.0010000771165820923,138.94513285714248
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.attn.k_proj,True,0.3644568428462474,2.784838827888831,attention_qkv,37056.0,31451.973483064736,37056,1.0,5526346,1.178177261911808,79679648,19.306451665419765,0.31289180274125195,34985.970279839166,138934.4187096366,0.0010000771165820923,138.94513285714248
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.attn.v_proj,True,0.3644568428462474,2.784838827888831,attention_qkv,37056.0,31451.973483064736,37056,1.0,5526346,1.178177261911808,79679648,19.306451665419765,0.31289180274125195,34985.970279839166,138934.4187096366,0.0010000771165820923,138.94513285714248
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.attn.out_proj,True,0.6801204466225397,1.2942010208110768,attention_out,37056.0,7898.8809375173705,37056,1.0,5526346,4.691297449996347,79679648,8.748540098767037,0.23271549932715455,34588.76584670509,5857.905306127168,0.0010160423094956728,5.951879636044404
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.mlp.fc1,True,0.5142852613469918,1.7317356690908488,mlp_fc1,148224.0,125893.41507754603,148224,1.0,5526346,1.1773769097351048,79679648,20.925432020983962,0.31797164186783333,139442.90071402217,191733.3817623433,0.001,191.73338176234333
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.mlp.fc2,True,0.8415028137170562,0.6481983922810607,mlp_fc2,147648.0,43899.31049832543,147648,1.0,5526346,3.363333007374504,79679648,13.522861805114866,0.3829488948285104,133550.80482173886,33440.62913159968,0.0010000368807511263,33.44186244712019
vit,dp_kfm_a,pink,0.25,42,1,head,True,0.012687905704597671,2.473683721071092,patch_head,1930.0,1270.1856590139978,1930,1.0,5526346,1.5194629118220353,79679648,40.229345035327945,0.4509295418331866,1616.8628436666168,2619219.21374128,0.0010002885198136127,2619.97491038064
vit,dp_kfm_a,pink,0.25,42,1,identity,True,,,identity,47616.0,47616.0,47616,1.0,5526346,1.0,79679648,,,,,,
vit,dp_kfm_a,pink,0.25,42,2,patch_embed,True,0.622141685281719,0.8482525697112409,patch_head,147648.0,78694.0436199188,147648,1.0,5526346,1.8762284057116083,79679648,6.219149745208529,0.2619719547086133,140485.86650604155,1495.9740348223213,0.017635886213732466,26.382827856824708
vit,dp_kfm_a,pink,0.25,42,2,blocks.0.attn.q_proj,True,0.3401099147644366,1.6904471358351296,attention_qkv,37056.0,25257.908628120276,37056,1.0,5526346,1.4671048401348878,79679648,10.247226310196602,0.6720205312930014,31628.997534195645,11026.185912890147,0.001,11.026185912890147
vit,dp_kfm_a,pink,0.25,42,2,blocks.0.attn.k_proj,True,0.3401099147644366,1.6904471358351296,attention_qkv,37056.0,25257.908628120276,37056,1.0,5526346,1.4671048401348878,79679648,10.247226310196602,0.6720205312930014,31628.997534195645,11026.185912890147,0.001,11.026185912890147
vit,dp_kfm_a,pink,0.25,42,2,blocks.0.attn.v_proj,True,0.3401099147644366,1.6904471358351296,attention_qkv,37056.0,25257.908628120276,37056,1.0,5526346,1.4671048401348878,79679648,10.247226310196602,0.6720205312930014,31628.997534195645,11026.185912890147,0.001,11.026185912890147
vit,dp_kfm_a,pink,0.25,42,2,blocks.0.attn.out_proj,True,0.10200951695588423,4.37748820600693,attention_out,37056.0,17111.302194707197,37056,1.0,5526346,2.165586206025981,79679648,9.542726624385214,0.581897677385702,31042.04615582416,8292.584968809173,0.0010024587474723931,8.312974341140837
vit,dp_kfm_a,pink,0.25,42,2,blocks.0.mlp.fc1,True,0.3625354503656921,1.851067960553936,mlp_fc1,148224.0,136426.83518125056,148224,1.0,5526346,1.086472465648538,79679648,14.25083291373199,0.73715278387124,125457.73360236928,41244.020363572876,0.001,41.24402036357288
vit,dp_kfm_a,pink,0.25,42,2,blocks.0.mlp.fc2,True,0.12027095107936393,7.288882629507184,mlp_fc2,147648.0,92071.4445883306,147648,1.0,5526346,1.6036242361588116,79679648,18.443009089689934,0.5046602667548867,130301.0051496324,115698.33821663687,0.0010590244670835014,122.52737097232057
vit,dp_kfm_a,pink,0.25,42,2,blocks.1.attn.q_proj,True,0.3626046992632959,2.143322801856608,attention_qkv,37056.0,23571.283205975335,37056,1.0,5526346,1.572082422335254,79679648,13.65113844846565,0.48631450084470623,32860.02519753348,34727.657128854444,0.0010000000015179039,34.727657181567686
vit,dp_kfm_a,pink,0.25,42,2,blocks.1.attn.k_proj,True,0.3626046992632959,2.143322801856608,attention_qkv,37056.0,23571.283205975335,37056,1.0,5526346,1.572082422335254,79679648,13.65113844846565,0.48631450084470623,32860.02519753348,34727.657128854444,0.0010000000015179039,34.727657181567686
vit,dp_kfm_a,pink,0.25,42,2,blocks.1.attn.v_proj,True,0.3626046992632959,2.143322801856608,attention_qkv,37056.0,23571.283205975335,37056,1.0,5526346,1.572082422335254,79679648,13.65113844846565,0.48631450084470623,32860.02519753348,34727.657128854444,0.0010000000015179039,34.727657181567686
vit,dp_kfm_a,pink,0.25,42,2,blocks.1.attn.out_proj,True,0.1304710688650819,4.121160755605235,attention_out,37056.0,14637.767171264342,37056,1.0,5526346,2.5315336394163506,79679648,13.727508505934672,0.36846302389101554,33577.07229203815,35511.32572863627,0.0011775497439694628,41.81635251977184
vit,dp_kfm_a,pink,0.25,42,2,blocks.1.mlp.fc1,True,0.2125634388800819,2.5395479091548614,mlp_fc1,148224.0,110217.5720928489,148224,1.0,5526346,1.3448309301817494,79679648,15.591083833139619,0.41507751641969237,136137.11114863656,59088.80772151207,0.001,59.088807721512076
vit,dp_kfm_a,pink,0.25,42,2,blocks.1.mlp.fc2,True,0.04798776589671254,3.495064585462201,mlp_fc2,147648.0,53656.47737974406,147648,1.0,5526346,2.7517274187615386,79679648,13.182735420491364,0.4304671031359994,131577.71900923186,30201.057016579143,0.001000879935571224,30.227632000936598
vit,dp_kfm_a,pink,0.25,42,2,blocks.2.attn.q_proj,True,0.40884084858749353,1.5728889420463892,attention_qkv,37056.0,25563.350744717052,37056,1.0,5526346,1.4495752286174,79679648,12.861775047600702,0.4187493267285108,33688.05445741498,27365.515777612793,0.0010000153717794117,27.365936434284812
vit,dp_kfm_a,pink,0.25,42,2,blocks.2.attn.k_proj,True,0.40884084858749353,1.5728889420463892,attention_qkv,37056.0,25563.350744717052,37056,1.0,5526346,1.4495752286174,79679648,12.861775047600702,0.4187493267285108,33688.05445741498,27365.515777612793,0.0010000153717794117,27.365936434284812
vit,dp_kfm_a,pink,0.25,42,2,blocks.2.attn.v_proj,True,0.40884084858749353,1.5728889420463892,attention_qkv,37056.0,25563.350744717052,37056,1.0,5526346,1.4495752286174,79679648,12.861775047600702,0.4187493267285108,33688.05445741498,27365.515777612793,0.0010000153717794117,27.365936434284812
vit,dp_kfm_a,pink,0.25,42,2,blocks.2.attn.out_proj,True,0.1463235177676382,2.0061090601844134,attention_out,37056.0,15240.243118824983,37056,1.0,5526346,2.431457274735195,79679648,9.493823416551477,0.42750914928411404,33124.858430520064,8123.900556434654,0.0014583362404110823,11.847378594944413
