epoch,step,train_loss,test_loss,test_accuracy,epsilon_spent
1,234,0.7315248592287047,0.48915639312267306,0.895,0.7861127240333559
2,468,0.5238668769598007,0.4992541748046875,0.9107,0.8385078418579571
3,702,0.5158593180852059,0.519434574174881,0.9139,0.8909029596825585
4,936,0.49320563342836166,0.4198603343009949,0.9298,0.9432980775071597
5,1170,0.4556800093915727,0.42630715286433696,0.9324,0.995693195331761
