method,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,noise_multiplier,epsilon,accountant_steps,logical_steps,samples,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,builder_seconds,private_train_seconds,algorithm_seconds,logical_steps_per_second,samples_per_second,preconditioner_build_seconds,logical_batch_size,physical_batch_size,accumulation_steps,backward_calls,optimizer_steps,noise_events,bk_cache_bytes,temporary_per_sample_grad_bytes,fallback_temporary_grad_bytes,cache_empty_after_step,layer_strategies,parameters_finite,all_parameters_updated,parameters_updated,preconditioned_layers,identity_geometry_layers,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes,builder_forward_calls,builder_logical_batches,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,m_p,m_reference,scale_match,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,transformed_eig_p10,transformed_eig_p50,transformed_eig_p90,transformed_eig_p99,transformed_condition_proxy,group_norm_patch_head,group_norm_identity,group_norm_attention_out,group_norm_attention_qkv,group_norm_ffn,layer_norm_patch_embed_proj,layer_norm_blocks_0_attn_qkv_q_proj,layer_norm_blocks_0_attn_qkv_k_proj,layer_norm_blocks_0_attn_qkv_v_proj,layer_norm_blocks_0_attn_proj,layer_norm_blocks_0_mlp_fc1,layer_norm_blocks_0_mlp_fc2,layer_norm_blocks_1_attn_qkv_q_proj,layer_norm_blocks_1_attn_qkv_k_proj,layer_norm_blocks_1_attn_qkv_v_proj,layer_norm_blocks_1_attn_proj,layer_norm_blocks_1_mlp_fc1,layer_norm_blocks_1_mlp_fc2,layer_norm_blocks_2_attn_qkv_q_proj,layer_norm_blocks_2_attn_qkv_k_proj,layer_norm_blocks_2_attn_qkv_v_proj,layer_norm_blocks_2_attn_proj,layer_norm_blocks_2_mlp_fc1,layer_norm_blocks_2_mlp_fc2,layer_norm_blocks_3_attn_qkv_q_proj,layer_norm_blocks_3_attn_qkv_k_proj,layer_norm_blocks_3_attn_qkv_v_proj,layer_norm_blocks_3_attn_proj,layer_norm_blocks_3_mlp_fc1,layer_norm_blocks_3_mlp_fc2,layer_norm_blocks_4_attn_qkv_q_proj,layer_norm_blocks_4_attn_qkv_k_proj,layer_norm_blocks_4_attn_qkv_v_proj,layer_norm_blocks_4_attn_proj,layer_norm_blocks_4_mlp_fc1,layer_norm_blocks_4_mlp_fc2,layer_norm_blocks_5_attn_qkv_q_proj,layer_norm_blocks_5_attn_qkv_k_proj,layer_norm_blocks_5_attn_qkv_v_proj,layer_norm_blocks_5_attn_proj,layer_norm_blocks_5_mlp_fc1,layer_norm_blocks_5_mlp_fc2,layer_norm_blocks_6_attn_qkv_q_proj,layer_norm_blocks_6_attn_qkv_k_proj,layer_norm_blocks_6_attn_qkv_v_proj,layer_norm_blocks_6_attn_proj,layer_norm_blocks_6_mlp_fc1,layer_norm_blocks_6_mlp_fc2,layer_norm_blocks_7_attn_qkv_q_proj,layer_norm_blocks_7_attn_qkv_k_proj,layer_norm_blocks_7_attn_qkv_v_proj,layer_norm_blocks_7_attn_proj,layer_norm_blocks_7_mlp_fc1,layer_norm_blocks_7_mlp_fc2,layer_norm_blocks_8_attn_qkv_q_proj,layer_norm_blocks_8_attn_qkv_k_proj,layer_norm_blocks_8_attn_qkv_v_proj,layer_norm_blocks_8_attn_proj,layer_norm_blocks_8_mlp_fc1,layer_norm_blocks_8_mlp_fc2,layer_norm_blocks_9_attn_qkv_q_proj,layer_norm_blocks_9_attn_qkv_k_proj,layer_norm_blocks_9_attn_qkv_v_proj,layer_norm_blocks_9_attn_proj,layer_norm_blocks_9_mlp_fc1,layer_norm_blocks_9_mlp_fc2,layer_norm_blocks_10_attn_qkv_q_proj,layer_norm_blocks_10_attn_qkv_k_proj,layer_norm_blocks_10_attn_qkv_v_proj,layer_norm_blocks_10_attn_proj,layer_norm_blocks_10_mlp_fc1,layer_norm_blocks_10_mlp_fc2,layer_norm_blocks_11_attn_qkv_q_proj,layer_norm_blocks_11_attn_qkv_k_proj,layer_norm_blocks_11_attn_qkv_v_proj,layer_norm_blocks_11_attn_proj,layer_norm_blocks_11_mlp_fc1,layer_norm_blocks_11_mlp_fc2,layer_norm_head,layer_norm_blocks_0_norm1,layer_norm_blocks_0_norm2,layer_norm_blocks_1_norm1,layer_norm_blocks_1_norm2,layer_norm_blocks_2_norm1,layer_norm_blocks_2_norm2,layer_norm_blocks_3_norm1,layer_norm_blocks_3_norm2,layer_norm_blocks_4_norm1,layer_norm_blocks_4_norm2,layer_norm_blocks_5_norm1,layer_norm_blocks_5_norm2,layer_norm_blocks_6_norm1,layer_norm_blocks_6_norm2,layer_norm_blocks_7_norm1,layer_norm_blocks_7_norm2,layer_norm_blocks_8_norm1,layer_norm_blocks_8_norm2,layer_norm_blocks_9_norm1,layer_norm_blocks_9_norm2,layer_norm_blocks_10_norm1,layer_norm_blocks_10_norm2,layer_norm_blocks_11_norm1,layer_norm_blocks_11_norm2,layer_norm_norm,layer_norm_pos_embed,layer_norm_cls_token
dp_kfc_a_bk,42,1,3.9900606870651245,3.5887850373983383,0.1328125,0.1328125,0.0,1.52099609375,2.993987595011192,2,2,512,1.0,0.0012862830189988017,1219.10107421875,1534.8897705078125,1961.8648681640625,2164.25537109375,2.9712795447558165,14.74220563750714,17.713485182262957,0.13566490993122476,34.73021694239354,2.9712795447558165,256,8,32,64,2,2,334497472,5434368,0,True,"{'patch_embed.proj': 'bk_ghost', 'blocks.0.attn.qkv.q_proj': 'bk_ghost', 'blocks.0.attn.qkv.k_proj': 'bk_ghost', 'blocks.0.attn.qkv.v_proj': 'bk_ghost', 'blocks.0.attn.proj': 'bk_ghost', 'blocks.0.mlp.fc1': 'bk_ghost', 'blocks.0.mlp.fc2': 'bk_ghost', 'blocks.1.attn.qkv.q_proj': 'bk_ghost', 'blocks.1.attn.qkv.k_proj': 'bk_ghost', 'blocks.1.attn.qkv.v_proj': 'bk_ghost', 'blocks.1.attn.proj': 'bk_ghost', 'blocks.1.mlp.fc1': 'bk_ghost', 'blocks.1.mlp.fc2': 'bk_ghost', 'blocks.2.attn.qkv.q_proj': 'bk_ghost', 'blocks.2.attn.qkv.k_proj': 'bk_ghost', 'blocks.2.attn.qkv.v_proj': 'bk_ghost', 'blocks.2.attn.proj': 'bk_ghost', 'blocks.2.mlp.fc1': 'bk_ghost', 'blocks.2.mlp.fc2': 'bk_ghost', 'blocks.3.attn.qkv.q_proj': 'bk_ghost', 'blocks.3.attn.qkv.k_proj': 'bk_ghost', 'blocks.3.attn.qkv.v_proj': 'bk_ghost', 'blocks.3.attn.proj': 'bk_ghost', 'blocks.3.mlp.fc1': 'bk_ghost', 'blocks.3.mlp.fc2': 'bk_ghost', 'blocks.4.attn.qkv.q_proj': 'bk_ghost', 'blocks.4.attn.qkv.k_proj': 'bk_ghost', 'blocks.4.attn.qkv.v_proj': 'bk_ghost', 'blocks.4.attn.proj': 'bk_ghost', 'blocks.4.mlp.fc1': 'bk_ghost', 'blocks.4.mlp.fc2': 'bk_ghost', 'blocks.5.attn.qkv.q_proj': 'bk_ghost', 'blocks.5.attn.qkv.k_proj': 'bk_ghost', 'blocks.5.attn.qkv.v_proj': 'bk_ghost', 'blocks.5.attn.proj': 'bk_ghost', 'blocks.5.mlp.fc1': 'bk_ghost', 'blocks.5.mlp.fc2': 'bk_ghost', 'blocks.6.attn.qkv.q_proj': 'bk_ghost', 'blocks.6.attn.qkv.k_proj': 'bk_ghost', 'blocks.6.attn.qkv.v_proj': 'bk_ghost', 'blocks.6.attn.proj': 'bk_ghost', 'blocks.6.mlp.fc1': 'bk_ghost', 'blocks.6.mlp.fc2': 'bk_ghost', 'blocks.7.attn.qkv.q_proj': 'bk_ghost', 'blocks.7.attn.qkv.k_proj': 'bk_ghost', 'blocks.7.attn.qkv.v_proj': 'bk_ghost', 'blocks.7.attn.proj': 'bk_ghost', 'blocks.7.mlp.fc1': 'bk_ghost', 'blocks.7.mlp.fc2': 'bk_ghost', 'blocks.8.attn.qkv.q_proj': 'bk_ghost', 'blocks.8.attn.qkv.k_proj': 'bk_ghost', 'blocks.8.attn.qkv.v_proj': 'bk_ghost', 'blocks.8.attn.proj': 'bk_ghost', 'blocks.8.mlp.fc1': 'bk_ghost', 'blocks.8.mlp.fc2': 'bk_ghost', 'blocks.9.attn.qkv.q_proj': 'bk_ghost', 'blocks.9.attn.qkv.k_proj': 'bk_ghost', 'blocks.9.attn.qkv.v_proj': 'bk_ghost', 'blocks.9.attn.proj': 'bk_ghost', 'blocks.9.mlp.fc1': 'bk_ghost', 'blocks.9.mlp.fc2': 'bk_ghost', 'blocks.10.attn.qkv.q_proj': 'bk_ghost', 'blocks.10.attn.qkv.k_proj': 'bk_ghost', 'blocks.10.attn.qkv.v_proj': 'bk_ghost', 'blocks.10.attn.proj': 'bk_ghost', 'blocks.10.mlp.fc1': 'bk_ghost', 'blocks.10.mlp.fc2': 'bk_ghost', 'blocks.11.attn.qkv.q_proj': 'bk_ghost', 'blocks.11.attn.qkv.k_proj': 'bk_ghost', 'blocks.11.attn.qkv.v_proj': 'bk_ghost', 'blocks.11.attn.proj': 'bk_ghost', 'blocks.11.mlp.fc1': 'bk_ghost', 'blocks.11.mlp.fc2': 'bk_ghost', 'head': 'bk_ghost', 'blocks.0.norm1': 'identity_analytic', 'blocks.0.norm2': 'identity_analytic', 'blocks.1.norm1': 'identity_analytic', 'blocks.1.norm2': 'identity_analytic', 'blocks.2.norm1': 'identity_analytic', 'blocks.2.norm2': 'identity_analytic', 'blocks.3.norm1': 'identity_analytic', 'blocks.3.norm2': 'identity_analytic', 'blocks.4.norm1': 'identity_analytic', 'blocks.4.norm2': 'identity_analytic', 'blocks.5.norm1': 'identity_analytic', 'blocks.5.norm2': 'identity_analytic', 'blocks.6.norm1': 'identity_analytic', 'blocks.6.norm2': 'identity_analytic', 'blocks.7.norm1': 'identity_analytic', 'blocks.7.norm2': 'identity_analytic', 'blocks.8.norm1': 'identity_analytic', 'blocks.8.norm2': 'identity_analytic', 'blocks.9.norm1': 'identity_analytic', 'blocks.9.norm2': 'identity_analytic', 'blocks.10.norm1': 'identity_analytic', 'blocks.10.norm2': 'identity_analytic', 'blocks.11.norm1': 'identity_analytic', 'blocks.11.norm2': 'identity_analytic', 'norm': 'identity_analytic', 'cls_token': 'identity_direct', 'pos_embed': 'identity_direct'}",True,True,True,"['blocks.0.attn.proj', 'blocks.0.attn.qkv.k_proj', 'blocks.0.attn.qkv.q_proj', 'blocks.0.attn.qkv.v_proj', 'blocks.0.mlp.fc1', 'blocks.0.mlp.fc2', 'blocks.1.attn.proj', 'blocks.1.attn.qkv.k_proj', 'blocks.1.attn.qkv.q_proj', 'blocks.1.attn.qkv.v_proj', 'blocks.1.mlp.fc1', 'blocks.1.mlp.fc2', 'blocks.10.attn.proj', 'blocks.10.attn.qkv.k_proj', 'blocks.10.attn.qkv.q_proj', 'blocks.10.attn.qkv.v_proj', 'blocks.10.mlp.fc1', 'blocks.10.mlp.fc2', 'blocks.11.attn.proj', 'blocks.11.attn.qkv.k_proj', 'blocks.11.attn.qkv.q_proj', 'blocks.11.attn.qkv.v_proj', 'blocks.11.mlp.fc1', 'blocks.11.mlp.fc2', 'blocks.2.attn.proj', 'blocks.2.attn.qkv.k_proj', 'blocks.2.attn.qkv.q_proj', 'blocks.2.attn.qkv.v_proj', 'blocks.2.mlp.fc1', 'blocks.2.mlp.fc2', 'blocks.3.attn.proj', 'blocks.3.attn.qkv.k_proj', 'blocks.3.attn.qkv.q_proj', 'blocks.3.attn.qkv.v_proj', 'blocks.3.mlp.fc1', 'blocks.3.mlp.fc2', 'blocks.4.attn.proj', 'blocks.4.attn.qkv.k_proj', 'blocks.4.attn.qkv.q_proj', 'blocks.4.attn.qkv.v_proj', 'blocks.4.mlp.fc1', 'blocks.4.mlp.fc2', 'blocks.5.attn.proj', 'blocks.5.attn.qkv.k_proj', 'blocks.5.attn.qkv.q_proj', 'blocks.5.attn.qkv.v_proj', 'blocks.5.mlp.fc1', 'blocks.5.mlp.fc2', 'blocks.6.attn.proj', 'blocks.6.attn.qkv.k_proj', 'blocks.6.attn.qkv.q_proj', 'blocks.6.attn.qkv.v_proj', 'blocks.6.mlp.fc1', 'blocks.6.mlp.fc2', 'blocks.7.attn.proj', 'blocks.7.attn.qkv.k_proj', 'blocks.7.attn.qkv.q_proj', 'blocks.7.attn.qkv.v_proj', 'blocks.7.mlp.fc1', 'blocks.7.mlp.fc2', 'blocks.8.attn.proj', 'blocks.8.attn.qkv.k_proj', 'blocks.8.attn.qkv.q_proj', 'blocks.8.attn.qkv.v_proj', 'blocks.8.mlp.fc1', 'blocks.8.mlp.fc2', 'blocks.9.attn.proj', 'blocks.9.attn.qkv.k_proj', 'blocks.9.attn.qkv.q_proj', 'blocks.9.attn.qkv.v_proj', 'blocks.9.mlp.fc1', 'blocks.9.mlp.fc2', 'head', 'patch_embed.proj']","['blocks.0.norm1', 'blocks.0.norm2', 'blocks.1.norm1', 'blocks.1.norm2', 'blocks.10.norm1', 'blocks.10.norm2', 'blocks.11.norm1', 'blocks.11.norm2', 'blocks.2.norm1', 'blocks.2.norm2', 'blocks.3.norm1', 'blocks.3.norm2', 'blocks.4.norm1', 'blocks.4.norm2', 'blocks.5.norm1', 'blocks.5.norm2', 'blocks.6.norm1', 'blocks.6.norm2', 'blocks.7.norm1', 'blocks.7.norm2', 'blocks.8.norm1', 'blocks.8.norm2', 'blocks.9.norm1', 'blocks.9.norm2', 'cls_token', 'norm', 'pos_embed']",2676598784,2785017856,80,10,0,0,2560,39839536,3356613.9939359836,4799867.059872074,1.1958147447695475,1.3145539661249195,4.082244492225176,15.535004002215128,18.601147124960526,0.1554019026248206,0.7572805584433793,1.3621343282976204,2.083627879361269,8.76523585162375,287.68109130859375,20.722387313842773,782.9578247070312,240.97959899902344,854.1345825195312,18.788726806640625,8.994545936584473,17.74175262451172,38.57373809814453,246.96932983398438,88.66474151611328,192.7836456298828,8.527949333190918,9.849260330200195,68.05718231201172,200.2334442138672,124.91372680664062,352.7500915527344,17.011371612548828,15.270085334777832,114.72356414794922,220.20350646972656,134.91616821289062,290.1134033203125,15.595929145812988,14.428902626037598,95.8880844116211,224.5364532470703,89.23066711425781,288.1997375488281,16.5831298828125,19.390586853027344,69.6336441040039,173.80242919921875,77.36860656738281,225.19410705566406,12.219769477844238,14.82129192352295,55.266136169433594,139.2898712158203,71.27506256103516,236.49267578125,14.438830375671387,18.538904190063477,63.80173873901367,210.88424682617188,73.7434310913086,238.705810546875,14.055022239685059,16.55401039123535,66.0458755493164,217.7373046875,65.94696044921875,222.29066467285156,13.624847412109375,17.25104331970215,58.06708908081055,294.07098388671875,52.838890075683594,225.8976593017578,12.070418357849121,16.796472549438477,48.47475051879883,281.5821228027344,40.28977966308594,157.39344787597656,9.058103561401367,13.23344898223877,39.27849578857422,252.8719024658203,31.90920639038086,116.43640899658203,9.819964408874512,12.756508827209473,31.378618240356445,204.52003479003906,28.983558654785156,146.87525939941406,287.0668640136719,9.240038871765137,3.382758378982544,5.494349956512451,5.5846266746521,5.353464126586914,4.867318153381348,4.664046764373779,3.7668254375457764,4.351987361907959,3.2286429405212402,3.583858013153076,2.898339033126831,3.4725489616394043,2.498098611831665,2.984079360961914,1.8964980840682983,3.3535914421081543,1.6674867868423462,3.782358169555664,2.1694846153259277,3.317695140838623,2.745469570159912,3.1252503395080566,1.370067834854126,0.8786112070083618,5.932222843170166,1.5252057313919067
