checkpoint,estimator,layer,kron_relative_error_vs_private_oracle,C_relative_error_vs_KFLR,floored_condition_number,build_median_seconds,step,epoch,mnist_mean_max_probability,synthetic_mean_max_probability,mnist_mean_prediction_entropy,synthetic_mean_prediction_entropy,mnist_normalized_entropy,synthetic_normalized_entropy,mnist_mean_kl_to_uniform,synthetic_mean_kl_to_uniform
sgd_seed42_step000000,KFAC-M-1,conv1,0.7888190481116971,0.091477483510971,64.87946390437278,0.00277502369135615,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-1,conv2,0.6855011437605134,0.19164262712001795,1230871.2016550906,0.00277502369135615,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-1,fc1,1.0673971295554887,1.3556213974952698,100000000000000.0,0.00277502369135615,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-1,fc2,0.9320771182274132,1.149522840976715,100000000000000.0,0.00277502369135615,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-3,conv1,0.7933742359490743,0.049225708469748455,64.88022435379716,0.0041830348782241,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-3,conv2,0.6844359596984255,0.10315657407045359,1231469.9376435203,0.0041830348782241,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-3,fc1,0.9329826835905971,0.6791921555995941,100000000000000.0,0.0041830348782241,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-3,fc2,0.6981975264948076,0.5288678407669067,100000000000000.0,0.0041830348782241,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-9,conv1,0.7946875081273188,0.02781899180263275,64.88087644258246,0.0083641139790415,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-9,conv2,0.6843061635472985,0.06302737630903715,1231514.9801257553,0.0083641139790415,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-9,fc1,0.9127594232374163,0.4886878728866577,100000000000000.0,0.0083641139790415,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-M-9,fc2,0.68483133414322,0.46151676774024963,100000000000000.0,0.0083641139790415,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
sgd_seed42_step000000,KFAC-U-1,conv1,0.7888190481116971,0.091477483510971,64.87946390437278,0.00316713238134975,0,0.0,0.1077552505069728,0.1065391406371046,2.3013327629943854,2.30191339310558,0.9994561199916256,0.9997082844449442,0.0012523299996605,0.0006716998884659375
