task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
mnist,dp_kfm,public,0.25,42,1,conv1,True,0.9660282295184386,0.9784331189526183,0.9602655070538624,0.2939348904776388,conv1,492.8000154785373,206922,21.41654605076504,20138336,4.460859960893825,0.4148401310631858,144.42572586332824,395.691981769996,0.029905743251455643,11.833462813473167,1.0007304370166321,0.0010000955613114282,0.0010008260681295795
mnist,dp_kfm,public,0.25,42,1,conv2,True,0.9336224782831184,0.8054845076380771,0.9778417985488469,0.20950976294702925,conv2,6679.097811129628,206922,21.41654605076504,20138336,12.94954529299244,0.4396339870396618,3939.466090772344,27834.50520087131,0.0015100995273601104,42.0328731481383,1.010263285672062,0.00100008015705891,0.001010344265405766
mnist,dp_kfm,public,0.25,42,1,fc1,True,0.8361055847818185,0.5683062079376703,0.838050190344123,0.5767823576680139,fc1,196539.85471386707,206922,21.41654605076504,20138336,39.919229299215914,0.32558767111524484,182550.28624084184,90705.98599344745,0.001,90.70598599344746,27.995784600295444,0.001,0.027995784600295445
mnist,dp_kfm,public,0.25,42,1,fc2,True,0.9332410043666731,0.3713046355254961,0.9956489595702971,0.09319473705885735,fc2,3210.24745952479,206922,21.41654605076504,20138336,22.907157345126205,0.43060345370669373,1166.6679353244244,2488.395510222416,0.001,2.488395510222416,110.65355893127156,0.001,0.11065355893127156
mnist,dp_kfm,public,0.25,42,2,conv1,True,0.9661403163949288,0.9965325945176372,0.9924530424209539,8.194175048821412,conv1,234.78635384310323,206922,9.883435023680352,20138336,5.192959528922703,0.41553820531980806,144.39275810934475,394.03404002678036,0.03033189995576493,11.951801081258177,1.8455508270690153,0.0010162155829297585,0.0018754775095564374
mnist,dp_kfm,public,0.25,42,2,conv2,True,0.9824677570543202,1.054146024137552,0.9848266435432959,7.5160621069284765,conv2,3881.774232959849,206922,9.883435023680352,20138336,26.859057684819888,0.5190480691311268,3561.651796760077,256092.53808088895,0.0012799711868425909,327.79106990892683,2.032198672853145,0.0010795112827035613,0.0021937813960401734
mnist,dp_kfm,public,0.25,42,2,fc1,True,0.8246586672469165,0.7944017838635752,0.7529337680606649,8.446252908168171,fc1,195274.51511648385,206922,9.883435023680352,20138336,263.60881999907485,0.6181169298778829,139690.47451855667,18414828.868782222,0.001,18414.828868782224,262.22377246958183,0.001,0.26222377246958184
mnist,dp_kfm,public,0.25,42,2,fc2,True,0.9133208608230651,0.8094234361367305,0.757885335978989,8.687079731857803,fc2,7530.924296713171,206922,9.883435023680352,20138336,251.23513411366645,0.7644210877652704,919.9588950347904,7927977.380212687,0.001,7927.977380212687,502.52664219833144,0.001000003869353341,0.5025285866514734
mnist,dp_kfm,public,0.25,42,3,conv1,True,0.9665223723415756,0.9633589764940979,0.9803188201715562,11.68331153491541,conv1,216.66321383487178,206922,8.778124254352846,20138336,5.684185411929587,0.4159332002522748,144.36670890814324,378.5765307387435,0.031014027277385652,11.741182850909418,2.757523712679251,0.001051420609475775,0.00289931726262912
mnist,dp_kfm,public,0.25,42,3,conv2,True,0.9817068908127304,1.0020714050149577,0.9736926911790755,9.72708658822978,conv2,3905.744849165661,206922,8.778124254352846,20138336,28.795660532309416,0.5224390786382869,3589.812637823154,205574.5035662655,0.0015748820326964583,323.75559204700556,3.3445595284582654,0.0011725201480242964,0.003921563433383957
mnist,dp_kfm,public,0.25,42,3,fc1,True,0.7468319879647485,0.7408106389752588,0.7180705388734391,10.425959050783836,fc1,195337.84743472305,206922,8.778124254352846,20138336,243.5162294584542,0.6293095600819771,143887.8743468987,7468782.84766179,0.001,7468.782847661791,470.8274878644499,0.001,0.4708274878644499
mnist,dp_kfm,public,0.25,42,3,fc2,True,0.8567537321736569,0.6211178903127108,0.7791690480623166,10.163064817007914,fc2,7461.744502276428,206922,8.778124254352846,20138336,268.59463571172176,0.8237309814221041,922.6355711674336,8793762.635468638,0.001,8793.762635468638,591.8540182544108,0.001000002427850361,0.5918554551874027
