checkpoint,estimator,layer,kron_relative_error_vs_private_oracle,C_relative_error_vs_KFLR,floored_condition_number,build_median_seconds,step,epoch,mnist_mean_max_probability,synthetic_mean_max_probability,mnist_mean_prediction_entropy,synthetic_mean_prediction_entropy,mnist_normalized_entropy,synthetic_normalized_entropy,mnist_mean_kl_to_uniform,synthetic_mean_kl_to_uniform
sgd_seed42_step000000,KFAC-M-1,conv1,0.7832837196040221,0.004176941700279667,58.38785010522856,0.0414496747155984,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-1,conv2,0.6696167619514141,0.0089119528420269,436748.2653385847,0.0414496747155984,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-1,fc1,0.8181395826245473,0.07372937103112537,100000000000000.02,0.0414496747155984,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-1,fc2,0.5634966604295837,0.07015984008709586,15242022700342.611,0.0414496747155984,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-3,conv1,0.7835578183018951,0.0021454647649079,58.387961750686024,0.053106039141615165,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-3,conv2,0.6699172270021831,0.005121726232270367,436753.54724601615,0.053106039141615165,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-3,fc1,0.8177483988568323,0.044178361694018,100000000000000.02,0.053106039141615165,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-3,fc2,0.5624101404987704,0.040693743775288234,14562408795195.21,0.053106039141615165,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-9,conv1,0.7836650147062684,0.0012487080336237334,58.387985357755554,0.09278818095723784,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-9,conv2,0.6700521368282644,0.0029684557424236664,436758.631863225,0.09278818095723784,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-9,fc1,0.8176809017181271,0.026029204949736536,100000000000000.02,0.09278818095723784,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-M-9,fc2,0.5619165692425906,0.024827053770422897,14138473151022.438,0.09278818095723784,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-1,conv1,0.7834925622712555,0.0037942173269887003,58.38789664535735,0.04042904824018476,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-1,conv2,0.6699103098897218,0.009117699228227067,436761.3998497526,0.04042904824018476,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-1,fc1,0.818201242822644,0.08004807432492571,100000000000000.02,0.04042904824018476,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-1,fc2,0.5641115427514228,0.07753378897905343,15462090787290.346,0.04042904824018476,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-3,conv1,0.7837807327415184,0.0020577955292537336,58.38802105724407,0.053851999032000664,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-3,conv2,0.6702046437474228,0.005665572204937501,436766.15320450737,0.053851999032000664,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-3,fc1,0.8177810373453142,0.054778810590505565,100000000000000.02,0.053851999032000664,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-3,fc2,0.5629560406957076,0.05193414911627763,14793437259005.81,0.053851999032000664,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-9,conv1,0.7838800421258639,0.0015314902023722335,58.38804232030057,0.1148694815735022,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-9,conv2,0.6703272962890362,0.0041663970332592335,436770.6909533317,0.1148694815735022,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-9,fc1,0.817775276768407,0.04422702267765993,100000000000000.02,0.1148694815735022,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFAC-U-9,fc2,0.5626185568137099,0.04407331471641853,14504844161145.557,0.1148694815735022,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFLR,conv1,0.7837335634294766,0.0,58.38798245563486,0.0819839276373386,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFLR,conv2,0.670149948169812,0.0,436758.4547061536,0.0819839276373386,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFLR,fc1,0.8177116869112284,0.0,100000000000000.02,0.0819839276373386,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFLR,fc2,0.5616268579960757,0.0,13807032343084.271,0.0819839276373386,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFRA-block,conv1,0.7858760719833275,0.0241485983133316,58.38826960241346,0.0416063256561756,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFRA-block,conv2,0.6702459194167925,0.0025740053970366,436757.8727196799,0.0416063256561756,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFRA-block,fc1,0.8177118147868233,0.001104696188122,100000000000000.02,0.0416063256561756,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000000,KFRA-block,fc2,0.5616268519614093,6.001555163948069e-08,13807040875271.568,0.0416063256561756,0,0.0,0.1079981732538152,0.10724795597918331,2.3012710915355354,2.3018618947275136,0.999429336417356,0.999685918983523,0.0013140014585104,0.0007231982665323322
sgd_seed42_step000050,KFAC-M-1,conv1,0.6892897382151824,0.1008539423346519,1532.5185443176404,0.038474566303193534,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-1,conv2,0.4658871607413268,0.10025970886150992,59814404738.80033,0.038474566303193534,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-1,fc1,1.050436269712034,0.12744285911321637,100000000000000.0,0.038474566303193534,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-1,fc2,0.3907971365982775,0.06663243348399793,100000000000000.0,0.038474566303193534,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-3,conv1,0.7034553049145901,0.031119084140906705,1534.042736478521,0.04718843847513197,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-3,conv2,0.38755088802892823,0.02902865906556443,59814404738.80033,0.04718843847513197,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-3,fc1,1.0140437068831256,0.0461899948616822,100000000000000.0,0.04718843847513197,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-3,fc2,0.3904290850156049,0.0358165682603915,100000000000000.0,0.04718843847513197,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-9,conv1,0.700665451091426,0.0184132996946573,1533.7955644124959,0.08326555043458933,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-9,conv2,0.4015880954122663,0.016668488892416098,59814404738.80033,0.08326555043458933,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-9,fc1,1.020479342275736,0.027687075237433065,100000000000000.0,0.08326555043458933,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-M-9,fc2,0.3914158637608158,0.024487228443225203,100000000000000.0,0.08326555043458933,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-1,conv1,0.5339113513884748,1.1488589644432068,1503.1982969936462,0.03936272518088416,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-1,conv2,1.933149353266371,1.159494956334432,59814404738.80033,0.03936272518088416,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-1,fc1,2.3098342230187203,1.393702507019043,100000000000000.0,0.03936272518088416,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-1,fc2,0.47667829259149297,0.2683610022068023,100000000000000.0,0.03936272518088416,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-3,conv1,0.5310795844638764,1.1057153542836506,1504.1927313979168,0.047476554910341834,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-3,conv2,1.8615839447767923,1.105671763420105,59814404738.80033,0.047476554910341834,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-3,fc1,2.292361815871764,1.3764813741048176,100000000000000.0,0.047476554910341834,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-3,fc2,0.4766910615661422,0.2668694158395131,100000000000000.0,0.047476554910341834,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-9,conv1,0.5306581451978137,1.1048234303792317,1504.3800159092118,0.08404619029412663,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-9,conv2,1.8593420594502943,1.1040980815887451,59814404738.80033,0.08404619029412663,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-9,fc1,2.267150546845924,1.3528944253921509,100000000000000.0,0.08404619029412663,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFAC-U-9,fc2,0.4748694398261426,0.26025007168451947,100000000000000.0,0.08404619029412663,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFLR,conv1,0.6960947493562478,0.0,1533.326051945262,0.1147795729339122,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFLR,conv2,0.4198979806373266,0.0,59814404738.80034,0.1147795729339122,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFLR,fc1,1.0324333708830211,0.0,100000000000000.0,0.1147795729339122,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFLR,fc2,0.39176168650768,0.0,100000000000000.0,0.1147795729339122,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFRA-block,conv1,0.7166347943677902,0.358642578125,1538.9596828800748,0.0386094469577074,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFRA-block,conv2,0.439493387227902,0.0209906622767448,59814404738.80033,0.0386094469577074,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFRA-block,fc1,1.0757818624795563,0.0856672897934913,100000000000000.02,0.0386094469577074,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000050,KFRA-block,fc2,0.3917616782677592,5.92123328146954e-08,100000000000000.0,0.0386094469577074,50,0.2127659574468085,0.1574055076487424,0.1343963978988189,2.2171250597252987,2.2563573594050768,0.9628851791281148,0.9799235503914171,0.0854600332687471,0.046227733588969144
sgd_seed42_step000100,KFAC-M-1,conv1,0.8048908633580266,0.02305284390846883,1301.1430316870603,0.038313306247194534,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-1,conv2,0.19012414058154928,0.020434269138301365,68514301305.18928,0.038313306247194534,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-1,fc1,0.8121844997787965,0.07973292469978327,100000000000000.02,0.038313306247194534,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-1,fc2,0.4847768339870995,0.06601826101541514,1292824185787.841,0.038313306247194534,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-3,conv1,0.8094240026081708,0.014213999422887933,1315.5562829270596,0.04786165865759046,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
