method,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,noise_multiplier,epsilon,accountant_steps,logical_steps,samples,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,builder_seconds,private_train_seconds,algorithm_seconds,logical_steps_per_second,samples_per_second,preconditioner_build_seconds,logical_batch_size,physical_batch_size,accumulation_steps,backward_calls,optimizer_steps,noise_events,bk_cache_bytes,temporary_per_sample_grad_bytes,fallback_temporary_grad_bytes,cache_empty_after_step,layer_strategies,parameters_finite,all_parameters_updated,parameters_updated,preconditioned_layers,identity_geometry_layers,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes,builder_forward_calls,builder_logical_batches,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,group_norm_attention_qkv,group_norm_ffn,group_norm_attention_out,group_norm_identity,group_norm_patch_head,layer_norm_patch_embed_proj,layer_norm_blocks_0_attn_qkv_q_proj,layer_norm_blocks_0_attn_qkv_k_proj,layer_norm_blocks_0_attn_qkv_v_proj,layer_norm_blocks_0_attn_proj,layer_norm_blocks_0_mlp_fc1,layer_norm_blocks_0_mlp_fc2,layer_norm_blocks_1_attn_qkv_q_proj,layer_norm_blocks_1_attn_qkv_k_proj,layer_norm_blocks_1_attn_qkv_v_proj,layer_norm_blocks_1_attn_proj,layer_norm_blocks_1_mlp_fc1,layer_norm_blocks_1_mlp_fc2,layer_norm_blocks_2_attn_qkv_q_proj,layer_norm_blocks_2_attn_qkv_k_proj,layer_norm_blocks_2_attn_qkv_v_proj,layer_norm_blocks_2_attn_proj,layer_norm_blocks_2_mlp_fc1,layer_norm_blocks_2_mlp_fc2,layer_norm_blocks_3_attn_qkv_q_proj,layer_norm_blocks_3_attn_qkv_k_proj,layer_norm_blocks_3_attn_qkv_v_proj,layer_norm_blocks_3_attn_proj,layer_norm_blocks_3_mlp_fc1,layer_norm_blocks_3_mlp_fc2,layer_norm_blocks_4_attn_qkv_q_proj,layer_norm_blocks_4_attn_qkv_k_proj,layer_norm_blocks_4_attn_qkv_v_proj,layer_norm_blocks_4_attn_proj,layer_norm_blocks_4_mlp_fc1,layer_norm_blocks_4_mlp_fc2,layer_norm_blocks_5_attn_qkv_q_proj,layer_norm_blocks_5_attn_qkv_k_proj,layer_norm_blocks_5_attn_qkv_v_proj,layer_norm_blocks_5_attn_proj,layer_norm_blocks_5_mlp_fc1,layer_norm_blocks_5_mlp_fc2,layer_norm_blocks_6_attn_qkv_q_proj,layer_norm_blocks_6_attn_qkv_k_proj,layer_norm_blocks_6_attn_qkv_v_proj,layer_norm_blocks_6_attn_proj,layer_norm_blocks_6_mlp_fc1,layer_norm_blocks_6_mlp_fc2,layer_norm_blocks_7_attn_qkv_q_proj,layer_norm_blocks_7_attn_qkv_k_proj,layer_norm_blocks_7_attn_qkv_v_proj,layer_norm_blocks_7_attn_proj,layer_norm_blocks_7_mlp_fc1,layer_norm_blocks_7_mlp_fc2,layer_norm_blocks_8_attn_qkv_q_proj,layer_norm_blocks_8_attn_qkv_k_proj,layer_norm_blocks_8_attn_qkv_v_proj,layer_norm_blocks_8_attn_proj,layer_norm_blocks_8_mlp_fc1,layer_norm_blocks_8_mlp_fc2,layer_norm_blocks_9_attn_qkv_q_proj,layer_norm_blocks_9_attn_qkv_k_proj,layer_norm_blocks_9_attn_qkv_v_proj,layer_norm_blocks_9_attn_proj,layer_norm_blocks_9_mlp_fc1,layer_norm_blocks_9_mlp_fc2,layer_norm_blocks_10_attn_qkv_q_proj,layer_norm_blocks_10_attn_qkv_k_proj,layer_norm_blocks_10_attn_qkv_v_proj,layer_norm_blocks_10_attn_proj,layer_norm_blocks_10_mlp_fc1,layer_norm_blocks_10_mlp_fc2,layer_norm_blocks_11_attn_qkv_q_proj,layer_norm_blocks_11_attn_qkv_k_proj,layer_norm_blocks_11_attn_qkv_v_proj,layer_norm_blocks_11_attn_proj,layer_norm_blocks_11_mlp_fc1,layer_norm_blocks_11_mlp_fc2,layer_norm_head,layer_norm_blocks_0_norm1,layer_norm_blocks_0_norm2,layer_norm_blocks_1_norm1,layer_norm_blocks_1_norm2,layer_norm_blocks_2_norm1,layer_norm_blocks_2_norm2,layer_norm_blocks_3_norm1,layer_norm_blocks_3_norm2,layer_norm_blocks_4_norm1,layer_norm_blocks_4_norm2,layer_norm_blocks_5_norm1,layer_norm_blocks_5_norm2,layer_norm_blocks_6_norm1,layer_norm_blocks_6_norm2,layer_norm_blocks_7_norm1,layer_norm_blocks_7_norm2,layer_norm_blocks_8_norm1,layer_norm_blocks_8_norm2,layer_norm_blocks_9_norm1,layer_norm_blocks_9_norm2,layer_norm_blocks_10_norm1,layer_norm_blocks_10_norm2,layer_norm_blocks_11_norm1,layer_norm_blocks_11_norm2,layer_norm_norm,layer_norm_pos_embed,layer_norm_cls_token
dp_kfc,42,1,4.022140026092529,3.6869289353489876,0.12890625,0.12890625,0.0,1.52099609375,2.993987595011192,2,2,512,1.0,3.051869134651497e-05,51066.40625,66120.5078125,86027.046875,95962.3671875,6.105888982303441,20.159642666578293,26.265531648881733,0.09920810765736957,25.39727556028661,6.105888982303441,256,8,32,64,2,2,336912064,5434368,0,True,"{'patch_embed.proj': 'bk_ghost', 'blocks.0.attn.qkv.q_proj': 'bk_ghost', 'blocks.0.attn.qkv.k_proj': 'bk_ghost', 'blocks.0.attn.qkv.v_proj': 'bk_ghost', 'blocks.0.attn.proj': 'bk_ghost', 'blocks.0.mlp.fc1': 'bk_ghost', 'blocks.0.mlp.fc2': 'bk_ghost', 'blocks.1.attn.qkv.q_proj': 'bk_ghost', 'blocks.1.attn.qkv.k_proj': 'bk_ghost', 'blocks.1.attn.qkv.v_proj': 'bk_ghost', 'blocks.1.attn.proj': 'bk_ghost', 'blocks.1.mlp.fc1': 'bk_ghost', 'blocks.1.mlp.fc2': 'bk_ghost', 'blocks.2.attn.qkv.q_proj': 'bk_ghost', 'blocks.2.attn.qkv.k_proj': 'bk_ghost', 'blocks.2.attn.qkv.v_proj': 'bk_ghost', 'blocks.2.attn.proj': 'bk_ghost', 'blocks.2.mlp.fc1': 'bk_ghost', 'blocks.2.mlp.fc2': 'bk_ghost', 'blocks.3.attn.qkv.q_proj': 'bk_ghost', 'blocks.3.attn.qkv.k_proj': 'bk_ghost', 'blocks.3.attn.qkv.v_proj': 'bk_ghost', 'blocks.3.attn.proj': 'bk_ghost', 'blocks.3.mlp.fc1': 'bk_ghost', 'blocks.3.mlp.fc2': 'bk_ghost', 'blocks.4.attn.qkv.q_proj': 'bk_ghost', 'blocks.4.attn.qkv.k_proj': 'bk_ghost', 'blocks.4.attn.qkv.v_proj': 'bk_ghost', 'blocks.4.attn.proj': 'bk_ghost', 'blocks.4.mlp.fc1': 'bk_ghost', 'blocks.4.mlp.fc2': 'bk_ghost', 'blocks.5.attn.qkv.q_proj': 'bk_ghost', 'blocks.5.attn.qkv.k_proj': 'bk_ghost', 'blocks.5.attn.qkv.v_proj': 'bk_ghost', 'blocks.5.attn.proj': 'bk_ghost', 'blocks.5.mlp.fc1': 'bk_ghost', 'blocks.5.mlp.fc2': 'bk_ghost', 'blocks.6.attn.qkv.q_proj': 'bk_ghost', 'blocks.6.attn.qkv.k_proj': 'bk_ghost', 'blocks.6.attn.qkv.v_proj': 'bk_ghost', 'blocks.6.attn.proj': 'bk_ghost', 'blocks.6.mlp.fc1': 'bk_ghost', 'blocks.6.mlp.fc2': 'bk_ghost', 'blocks.7.attn.qkv.q_proj': 'bk_ghost', 'blocks.7.attn.qkv.k_proj': 'bk_ghost', 'blocks.7.attn.qkv.v_proj': 'bk_ghost', 'blocks.7.attn.proj': 'bk_ghost', 'blocks.7.mlp.fc1': 'bk_ghost', 'blocks.7.mlp.fc2': 'bk_ghost', 'blocks.8.attn.qkv.q_proj': 'bk_ghost', 'blocks.8.attn.qkv.k_proj': 'bk_ghost', 'blocks.8.attn.qkv.v_proj': 'bk_ghost', 'blocks.8.attn.proj': 'bk_ghost', 'blocks.8.mlp.fc1': 'bk_ghost', 'blocks.8.mlp.fc2': 'bk_ghost', 'blocks.9.attn.qkv.q_proj': 'bk_ghost', 'blocks.9.attn.qkv.k_proj': 'bk_ghost', 'blocks.9.attn.qkv.v_proj': 'bk_ghost', 'blocks.9.attn.proj': 'bk_ghost', 'blocks.9.mlp.fc1': 'bk_ghost', 'blocks.9.mlp.fc2': 'bk_ghost', 'blocks.10.attn.qkv.q_proj': 'bk_ghost', 'blocks.10.attn.qkv.k_proj': 'bk_ghost', 'blocks.10.attn.qkv.v_proj': 'bk_ghost', 'blocks.10.attn.proj': 'bk_ghost', 'blocks.10.mlp.fc1': 'bk_ghost', 'blocks.10.mlp.fc2': 'bk_ghost', 'blocks.11.attn.qkv.q_proj': 'bk_ghost', 'blocks.11.attn.qkv.k_proj': 'bk_ghost', 'blocks.11.attn.qkv.v_proj': 'bk_ghost', 'blocks.11.attn.proj': 'bk_ghost', 'blocks.11.mlp.fc1': 'bk_ghost', 'blocks.11.mlp.fc2': 'bk_ghost', 'head': 'bk_ghost', 'blocks.0.norm1': 'identity_analytic', 'blocks.0.norm2': 'identity_analytic', 'blocks.1.norm1': 'identity_analytic', 'blocks.1.norm2': 'identity_analytic', 'blocks.2.norm1': 'identity_analytic', 'blocks.2.norm2': 'identity_analytic', 'blocks.3.norm1': 'identity_analytic', 'blocks.3.norm2': 'identity_analytic', 'blocks.4.norm1': 'identity_analytic', 'blocks.4.norm2': 'identity_analytic', 'blocks.5.norm1': 'identity_analytic', 'blocks.5.norm2': 'identity_analytic', 'blocks.6.norm1': 'identity_analytic', 'blocks.6.norm2': 'identity_analytic', 'blocks.7.norm1': 'identity_analytic', 'blocks.7.norm2': 'identity_analytic', 'blocks.8.norm1': 'identity_analytic', 'blocks.8.norm2': 'identity_analytic', 'blocks.9.norm1': 'identity_analytic', 'blocks.9.norm2': 'identity_analytic', 'blocks.10.norm1': 'identity_analytic', 'blocks.10.norm2': 'identity_analytic', 'blocks.11.norm1': 'identity_analytic', 'blocks.11.norm2': 'identity_analytic', 'norm': 'identity_analytic', 'cls_token': 'identity_direct', 'pos_embed': 'identity_direct'}",True,True,True,"['blocks.0.attn.proj', 'blocks.0.attn.qkv.k_proj', 'blocks.0.attn.qkv.q_proj', 'blocks.0.attn.qkv.v_proj', 'blocks.0.mlp.fc1', 'blocks.0.mlp.fc2', 'blocks.1.attn.proj', 'blocks.1.attn.qkv.k_proj', 'blocks.1.attn.qkv.q_proj', 'blocks.1.attn.qkv.v_proj', 'blocks.1.mlp.fc1', 'blocks.1.mlp.fc2', 'blocks.10.attn.proj', 'blocks.10.attn.qkv.k_proj', 'blocks.10.attn.qkv.q_proj', 'blocks.10.attn.qkv.v_proj', 'blocks.10.mlp.fc1', 'blocks.10.mlp.fc2', 'blocks.11.attn.proj', 'blocks.11.attn.qkv.k_proj', 'blocks.11.attn.qkv.q_proj', 'blocks.11.attn.qkv.v_proj', 'blocks.11.mlp.fc1', 'blocks.11.mlp.fc2', 'blocks.2.attn.proj', 'blocks.2.attn.qkv.k_proj', 'blocks.2.attn.qkv.q_proj', 'blocks.2.attn.qkv.v_proj', 'blocks.2.mlp.fc1', 'blocks.2.mlp.fc2', 'blocks.3.attn.proj', 'blocks.3.attn.qkv.k_proj', 'blocks.3.attn.qkv.q_proj', 'blocks.3.attn.qkv.v_proj', 'blocks.3.mlp.fc1', 'blocks.3.mlp.fc2', 'blocks.4.attn.proj', 'blocks.4.attn.qkv.k_proj', 'blocks.4.attn.qkv.q_proj', 'blocks.4.attn.qkv.v_proj', 'blocks.4.mlp.fc1', 'blocks.4.mlp.fc2', 'blocks.5.attn.proj', 'blocks.5.attn.qkv.k_proj', 'blocks.5.attn.qkv.q_proj', 'blocks.5.attn.qkv.v_proj', 'blocks.5.mlp.fc1', 'blocks.5.mlp.fc2', 'blocks.6.attn.proj', 'blocks.6.attn.qkv.k_proj', 'blocks.6.attn.qkv.q_proj', 'blocks.6.attn.qkv.v_proj', 'blocks.6.mlp.fc1', 'blocks.6.mlp.fc2', 'blocks.7.attn.proj', 'blocks.7.attn.qkv.k_proj', 'blocks.7.attn.qkv.q_proj', 'blocks.7.attn.qkv.v_proj', 'blocks.7.mlp.fc1', 'blocks.7.mlp.fc2', 'blocks.8.attn.proj', 'blocks.8.attn.qkv.k_proj', 'blocks.8.attn.qkv.q_proj', 'blocks.8.attn.qkv.v_proj', 'blocks.8.mlp.fc1', 'blocks.8.mlp.fc2', 'blocks.9.attn.proj', 'blocks.9.attn.qkv.k_proj', 'blocks.9.attn.qkv.q_proj', 'blocks.9.attn.qkv.v_proj', 'blocks.9.mlp.fc1', 'blocks.9.mlp.fc2', 'head', 'patch_embed.proj']","['blocks.0.norm1', 'blocks.0.norm2', 'blocks.1.norm1', 'blocks.1.norm2', 'blocks.10.norm1', 'blocks.10.norm2', 'blocks.11.norm1', 'blocks.11.norm2', 'blocks.2.norm1', 'blocks.2.norm2', 'blocks.3.norm1', 'blocks.3.norm2', 'blocks.4.norm1', 'blocks.4.norm2', 'blocks.5.norm1', 'blocks.5.norm2', 'blocks.6.norm1', 'blocks.6.norm2', 'blocks.7.norm1', 'blocks.7.norm2', 'blocks.8.norm1', 'blocks.8.norm2', 'blocks.9.norm1', 'blocks.9.norm2', 'cls_token', 'norm', 'pos_embed']",2734517248,2925527040,80,10,80,2560,2560,77146296,9463.447265625,37686.4375,34275.08203125,20.809677124023438,1177.228271484375,418.0084228515625,295.9856872558594,558.5484008789062,1294.3616943359375,11468.8505859375,4031.096435546875,8471.1083984375,341.6272277832031,354.92535400390625,2947.02197265625,9001.12890625,5293.09033203125,16643.44921875,702.8404541015625,536.5845947265625,4850.39697265625,9567.2041015625,5549.48046875,12901.1220703125,605.102783203125,459.4095764160156,3979.16015625,10144.17578125,3425.189453125,13196.693359375,591.1732177734375,572.3715209960938,2755.227783203125,7706.025390625,2886.754638671875,9924.572265625,430.4608154296875,465.1297607421875,2103.089599609375,5978.2880859375,2582.170166015625,10924.8984375,516.3139038085938,585.7774047851562,2453.36865234375,9762.8916015625,2682.359130859375,11032.9140625,513.3819580078125,553.994384765625,2572.1708984375,10054.2470703125,2343.7978515625,10243.4873046875,475.407958984375,589.09814453125,2100.641357421875,14146.2421875,1750.2899169921875,10107.2333984375,399.0277099609375,549.3582763671875,1606.6142578125,12339.134765625,1262.3699951171875,6254.7705078125,287.4971618652344,414.8106689453125,1239.8350830078125,9353.333984375,975.0877075195312,3618.176513671875,302.47613525390625,392.1277770996094,928.2583618164062,6034.13671875,889.51025390625,3339.752197265625,1100.5159912109375,9.282549858093262,3.3968303203582764,5.515702247619629,5.602667808532715,5.375705718994141,4.886728286743164,4.683182716369629,3.78224515914917,4.373588562011719,3.2433812618255615,3.600273609161377,2.9117953777313232,3.4894649982452393,2.5096116065979004,2.997751474380493,1.9037243127822876,3.3632726669311523,1.6740912199020386,3.80155086517334,2.177436351776123,3.3252930641174316,2.759432315826416,3.133939266204834,1.3781242370605469,0.8817266821861267,5.959123611450195,1.532172441482544
