level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,patch_embed,patch_head,0.7202415904117566,0.026717111089316622,76586.4086151123,3.9584563274440714,0.014303753117036012,vit,dp_sgd,none,,42,1,True
layer,blocks.0.attn.q_proj,attention_qkv,0.7200073307547741,0.006705334772741336,19221.296310424805,0.49933022496325824,0.003601608629797941,vit,dp_sgd,none,,42,1,True
layer,blocks.0.attn.k_proj,attention_qkv,0.7203763311241387,0.006705334772741336,19221.296310424805,0.7805760930534189,0.005630201122237325,vit,dp_sgd,none,,42,1,True
layer,blocks.0.attn.v_proj,attention_qkv,0.720180766482579,0.006705334772741336,19221.296310424805,1.7906921147548018,0.012916046038043407,vit,dp_sgd,none,,42,1,True
layer,blocks.0.attn.out_proj,attention_out,0.7203525341757284,0.006705334772741336,19221.296310424805,1.9573888650350064,0.014118409572941857,vit,dp_sgd,none,,42,1,True
layer,blocks.0.mlp.fc1,mlp_fc1,0.7201226045772826,0.026821339090965342,76885.18524169922,2.549394700568024,0.00919423809664492,vit,dp_sgd,none,,42,1,True
layer,blocks.0.mlp.fc2,mlp_fc2,0.7201888050618914,0.026717111089316622,76586.4086151123,4.310846962435252,0.01557710520853781,vit,dp_sgd,none,,42,1,True
layer,blocks.1.attn.q_proj,attention_qkv,0.72028426005471,0.006705334772741336,19221.296310424805,0.3258549416769187,0.002350352354681216,vit,dp_sgd,none,,42,1,True
layer,blocks.1.attn.k_proj,attention_qkv,0.720420528705516,0.006705334772741336,19221.296310424805,0.48686837770187863,0.0035117228299885823,vit,dp_sgd,none,,42,1,True
layer,blocks.1.attn.v_proj,attention_qkv,0.7200634117494575,0.006705334772741336,19221.296310424805,2.003123733698824,0.01444828965916013,vit,dp_sgd,none,,42,1,True
layer,blocks.1.attn.out_proj,attention_out,0.7201824455297932,0.006705334772741336,19221.296310424805,2.7885157526371436,0.020113227473390817,vit,dp_sgd,none,,42,1,True
layer,blocks.1.mlp.fc1,mlp_fc1,0.7201759695999853,0.026821339090965342,76885.18524169922,3.6083794836254777,0.013013402792478292,vit,dp_sgd,none,,42,1,True
layer,blocks.1.mlp.fc2,mlp_fc2,0.7201545395226967,0.026717111089316622,76586.4086151123,3.112716625465891,0.011247700227301963,vit,dp_sgd,none,,42,1,True
layer,blocks.2.attn.q_proj,attention_qkv,0.7202536901601375,0.006705334772741336,19221.296310424805,0.5025872226319388,0.003625100960773125,vit,dp_sgd,none,,42,1,True
layer,blocks.2.attn.k_proj,attention_qkv,0.720193086273032,0.006705334772741336,19221.296310424805,0.6507467721481859,0.004693757904510018,vit,dp_sgd,none,,42,1,True
layer,blocks.2.attn.v_proj,attention_qkv,0.7199943493938377,0.006705334772741336,19221.296310424805,2.791302166529525,0.020133325540399937,vit,dp_sgd,none,,42,1,True
layer,blocks.2.attn.out_proj,attention_out,0.7204441728978669,0.006705334772741336,19221.296310424805,3.1151920545865,0.02246950420055641,vit,dp_sgd,none,,42,1,True
layer,blocks.2.mlp.fc1,mlp_fc1,0.7202947366302236,0.026821339090965342,76885.18524169922,3.82350044223791,0.013789223544212215,vit,dp_sgd,none,,42,1,True
layer,blocks.2.mlp.fc2,mlp_fc2,0.720249784502908,0.026717111089316622,76586.4086151123,3.5747242308475364,0.012917149673985388,vit,dp_sgd,none,,42,1,True
layer,blocks.3.attn.q_proj,attention_qkv,0.7201044934688735,0.006705334772741336,19221.296310424805,0.5925889468385712,0.004274272531797398,vit,dp_sgd,none,,42,1,True
layer,blocks.3.attn.k_proj,attention_qkv,0.7202668697584306,0.006705334772741336,19221.296310424805,0.7962697119830705,0.0057433973009263966,vit,dp_sgd,none,,42,1,True
layer,blocks.3.attn.v_proj,attention_qkv,0.7200252847258136,0.006705334772741336,19221.296310424805,2.705818636717273,0.019516743160072278,vit,dp_sgd,none,,42,1,True
layer,blocks.3.attn.out_proj,attention_out,0.7205145933956265,0.006705334772741336,19221.296310424805,2.7848210596767733,0.020086578099118516,vit,dp_sgd,none,,42,1,True
layer,blocks.3.mlp.fc1,mlp_fc1,0.7202081008388586,0.026821339090965342,76885.18524169922,3.5836562526699107,0.012924239952423274,vit,dp_sgd,none,,42,1,True
layer,blocks.3.mlp.fc2,mlp_fc2,0.720339995926535,0.026717111089316622,76586.4086151123,3.450675628844992,0.012468904087629892,vit,dp_sgd,none,,42,1,True
layer,blocks.4.attn.q_proj,attention_qkv,0.7203618233643191,0.006705334772741336,19221.296310424805,0.7554115625961789,0.005448692402098706,vit,dp_sgd,none,,42,1,True
layer,blocks.4.attn.k_proj,attention_qkv,0.7205516400208268,0.006705334772741336,19221.296310424805,1.1341216877412588,0.008180282814064523,vit,dp_sgd,none,,42,1,True
layer,blocks.4.attn.v_proj,attention_qkv,0.7203106872245119,0.006705334772741336,19221.296310424805,2.2463711006914187,0.016202803550644712,vit,dp_sgd,none,,42,1,True
layer,blocks.4.attn.out_proj,attention_out,0.7202732752841238,0.006705334772741336,19221.296310424805,2.342308825250628,0.01689479077557397,vit,dp_sgd,none,,42,1,True
layer,blocks.4.mlp.fc1,mlp_fc1,0.7202355538102008,0.026821339090965342,76885.18524169922,3.3312529453681075,0.012013962660642467,vit,dp_sgd,none,,42,1,True
layer,blocks.4.mlp.fc2,mlp_fc2,0.7200894507743697,0.026717111089316622,76586.4086151123,3.231680438211198,0.011677572093153477,vit,dp_sgd,none,,42,1,True
layer,blocks.5.attn.q_proj,attention_qkv,0.7202100740280564,0.006705334772741336,19221.296310424805,0.531444637390709,0.0038332460095461965,vit,dp_sgd,none,,42,1,True
layer,blocks.5.attn.k_proj,attention_qkv,0.7200837061001428,0.006705334772741336,19221.296310424805,0.7848629343071116,0.005661121590660819,vit,dp_sgd,none,,42,1,True
layer,blocks.5.attn.v_proj,attention_qkv,0.7202391340180185,0.006705334772741336,19221.296310424805,2.386842198315559,0.017216004619091,vit,dp_sgd,none,,42,1,True
layer,blocks.5.attn.out_proj,attention_out,0.7200408575944367,0.006705334772741336,19221.296310424805,2.3473014268063976,0.01693080180785172,vit,dp_sgd,none,,42,1,True
layer,blocks.5.mlp.fc1,mlp_fc1,0.7200747078085267,0.026821339090965342,76885.18524169922,3.4668012080604202,0.012502809287844608,vit,dp_sgd,none,,42,1,True
layer,blocks.5.mlp.fc2,mlp_fc2,0.7202025780100089,0.026717111089316622,76586.4086151123,3.0214163040819364,0.010917789487216733,vit,dp_sgd,none,,42,1,True
layer,blocks.6.attn.q_proj,attention_qkv,0.7201207590661104,0.006705334772741336,19221.296310424805,0.5669515078604803,0.004089352779590917,vit,dp_sgd,none,,42,1,True
layer,blocks.6.attn.k_proj,attention_qkv,0.7199357845119417,0.006705334772741336,19221.296310424805,0.8542634398936134,0.006161699058910558,vit,dp_sgd,none,,42,1,True
layer,blocks.6.attn.v_proj,attention_qkv,0.7203104184199736,0.006705334772741336,19221.296310424805,2.50703199736505,0.01808291912942767,vit,dp_sgd,none,,42,1,True
layer,blocks.6.attn.out_proj,attention_out,0.7200315314799319,0.006705334772741336,19221.296310424805,2.6762636784099123,0.019303566813895882,vit,dp_sgd,none,,42,1,True
layer,blocks.6.mlp.fc1,mlp_fc1,0.7202189077507236,0.026821339090965342,76885.18524169922,3.4087157846452603,0.012293327714550212,vit,dp_sgd,none,,42,1,True
layer,blocks.6.mlp.fc2,mlp_fc2,0.7202716473147793,0.026717111089316622,76586.4086151123,3.1295727429178846,0.011308609259156993,vit,dp_sgd,none,,42,1,True
layer,blocks.7.attn.q_proj,attention_qkv,0.7205731935895116,0.006705334772741336,19221.296310424805,0.5659168017449729,0.00408188956929719,vit,dp_sgd,none,,42,1,True
layer,blocks.7.attn.k_proj,attention_qkv,0.7203850836155953,0.006705334772741336,19221.296310424805,0.7415926681778743,0.005349018384979285,vit,dp_sgd,none,,42,1,True
layer,blocks.7.attn.v_proj,attention_qkv,0.7205515174650668,0.006705334772741336,19221.296310424805,2.66771836253412,0.019241930482137966,vit,dp_sgd,none,,42,1,True
layer,blocks.7.attn.out_proj,attention_out,0.7205328984812354,0.006705334772741336,19221.296310424805,2.7402076432876927,0.019764786912767833,vit,dp_sgd,none,,42,1,True
layer,blocks.7.mlp.fc1,mlp_fc1,0.7202359482646229,0.026821339090965342,76885.18524169922,3.504397516431416,0.012638398104531476,vit,dp_sgd,none,,42,1,True
layer,blocks.7.mlp.fc2,mlp_fc2,0.7202260669840312,0.026717111089316622,76586.4086151123,3.9694115381545574,0.01434333941441701,vit,dp_sgd,none,,42,1,True
layer,blocks.8.attn.q_proj,attention_qkv,0.7205820482531328,0.006705334772741336,19221.296310424805,0.5708775337176031,0.0041176707301192736,vit,dp_sgd,none,,42,1,True
layer,blocks.8.attn.k_proj,attention_qkv,0.7203828430843023,0.006705334772741336,19221.296310424805,0.8644972935632345,0.0062355146099225415,vit,dp_sgd,none,,42,1,True
layer,blocks.8.attn.v_proj,attention_qkv,0.7201689787019477,0.006705334772741336,19221.296310424805,2.894985357460528,0.020881179879178587,vit,dp_sgd,none,,42,1,True
layer,blocks.8.attn.out_proj,attention_out,0.7204285841410578,0.006705334772741336,19221.296310424805,2.870613552360421,0.020705388991337254,vit,dp_sgd,none,,42,1,True
layer,blocks.8.mlp.fc1,mlp_fc1,0.7201962329419883,0.026821339090965342,76885.18524169922,3.481995981646395,0.012557608321569321,vit,dp_sgd,none,,42,1,True
layer,blocks.8.mlp.fc2,mlp_fc2,0.7201047314397907,0.026717111089316622,76586.4086151123,3.3505084556440456,0.012106953267062721,vit,dp_sgd,none,,42,1,True
layer,blocks.9.attn.q_proj,attention_qkv,0.7199190667863393,0.006705334772741336,19221.296310424805,0.5866127967988698,0.004231167283046353,vit,dp_sgd,none,,42,1,True
layer,blocks.9.attn.k_proj,attention_qkv,0.7203091954530928,0.006705334772741336,19221.296310424805,0.9313829629783809,0.006717952868478048,vit,dp_sgd,none,,42,1,True
layer,blocks.9.attn.v_proj,attention_qkv,0.7199849559698678,0.006705334772741336,19221.296310424805,2.8330480008451278,0.020434433203450505,vit,dp_sgd,none,,42,1,True
layer,blocks.9.attn.out_proj,attention_out,0.7202961329444398,0.006705334772741336,19221.296310424805,2.792209220808998,0.020139868013411433,vit,dp_sgd,none,,42,1,True
layer,blocks.9.mlp.fc1,mlp_fc1,0.7201802464285767,0.026821339090965342,76885.18524169922,3.2772356681283235,0.011819152610961097,vit,dp_sgd,none,,42,1,True
layer,blocks.9.mlp.fc2,mlp_fc2,0.7199994668887673,0.026717111089316622,76586.4086151123,2.9670971833437183,0.010721509112165682,vit,dp_sgd,none,,42,1,True
layer,blocks.10.attn.q_proj,attention_qkv,0.7202405927164174,0.006705334772741336,19221.296310424805,0.5522063634937183,0.003982997833417065,vit,dp_sgd,none,,42,1,True
layer,blocks.10.attn.k_proj,attention_qkv,0.7202040739516483,0.006705334772741336,19221.296310424805,0.931521164016528,0.006718949695881549,vit,dp_sgd,none,,42,1,True
layer,blocks.10.attn.v_proj,attention_qkv,0.7203157096943928,0.006705334772741336,19221.296310424805,2.7956656257601855,0.020164798645041428,vit,dp_sgd,none,,42,1,True
layer,blocks.10.attn.out_proj,attention_out,0.720254364022896,0.006705334772741336,19221.296310424805,2.7606132540092356,0.01991197011938508,vit,dp_sgd,none,,42,1,True
layer,blocks.10.mlp.fc1,mlp_fc1,0.720181809798619,0.026821339090965342,76885.18524169922,2.900539541810037,0.010460620770174548,vit,dp_sgd,none,,42,1,True
layer,blocks.10.mlp.fc2,mlp_fc2,0.7202113176939268,0.026717111089316622,76586.4086151123,2.5571991182043443,0.009240355793318765,vit,dp_sgd,none,,42,1,True
layer,blocks.11.attn.q_proj,attention_qkv,0.7201193793387074,0.006705334772741336,19221.296310424805,0.70097731937123,0.005056064777424231,vit,dp_sgd,none,,42,1,True
layer,blocks.11.attn.k_proj,attention_qkv,0.7199118863355299,0.006705334772741336,19221.296310424805,0.9611801155189013,0.006932876132418741,vit,dp_sgd,none,,42,1,True
layer,blocks.11.attn.v_proj,attention_qkv,0.7203137109943144,0.006705334772741336,19221.296310424805,2.4850410557571867,0.017924301122520348,vit,dp_sgd,none,,42,1,True
layer,blocks.11.attn.out_proj,attention_out,0.720022324697026,0.006705334772741336,19221.296310424805,2.112590001836442,0.01523785663565397,vit,dp_sgd,none,,42,1,True
