method,layer,privacy_valid,base_reset_error,train_loss,test_loss,test_accuracy,epsilon_spent,clip_fraction,mean_clip_factor,base_W_kron,base_W_G,base_W_A,base_log_kappa_kron,corrected_W_kron,corrected_W_G,corrected_W_A,corrected_log_kappa_kron,gain_A,gain_G,gain_kron
Residual-Clean,conv1,False,0.0,15380.339857313367,27581.37109375,0.0,0.998851928401898,0.8611111111111112,0.13888889955768458,1.001737835031864,0.6065489525301686,0.6816425186443352,5.060524572171934,0.9835135500580982,0.6366032196971473,0.6324160266721404,4.968880339417119,0.07221746095020236,-0.04954961514913148,0.01819266911605284
Residual-Clean,conv2,False,0.0,15380.339857313367,27581.37109375,0.0,0.998851928401898,0.8611111111111112,0.13888889955768458,5.030484123718243,0.6310115328832622,4.2207054488964415,inf,4.407885578085923,0.5955876630799235,3.7523530007554973,inf,0.11096544258102661,0.056138228791916746,0.12376513479027361
Residual-Clean,fc1,False,0.0,15380.339857313367,27581.37109375,0.0,0.998851928401898,0.8611111111111112,0.13888889955768458,138.68348235626792,5.035194710089422,26.997387685015447,inf,124.16811698036877,4.943427922838016,24.599631345068524,inf,0.08881438337375756,0.018225072223627348,0.10466542323050569
Residual-Clean,fc2,False,0.0,15380.339857313367,27581.37109375,0.0,0.998851928401898,0.8611111111111112,0.13888889955768458,13.206356035201553,1.5844553959042305,6.99761683670605,inf,11.556683546450593,1.5414151374544884,6.23356854128874,inf,0.10918692938565729,0.027164070734335466,0.12491503972433857
Residual-Noisy,conv1,True,0.0,15283.086995442709,27382.88671875,0.0,0.998851928401898,0.8611111111111112,0.1388888998424722,0.9954151346959194,0.5993997891708425,0.6816425186443352,5.006220268215781,1.0042594910108904,0.5969640475741147,0.6934135107595534,5.126002335806781,-0.01726857083186146,0.004063634390157465,-0.008885093270832005
Residual-Noisy,conv2,True,0.0,15283.086995442709,27382.88671875,0.0,0.998851928401898,0.8611111111111112,0.1388888998424722,5.034903258411105,0.6320507869774614,4.222379770232499,inf,5.092890946098429,0.6506754270998366,4.233800911359694,inf,-0.0027049061781967173,-0.029466999339468166,-0.011517140392012872
Residual-Noisy,fc1,True,0.0,15283.086995442709,27382.88671875,0.0,0.998851928401898,0.8611111111111112,0.1388888998424722,138.5869864498133,5.433549112775011,25.0652216702598,inf,138.85638152216808,5.4420694969912375,25.075925244716746,inf,-0.0004270289167100077,-0.0015681065983546769,-0.0019438699062290748
Residual-Noisy,fc2,True,0.0,15283.086995442709,27382.88671875,0.0,0.998851928401898,0.8611111111111112,0.1388888998424722,12.094903676101652,1.612800287155457,6.316659889584505,inf,12.278908156714792,1.6509609183435097,6.303705362579012,inf,0.002050850802788002,-0.02366110143454755,-0.015213389501953216
