p,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,curvature_backward_seconds,m_p,m_reference,scale_match,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,transformed_eig_p10,transformed_eig_p50,transformed_eig_p90,transformed_eig_p99,transformed_condition_proxy,operator_state_bytes,preconditioner_build_seconds,synthetic_generation_seconds,activation_forward_seconds,factor_accumulation_seconds,matrix_function_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
0.25,42,1,0.7439319577991453,0.492814263856411,0.9055,0.7861127240333559,234,1.068115234375,0.6446648240089417,0.4074567556381225,0.5925432443618774,175.2423553466797,17.415103912353516,607.823486328125,1656.1585693359375,2448.839111328125,59904,234,8.93866431992501,10.098002715036271,6817.570721513109,0.0375500321826045,3.558419164657592,0.3039097912311556,0.0235189752578735,0.0175162878111005,10,0,0,2560,0.0,8836.037795034763,97661.0323146266,3.324542375032165,10.710516041297112,15.69414340618927,18.43214279340421,18.69527564827058,0.0198198254735037,0.249660265789942,0.9501841942665672,5.523257306044437,47.94109794442079,9998116,0.1519567891955375,0.003414016008377,0.0026828799843788,0.0283471038304269,0.1173312606811523,9349120,241172480,167368192,245366784,158019072,0,8.786707530729473,19348480,245366784,168558592,245366784,149210112,0.0320945819839835,1.112827928736806,168558592,245366784
0.25,42,2,0.4413717547033587,0.3660729236781597,0.9336,0.8385078418579571,468,1.068115234375,0.2368456125259399,0.7973571419715881,0.2026428133249282,27.095109939575195,0.0044332384131848,89.27617645263672,365.6831970214844,528.4732666015625,59904,234,8.828674655407667,9.963265494443476,6905.588423194408,0.0370714245204869,3.561588675498963,0.3040720956325533,0.0234165752455592,0.0150934079065919,10,0,0,2560,0.0,35354.327369195504,155979.82048823527,2.100452760246779,3.8418638390229503,7.209687916967714,10.366999685191212,11.787033596623276,0.0736366788054235,0.3224918760236449,1.3040064038208716,10.334221519226508,17.708653146437495,9998116,0.1539613176137209,0.0032382400035858,0.0026808319985866,0.0286200315915048,0.119245376586914,9349120,245366784,167368192,245366784,158019072,0,8.674713337793946,19348480,245366784,168558592,245366784,149210112,0.0255436236038804,1.0953435692936182,168558592,245366784
0.25,42,3,0.3603608873155381,0.3014324788722209,0.9487,0.8909029596825585,702,1.068115234375,0.1746460944414138,0.8507807850837708,0.1492192447185516,21.12874794006348,0.0004560116503853,24.86199378967285,354.6820068359375,507.4148254394531,59904,234,8.822680956684053,9.936135366559029,6910.354472105651,0.0370458564800648,3.559651459693906,0.3041253123283389,0.0235194872468709,0.0150593598783016,10,0,0,2560,0.0,44109.91430221006,167524.44407940377,1.948816669188835,3.097650485932812,6.060970860359607,9.191265054229495,10.47054594296913,0.0862599291607848,0.3559091614569348,1.4936200935942048,11.010024314148597,17.315341064217208,9998116,0.1539505403488874,0.0032065598964691,0.0026958080232143,0.0285893435440957,0.1192737579345703,9349120,245366784,167368192,245366784,158019072,0,8.668730416335166,19348480,245366784,168558592,245366784,149210112,0.0252714855596423,1.0745463259518149,168558592,245366784
0.25,42,4,0.2997889070429353,0.2618651859453413,0.9558,0.9432980775071595,936,1.068115234375,0.1456163227558136,0.8761335611343384,0.1238664388656616,17.21970558166504,0.0001384692441206,8.429187774658203,339.0792541503906,476.3685607910156,59904,234,8.80130880791694,9.93109814543277,6927.582747970445,0.0369537267634947,3.559520768165589,0.3041097277402879,0.023435839228332,0.0150819518789649,10,0,0,2560,0.0,49001.1528659348,172423.38083934112,1.8758362716226544,2.7427429632290266,5.498591898921098,8.48103301577393,10.302277180549003,0.1002122908739675,0.379287019044757,1.638404547390798,11.188130203173298,16.349337322817465,9998116,0.1541367452591657,0.0031731839179992,0.0026694720089435,0.0285777919255197,0.1195592651367187,9349120,245366784,167368192,245366784,158019072,0,8.647172062657773,19348480,245366784,168558592,245366784,149210112,0.0255985343828797,1.090509794652462,168558592,245366784
0.25,42,5,0.2704603407118056,0.2525067585060373,0.9587,0.995693195331761,1170,1.068115234375,0.1310930848121643,0.8885581493377686,0.1114418134093284,17.247446060180664,6.143217615317553e-05,4.734843730926514,376.626708984375,536.3402709960938,59904,234,8.764486369676888,9.885181796737015,6956.793875563831,0.0367985604545817,3.559950983047483,0.3041679034233095,0.0235289912596344,0.0150810878798366,10,0,0,2560,0.0,51848.7682543241,175479.6297526423,1.8396878196026325,2.5618138914167803,5.1757298704667285,8.0288975285302,10.341068873517566,0.113227622369391,0.4008075194191229,1.738790516084502,10.787823440415286,15.356593026495895,9998116,0.1536232233047485,0.0031065919399261,0.0026644480228424,0.0285662074051797,0.119126365661621,9349120,245366784,167368192,245366784,158019072,0,8.61086314637214,19348480,245366784,168558592,245366784,149210112,0.0254880739375948,1.0814757645130155,168558592,245366784
0.375,42,1,0.7337362827398838,0.4348078855991363,0.9102,0.7861127240333559,234,1.068115234375,0.6771668195724487,0.3758168220520019,0.6241831183433533,172.9632110595703,29.281709671020508,561.5382080078125,1644.91552734375,2570.171875,59904,234,8.806880217976868,9.95413692202419,6921.640934322008,0.0369854493217908,3.555281302452084,0.3042498886585238,0.0236349432840942,0.0167833279669285,10,0,0,2560,0.0,26408.06410872973,97661.0323146266,1.9230579540232784,11.120143689915407,19.7242722414081,25.104889014864323,25.64438996982194,0.0367675054079055,0.3943448482431499,1.0242494180983672,2.609072353226376,27.857462907400244,9998116,0.1522850766777992,0.0032502400875091,0.0026794879734516,0.0283645126782357,0.1178116149902343,9349120,241172480,167368192,245366784,158019072,0,8.654595141299069,19348480,245366784,168558592,245366784,149210112,0.0262118559330701,1.1073054261505604,168558592,245366784
0.375,42,2,0.4000891008947649,0.3439734176844358,0.9382,0.8385078418579571,468,1.068115234375,0.23776376247406,0.7970982193946838,0.2029017806053161,32.53315353393555,0.0049439235590398,90.26209259033205,467.0266418457031,712.6777954101562,59904,234,8.761717200279236,9.89951850567013,6959.303069583631,0.0367852926421432,3.559476125717164,0.3047710422277456,0.0235642872601746,0.0152429439499974,10,0,0,2560,0.0,53096.00057247548,149291.70922379132,1.6768219118131524,4.767809961222986,11.454283692302058,19.02661349399798,22.33583550588008,0.1948199670822301,0.6498033124242502,1.3782070904413606,3.5625633694894487,7.074259949236328,9998116,0.1539587220177054,0.0030406720638275,0.0026749120652675,0.0285427837260067,0.1195354232788085,9349120,245366784,167368192,245366784,158019072,0,8.60775847826153,19348480,245366784,168558592,245366784,149210112,0.0253395764157176,1.099134422838688,168558592,245366784
0.375,42,3,0.3409501100197816,0.2876661740547046,0.9501,0.8909029596825585,702,1.068115234375,0.169003739953041,0.8548671007156372,0.1451329439878463,24.99732208251953,0.000342234969139,22.592721939086918,443.6925964355469,658.1928100585938,59904,234,8.777526169084013,9.905851728282869,6946.483272877349,0.0368531802271166,3.56133529472351,0.304826691269875,0.0236738552972673,0.0152451519444585,10,0,0,2560,0.0,62726.31808507651,162087.93496846603,1.6074980198904774,3.6923552608731383,9.41952195642177,17.141786469013308,20.51941453113893,0.2395314726424216,0.7062997363505126,1.4707034651437303,3.699779237292828,6.139917435147372,9998116,0.1538819959387183,0.003042335987091,0.0026665600538253,0.0285347835905849,0.1194787216186523,9349120,245366784,167368192,245366784,158019072,0,8.623644173145294,19348480,245366784,168558592,245366784,149210112,0.0255787745118141,1.089391645975411,168558592,245366784
0.375,42,4,0.2894448826455662,0.2443087669916451,0.9585,0.9432980775071595,936,1.068115234375,0.1418102234601974,0.879051923751831,0.1209480762481689,20.24873161315918,9.745379793457688e-05,7.514789581298828,413.74798583984375,575.8033447265625,59904,234,8.779234542511404,9.92138031963259,6944.991568254114,0.0368610958680192,3.5611658582687387,0.304769827127457,0.0235407352522015,0.0152532479539514,10,0,0,2560,0.0,68029.12417374193,167586.01717179242,1.5695366090531138,3.1856840394645296,8.416080754871487,15.83982405284246,20.443097375761692,0.2766014022111616,0.7332829313396431,1.5265502248669125,3.7242746499892094,5.518953312107655,9998116,0.1537381093949079,0.0029835519790649,0.002657632023096,0.0285378236733376,0.1194039993286132,9349120,245366784,167368192,245366784,158019072,0,8.625496433116496,19348480,245366784,168558592,245366784,149210112,0.0256901187822222,1.1030237628147006,168558592,245366784
0.375,42,5,0.2629742744641426,0.2422145430698991,0.9607,0.995693195331761,1170,1.068115234375,0.128605768084526,0.8903878331184387,0.1096121966838836,20.019407272338867,5.171028897166252e-05,4.297691345214844,456.9109497070313,637.57275390625,59904,234,8.749314464628696,9.870859537273644,6969.377997988361,0.0367321158464775,3.5603829507827736,0.3048636512756352,0.0236861433014272,0.0152405759468675,10,0,0,2560,0.0,71833.0170791403,171652.93553017644,1.545836521468938,2.872806165699144,7.768110112755608,14.794536842686528,20.61268573718006,0.311234896905619,0.7541592764046524,1.572630891888232,3.604364670396981,5.05287455720342,9998116,0.1539993565529585,0.0030246400833129,0.0026532800197601,0.0285360317192971,0.1196317443847656,9349120,245366784,167368192,245366784,158019072,0,8.595315108075738,19348480,245366784,168558592,245366784,149210112,0.0255805794149637,1.0824876241385937,168558592,245366784
0.5,42,1,0.7411501631777511,0.3912138461112976,0.9137,0.7861127240333559,234,1.068115234375,0.7123063802719116,0.3408123552799225,0.6591876149177551,164.18626403808594,39.83085632324219,501.00439453125,1555.865966796875,2527.33984375,59904,234,9.165454142726958,10.297434934414923,6657.512168395373,0.0384528024169879,3.57176836013794,0.3046845463514331,0.0236820473000406,0.0262230719402433,10,0,0,2560,0.0,97661.0323146266,97661.0323146266,1.0,10.379052087472395,22.284940946704623,30.73887121152314,31.622776601683796,0.0551217210058503,0.5033814070018877,0.8922746363685127,0.9960273532606124,16.187350831695035,9998116,0.1674983771517872,0.005147647857666,0.0040779839754104,0.0388525757677853,0.1189147491455078,9349120,241172480,167368192,245366784,158019072,0,8.99795576557517,19348480,245366784,168558592,245366784,149210112,0.027064231224358,1.0905919438228011,168558592,245366784
0.5,42,2,0.3727500459067842,0.3292896317839622,0.9408,0.8385078418579571,468,1.068115234375,0.24752938747406,0.7891858816146851,0.2108141630887985,37.464149475097656,0.0076036807149648,96.3692855834961,547.408203125,860.5413818359375,59904,234,8.633046966046095,9.751669825986028,7064.738741304425,0.0362363010684712,3.5555965175628645,0.3050176359415057,0.0235847672671079,0.015204095877707,10,0,0,2560,0.0,141591.5427362743,141591.5427362743,1.0,4.844336873149276,14.234255466735677,26.655169252362896,31.60627018106281,0.2895018460781325,0.7973859713077054,0.9765323961800154,0.9991865500194216,3.3731473888994232,9998116,0.1537525160238146,0.0030036480426788,0.0026705600321292,0.0285532157309353,0.1193622436523437,9349120,245366784,167368192,245366784,158019072,0,8.47929445002228,19348480,245366784,168558592,245366784,149210112,0.0265077529475092,1.0784901371225717,168558592,245366784
0.5,42,3,0.334935799623147,0.2871685278721154,0.9507,0.8909029596825585,702,1.068115234375,0.1741953790187835,0.8509055376052856,0.1490944474935531,29.03539085388184,0.0004411607515066,26.18749046325684,519.8828125,766.6748657226562,59904,234,8.630283188074827,9.754328991286457,7067.252833539162,0.0362234104297354,3.5544787511825544,0.3051851879358295,0.0237219833135603,0.0151792318746448,10,0,0,2560,0.0,155487.10795412233,155487.10795412233,1.0,3.573046057271843,11.748985667780904,24.694821799518543,30.241015766271214,0.3901656007401796,0.8619613357782789,0.987233242589826,0.999539954996004,2.530292882604092,9998116,0.1540051475167274,0.0029733119010925,0.0026542400717735,0.0285612797699868,0.1196436767578125,9349120,245366784,167368192,245366784,158019072,0,8.4762780405581,19348480,245366784,168558592,245366784,149210112,0.0258905226364731,1.0846908735111356,168558592,245366784
0.5,42,4,0.2948836302145933,0.24476830721125,0.958,0.9432980775071595,936,1.068115234375,0.1478031575679779,0.8737148642539978,0.1262850910425186,24.27052497863769,0.000127438121126,9.608217239379885,487.4184875488281,676.3900146484375,59904,234,8.638053436763585,9.76443328615278,7060.587545435814,0.0362576058086676,3.556001343727112,0.305033283591271,0.0235898872688412,0.0151891199052334,10,0,0,2560,0.0,160839.61996438695,160839.61996438695,1.0,3.0481285259464594,10.474411287028897,23.43458774944171,31.0164779984183,0.4508199449898833,0.8902867081901618,0.9907088898298336,0.9996425696662642,2.197571116451083,9998116,0.1537736775353551,0.0029408960342407,0.0026520640552043,0.0285546877346932,0.1194686431884765,9349120,245366784,167368192,245366784,158019072,0,8.48427975922823,19348480,245366784,168558592,245366784,149210112,0.0255042696371674,1.0874905241653323,168558592,245366784
0.5,42,5,0.2714328602847889,0.2455286995999515,0.9599,0.995693195331761,1170,1.068115234375,0.1340811997652053,0.8852754235267639,0.1147245690226554,24.141984939575195,6.604053487535566e-05,5.803854465484619,535.372314453125,751.4078369140625,59904,234,8.624842653051019,9.74306440539658,7071.560320857016,0.0362013457263382,3.5560239658355712,0.3051645158529285,0.0237271033152936,0.0151827518865466,10,0,0,2560,0.0,165390.3683059798,165390.3683059798,1.0,2.7358221263278244,9.670718370924549,22.14236213887494,31.62266109863711,0.5097156751622749,0.9064772061902624,0.992515201421924,0.999643246995994,1.947193798005022,9998116,0.1537277530878782,0.0029877440929412,0.0026695680320262,0.028556287754327,0.1193563537597656,9349120,245366784,167368192,245366784,158019072,0,8.47111489996314,19348480,245366784,168558592,245366784,149210112,0.0252665570005774,1.0795685546472669,168558592,245366784
0.625,42,1,0.7616038526225294,0.3576114002943039,0.9158,0.7861127240333559,234,1.068115234375,0.748230516910553,0.3052714467048645,0.6947285532951355,156.49282836914062,48.49407196044922,454.2932434082031,1432.5926513671875,2395.75146484375,59904,234,8.824366807937622,9.97467439249158,6907.520914072811,0.0370610531889156,3.5578297233581533,0.3042841284275058,0.0236187832877039,0.016921983897686,10,0,0,2560,0.0,395604.65182119183,97661.0323146266,0.4968553384590264,9.256088075586524,24.05715796736896,35.961670715590806,37.25889411863413,0.0754442328854025,0.546713041602128,0.7366194222226797,0.7426213332934497,9.763760516215758,9998116,0.1520803617313504,0.0032215039730072,0.0026860480010509,0.0283791367970407,0.1175907821655273,9349120,241172480,167368192,245366784,158019072,0,8.672286446206272,19348480,245366784,168558592,245366784,149210112,0.0258396249264478,1.1103846533223989,168558592,245366784
0.625,42,2,0.3499564798469217,0.3133625410094857,0.941,0.8385078418579571,468,1.068115234375,0.2659588754177093,0.7746396660804749,0.2253602892160415,43.533721923828125,0.0140416231006383,111.8273696899414,638.54541015625,1026.508544921875,59904,234,8.764080218970776,9.913362497463822,6957.563055949821,0.0367944922584753,3.5647026624679565,0.3048174753189093,0.0236279672831296,0.015215103931725,10,0,0,2560,0.0,477647.2001667291,133606.1556469838,0.5288830099021131,4.6702944751069655,16.201532089712945,33.70802360085851,39.65297437894137,0.3078645140810733,0.7461559738680358,0.838001160973117,0.8414930314459008,2.721980360336161,9998116,0.1541690304875373,0.0031092479228973,0.0027011200487613,0.0285755200274288,0.1196100463867187,9349120,245366784,167368192,245366784,158019072,0,8.609911188483238,19348480,245366784,168558592,245366784,149210112,0.0254555903375148,1.1102447165176272,168558592,245366784
0.625,42,3,0.3296253823826455,0.2859835765004158,0.9481,0.8909029596825585,702,1.068115234375,0.1835436671972274,0.8427649140357971,0.1572350710630417,34.006797790527344,0.0007171998731791,32.735965728759766,599.9801025390625,869.386962890625,59904,234,8.755872442387044,9.893931429833174,6964.108738546674,0.0367599084981295,3.5626824655532867,0.3048640036582952,0.0236780473068355,0.0152268479391933,10,0,0,2560,0.0,497654.5794363748,148075.73240224243,0.5454788827273653,3.2975452106264167,13.473128475715113,31.963889698773627,38.90864944109974,0.3911891984564055,0.7886145109899967,0.8912119658838331,0.8951289015937326,2.278212101460032,9998116,0.1540538538247347,0.0030428481101989,0.0026597760319709,0.0285694398023188,0.1196160659790039,9349120,245366784,167368192,245366784,158019072,0,8.60181858856231,19348480,245366784,168558592,245366784,149210112,0.0257498351857066,1.097070476040244,168558592,245366784
0.625,42,4,0.3000125069903512,0.2504979718111455,0.9558,0.9432980775071595,936,1.068115234375,0.1581697314977646,0.8650439381599426,0.1349561363458633,29.83192253112793,0.0002287762472406,14.279288291931152,579.821044921875,785.8898315429688,59904,234,8.761651838198304,9.90359928458929,6959.679093642309,0.0367833051719089,3.56289276981354,0.304840099692345,0.0236335352882742,0.0152246719375253,10,0,0,2560,0.0,492204.5321133416,153387.55962103253,0.5582416873670871,2.7297264981515785,11.992111903665482,31.503678036757464,41.33783218379843,0.4024380622419108,0.8207140340914778,0.9328625508387782,0.9374913879220672,2.318027637947482,9998116,0.1543584279716015,0.0029991359710693,0.0026571200788021,0.0285644798167049,0.1199632949829101,9349120,245366784,167368192,245366784,158019072,0,8.607293410226703,19348480,245366784,168558592,245366784,149210112,0.0252349115908145,1.103251153603196,168558592,245366784
