hessian_stage_norm_mean,final_preconditioned_norm_mean,train_loss,preclip_norm_mean,preclip_norm_p50,preclip_norm_p90,preclip_norm_p99,clip_fraction,update_norm,step,epoch
7.496465682983398,7.496465682983398,2.301029682159424,7.496465682983398,7.68686580657959,9.358831405639648,9.714889526367188,1.0,257.4795227050781,1,1
3754.5380859375,3754.5380859375,581.3310546875,3754.5380859375,3540.465576171875,7680.333984375,7911.53271484375,0.5,257.6202392578125,2,1
22401.01953125,22401.01953125,5047.6962890625,22401.01953125,23010.033203125,28569.37890625,29671.06640625,1.0,257.94854736328125,3,2
26649.54296875,26649.54296875,6917.14404296875,26649.54296875,30378.126953125,42782.0390625,45535.9296875,0.75,258.2263488769531,4,2
