epoch,step,train_loss,test_loss,test_accuracy,epsilon_spent
1,235,0.8065431350072225,0.6343100521087647,0.8728,0.7863366347932901
2,470,0.5841420422236124,0.5861098917961121,0.9024,0.8389556633778256
3,705,0.6000828440348307,0.6197894894838333,0.9044,0.891574691962361
4,940,0.6133733680725098,0.6489502394795418,0.9119,0.9441937205468965
5,1175,0.5851067402521769,0.5687373841881752,0.9232,0.9968127491314319
