method,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,exact_forward_backward_seconds,per_sample_precondition_clip_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,activation_forward_seconds,curvature_backward_seconds,factor_accumulation_seconds,matrix_function_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,stored_scalar_count,m_raw,m_reference,scale_match,preconditioner_build_seconds,synthetic_generation_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
M3_a_ghost_p025,2024,1,0.7203410874065171,0.4547214954376221,0.9092,0.7861127240333559,234,1.068115234375,0.6399405598640442,0.4119535982608795,0.5880463719367981,176.12271118164062,15.914852142333984,606.5292358398438,1686.452392578125,2673.080810546875,59904,234,10.997534845024347,12.155724577605724,5536.024116064889,0.0462425731233934,0.0,0.0,3.7423879680633565,0.31121433484554345,0.02420687951147554,0.03118185559660204,0.005581919997930527,0.0,0.04460745541751384,0.12045648193359375,10,0,0,2560,9998116,2499528,8385.950657142961,98043.59382361948,3.4192705025027887,0.1767727341502905,0.005369887828826904,9349120,241172480,167364096,245366784,158014976,0,10.820762110874057,19348480,245366784,168558592,245366784,149210112,0.026072680950164795,1.1169078163802624,168558592,245366784
M3_a_ghost_p025,2024,2,0.41967858208550346,0.3575140224173665,0.9411,0.8385078418579571,468,1.068115234375,0.21814903616905212,0.8143123984336853,0.1856876015663147,26.450878143310547,0.0023906168062239885,66.28309631347656,385.7965393066406,537.6116333007812,59904,234,8.812391754239798,9.954840196296573,6920.1530375003185,0.03699340153501457,0.0,0.0,3.5567587881088247,0.3052982120513917,0.02347039928287267,0.015200575910508702,0.0026746880412101743,0.0,0.028445696581155065,0.12113728332519531,10,0,0,2560,9998116,2499528,35058.88266086498,158020.13754358332,2.1230351387300748,0.1559357950463891,0.0035031681060791017,9349120,245366784,167364096,245366784,158014976,0,8.656455959193408,19348480,245366784,168558592,245366784,149210112,0.025407960638403893,1.1032113386318088,168558592,245366784
M3_a_ghost_p025,2024,3,0.3331163194444444,0.3026027649339987,0.951,0.8909029596825585,702,1.068115234375,0.1581697314977646,0.8641269207000732,0.13587306439876556,20.054380416870117,0.00026225869078189135,15.938875198364258,361.8927001953125,498.61480712890625,59904,234,8.77843120880425,9.924129325896502,6946.321664330355,0.03685403762894691,0.0,0.0,3.554761867523191,0.3050600050687792,0.023531935326755026,0.0151821439117194,0.0026591360270977016,0.0,0.029793375488370653,0.1184686050415039,10,0,0,2560,9998116,2499528,44465.66476815892,171738.92137471878,1.9652688509267868,0.15458640363067389,0.003492032051086426,9349120,245366784,167364096,245366784,158014976,0,8.623844805173576,19348480,245366784,168558592,245366784,149210112,0.02571443933993578,1.1064079022035003,168558592,245366784
M3_a_ghost_p025,2024,4,0.29140791933760685,0.2464920032802969,0.9552,0.9432980775071597,936,1.068115234375,0.13700254261493683,0.8829293251037598,0.11707064509391785,18.04556655883789,0.00012388538743834943,6.560915946960449,364.8369445800781,492.7718811035156,59904,234,8.775303225964308,9.91849775519222,6947.773424376973,0.03684633685689834,0.0,0.0,3.5558746862411503,0.30514016437530533,0.023579999312758403,0.015228639930486747,0.0026880000233650203,0.0,0.02844467210397124,0.11846492767333984,10,0,0,2560,9998116,2499528,48912.824315994134,176964.03829924096,1.9020903397140214,0.15326040145009756,0.0034771199226379394,9349120,245366784,167364096,245366784,158014976,0,8.62204282451421,19348480,245366784,168558592,245366784,149210112,0.02532354835420847,1.1042240057140589,168558592,245366784
M3_a_ghost_p025,2024,5,0.24994934929741752,0.2094281799208373,0.9628,0.995693195331761,1170,1.068115234375,0.1195746511220932,0.897558867931366,0.10244113206863403,15.749323844909668,4.774867556989193e-05,2.8811912536621094,354.5551452636719,471.95721435546875,59904,234,8.782025935128331,9.928159385919571,6942.239979827595,0.03687570593120833,0.0,0.0,3.5609265584945686,0.30516106057167064,0.023666015356779015,0.015187487922608923,0.002654240012168884,0.0,0.028436480272561314,0.11842034912109375,10,0,0,2560,9998116,2499528,52394.46011040851,181798.40678345648,1.8627404763239073,0.1531107472255826,0.0034300799369812013,9349120,245366784,167364096,245366784,158014976,0,8.628915187902749,19348480,245366784,168558592,245366784,149210112,0.025534781627357006,1.106628186069429,168558592,245366784
