epoch,global_step,train_loss,test_loss,test_accuracy,epsilon_spent,noise_multiplier,sample_rate,clip_fraction,mean_clip_factor,precond_build_seconds,epoch_train_seconds,epoch_total_seconds,peak_allocated_mb_epoch,preconditioner_storage_mb,gain_p10,gain_median,gain_p90,gain_max
1,235,1.8727313537597656,1.2735320167541504,0.6466,0.7863366347932901,1.068115234375,0.004266666666666667,1.0,0.06250627969702084,4.233345182612538,13.894328044727445,19.80642475001514,506.470703125,0.7893447875976562,0.2842380404472351,0.7555028200149536,7.592767238616943,7.592767238616943
2,470,0.9941513381958008,0.8298565703392029,0.7292,0.8389556633778256,1.068115234375,0.004266666666666667,0.9732166666666666,0.1186852862517039,0.014334502629935741,13.009890161454678,14.681664613075554,507.26171875,0.7893447875976562,0.3640764653682709,0.7674247026443481,7.322953224182129,7.712564945220947
3,705,0.6346917004903158,0.5155057430267334,0.8392,0.891574691962361,1.068115234375,0.004266666666666667,0.6743166666666667,0.45405289510091146,0.011064108461141586,12.601490454748273,14.241649808362126,507.26171875,0.7893447875976562,0.4271332621574402,0.8236557841300964,3.9388885498046875,8.277639389038086
4,940,0.500880705165863,0.463575133228302,0.873,0.9441937205468965,1.068115234375,0.004266666666666667,0.52685,0.573659620920817,0.012766405008733273,12.25438856240362,13.816693091765046,507.26171875,0.7893447875976562,0.5098906755447388,0.8712822198867798,2.2614352703094482,8.7562894821167
5,1175,0.46833492253621417,0.4416107094287872,0.8902,0.9968127491314319,1.068115234375,0.004266666666666667,0.41925,0.6657643494923909,0.014786253683269024,12.32418005168438,13.88467819802463,507.26171875,0.7893447875976562,0.5259250998497009,0.89697265625,1.9089397192001343,9.014467239379883
