level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,patch_embed,patch_head,0.7210588724081912,0.026717111089316622,76586.4086151123,7.2756946319299285,0.0262904857756171,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.0.attn.q_proj,attention_qkv,0.7199721079861984,0.006705334772741336,19221.296310424805,0.6619945562346893,0.004774886813209741,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.0.attn.k_proj,attention_qkv,0.7200745262213131,0.006705334772741336,19221.296310424805,1.0699984634617155,0.007717769738769194,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.0.attn.v_proj,attention_qkv,0.7198214025810996,0.006705334772741336,19221.296310424805,2.5913108286043767,0.01869081216438902,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.0.attn.out_proj,attention_out,0.7196683661954082,0.006705334772741336,19221.296310424805,2.9810549136618185,0.021501989197100932,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.0.mlp.fc1,mlp_fc1,0.7201950249313969,0.026821339090965342,76885.18524169922,3.0453356991160927,0.010982819371063815,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.0.mlp.fc2,mlp_fc2,0.7202235086433854,0.026717111089316622,76586.4086151123,4.517760025628178,0.01632477882870183,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.1.attn.q_proj,attention_qkv,0.7203226873114468,0.006705334772741336,19221.296310424805,0.4040621296579052,0.002914451359834124,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.1.attn.k_proj,attention_qkv,0.7201780070041357,0.006705334772741336,19221.296310424805,0.551299178549063,0.003976454417933387,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.1.attn.v_proj,attention_qkv,0.7197888083276226,0.006705334772741336,19221.296310424805,2.283423630378055,0.016470058974017213,vit,dp_kfm_a,public,0.5,42,1,True
layer,blocks.1.attn.out_proj,attention_out,0.7202625783174277,0.006705334772741336,19221.296310424805,2.8819006601318757,0.02078680153702909,vit,dp_kfm_a,public,0.5,42,1,True
