task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max,run_name,normalization,tau
vit,dp_kfm_a,pink,0.25,42,1,blocks.1.attn.out_proj,True,0.144290203191076,3.923907957708787,,,attention_out,37056.0,14597.77216438342,37056.0,1.0,5526346,2.538469540606449,79679648,13.698587767764751,0.3686952200327452,33577.013593499025,35213.01295543993,0.0011720687868649,41.27207337654215,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.1.mlp.fc1,True,0.2339359019160972,2.4326963686227363,,,mlp_fc1,148224.0,109927.74593837846,148224.0,1.0,5526346,1.348376597143082,79679648,15.634403247088803,0.4170148006709319,136038.25489668766,59748.25651422537,0.001000018717964,59.7493748799428,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.1.mlp.fc2,True,0.0402004461123199,3.058799579063516,,,mlp_fc2,147648.0,53563.104345043146,147648.0,1.0,5526346,2.756524324073529,79679648,13.173647382513373,0.4312669230871472,131511.35276266508,30117.86194318659,0.0010005157681228,30.13339577630458,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.2.attn.q_proj,True,0.3826682523551794,1.5533921232480628,,,attention_qkv,37056.0,25479.25810421221,37056.0,1.0,5526346,1.454359457737662,79679648,12.863017784910715,0.4204837200719552,33660.97914270088,27376.09381263095,0.001,27.37609381263095,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.2.attn.k_proj,True,0.3826682523551794,1.5533921232480628,,,attention_qkv,37056.0,25479.25810421221,37056.0,1.0,5526346,1.454359457737662,79679648,12.863017784910715,0.4204837200719552,33660.97914270088,27376.09381263095,0.001,27.37609381263095,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.2.attn.v_proj,True,0.3826682523551794,1.5533921232480628,,,attention_qkv,37056.0,25479.25810421221,37056.0,1.0,5526346,1.454359457737662,79679648,12.863017784910715,0.4204837200719552,33660.97914270088,27376.09381263095,0.001,27.37609381263095,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.2.attn.out_proj,True,0.1163658050992033,1.8886769977209008,,,attention_out,37056.0,15186.482387787652,37056.0,1.0,5526346,2.4400647268915225,79679648,9.559975147187933,0.4276943911281265,33109.00757021948,8352.703263422924,0.0014491520330998,12.104336916069364,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.2.mlp.fc1,True,0.2224458376863884,1.7094821731045011,,,mlp_fc1,148224.0,119128.87800415604,148224.0,1.0,5526346,1.2442323178333712,79679648,14.096813522180668,0.3695137732873502,138656.2530757567,39489.69860389064,0.001,39.48969860389064,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.2.mlp.fc2,True,0.1713274889357265,1.8734494675448976,,,mlp_fc2,147648.0,54519.61471268271,147648.0,1.0,5526346,2.708162938753365,79679648,9.78913406435644,0.3708161516837682,135939.92460234097,9182.841858747848,0.0010547041182984,9.685181126104975,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.3.attn.q_proj,True,0.270330807126886,1.9068547056821,,,attention_qkv,37056.0,29391.54316562247,37056.0,1.0,5526346,1.260770820748949,79679648,14.209659851514273,0.3535299227017792,34728.46786579013,40769.43829237271,0.001,40.76943829237271,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.3.attn.k_proj,True,0.270330807126886,1.9068547056821,,,attention_qkv,37056.0,29391.54316562247,37056.0,1.0,5526346,1.260770820748949,79679648,14.209659851514273,0.3535299227017792,34728.46786579013,40769.43829237271,0.001,40.76943829237271,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.3.attn.v_proj,True,0.270330807126886,1.9068547056821,,,attention_qkv,37056.0,29391.54316562247,37056.0,1.0,5526346,1.260770820748949,79679648,14.209659851514273,0.3535299227017792,34728.46786579013,40769.43829237271,0.001,40.76943829237271,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.3.attn.out_proj,True,0.0309631925282767,2.2956173677552303,,,attention_out,37056.0,13455.87909663871,37056.0,1.0,5526346,2.7538891910270373,79679648,10.483038326028876,0.3531491138579913,34087.94259233811,12076.711576286898,0.0011696739417544,14.125814832866734,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.3.mlp.fc1,True,0.1802511827591779,2.483678467698164,,,mlp_fc1,148224.0,115502.42785673286,148224.0,1.0,5526346,1.283297699887784,79679648,15.696144829799932,0.3337318914734046,139344.2416681529,60697.66569222287,0.001,60.69766569222287,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.3.mlp.fc2,True,0.1547016497329883,2.2165783745061423,,,mlp_fc2,147648.0,49918.585857819664,147648.0,1.0,5526346,2.957776096072465,79679648,10.393686761099108,0.3574284917668507,136459.21711536206,11670.205314471124,0.0010018357964796,11.691629436304732,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.attn.q_proj,True,0.2960674035963436,2.3393084714450256,,,attention_qkv,37056.0,28553.592526285945,37056.0,1.0,5526346,1.297770148043084,79679648,14.5311264330172,0.3475752091181647,34681.36721631836,44585.85774784369,0.0010000351614704,44.58742545216417,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.attn.k_proj,True,0.2960674035963436,2.3393084714450256,,,attention_qkv,37056.0,28553.592526285945,37056.0,1.0,5526346,1.297770148043084,79679648,14.5311264330172,0.3475752091181647,34681.36721631836,44585.85774784369,0.0010000351614704,44.58742545216417,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.attn.v_proj,True,0.2960674035963436,2.3393084714450256,,,attention_qkv,37056.0,28553.592526285945,37056.0,1.0,5526346,1.297770148043084,79679648,14.5311264330172,0.3475752091181647,34681.36721631836,44585.85774784369,0.0010000351614704,44.58742545216417,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.attn.out_proj,True,0.1198114346131355,4.686292724752977,,,attention_out,37056.0,12361.290066083526,37056.0,1.0,5526346,2.997745364917288,79679648,10.538127436373122,0.3585879331922089,33492.92926685927,12332.57554760612,0.001369145434791,16.885089510220546,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.mlp.fc1,True,0.1785873029291623,3.255123525376689,,,mlp_fc1,148224.0,113491.5602712428,148224.0,1.0,5526346,1.306035441276402,79679648,16.454461823570114,0.3225460077774699,139700.19304761733,73305.19097912195,0.001,73.30519097912196,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.4.mlp.fc2,True,0.1846071008775781,3.471254232152399,,,mlp_fc2,147648.0,49163.54773058179,147648.0,1.0,5526346,3.003200680494356,79679648,11.004290271164312,0.3486108668673388,136582.8682429486,14663.85477021952,0.0010554277578889,15.476639362142556,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.attn.q_proj,True,0.2852236727355274,2.4959241243811983,,,attention_qkv,37056.0,29002.01052437286,37056.0,1.0,5526346,1.2777045222040273,79679648,15.325314997257031,0.3297330600602212,34869.98626389522,55161.69963916279,0.0010000172808831,55.16265288204688,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.attn.k_proj,True,0.2852236727355274,2.4959241243811983,,,attention_qkv,37056.0,29002.01052437286,37056.0,1.0,5526346,1.2777045222040273,79679648,15.325314997257031,0.3297330600602212,34869.98626389522,55161.69963916279,0.0010000172808831,55.16265288204688,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.attn.v_proj,True,0.2852236727355274,2.4959241243811983,,,attention_qkv,37056.0,29002.01052437286,37056.0,1.0,5526346,1.2777045222040273,79679648,15.325314997257031,0.3297330600602212,34869.98626389522,55161.69963916279,0.0010000172808831,55.16265288204688,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.attn.out_proj,True,0.114549298883827,4.858133705609881,,,attention_out,37056.0,13384.61097453018,37056.0,1.0,5526346,2.768552636345915,79679648,10.49111663557083,0.3222475825023883,34117.848118389586,12113.980253293186,0.0016845074714706,20.40609024592047,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.mlp.fc1,True,0.1660334225184072,4.195165251919726,,,mlp_fc1,148224.0,109495.90072953374,148224.0,1.0,5526346,1.3536945128761368,79679648,18.0880042724896,0.305104619552092,140035.69646005286,107044.06859959169,0.001,107.04406859959168,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.5.mlp.fc2,True,0.134361472712933,3.893999695710711,,,mlp_fc2,147648.0,45628.098707949415,147648.0,1.0,5526346,3.235900775639299,79679648,11.899539425794789,0.3664708136081892,134993.2387000431,20050.28771716422,0.0010012076929646,20.074502308579817,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.attn.q_proj,True,0.1664079526767589,3.630027224261625,,,attention_qkv,37056.0,25986.18268444984,37056.0,1.0,5526346,1.4259885897813824,79679648,16.246857707191914,0.3310160018999351,34732.23771144832,69675.08503820731,0.001,69.67508503820731,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.attn.k_proj,True,0.1664079526767589,3.630027224261625,,,attention_qkv,37056.0,25986.18268444984,37056.0,1.0,5526346,1.4259885897813824,79679648,16.246857707191914,0.3310160018999351,34732.23771144832,69675.08503820731,0.001,69.67508503820731,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.attn.v_proj,True,0.1664079526767589,3.630027224261625,,,attention_qkv,37056.0,25986.18268444984,37056.0,1.0,5526346,1.4259885897813824,79679648,16.246857707191914,0.3310160018999351,34732.23771144832,69675.08503820731,0.001,69.67508503820731,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.attn.out_proj,True,0.0724821926087314,4.5861542909055775,,,attention_out,37056.0,10299.454362958648,37056.0,1.0,5526346,3.5978604976657422,79679648,11.778236318368975,0.331618526697818,33392.18356718292,19245.139124935296,0.0011438985686195,22.01448709789836,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.mlp.fc1,True,0.1372700905460768,4.071613246199397,,,mlp_fc1,148224.0,110133.01709342696,148224.0,1.0,5526346,1.3458634287142073,79679648,19.077045563188616,0.3274886613814414,138780.42187951336,132447.71428175262,0.001,132.4477142817526,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.6.mlp.fc2,True,0.1002546465978057,3.651300849771205,,,mlp_fc2,147648.0,44227.553936494296,147648.0,1.0,5526346,3.338371373917844,79679648,11.662697479413747,0.3614770333729584,134868.96754295926,18501.03574171259,0.0010033278511213,18.562604434252528,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.attn.q_proj,True,0.1632960570040843,3.9595461603797273,,,attention_qkv,37056.0,26045.8220121462,37056.0,1.0,5526346,1.4227233827643957,79679648,17.076274512633844,0.3366133136263563,34616.102560022024,85030.06499853947,0.0010000046789252,85.03046284785903,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.attn.k_proj,True,0.1632960570040843,3.9595461603797273,,,attention_qkv,37056.0,26045.8220121462,37056.0,1.0,5526346,1.4227233827643957,79679648,17.076274512633844,0.3366133136263563,34616.102560022024,85030.06499853947,0.0010000046789252,85.03046284785903,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.attn.v_proj,True,0.1632960570040843,3.9595461603797273,,,attention_qkv,37056.0,26045.8220121462,37056.0,1.0,5526346,1.4227233827643957,79679648,17.076274512633844,0.3366133136263563,34616.102560022024,85030.06499853947,0.0010000046789252,85.03046284785903,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.attn.out_proj,True,0.0985822639539936,4.509750689347321,,,attention_out,37056.0,10304.956065593826,37056.0,1.0,5526346,3.5959396395412617,79679648,11.28859016959676,0.3239288885474601,33469.25647305611,16238.982931986242,0.0011864435349113,19.26663631319102,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.mlp.fc1,True,0.1554021558661921,4.020683547920182,,,mlp_fc1,148224.0,118168.27604220116,148224.0,1.0,5526346,1.254346809181384,79679648,21.43227601843556,0.3461251332092531,137863.21529136412,210995.49126896792,0.001,210.99549126896792,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.7.mlp.fc2,True,0.998581504800731,0.1556372243014522,,,mlp_fc2,147648.0,48180.17876731992,147648.0,1.0,5526346,3.064496724120666,79679648,28.18888231837784,0.4094655475497017,128250.28600680803,631409.9570135395,0.0010077431650465,636.2990685227516,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.attn.q_proj,True,0.2999586114600235,3.406745718635709,,,attention_qkv,37056.0,26686.51531567177,37056.0,1.0,5526346,1.3885664561921542,79679648,19.296334954924752,0.3453845731442494,34374.39932171067,138643.43724534087,0.0010000593246395,138.6516622172862,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.attn.k_proj,True,0.2999586114600235,3.406745718635709,,,attention_qkv,37056.0,26686.51531567177,37056.0,1.0,5526346,1.3885664561921542,79679648,19.296334954924752,0.3453845731442494,34374.39932171067,138643.43724534087,0.0010000593246395,138.6516622172862,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.attn.v_proj,True,0.2999586114600235,3.406745718635709,,,attention_qkv,37056.0,26686.51531567177,37056.0,1.0,5526346,1.3885664561921542,79679648,19.296334954924752,0.3453845731442494,34374.39932171067,138643.43724534087,0.0010000593246395,138.6516622172862,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.attn.out_proj,True,0.2499560073923592,1.4483544418616243,,,attention_out,37056.0,7934.132983846758,37056.0,1.0,5526346,4.670453605383596,79679648,8.448853691644793,0.2517462684534793,34349.95067401189,5095.55106340334,0.0010246322459069,5.221065930228333,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.mlp.fc1,True,0.2404947275668351,3.3779677045983925,,,mlp_fc1,148224.0,127661.22610710576,148224.0,1.0,5526346,1.1610729782247462,79679648,23.016989234922416,0.3564138283739208,137246.8487161783,280668.7486610691,0.001,280.6687486610691,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.8.mlp.fc2,True,0.1189551411375921,3.26583399324844,,,mlp_fc2,147648.0,49786.171791402245,147648.0,1.0,5526346,2.9656427615809955,79679648,11.904413102145574,0.4105641515285675,132681.1234290604,20083.1557668139,0.0010009674646328,20.10258550973421,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.attn.q_proj,True,0.2604439110064746,3.619839984250382,,,attention_qkv,37056.0,28657.062264305336,37056.0,1.0,5526346,1.2930843942840649,79679648,19.32829001177353,0.3312483483870344,34619.71050785846,139564.10455505605,0.001,139.56410455505605,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.attn.k_proj,True,0.2604439110064746,3.619839984250382,,,attention_qkv,37056.0,28657.062264305336,37056.0,1.0,5526346,1.2930843942840649,79679648,19.32829001177353,0.3312483483870344,34619.71050785846,139564.10455505605,0.001,139.56410455505605,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.attn.v_proj,True,0.2604439110064746,3.619839984250382,,,attention_qkv,37056.0,28657.062264305336,37056.0,1.0,5526346,1.2930843942840649,79679648,19.32829001177353,0.3312483483870344,34619.71050785846,139564.10455505605,0.001,139.56410455505605,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.attn.out_proj,True,0.3917987070551383,1.2324320075525947,,,attention_out,37056.0,7694.169053340602,37056.0,1.0,5526346,4.816114611351213,79679648,7.525647852935879,0.2307603055710792,34726.15731017689,3207.565770077828,0.0010209186549181,3.274663731549444,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.mlp.fc1,True,0.2425049633602391,3.349540734600931,,,mlp_fc1,148224.0,135317.80822223978,148224.0,1.0,5526346,1.0953768905018302,79679648,23.08556447299542,0.3385786536059538,138273.09451412322,284028.5471976192,0.001,284.0285471976192,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.9.mlp.fc2,True,0.1276059775790611,4.12959558397756,,,mlp_fc2,147648.0,52137.96952663807,147648.0,1.0,5526346,2.8318709251721903,79679648,12.062766489640309,0.4159835476601393,132907.78312006436,21173.257703444597,0.0010064686528574,21.310220157390425,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.attn.q_proj,True,0.2531010967175296,3.0870658864225646,,,attention_qkv,37056.0,30693.658951176323,37056.0,1.0,5526346,1.2072851939530604,79679648,18.81536708003589,0.3188980258929807,34883.40836599667,125328.77148178311,0.001,125.32877148178312,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.attn.k_proj,True,0.2531010967175296,3.0870658864225646,,,attention_qkv,37056.0,30693.658951176323,37056.0,1.0,5526346,1.2072851939530604,79679648,18.81536708003589,0.3188980258929807,34883.40836599667,125328.77148178311,0.001,125.32877148178312,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.attn.v_proj,True,0.2531010967175296,3.0870658864225646,,,attention_qkv,37056.0,30693.658951176323,37056.0,1.0,5526346,1.2072851939530604,79679648,18.81536708003589,0.3188980258929807,34883.40836599667,125328.77148178311,0.001,125.32877148178312,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.attn.out_proj,True,0.3707696740198745,2.050561253646849,,,attention_out,37056.0,8346.04408264393,37056.0,1.0,5526346,4.439947792399042,79679648,8.701552116755728,0.2770648376953852,34141.44650227416,5733.0654883435445,0.0010142575709038,5.814805076039876,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.mlp.fc1,True,0.2990270676149086,2.695934457813629,,,mlp_fc1,148224.0,137822.79206641312,148224.0,1.0,5526346,1.0754679815844597,79679648,21.834120670082715,0.3248756887941381,139306.40102093533,227270.3730013338,0.0010000535004498,227.28253206853248,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.10.mlp.fc2,True,0.300434291083462,3.977497475627046,,,mlp_fc2,147648.0,51690.109054725785,147648.0,1.0,5526346,2.8564072063318897,79679648,11.000879726442768,0.3968473119577319,134352.07233352883,14645.684225476169,0.0010063632057665,14.738877727795323,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.attn.q_proj,True,0.3644568428462474,2.784838827888831,,,attention_qkv,37056.0,31451.973483064736,37056.0,1.0,5526346,1.178177261911808,79679648,19.306451665419765,0.3128918027412519,34985.970279839166,138934.4187096366,0.001000077116582,138.94513285714248,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.attn.k_proj,True,0.3644568428462474,2.784838827888831,,,attention_qkv,37056.0,31451.973483064736,37056.0,1.0,5526346,1.178177261911808,79679648,19.306451665419765,0.3128918027412519,34985.970279839166,138934.4187096366,0.001000077116582,138.94513285714248,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.attn.v_proj,True,0.3644568428462474,2.784838827888831,,,attention_qkv,37056.0,31451.973483064736,37056.0,1.0,5526346,1.178177261911808,79679648,19.306451665419765,0.3128918027412519,34985.970279839166,138934.4187096366,0.001000077116582,138.94513285714248,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.attn.out_proj,True,0.6801204466225397,1.2942010208110768,,,attention_out,37056.0,7898.88093751737,37056.0,1.0,5526346,4.691297449996347,79679648,8.748540098767037,0.2327154993271545,34588.76584670509,5857.905306127168,0.0010160423094956,5.951879636044404,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.mlp.fc1,True,0.5142852613469918,1.7317356690908488,,,mlp_fc1,148224.0,125893.41507754604,148224.0,1.0,5526346,1.1773769097351048,79679648,20.92543202098396,0.3179716418678333,139442.90071402217,191733.3817623433,0.001,191.73338176234333,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,blocks.11.mlp.fc2,True,0.8415028137170562,0.6481983922810607,,,mlp_fc2,147648.0,43899.31049832543,147648.0,1.0,5526346,3.363333007374504,79679648,13.522861805114866,0.3829488948285104,133550.80482173886,33440.62913159968,0.0010000368807511,33.44186244712019,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
vit,dp_kfm_a,pink,0.25,42,1,head,True,0.0126879057045976,2.473683721071092,,,patch_head,1930.0,1270.1856590139978,1930.0,1.0,5526346,1.5194629118220353,79679648,40.229345035327945,0.4509295418331866,1616.8628436666168,2619219.21374128,0.0010002885198136,2619.97491038064,,,,vit_dp_kfm_a_pink_beta0.25_seed42,layer,
