level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only,run_name,normalization
layer,blocks.3.attn.k_proj,attention_qkv,0.7203505687002366,0.0067053347727413,19221.296310424805,0.449925633210426,0.0032452592739748,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.3.attn.v_proj,attention_qkv,0.7199804634077216,0.0067053347727413,19221.296310424805,1.352668684839663,0.0097566359195148,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.3.attn.out_proj,attention_out,0.7203319319281191,0.0067053347727413,19221.296310424805,1.4634901237573008,0.0105559775792386,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.3.mlp.fc1,mlp_fc1,0.7200969735792148,0.0268213390909653,76885.18524169922,1.865162907043628,0.0067265974360771,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.3.mlp.fc2,mlp_fc2,0.7202888315235239,0.0267171110893166,76586.4086151123,1.835991681858704,0.006634296192727,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.attn.q_proj,attention_qkv,0.7203314541371513,0.0067053347727413,19221.296310424805,0.4052770746009846,0.0029232146110313,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.attn.k_proj,attention_qkv,0.7202188688180765,0.0067053347727413,19221.296310424805,0.5954113441397123,0.0042946301427897,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.attn.v_proj,attention_qkv,0.7202688845571703,0.0067053347727413,19221.296310424805,1.3049797744881062,0.0094126615665093,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.attn.out_proj,attention_out,0.7202217392921335,0.0067053347727413,19221.296310424805,1.3702722656478226,0.0098836084226487,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.mlp.fc1,mlp_fc1,0.7202465893119981,0.0268213390909653,76885.18524169922,1.7062042204989698,0.0061533225283918,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.mlp.fc2,mlp_fc2,0.7202538825649808,0.0267171110893166,76586.4086151123,1.7326647024516368,0.0062609275152653,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.attn.q_proj,attention_qkv,0.720203408934251,0.0067053347727413,19221.296310424805,0.3005856114637459,0.0021680877265552,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.attn.k_proj,attention_qkv,0.7202203892870003,0.0067053347727413,19221.296310424805,0.4483963358368502,0.0032342286366474,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.attn.v_proj,attention_qkv,0.7203772099144511,0.0067053347727413,19221.296310424805,1.2269567489795032,0.0088498909030362,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.attn.out_proj,attention_out,0.720135372303103,0.0067053347727413,19221.296310424805,1.2269752793547797,0.008850024560396,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.mlp.fc1,mlp_fc1,0.7203308886042679,0.0268213390909653,76885.18524169922,1.5346936223368417,0.0055347799091382,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.mlp.fc2,mlp_fc2,0.7203499668906561,0.0267171110893166,76586.4086151123,1.3965295153121444,0.0050463139555658,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.attn.q_proj,attention_qkv,0.7201523916016082,0.0067053347727413,19221.296310424805,0.2705225649334881,0.0019512466013672,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.attn.k_proj,attention_qkv,0.7203346267303065,0.0067053347727413,19221.296310424805,0.4124842935860724,0.0029751994114616,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.attn.v_proj,attention_qkv,0.7204079466633884,0.0067053347727413,19221.296310424805,1.187283602153385,0.0085637332846171,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.attn.out_proj,attention_out,0.7202349007092973,0.0067053347727413,19221.296310424805,1.3563042214424976,0.009782858606122,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.mlp.fc1,mlp_fc1,0.7201781848394619,0.0268213390909653,76885.18524169922,1.504360139770391,0.0054253840353042,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.mlp.fc2,mlp_fc2,0.720248369546019,0.0267171110893166,76586.4086151123,1.355189300283176,0.0048969324339156,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.attn.q_proj,attention_qkv,0.7203262368774899,0.0067053347727413,19221.296310424805,0.2378103577828494,0.0017152974004509,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.attn.k_proj,attention_qkv,0.7205515434361759,0.0067053347727413,19221.296310424805,0.3431485656957,0.0024750891769136,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.attn.v_proj,attention_qkv,0.7201808006000682,0.0067053347727413,19221.296310424805,1.1506773656500455,0.0082996969200959,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.attn.out_proj,attention_out,0.7201773174007331,0.0067053347727413,19221.296310424805,1.0880294094615834,0.0078478247754362,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.mlp.fc1,mlp_fc1,0.7203066889524191,0.0268213390909653,76885.18524169922,1.3231883587089208,0.0047719989431091,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.mlp.fc2,mlp_fc2,0.7202466517904597,0.0267171110893166,76586.4086151123,1.2215379661154522,0.0044139876873881,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.attn.q_proj,attention_qkv,0.7205183824467319,0.0067053347727413,19221.296310424805,0.2287355654081992,0.001649842018629,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.attn.k_proj,attention_qkv,0.7204088208372295,0.0067053347727413,19221.296310424805,0.3284790728076385,0.0023692798957224,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.attn.v_proj,attention_qkv,0.7201493696723708,0.0067053347727413,19221.296310424805,0.9981776361628552,0.0071997347822074,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.attn.out_proj,attention_out,0.7203153119904181,0.0067053347727413,19221.296310424805,0.9655418346677364,0.00696433668606,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.mlp.fc1,mlp_fc1,0.7200993414846882,0.0268213390909653,76885.18524169922,1.1928820306813954,0.0043020570368528,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.mlp.fc2,mlp_fc2,0.720172449600554,0.0267171110893166,76586.4086151123,1.023817912047086,0.0036995327065226,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.attn.q_proj,attention_qkv,0.7197120491599391,0.0067053347727413,19221.296310424805,0.2327821800911055,0.0016790297617994,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.attn.k_proj,attention_qkv,0.7201321444996807,0.0067053347727413,19221.296310424805,0.3600757839497354,0.0025971831586002,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.attn.v_proj,attention_qkv,0.7201870609115455,0.0067053347727413,19221.296310424805,0.8814751393003816,0.0063579737615326,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.attn.out_proj,attention_out,0.720321361410329,0.0067053347727413,19221.296310424805,0.817296569687317,0.0058950614870283,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.mlp.fc1,mlp_fc1,0.720159594820088,0.0268213390909653,76885.18524169922,1.0042564522281894,0.0036217902743033,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.mlp.fc2,mlp_fc2,0.7201212838061283,0.0267171110893166,76586.4086151123,0.8092464938899707,0.0029241858699254,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.attn.q_proj,attention_qkv,0.719982871574963,0.0067053347727413,19221.296310424805,0.1946778502887264,0.0014041878311732,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.attn.k_proj,attention_qkv,0.7202877197163379,0.0067053347727413,19221.296310424805,0.3126089369794924,0.0022548105219549,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.attn.v_proj,attention_qkv,0.7203094954106823,0.0067053347727413,19221.296310424805,0.754950411874702,0.0054453661776182,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.attn.out_proj,attention_out,0.7200461991404679,0.0067053347727413,19221.296310424805,0.7081358127560454,0.0051076981259822,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.mlp.fc1,mlp_fc1,0.7202057875446285,0.0268213390909653,76885.18524169922,0.8292686089695824,0.0029907071805088,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.mlp.fc2,mlp_fc2,0.7202712805411997,0.0267171110893166,76586.4086151123,0.6442172739769783,0.0023278581544049,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.attn.q_proj,attention_qkv,0.7199477881133597,0.0067053347727413,19221.296310424805,0.2578058037553479,0.0018595221382514,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.attn.k_proj,attention_qkv,0.7198904681362384,0.0067053347727413,19221.296310424805,0.3490751008521469,0.0025178365595016,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.attn.v_proj,attention_qkv,0.7199691593761287,0.0067053347727413,19221.296310424805,0.7169894888857993,0.0051715586230245,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.attn.out_proj,attention_out,0.7203839286795314,0.0067053347727413,19221.296310424805,0.6372173018184287,0.0045961714683998,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.mlp.fc1,mlp_fc1,0.720126680521623,0.0268213390909653,76885.18524169922,0.6328798988770491,0.0022824431523136,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.mlp.fc2,mlp_fc2,0.7200938601940764,0.0267171110893166,76586.4086151123,0.646082647075446,0.0023345986193904,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,head,patch_head,0.7201411452016327,0.0003492361860802,1001.1091828346252,2.267763424473657,0.0716732378112778,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,cls_token,identity,0.7228234777706155,3.474266721627629e-05,99.59220886230467,0.0958466095935878,0.0096042636322314,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,pos_embed,identity,0.7201746335969738,0.0068443054416064,19619.665145874023,0.3893267299828472,0.002779511188919,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.0.norm1.weight,identity,0.7147692961991168,3.474266721627629e-05,99.59220886230467,0.4604563077228416,0.0461398038933857,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.0.norm1.bias,identity,0.7177438108972682,3.474266721627629e-05,99.59220886230467,0.3010983300317365,0.0301714140240479,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.0.norm2.weight,identity,0.7209054923813855,3.474266721627629e-05,99.59220886230467,0.1469379533626398,0.0147238472770113,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.0.norm2.bias,identity,0.713976861568668,3.474266721627629e-05,99.59220886230467,0.1234504748598204,0.0123702957371712,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.1.norm1.weight,identity,0.7217680303782349,3.474266721627629e-05,99.59220886230467,0.175558002968026,0.0175917056472051,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.1.norm1.bias,identity,0.7184075345694566,3.474266721627629e-05,99.59220886230467,0.2199985543310402,0.0220448498226947,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.1.norm2.weight,identity,0.71634014610284,3.474266721627629e-05,99.59220886230467,0.2289827754206881,0.0229451093962061,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.1.norm2.bias,identity,0.7177526778204772,3.474266721627629e-05,99.59220886230467,0.1959069463712391,0.0196307617798165,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.2.norm1.weight,identity,0.7207904211153019,3.474266721627629e-05,99.59220886230467,0.1837905973401963,0.0184166488252979,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.2.norm1.bias,identity,0.7165788173709562,3.474266721627629e-05,99.59220886230467,0.2385003737237665,0.0238988157780597,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.2.norm2.weight,identity,0.721345673364481,3.474266721627629e-05,99.59220886230467,0.1646462641532596,0.0164983000827575,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.2.norm2.bias,identity,0.7146299605285329,3.474266721627629e-05,99.59220886230467,0.2225320744836425,0.0222987199967816,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.3.norm1.weight,identity,0.7179256021757493,3.474266721627629e-05,99.59220886230467,0.149692502774517,0.0149998655822164,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.3.norm1.bias,identity,0.7228140904797462,3.474266721627629e-05,99.59220886230467,0.2156741903045202,0.0216115289955049,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.3.norm2.weight,identity,0.7187955695977898,3.474266721627629e-05,99.59220886230467,0.1602313203649779,0.0160559027539012,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.3.norm2.bias,identity,0.7227343624774015,3.474266721627629e-05,99.59220886230467,0.1696808733779307,0.0170027906900313,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.norm1.weight,identity,0.723321156368762,3.474266721627629e-05,99.59220886230467,0.1370909193387422,0.0137371299464549,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.norm1.bias,identity,0.7211191661998216,3.474266721627629e-05,99.59220886230467,0.2166701460047001,0.0217113282596741,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.norm2.weight,identity,0.7155144264400678,3.474266721627629e-05,99.59220886230467,0.124764761331752,0.0125019931839377,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.4.norm2.bias,identity,0.7105361602840206,3.474266721627629e-05,99.59220886230467,0.1570419251335992,0.0157363109315151,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.norm1.weight,identity,0.7175520213472371,3.474266721627629e-05,99.59220886230467,0.1131874277838141,0.0113418920178751,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.norm1.bias,identity,0.7224320260311429,3.474266721627629e-05,99.59220886230467,0.1642453864377665,0.016458130323178,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.norm2.weight,identity,0.7195890118007295,3.474266721627629e-05,99.59220886230467,0.1114044887321399,0.011163233463701,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.5.norm2.bias,identity,0.7156002394170525,3.474266721627629e-05,99.59220886230467,0.1280115055870268,0.0128273316378101,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.norm1.weight,identity,0.7214029663086481,3.474266721627629e-05,99.59220886230467,0.1109092748469493,0.011113610793396,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.norm1.bias,identity,0.7174646537781068,3.474266721627629e-05,99.59220886230467,0.1611245983460671,0.016145413246381,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.norm2.weight,identity,0.7202530417467635,3.474266721627629e-05,99.59220886230467,0.0908613951199094,0.0091047226023354,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.6.norm2.bias,identity,0.7175243603048599,3.474266721627629e-05,99.59220886230467,0.1072440626807027,0.0107463399628266,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.norm1.weight,identity,0.7202680223285816,3.474266721627629e-05,99.59220886230467,0.0912960944825502,0.0091482814438767,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.norm1.bias,identity,0.7182707382821932,3.474266721627629e-05,99.59220886230467,0.1324740227832952,0.0132744960372403,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.norm2.weight,identity,0.7239550230985322,3.474266721627629e-05,99.59220886230467,0.0580746254177445,0.0058193400394667,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.7.norm2.bias,identity,0.7194683338557825,3.474266721627629e-05,99.59220886230467,0.0784697331964708,0.0078630220512274,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.norm1.weight,identity,0.7227894022030253,3.474266721627629e-05,99.59220886230467,0.1044198627961415,0.0104633423653482,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.norm1.bias,identity,0.7139701420952558,3.474266721627629e-05,99.59220886230467,0.1174645311788976,0.0117704771161156,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.norm2.weight,identity,0.7167200000669894,3.474266721627629e-05,99.59220886230467,0.0436388266997918,0.0043728077393996,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.8.norm2.bias,identity,0.7200384726757901,3.474266721627629e-05,99.59220886230467,0.0648169534794276,0.0064949517953126,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.norm1.weight,identity,0.7191444579580176,3.474266721627629e-05,99.59220886230467,0.0897096955661186,0.0089893170998702,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.norm1.bias,identity,0.7196153249121182,3.474266721627629e-05,99.59220886230467,0.1214218979417604,0.0121670231581835,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.norm2.weight,identity,0.7158513893531853,3.474266721627629e-05,99.59220886230467,0.1062441426298732,0.0106461434527984,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.9.norm2.bias,identity,0.7202024983149212,3.474266721627629e-05,99.59220886230467,0.0569917360765552,0.0057108296314156,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.norm1.weight,identity,0.7170528341705131,3.474266721627629e-05,99.59220886230467,0.0826990108948246,0.0082868147984215,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.norm1.bias,identity,0.7180456441123483,3.474266721627629e-05,99.59220886230467,0.1053886462998212,0.0105604188525745,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.norm2.weight,identity,0.7149465003565171,3.474266721627629e-05,99.59220886230467,0.10740294599312,0.0107622607890894,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.10.norm2.bias,identity,0.7163568163977728,3.474266721627629e-05,99.59220886230467,0.0489497413199566,0.0049049853965606,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.norm1.weight,identity,0.7234839424204134,3.474266721627629e-05,99.59220886230467,0.0683511241651883,0.0068490916770599,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.norm1.bias,identity,0.7200672173508642,3.474266721627629e-05,99.59220886230467,0.0895942860107988,0.0089777525406263,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.norm2.weight,identity,0.7183092661681169,3.474266721627629e-05,99.59220886230467,0.0364236361899918,0.0036498130283011,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.11.norm2.bias,identity,0.7148963748194893,3.474266721627629e-05,99.59220886230467,0.030493899272036,0.0030556265790223,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,norm.weight,identity,0.7221380700062177,3.474266721627629e-05,99.59220886230467,0.028184912716221,0.0028242556865165,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,norm.bias,identity,0.7244339099628196,3.474266721627629e-05,99.59220886230467,0.0178936672039285,0.001793026356411,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
group,attention_out,attention_out,0.7202549458027218,0.0804640172728956,230655.55572509769,4.221367710972509,0.0087896427550661,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
group,attention_qkv,attention_qkv,0.7202198860989159,0.2413920518186876,691966.667175293,4.317751229106178,0.0051905697240784,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
group,identity,identity,0.7200974701865308,0.0086161814696365,24698.86779785156,1.1885305057851083,0.0075626118416599,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
group,mlp_fc1,mlp_fc1,0.7202012826886356,0.3218560690915826,922622.2229003906,5.1555359561930985,0.0053673740797382,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
group,mlp_fc2,mlp_fc2,0.7202039136281624,0.3206053330717978,919036.9033813477,5.148465918659409,0.0053704585242161,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
group,patch_head,patch_head,0.7202255075476409,0.0270663472753967,77587.51779794693,3.81815271749676,0.0137074719610238,vit,dp_kfm_a,pink,0.25,42,4,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,patch_embed,patch_head,0.7201463560679573,0.0267171110893166,76586.4086151123,2.930631510478769,0.0105897415899902,vit,dp_kfm_a,pink,0.25,42,5,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.0.attn.q_proj,attention_qkv,0.7204919744990991,0.0067053347727413,19221.296310424805,0.3063979577619098,0.0022100114786942,vit,dp_kfm_a,pink,0.25,42,5,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.0.attn.k_proj,attention_qkv,0.7204344132124201,0.0067053347727413,19221.296310424805,0.4482917479932713,0.0032334742571583,vit,dp_kfm_a,pink,0.25,42,5,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.0.attn.v_proj,attention_qkv,0.7199557330983927,0.0067053347727413,19221.296310424805,1.1156435095138066,0.0080470019453331,vit,dp_kfm_a,pink,0.25,42,5,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
layer,blocks.0.attn.out_proj,attention_out,0.7201846257767343,0.0067053347727413,19221.296310424805,1.2933446415541507,0.0093287387573366,vit,dp_kfm_a,pink,0.25,42,5,True,vit_dp_kfm_a_pink_beta0.25_seed42,layer
