task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max,run_name,normalization,tau
vit,dp_kfm,pink,0.25,42,2,blocks.0.mlp.fc1,True,0.3645332790716691,1.8676847939752568,0.3227228859025624,1.1891685469303794,mlp_fc1,208374.31502752195,,,,5526346,,154292600,16.8042995032959,0.7374163694065841,125441.1494907578,41140.52343500582,0.0010000000540602,41.14052565907362,1.9382591396883155,0.0010000237784101,0.001938305228409,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.0.mlp.fc2,True,0.1208740772469408,7.421386148195375,0.2944775222020406,1.1002386723243014,mlp_fc2,143188.02660893332,,,,5526346,,154292600,27.317720996376817,0.5061746346081535,130189.94028096818,115447.94414797044,0.001058599574259,122.2131445241238,4.82382625539766,0.001,0.0048238262553976,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.1.attn.q_proj,True,0.3636535337350739,2.134279837512011,0.4868167381567568,2.590034879024105,attention_qkv,35958.994306932604,,,,5526346,,154292600,14.223555390925751,0.4864007973936569,32858.45290255124,34680.02683015324,0.0010000000003437,34.68002684207431,1.1801935824138037,0.0010000000187961,0.0011801936045969,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.1.attn.k_proj,True,0.3636535337350739,2.134279837512011,0.5193320271362832,1.5953972796128386,attention_qkv,35962.8520686654,,,,5526346,,154292600,14.432712607256558,0.4864069744883467,32858.34851503306,34680.02683015324,0.0010000000003437,34.68002684207431,1.2511587869106209,0.0010000000442766,0.0012511588423077,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.1.attn.v_proj,True,0.3636535337350739,2.134279837512011,0.5598756039877147,0.8540348665421649,attention_qkv,35997.27460575458,,,,5526346,,154292600,14.10945291020446,0.4863993589569872,32858.47807453893,34680.02683015324,0.0010000000003437,34.68002684207431,1.1427764262793476,0.0010000599125092,0.0011428448928825,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.1.attn.out_proj,True,0.1304252518603242,4.092091786014604,0.2878880601818915,1.1719570917055158,attention_out,22786.02983452552,,,,5526346,,154292600,20.89341062371129,0.3706138357026339,33545.227202453825,35395.46578479722,0.0011770092548043,41.6607908068157,5.3838100251581,0.001,0.0053838100251581,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.1.mlp.fc1,True,0.2153172622048614,2.535868429529937,0.2492070023615899,2.0656901044517486,mlp_fc1,168714.6510913587,,,,5526346,,154292600,19.81491731979576,0.4154198605235771,136118.2011576342,58915.48135678899,0.001,58.91548135678899,2.6166138013932265,0.0010000080611385,0.0026166348942796,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.1.mlp.fc2,True,0.049040038887973,3.5283167824190187,0.3241912072048825,2.2635651650731345,mlp_fc2,84234.54593308887,,,,5526346,,154292600,21.88205741548439,0.4334042191284261,131371.10208531003,30214.415218182505,0.0010009424302907,30.2428901983027,7.588193898791456,0.001,0.0075881938987914,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.2.attn.q_proj,True,0.4107367109151509,1.5687302862782853,0.4998979815919702,3.231478066279135,attention_qkv,38992.95252831398,,,,5526346,,154292600,13.537206062373407,0.4187045112988473,33688.22693521487,27278.313514446498,0.001,27.2783135144465,1.2311150559395476,0.0010000015880386,0.0012311170109977,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.2.attn.k_proj,True,0.4107367109151509,1.5687302862782853,0.3857393175592429,1.3853020181704356,attention_qkv,39007.73982115317,,,,5526346,,154292600,13.462920689447216,0.4187088737444289,33688.16607949845,27278.313514446498,0.001,27.2783135144465,1.2043137169351323,0.0010000031438524,0.0012043175031197,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.2.attn.v_proj,True,0.4107367109151509,1.5687302862782853,0.2874138999446605,3.204922396361032,attention_qkv,39259.94320395716,,,,5526346,,154292600,16.596667670757604,0.4193165640356855,33678.44756002105,27278.313514446498,0.001,27.2783135144465,2.7814168084718847,0.0010005332125011,0.002782899894685,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.2.attn.out_proj,True,0.1459613320087333,2.014155592952197,0.2977507041289206,2.7891707657576554,attention_out,24018.14277661837,,,,5526346,,154292600,16.85699908377703,0.431419122545438,33051.88164567091,8157.281018271225,0.001455805813433,11.875417128205928,9.898642256185424,0.001,0.0098986422561854,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.2.mlp.fc1,True,0.2381595253706923,1.7850494347739283,0.3254170007442231,2.0359530518412683,mlp_fc1,182404.078014244,,,,5526346,,154292600,16.560195235933566,0.3679015594427331,138739.137583919,39142.76931691301,0.001,39.14276931691302,1.9213667109019577,0.0010000308015119,0.0019214258919015,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.2.mlp.fc2,True,0.1961993013566139,2.0709917799619117,0.2752864267097655,3.333995545712088,mlp_fc2,86277.77458812515,,,,5526346,,154292600,18.01237374947259,0.3764230247064812,135579.7886081331,9154.366304036796,0.0010527921076961,9.6376445958492,11.49887923568434,0.001,0.0114988792356843,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.3.attn.q_proj,True,0.2732512684328966,1.914507327118591,0.365023392147591,2.441922838857667,attention_qkv,44971.63818233021,,,,5526346,,154292600,14.5205406112982,0.3523309264270848,34744.17167635193,40611.790750324384,0.0010000622824239,40.61432015109165,1.094659381275484,0.0010000258501218,0.0010946876783538,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.3.attn.k_proj,True,0.2732512684328966,1.914507327118591,0.5296045858528406,1.0242348580041352,attention_qkv,44981.44908211016,,,,5526346,,154292600,14.64146759904273,0.3523374742520835,34744.08987464563,40611.790750324384,0.0010000622824239,40.61432015109165,1.1315827103449156,0.0010000199993091,0.0011316053412174,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.3.attn.v_proj,True,0.2732512684328966,1.914507327118591,0.2147508601240856,3.8807519133921455,attention_qkv,45099.01138692781,,,,5526346,,154292600,16.48339667852924,0.3525525736437011,34741.24041632362,40611.790750324384,0.0010000622824239,40.61432015109165,1.817752292121294,0.0010001420244777,0.0018180104574412,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.3.attn.out_proj,True,0.0237042680761671,2.000005175489182,0.2121562381534107,3.993513672656454,attention_out,21290.317106183924,,,,5526346,,154292600,19.30051704994129,0.3591211218105106,34010.92286874743,11798.33549863192,0.0011788858462152,13.908890728236486,11.76129201611453,0.001,0.0117612920161145,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.3.mlp.fc1,True,0.157965516745263,2.2070660114789358,0.1884215057043868,4.894295218690456,mlp_fc1,177026.15300049062,,,,5526346,,154292600,20.590009573699483,0.3327813094698054,139405.55317547184,59980.62187961785,0.001,59.98062187961785,2.9965065406183937,0.0010000018935285,0.0029965122145889,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.3.mlp.fc2,True,0.1521523497716738,1.777002536162707,0.2353100966038166,5.1105129093706365,mlp_fc2,78820.34226052156,,,,5526346,,154292600,19.9595389904377,0.3635692819471695,136070.56915605708,11145.95173398367,0.0010022043848947,11.170521701623755,14.239176268601518,0.001,0.0142391762686015,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.4.attn.q_proj,True,0.2927906239260125,2.197145769533285,0.5342542404136283,5.905537538638918,attention_qkv,43867.71795746612,,,,5526346,,154292600,15.959011518088504,0.3463473840655552,34704.8660743774,43982.0434430467,0.001,43.9820434430467,1.4748523669081517,0.0010000290988543,0.0014748952834224,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.4.attn.k_proj,True,0.2927906239260125,2.197145769533285,0.5803237032448203,11.07376590900792,attention_qkv,43976.58050837445,,,,5526346,,154292600,21.019474080802887,0.3473804096353372,34688.93775357667,43982.0434430467,0.001,43.9820434430467,4.438252219706894,0.0010000326483203,0.0044383971211869,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.4.attn.v_proj,True,0.2927906239260125,2.197145769533285,0.1818384481200136,7.346950145323939,attention_qkv,43951.70161068306,,,,5526346,,154292600,17.1120266364428,0.3465489427393916,34702.18457273164,43982.0434430467,0.001,43.9820434430467,1.9495320851665503,0.0010002496106446,0.0019500187091271,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.4.attn.out_proj,True,0.1257919953270808,3.69231979580172,0.2082683953271979,5.573445076682026,attention_out,19700.02655128287,,,,5526346,,154292600,20.81235586717101,0.366600161345964,33395.488927845894,12056.246305200924,0.0013612085787163,16.41106589775724,15.562266957148491,0.001,0.0155622669571484,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.4.mlp.fc1,True,0.1684575705869695,2.831276718213553,0.1143658782623201,9.851527314986123,mlp_fc1,174769.79122463436,,,,5526346,,154292600,24.45658366984156,0.3211639440757375,139828.71332705053,70326.52798458443,0.001,70.32652798458443,5.087026326618002,0.0010000295577259,0.0050871766875479,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.4.mlp.fc2,True,0.2019579824172974,2.7887110521296714,0.2215268480879951,7.317491255948003,mlp_fc2,78344.63758364366,,,,5526346,,154292600,23.14953746114749,0.3561265842681093,136130.1129011098,13528.88532490021,0.0010798375275441,14.608998079668222,21.22791092157609,0.001,0.021227910921576,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.5.attn.q_proj,True,0.2917787978613337,2.221686373665156,0.3510819543000009,5.004385837523031,attention_qkv,44717.4590988885,,,,5526346,,154292600,15.5886852531012,0.3261649719725191,34932.02507891592,51377.59985789872,0.001,51.37759985789872,1.149381338620234,0.001000024896014,0.0011494099536341,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.5.attn.k_proj,True,0.2917787978613337,2.221686373665156,0.5972165391381224,1.4415183831976557,attention_qkv,44724.52302613304,,,,5526346,,154292600,15.700401984979834,0.3261748538528705,34931.90941206068,51377.59985789872,0.001,51.37759985789872,1.1826855100761466,0.0010000197876921,0.0011827089126929,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.5.attn.v_proj,True,0.2917787978613337,2.221686373665156,0.2213501647797538,5.160939327802346,attention_qkv,44838.76555969864,,,,5526346,,154292600,17.715359894691712,0.3264478371919009,34928.5149067089,51377.59985789872,0.001,51.37759985789872,1.917017628089692,0.0010002181055994,0.0019174357403686,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.5.attn.out_proj,True,0.1159948431665674,3.475700079396379,0.2118495124396115,8.918478237236902,attention_out,21523.01615780825,,,,5526346,,154292600,22.09050496422257,0.3315003950736207,34033.16227291073,10970.07697359167,0.0017517291259287,19.21660334832126,21.707654413893096,0.001,0.021707654413893,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.5.mlp.fc1,True,0.1605152997683455,3.5774082848008075,0.1249539159866917,12.8853051007979,mlp_fc1,169438.335178737,,,,5526346,,154292600,30.068974544390432,0.3024217483514047,140254.27254909373,102954.64793628817,0.001,102.95464793628815,7.940146433545445,0.0010000080213416,0.0079402101241729,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.5.mlp.fc2,True,0.1389068452497607,3.4692539244436618,0.2062386892887512,9.915967559175456,mlp_fc2,73389.25212244928,,,,5526346,,154292600,27.119461609672666,0.3783558042050755,134285.07896291473,19597.681441935856,0.0010040365837193,19.6767891237813,27.60066587823644,0.001,0.0276006658782364,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.6.attn.q_proj,True,0.1683973590342812,3.2485523100237086,0.4190284555267294,11.454171269889182,attention_qkv,40199.84008052217,,,,5526346,,154292600,17.564433401374075,0.3262850650744179,34819.948301114266,67840.6454976654,0.0010000379299841,67.84321869227497,1.4029642593690583,0.0010000096933771,0.0014029778588308,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.6.attn.k_proj,True,0.1683973590342812,3.2485523100237086,0.4929637158809981,4.168913871997101,attention_qkv,40236.47631317795,,,,5526346,,154292600,18.699484409050896,0.3264460446545255,34817.937992175655,67840.6454976654,0.0010000379299841,67.84321869227497,1.8023061181873603,0.0010000094404072,0.0018023231326911,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.6.attn.v_proj,True,0.1683973590342812,3.2485523100237086,0.1562885745826006,15.541498872495652,attention_qkv,40451.56794627933,,,,5526346,,154292600,23.064190163706197,0.327735709197598,34800.056401230584,67840.6454976654,0.0010000379299841,67.84321869227497,4.171217818436051,0.001000108606426,0.0041716708394957,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.6.attn.out_proj,True,0.0581952259075247,3.569562389668885,0.2612450170858105,8.556315895185499,attention_out,16420.179261619072,,,,5526346,,154292600,26.519807477089092,0.3452025741846762,33192.75401398412,19974.100836638878,0.0011586156957683,23.142306738190225,24.763625625051787,0.001,0.0247636256250517,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.6.mlp.fc1,True,0.1156532816745947,3.3365064346562976,0.1361229051432879,14.447484971941815,mlp_fc1,170305.8115493086,,,,5526346,,154292600,33.02314652514074,0.324464997042982,139027.83389141152,130478.1132862369,0.001000068972766,130.48711272261536,9.114569018872087,0.0010000031416936,0.0091145976540558,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.6.mlp.fc2,True,0.0717428237579527,2.922190464703485,0.2920646292006504,9.268648648172032,mlp_fc2,70900.30739270561,,,,5526346,,154292600,28.00584674371542,0.3788889445787541,133716.5578027341,18799.26524640692,0.0010056002097203,18.904545074375427,32.723063568433936,0.001,0.0327230635684339,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.7.attn.q_proj,True,0.1588091129640545,3.5285933267475693,0.2591514511734133,23.99396153921003,attention_qkv,40214.7953549994,,,,5526346,,154292600,20.338834029409835,0.3336774084113234,34677.76152877369,84322.68855597662,0.001,84.32268855597663,2.029363123181199,0.0010000210490531,0.0020294058393533,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.7.attn.k_proj,True,0.1588091129640545,3.5285933267475693,0.3840166630733512,5.618381936645768,attention_qkv,40184.26651788794,,,,5526346,,154292600,18.63460024456072,0.3334673241828166,34680.51410506309,84322.68855597662,0.001,84.32268855597663,1.4299994718556943,0.0010000093933236,0.0014300129043036,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
vit,dp_kfm,pink,0.25,42,2,blocks.7.attn.v_proj,True,0.1588091129640545,3.5285933267475693,0.2055709537260981,13.109007704714337,attention_qkv,40309.08815615833,,,,5526346,,154292600,21.252977501873307,0.3339435963563396,34674.29441394832,84322.68855597662,0.001,84.32268855597663,2.419550465224888,0.001000077887285,0.0024197389174416,vit_dp_kfm_pink_beta0.25_seed42,global,8.576479216575027
