epoch,global_step,train_loss,test_loss,test_accuracy,epsilon_spent,noise_multiplier,sample_rate,clip_fraction,mean_clip_factor,precond_build_seconds,epoch_train_seconds,epoch_total_seconds,peak_allocated_mb_epoch,preconditioner_storage_mb,gain_p10,gain_median,gain_p90,gain_max
1,235,1.3093166996002197,1.029148420524597,0.7565,0.7863366347932901,1.068115234375,0.004266666666666667,0.93035,0.08228493722149481,4.2040178729221225,14.70438109897077,20.655689069069922,506.470703125,0.7893447875976562,0.09896809607744217,0.2641832232475281,2641.8525390625,2641.8525390625
2,470,1.000610445912679,1.0617621660232544,0.7573,0.8389556633778256,1.068115234375,0.004266666666666667,0.73685,0.2965932291030884,0.01604757085442543,12.97890749014914,14.645714352838695,507.26171875,0.7893447875976562,0.141060009598732,0.42494362592697144,11.951343536376953,4249.49560546875
3,705,1.0316397651672364,0.9577711647987366,0.8035,0.891574691962361,1.068115234375,0.004266666666666667,0.7142333333333334,0.3198927876154582,0.014876441098749638,12.76950107794255,14.416685421019793,507.26171875,0.7893447875976562,0.15941676497459412,0.48138171434402466,5.490234851837158,4813.8251953125
4,940,1.0139372051874798,0.970185000705719,0.8208,0.9441937205468965,1.068115234375,0.004266666666666667,0.71855,0.31902018604278565,0.013937893323600292,12.769865589216352,14.4130989452824,507.26171875,0.7893447875976562,0.16797219216823578,0.548761248588562,3.5064167976379395,5487.634765625
5,1175,1.0636946866353354,1.003100002336502,0.8152,0.9968127491314319,1.068115234375,0.004266666666666667,0.6880166666666667,0.3502890012741089,0.014242731966078281,12.589618305675685,14.207503497600555,507.26171875,0.7893447875976562,0.16785655915737152,0.466220498085022,5.865026950836182,4662.20849609375
