beta,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,train_loss_mean,train_loss_std,epsilon_mean,epsilon_std,clip_fraction_mean,clip_fraction_std,transformed_norm_p50_mean,transformed_norm_p50_std,transformed_norm_p90_mean,transformed_norm_p90_std,transformed_norm_p99_mean,transformed_norm_p99_std,scale_match_mean,scale_match_std,W_global_mean,W_global_std,top10_energy_share_mean,top10_energy_share_std,directions_for_90pct_mean,directions_for_90pct_std,probe_sample_count_mean,probe_sample_count_std
0.0,0.20703125,,2.2968316078186035,,2.3043770790100098,,,,1.0,,127.16304016113281,,142.74940490722656,,154.16917419433594,,25.482524940711347,,0.0006359969384140943,,0.987275374666371,,0.003730874435777733,,256.0,
0.25,0.19921875,,2.296572685241699,,2.3043770790100098,,,,1.0,,370.8760986328125,,425.2937927246094,,458.245361328125,,8.69442870030649,,0.030575372493429547,,0.6795770175533767,,0.3765766810682286,,256.0,
0.5,0.17578125,,2.3026633262634277,,2.3043770790100098,,,,1.0,,947.47509765625,,1096.2060546875,,1201.9781494140625,,1.0,,0.3687846448117991,,0.3995816681514863,,0.4756671596060351,,256.0,
