p,seed,epoch,layer,mean,median,p90,p99
1.0,3407,1,conv1,1.1135857675981242e-05,7.278620614670217e-06,2.3578064428875223e-05,6.786022277083248e-05
1.0,3407,1,conv2,0.009852755814790726,0.007343597244471312,0.021494457498192787,0.03586466610431671
1.0,3407,1,fc1,0.5776700973510742,0.5736178159713745,0.695209801197052,0.7949782013893127
1.0,3407,1,fc2,0.41246601939201355,0.4178973436355591,0.5313988924026489,0.5974511504173279
1.0,3407,2,conv1,8.852838072925806e-05,7.494766759919003e-05,0.00014815304894000292,0.0003005242033395916
1.0,3407,2,conv2,0.03873071074485779,0.034077245742082596,0.05662745609879494,0.11316148936748505
1.0,3407,2,fc1,0.7032648921012878,0.7052716016769409,0.7782615423202515,0.8379194140434265
1.0,3407,2,fc2,0.2579158842563629,0.2567358613014221,0.34306231141090393,0.43476608395576477
1.0,3407,3,conv1,0.00020614263485185802,0.00017668399959802628,0.000340598460752517,0.0006692652823403478
1.0,3407,3,conv2,0.04795075207948685,0.04361554980278015,0.0707383006811142,0.11750912666320801
1.0,3407,3,fc1,0.7205769419670105,0.7280821800231934,0.8349094390869141,0.8835311532020569
1.0,3407,3,fc2,0.23126612603664398,0.22536101937294006,0.37088873982429504,0.4898206293582916
1.0,3407,4,conv1,0.00023831153521314263,0.00020231003873050213,0.000408616237109527,0.0007832823321223259
1.0,3407,4,conv2,0.04806404560804367,0.044952642172575,0.07199065387248993,0.1144089475274086
1.0,3407,4,fc1,0.7100054025650024,0.7456583380699158,0.857843816280365,0.9018038511276245
1.0,3407,4,fc2,0.24169223010540009,0.2041637897491455,0.46618887782096863,0.6289374828338623
1.0,3407,5,conv1,0.00017345415835734457,0.00014147751790005714,0.00030478968983516097,0.000638921745121479
1.0,3407,5,conv2,0.03940930590033531,0.03494010865688324,0.06325045973062515,0.11096735298633575
1.0,3407,5,fc1,0.6007320284843445,0.6005601286888123,0.752708375453949,0.8471583127975464
1.0,3407,5,fc2,0.3596852719783783,0.3595409095287323,0.5224776864051819,0.6257668733596802
