method,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,exact_forward_backward_seconds,per_sample_precondition_clip_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,activation_forward_seconds,curvature_backward_seconds,factor_accumulation_seconds,matrix_function_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,stored_scalar_count,preconditioner_build_seconds,synthetic_generation_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
M0_original,123,1,0.7756132468199118,0.5242740313917399,0.9077,0.7861127240333559,234,1.068115234375,0.7434061169624329,0.2915607690811157,0.7084392309188843,3609.768310546875,482.4168701171875,11169.384765625,40243.97265625,69993.75,59904,234,8.186916703358293,9.329521578736603,7489.160454684584,0.03418273670980946,0.8680773117542271,2.459298469543455,0.0,0.0,0.0,0.02162031988054514,0.0059814400076866146,0.008478528022766113,0.04080950464308262,0.12625100708007814,10,10,2560,2560,10069164,2517291,0.18815631326287985,0.005589087963104248,9349120,1287651328,167334912,1293942784,157985792,211888128,7.998760390095413,19419648,1293942784,851975680,1293942784,832556032,0.025726384483277798,1.1033584028482437,851975680,1293942784
M0_original,123,2,0.5354016621907552,0.45233986783362923,0.9348,0.8385078418579571,468,1.068115234375,0.2601662576198578,0.7679390907287598,0.23206084966659546,350.86322021484375,0.0016168279107660055,847.7693481445312,5666.77978515625,9070.234375,59904,234,7.638223177753389,8.78163250349462,8015.934664879411,0.03193638804488075,0.8357084486484525,2.461365922927857,0.0,0.0,0.0,0.015330271989107172,0.0027125760614871977,0.003600320011377335,0.02992332880944014,0.12529369354248046,10,10,2560,2560,10069164,2517291,0.16510837525129318,0.003403264045715332,9349120,1293942784,167334912,1293942784,157985792,211888128,7.473114802502096,19419648,1293942784,851975680,1293942784,832556032,0.025521161034703255,1.105152408592403,851975680,1293942784
M0_original,123,3,0.48762499165331197,0.43022379463501276,0.9408,0.8909029596825585,702,1.068115234375,0.19320914149284363,0.8271505236625671,0.17284949123859406,247.7103271484375,5.012508336221799e-05,172.48611450195312,4269.8134765625,6673.30029296875,59904,234,7.644223024137318,8.783180497586727,8009.426465058013,0.03196233851660011,0.8358081936836239,2.463665309906007,0.0,0.0,0.0,0.015485440038144567,0.0026922560632228845,0.0036065280139446266,0.029922304801642898,0.12523929595947267,10,10,2560,2560,10069164,2517291,0.16503581125289202,0.003394848108291626,9349120,1293942784,167334912,1293942784,157985792,211888128,7.479187212884426,19419648,1293942784,851975680,1293942784,832556032,0.02564446348696947,1.100544013082981,851975680,1293942784
M0_original,123,4,0.4722053006164029,0.4209207460897043,0.9458,0.9432980775071597,936,1.068115234375,0.17115718126296997,0.8468897342681885,0.15311022102832794,243.58279418945312,1.1343070582370274e-05,84.68295288085938,4551.48193359375,6666.7890625,59904,234,7.64068666473031,8.776397252455354,8013.437046192305,0.03194634194095802,0.8374931526184082,2.468667377471921,0.0,0.0,0.0,0.015401376016438019,0.0026973120272159572,0.0036157760620117193,0.0299275206848979,0.12541951751708985,10,10,2560,2560,10069164,2517291,0.16524265054613352,0.0034070401191711426,9349120,1293942784,167334912,1293942784,157985792,211888128,7.475444014184177,19419648,1293942784,851975680,1293942784,832556032,0.02550559863448143,1.097466510720551,851975680,1293942784
M0_original,123,5,0.43969322269798344,0.4021091054789722,0.9497,0.995693195331761,1170,1.068115234375,0.15152578055858612,0.8642156720161438,0.1357842981815338,223.2200469970703,2.8024762741551967e-06,32.03323745727539,4518.27001953125,6742.19677734375,59904,234,7.635911790654063,8.759226763620973,8022.774804250867,0.031909159392627895,0.8371663680076598,2.4697951622009278,0.0,0.0,0.0,0.015459936030209061,0.002720000058412551,0.0035420480072498326,0.030732511930167673,0.1287045135498047,10,10,2560,2560,10069164,2517291,0.1691684927791357,0.003296736001968384,9349120,1293942784,167334912,1293942784,157985792,211888128,7.4667432978749275,19419648,1293942784,851975680,1293942784,832556032,0.02564522996544838,1.0850273100659251,851975680,1293942784
