task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
vit,dp_kfm,pink,0.5,42,1,blocks.1.attn.out_proj,True,0.144290203191076,3.923907957708787,0.24758357624723162,1.024259360101014,attention_out,37056.0,245.4691872833815,37056,1.0,5526346,150.95988384570958,154293184,461.64303476446213,0.7418100564569555,18756.29351201349,35213.01295543993,0.0011720687868649474,41.27207337654215,6.052145887550901,0.001,0.006052145887550901
vit,dp_kfm,pink,0.5,42,1,blocks.1.mlp.fc1,True,0.23393590191609723,2.4326963686227363,0.2082495810420293,1.3899106630864242,mlp_fc1,148224.0,3088.0341325038903,148224,1.0,5526346,47.99946944880904,154293184,413.36333340717204,0.8344045073227393,103927.12018394073,59748.25651422537,0.001000018717964049,59.7493748799428,2.859819773398858,0.0010000054768613178,0.002859835436235151
vit,dp_kfm,pink,0.5,42,1,blocks.1.mlp.fc2,True,0.040200446112319925,3.058799579063516,0.2845688213074646,1.447878689703552,mlp_fc2,147648.0,838.2958377869157,147648,1.0,5526346,176.1287523385393,154293184,499.3592341476895,0.8680015344508141,83981.11340627253,30117.86194318659,0.0010005157681228266,30.13339577630458,8.279460381316289,0.001,0.00827946038131629
vit,dp_kfm,pink,0.5,42,1,blocks.2.attn.q_proj,True,0.3826682523551794,1.5533921232480628,0.5326571498414523,1.5669445815347351,attention_qkv,37056.0,676.1605878212468,37056,1.0,5526346,54.803549138235645,154293184,184.16053144508322,0.8410047981433134,24731.404600050213,27376.09381263095,0.001,27.37609381263095,1.2388583109869213,0.001000001442955594,0.0012388600986044513
vit,dp_kfm,pink,0.5,42,1,blocks.2.attn.k_proj,True,0.3826682523551794,1.5533921232480628,0.3832889626112422,0.9572537415300503,attention_qkv,37056.0,676.5213316322144,37056,1.0,5526346,54.77432605206484,154293184,177.80030171734612,0.8409980683763815,24731.574600697168,27376.09381263095,0.001,27.37609381263095,1.1547647194353763,0.0010000027689999,0.001154767916978769
vit,dp_kfm,pink,0.5,42,1,blocks.2.attn.v_proj,True,0.3826682523551794,1.5533921232480628,0.2625746655793748,1.684982750839398,attention_qkv,37056.0,685.0155483420401,37056,1.0,5526346,54.095122497128045,154293184,279.8033885472521,0.8421843576283324,24699.178668990895,27376.09381263095,0.001,27.37609381263095,2.8597920791169495,0.0010004487663361134,0.002861075457530341
vit,dp_kfm,pink,0.5,42,1,blocks.2.attn.out_proj,True,0.11636580509920338,1.8886769977209008,0.26597765330034057,1.6401927948548338,attention_out,37056.0,269.76433437507575,37056,1.0,5526346,137.36434093796095,154293184,296.03345002892416,0.8629698659553204,21433.796386817823,8352.703263422924,0.001449152033099884,12.104336916069364,10.491909118786838,0.001,0.010491909118786839
vit,dp_kfm,pink,0.5,42,1,blocks.2.mlp.fc1,True,0.2224458376863884,1.7094821731045011,0.2585169729468881,1.4068672447024118,mlp_fc1,148224.0,3477.6132519670955,148224,1.0,5526346,42.622335855247215,154293184,288.8132473103883,0.7392149375839708,113097.02001261353,39489.69860389064,0.001,39.48969860389064,2.112274713936495,0.0010000270503367937,0.002112331851678908
vit,dp_kfm,pink,0.5,42,1,blocks.2.mlp.fc2,True,0.17132748893572655,1.8734494675448976,0.24624650839202022,1.91737159674552,mlp_fc2,147648.0,820.6376424738183,147648,1.0,5526346,179.91862956092777,154293184,338.8446382287556,0.7524221997521849,98362.3107773236,9182.841858747848,0.0010547041182984748,9.685181126104977,12.503284998532282,0.001,0.012503284998532281
vit,dp_kfm,pink,0.5,42,1,blocks.3.attn.q_proj,True,0.270330807126886,1.9068547056821001,0.3603460759880164,1.26161271440546,attention_qkv,37056.0,844.3014167889559,37056,1.0,5526346,43.889539047478145,154293184,213.75164432825838,0.7070761906547962,28002.514231167654,40769.43829237271,0.001,40.76943829237271,1.1206866556604504,0.001000025001155567,0.0011207146741218706
vit,dp_kfm,pink,0.5,42,1,blocks.3.attn.k_proj,True,0.270330807126886,1.9068547056821001,0.5309907280688831,0.8502081616348502,attention_qkv,37056.0,844.5447643194658,37056,1.0,5526346,43.87689269479958,154293184,212.6901423428935,0.7070810620251314,28002.415390241484,40769.43829237271,0.001,40.76943829237271,1.1095835151180733,0.0010000184661960974,0.00110960400490485
vit,dp_kfm,pink,0.5,42,1,blocks.3.attn.v_proj,True,0.270330807126886,1.9068547056821001,0.20422910798406044,2.170275628734251,attention_qkv,37056.0,849.0954134139187,37056,1.0,5526346,43.64173850734943,154293184,282.1268511975425,0.707583369601365,27990.423670497177,40769.43829237271,0.001,40.76943829237271,1.9523339908642137,0.0010001174785570638,0.001952563348244367
vit,dp_kfm,pink,0.5,42,1,blocks.3.attn.out_proj,True,0.03096319252827678,2.2956173677552303,0.200008400577402,2.17941889562546,attention_out,37056.0,202.58687297526842,37056,1.0,5526346,182.9141220049522,154293184,392.32042766361536,0.7174529313874018,22010.863261524784,12076.711576286898,0.0011696739417544203,14.125814832866734,12.74480366529419,0.001,0.01274480366529419
vit,dp_kfm,pink,0.5,42,1,blocks.3.mlp.fc1,True,0.18025118275917792,2.483678467698164,0.17255399977584987,2.687081939288134,mlp_fc1,148224.0,3272.4206755856276,148224,1.0,5526346,45.29491000525904,154293184,456.60351395429325,0.6679870667891492,110277.93983710876,60697.66569222287,0.001,60.69766569222287,3.434839982357372,0.0010000013008465627,0.0034348444505571565
vit,dp_kfm,pink,0.5,42,1,blocks.3.mlp.fc2,True,0.15470164973298836,2.2165783745061423,0.21353588634448595,2.4955239298953806,mlp_fc2,147648.0,686.6577637264164,147648,1.0,5526346,215.02414710747678,154293184,428.6364500602699,0.7292424997928536,97380.90167603309,11670.205314471123,0.0010018357964796938,11.691629436304732,15.743442499031698,0.001,0.015743442499031698
vit,dp_kfm,pink,0.5,42,1,blocks.4.attn.q_proj,True,0.2960674035963436,2.3393084714450256,0.5099758060287274,2.863510215385034,attention_qkv,37056.0,803.5144438064038,37056,1.0,5526346,46.11740372016032,154293184,246.41651224553624,0.6952844732730226,27377.9919953056,44585.85774784369,0.0010000351614704677,44.58742545216417,1.3618914286827009,0.0010000237046134204,0.0013619237117925382
vit,dp_kfm,pink,0.5,42,1,blocks.4.attn.k_proj,True,0.2960674035963436,2.3393084714450256,0.5271881226203039,3.35022814958323,attention_qkv,37056.0,806.3877897159543,37056,1.0,5526346,45.95307676106154,154293184,358.41033603367185,0.6962984648279869,27350.34568164657,44585.85774784369,0.0010000351614704677,44.58742545216417,2.8811371018645975,0.0010000258757056207,0.0028812116533200984
vit,dp_kfm,pink,0.5,42,1,blocks.4.attn.v_proj,True,0.2960674035963436,2.3393084714450256,0.17618834330597832,3.847456327523001,attention_qkv,37056.0,806.4076570716678,37056,1.0,5526346,45.95194462136255,154293184,294.29019792684073,0.6956684073279578,27368.928753748787,44585.85774784369,0.0010000351614704677,44.58742545216417,1.9424706615632548,0.0010002097801291338,0.001942878153309476
vit,dp_kfm,pink,0.5,42,1,blocks.4.attn.out_proj,True,0.11981143461313551,4.686292724752977,0.18085557562146856,2.7515293382213137,attention_out,37056.0,182.23569348434728,37056,1.0,5526346,203.34106503226187,154293184,466.713419638126,0.7319888274740649,18607.255728532404,12332.57554760612,0.0013691454347910413,16.885089510220546,17.662281104987425,0.001,0.017662281104987427
vit,dp_kfm,pink,0.5,42,1,blocks.4.mlp.fc1,True,0.17858730292916236,3.2551235253766895,0.0777583527640909,5.146836411200269,mlp_fc1,148224.0,3159.0288504832924,148224,1.0,5526346,46.92074907050107,154293184,675.1042764474311,0.6463417974909786,109651.76088304666,73305.19097912195,0.001,73.30519097912196,6.217373940235911,0.0010000196176779559,0.006217495910675602
vit,dp_kfm,pink,0.5,42,1,blocks.4.mlp.fc2,True,0.18460710087757812,3.471254232152399,0.17217431912775363,3.3871597114492995,mlp_fc2,147648.0,673.8220290756816,147648,1.0,5526346,219.12017361993463,154293184,605.2386768222796,0.718180041535842,94302.36100998078,14663.85477021952,0.00105542775788899,15.476639362142556,24.980734033558623,0.001,0.024980734033558622
vit,dp_kfm,pink,0.5,42,1,blocks.5.attn.q_proj,True,0.28522367273552746,2.4959241243811983,0.3133114966514331,2.5344133205882775,attention_qkv,37056.0,820.7840918019554,37056,1.0,5526346,45.14707384087694,154293184,258.12681954698485,0.6595070907997692,27684.96327918427,55161.69963916279,0.0010000172808831186,55.16265288204688,1.2078934370277672,0.001000019537360261,0.0012079170360770033
vit,dp_kfm,pink,0.5,42,1,blocks.5.attn.k_proj,True,0.28522367273552746,2.4959241243811983,0.5579884114986827,0.9059533651424998,attention_qkv,37056.0,820.8891424360376,37056,1.0,5526346,45.1412962900619,154293184,255.1947514065117,0.6595080089538863,27684.95378857512,55161.69963916279,0.0010000172808831186,55.16265288204688,1.18060831285908,0.0010000145783292456,0.001180625524155775
vit,dp_kfm,pink,0.5,42,1,blocks.5.attn.v_proj,True,0.28522367273552746,2.4959241243811983,0.180293325929135,2.362759476601362,attention_qkv,37056.0,825.2422323136847,37056,1.0,5526346,44.90317939268353,154293184,337.2324947136658,0.6601333206000305,27670.93043789061,55161.69963916279,0.0010000172808831186,55.16265288204688,2.061679684178214,0.0010001817490560097,0.0020620543925146074
vit,dp_kfm,pink,0.5,42,1,blocks.5.attn.out_proj,True,0.114549298883827,4.858133705609881,0.15735072864747982,3.6038604551932276,attention_out,37056.0,205.54029174127675,37056,1.0,5526346,180.28581980726258,154293184,552.0640581062146,0.6659948965981298,19970.514978908945,12113.980253293186,0.001684507471470665,20.40609024592047,25.15892529788868,0.001,0.02515892529788868
vit,dp_kfm,pink,0.5,42,1,blocks.5.mlp.fc1,True,0.1660334225184072,4.195165251919726,0.08406019708141182,4.957986759421528,mlp_fc1,148224.0,2953.2542988700325,148224,1.0,5526346,50.19005645965304,154293184,966.6383982377479,0.6122532445789772,106484.45775213606,107044.06859959167,0.001,107.04406859959167,8.729019787568156,0.0010000014765697185,0.008729032676574447
vit,dp_kfm,pink,0.5,42,1,blocks.5.mlp.fc2,True,0.13436147271293303,3.893999695710711,0.1570569867132796,4.1493557655685,mlp_fc2,147648.0,601.4407624115964,147648,1.0,5526346,245.49051083264786,154293184,815.3351505136903,0.7578112380362194,85935.3665275163,20050.28771716422,0.0010012076929646683,20.074502308579817,33.15520540356629,0.001,0.03315520540356629
vit,dp_kfm,pink,0.5,42,1,blocks.6.attn.q_proj,True,0.1664079526767589,3.630027224261625,0.4676417053849398,2.666570926676888,attention_qkv,37056.0,669.167846201216,37056,1.0,5526346,55.37624111852113,154293184,298.6667496743088,0.6621230837937065,26378.699593786663,69675.08503820731,0.001,69.67508503820731,1.2802543019804162,0.0010000089454507404,0.00128026575443221
vit,dp_kfm,pink,0.5,42,1,blocks.6.attn.k_proj,True,0.1664079526767589,3.630027224261625,0.6804540146462349,1.5568927436488746,attention_qkv,37056.0,670.0201457954092,37056,1.0,5526346,55.30579973234873,154293184,336.87341545340314,0.662315505503331,26374.711217330227,69675.08503820731,0.001,69.67508503820731,1.628755788055526,0.0010000076800911841,0.0016287682970484948
vit,dp_kfm,pink,0.5,42,1,blocks.6.attn.v_proj,True,0.1664079526767589,3.630027224261625,0.16408285072602205,6.782724142839189,attention_qkv,37056.0,678.6605264422456,37056,1.0,5526346,54.6016727895747,154293184,597.4397846807221,0.6654234681579114,26286.671523772722,69675.08503820731,0.001,69.67508503820731,5.12283976580176,0.0010000872835648643,0.005123286905518747
vit,dp_kfm,pink,0.5,42,1,blocks.6.attn.out_proj,True,0.07248219260873141,4.5861542909055775,0.19605677220923617,3.527698183481238,attention_out,37056.0,134.71387124855718,37056,1.0,5526346,275.07189613480045,154293184,757.4638115934896,0.6893313583781391,14411.493994876088,19245.139124935296,0.0011438985686195904,22.01448709789836,29.81279699507844,0.001,0.02981279699507844
vit,dp_kfm,pink,0.5,42,1,blocks.6.mlp.fc1,True,0.13727009054607686,4.071613246199397,0.1079029182654174,6.4722445573255465,mlp_fc1,148224.0,3052.3293973090003,148224,1.0,5526346,48.56094500504352,154293184,1207.3805313768748,0.6574042997132835,101506.0873789619,132447.71428175262,0.001,132.4477142817526,11.006363948620756,0.0010000024471119306,0.011006390882425287
vit,dp_kfm,pink,0.5,42,1,blocks.6.mlp.fc2,True,0.10025464659780577,3.651300849771205,0.21777421859143029,3.6584412395528787,mlp_fc2,147648.0,572.6262815696103,147648,1.0,5526346,257.8435617647274,154293184,856.8780205612654,0.7533990543121238,83236.9683204249,18501.03574171259,0.0010033278511213902,18.562604434252528,39.68642363441139,0.001,0.03968642363441139
vit,dp_kfm,pink,0.5,42,1,blocks.7.attn.q_proj,True,0.16329605700408437,3.9595461603797273,0.3396505523820911,7.625080075848951,attention_qkv,37056.0,679.5060458883761,37056,1.0,5526346,54.53373111868863,154293184,383.3051012150314,0.6735998728991321,25718.081314787876,85030.06499853947,0.0010000046789252668,85.03046284785903,1.7278923710100549,0.0010000171878619824,0.0017279220697856484
vit,dp_kfm,pink,0.5,42,1,blocks.7.attn.k_proj,True,0.16329605700408437,3.9595461603797273,0.5082804196621704,2.0748470949595395,attention_qkv,37056.0,678.5298775488949,37056,1.0,5526346,54.61218617794725,154293184,336.5423453857101,0.6733274623880439,25723.74468557075,85030.06499853947,0.0010000046789252668,85.03046284785903,1.3320082754218763,0.001000008639105851,0.0013320197827823622
vit,dp_kfm,pink,0.5,42,1,blocks.7.attn.v_proj,True,0.16329605700408437,3.9595461603797273,0.20494499249890782,7.258011966505288,attention_qkv,37056.0,683.5839184187519,37056,1.0,5526346,54.208413921902896,154293184,508.1479664049794,0.6746812582064486,25691.066578765567,85030.06499853947,0.0010000046789252668,85.03046284785903,3.0367418367368217,0.0010000607059234463,0.003036926184954289
vit,dp_kfm,pink,0.5,42,1,blocks.7.attn.out_proj,True,0.09858226395399361,4.509750689347321,0.23554626376243404,3.4645300425827803,attention_out,37056.0,135.25204679702685,37056,1.0,5526346,273.97736949304766,154293184,785.0706150671517,0.6809349988378098,14551.986392079463,16238.982931986242,0.0011864435349113614,19.26663631319102,37.954093136455434,0.001,0.03795409313645543
vit,dp_kfm,pink,0.5,42,1,blocks.7.mlp.fc1,True,0.15540215586619216,4.020683547920182,0.07299645585088672,5.222573964726512,mlp_fc1,148224.0,3568.3492289599376,148224,1.0,5526346,41.53853518513452,154293184,1488.6203095152964,0.6944629835910758,97677.84935715882,210995.49126896792,0.001,210.99549126896792,10.50254871596554,0.0010000013504609748,0.010502562899247718
vit,dp_kfm,pink,0.5,42,1,blocks.7.mlp.fc2,True,0.998581504800731,0.15563722430145224,0.29830745464958547,3.373011858427924,mlp_fc2,147648.0,841.6862991951224,147648,1.0,5526346,175.41927454586232,154293184,5394.316380513811,0.8467439106986544,38085.162375865264,631409.9570135395,0.0010077431650465836,636.2990685227516,46.08519217959632,0.001,0.04608519217959632
vit,dp_kfm,pink,0.5,42,1,blocks.8.attn.q_proj,True,0.29995861146002356,3.4067457186357095,0.2554995434462685,12.923784377346083,attention_qkv,37056.0,729.8837653971941,37056,1.0,5526346,50.76972767004149,154293184,646.6792619589138,0.691934133451915,24174.452842009785,138643.43724534087,0.0010000593246395845,138.6516622172862,3.0163278995146157,0.0010000013888923028,0.003016332088869218
vit,dp_kfm,pink,0.5,42,1,blocks.8.attn.k_proj,True,0.29995861146002356,3.4067457186357095,0.43758821497005623,1.8365713283748708,attention_qkv,37056.0,727.3760555484881,37056,1.0,5526346,50.944761952684026,154293184,424.86870180255835,0.6908400661022449,24201.212031610426,138643.43724534087,0.0010000593246395845,138.6516622172862,1.3019975366880008,0.001000002416494104,0.0013020006829573716
vit,dp_kfm,pink,0.5,42,1,blocks.8.attn.v_proj,True,0.29995861146002356,3.4067457186357095,0.2957914310733135,9.37749176610838,attention_qkv,37056.0,740.1597314639434,37056,1.0,5526346,50.06486900700186,154293184,937.9390232583721,0.6951804351559611,24080.62805841724,138643.43724534087,0.0010000593246395845,138.6516622172862,6.345266886265348,0.0010000433039273843,0.006345541661241825
vit,dp_kfm,pink,0.5,42,1,blocks.8.attn.out_proj,True,0.24995600739235924,1.4483544418616243,0.3072762815802814,3.35220308875866,attention_out,37056.0,75.5982657489808,37056,1.0,5526346,490.16997457378295,154293184,482.38987357061285,0.5467373078683105,16388.54006960368,5095.55106340334,0.001024632245906915,5.221065930228333,45.66728646774674,0.001,0.045667286467746745
vit,dp_kfm,pink,0.5,42,1,blocks.8.mlp.fc1,True,0.2404947275668351,3.3779677045983925,0.059961460058760206,4.797934767887875,mlp_fc1,148224.0,4195.385781395408,148224,1.0,5526346,35.33024320607291,154293184,1509.307546150168,0.7145587106554306,96355.67945972749,280668.7486610691,0.001,280.6687486610691,8.116362365717917,0.001000000793425494,0.008116368805446736
vit,dp_kfm,pink,0.5,42,1,blocks.8.mlp.fc2,True,0.11895514113759215,3.2658339932484397,0.3790445839840902,2.774009718379729,mlp_fc2,147648.0,733.9334328503444,147648,1.0,5526346,201.1735579704907,154293184,924.4201652970688,0.8471980547841474,82126.38021219324,20083.1557668139,0.0010009674646328454,20.102585509734215,42.55071523271021,0.001,0.04255071523271021
vit,dp_kfm,pink,0.5,42,1,blocks.9.attn.q_proj,True,0.2604439110064746,3.619839984250382,0.44559560733233905,2.6951711150142192,attention_qkv,37056.0,824.4296298647536,37056,1.0,5526346,44.947438395777915,154293184,476.0227704631217,0.6627740625702334,25384.060014427592,139564.10455505605,0.001,139.56410455505605,1.6236100157830788,0.0010000014625951774,0.0016236123904672579
vit,dp_kfm,pink,0.5,42,1,blocks.9.attn.k_proj,True,0.2604439110064746,3.619839984250382,0.4403144843281338,0.9530530438029132,attention_qkv,37056.0,822.8101860113389,37056,1.0,5526346,45.03590333468397,154293184,389.56324916039995,0.6625064161569448,25389.279631250174,139564.10455505605,0.001,139.56410455505605,1.087382214647756,0.001000000647982556,0.001087382919252463
vit,dp_kfm,pink,0.5,42,1,blocks.9.attn.v_proj,True,0.2604439110064746,3.619839984250382,0.39980833411286887,5.329417923860572,attention_qkv,37056.0,835.8278992184306,37056,1.0,5526346,44.33448564549051,154293184,876.9724092175344,0.6663627624396952,25285.925527196654,139564.10455505605,0.001,139.56410455505605,5.5105903411246775,0.0010000229579081351,0.005510716852751499
vit,dp_kfm,pink,0.5,42,1,blocks.9.attn.out_proj,True,0.3917987070551383,1.2324320075525947,0.380624715067764,2.767427622762615,attention_out,37056.0,68.20859647387077,37056,1.0,5526346,543.2746298217021,154293184,368.6479922094291,0.5063652032955682,18229.2036723471,3207.565770077828,0.0010209186549181774,3.274663731549444,42.368996273690065,0.001,0.04236899627369006
vit,dp_kfm,pink,0.5,42,1,blocks.9.mlp.fc1,True,0.24250496336023913,3.349540734600931,0.02419540137173009,5.074077309062195,mlp_fc1,148224.00000000003,4625.928849775596,148224,1.0000000000000002,5526346,32.04199736171696,154293184,1425.0374402822972,0.678650023263219,100623.74438374283,284028.54719761916,0.001,284.02854719761916,7.149745074016785,0.0010000010949733997,0.007149752902797456
vit,dp_kfm,pink,0.5,42,1,blocks.9.mlp.fc2,True,0.12760597757906111,4.12959558397756,0.46902081512020427,2.313287431574059,mlp_fc2,147648.0,791.0719151257106,147648,1.0,5526346,186.64295518130865,154293184,901.4206513035383,0.855186963446181,84766.06460171661,21173.257703444593,0.0010064686528574935,21.310220157390425,38.37667315900582,0.001,0.03837667315900582
vit,dp_kfm,pink,0.5,42,1,blocks.10.attn.q_proj,True,0.2531010967175296,3.0870658864225646,0.37402484101353545,2.7815129231743807,attention_qkv,37056.0,925.6208732376126,37056,1.0,5526346,40.0336693687411,154293184,436.52597258851824,0.6379956992411533,26875.758000489128,125328.77148178311,0.001,125.32877148178312,1.5204403784652871,0.0010000124219846482,0.001520459265352327
vit,dp_kfm,pink,0.5,42,1,blocks.10.attn.k_proj,True,0.2531010967175296,3.0870658864225646,0.4631556576141422,1.1666485055729499,attention_qkv,37056.0,924.2566728488815,37056,1.0,5526346,40.092758958158754,154293184,379.88605256822217,0.6378182818459511,26879.24688687909,125328.77148178311,0.001,125.32877148178312,1.1514787165758056,0.0010000005592852397,0.0011514793605808555
vit,dp_kfm,pink,0.5,42,1,blocks.10.attn.v_proj,True,0.2531010967175296,3.0870658864225646,0.45880775670294094,2.680578990177282,attention_qkv,37056.0,934.5769215726434,37056,1.0,5526346,39.650026813892055,154293184,692.0944804806244,0.6402451229844136,26819.273843334115,125328.77148178311,0.001,125.32877148178312,3.821905889992456,0.0010000067991848488,0.0038219318758370767
vit,dp_kfm,pink,0.5,42,1,blocks.10.attn.out_proj,True,0.37076967401987454,2.050561253646849,0.4722017153415921,2.2714011893027273,attention_out,37056.0,82.88042626362949,37056,1.0,5526346,447.1019475953314,154293184,465.4564811553009,0.5879411442613874,16613.547600674618,5733.0654883435445,0.0010142575709038253,5.814805076039876,37.78951004309417,0.001,0.03778951004309417
vit,dp_kfm,pink,0.5,42,1,blocks.10.mlp.fc1,True,0.2990270676149086,2.695934457813629,0.03431332630015106,6.196555728950386,mlp_fc1,148224.0,4698.959188624066,148224,1.0,5526346,31.544006672550495,154293184,1229.4897048489083,0.6509399322876989,105956.89455308134,227270.3730013338,0.0010000535004498743,227.28253206853248,6.651306610565489,0.0010000004546851413,0.006651309634815775
vit,dp_kfm,pink,0.5,42,1,blocks.10.mlp.fc2,True,0.300434291083462,3.977497475627046,0.5344461611700765,2.1948153843162967,mlp_fc2,147648.0,757.0366362600088,147648,1.0,5526346,195.034154132125,154293184,759.5614170388249,0.8181624234474909,89678.99703784705,14645.684225476169,0.0010063632057665866,14.738877727795325,39.39273422613139,0.001,0.03939273422613139
vit,dp_kfm,pink,0.5,42,1,blocks.11.attn.q_proj,True,0.3644568428462474,2.784838827888831,0.4097728068452259,1.7109459118355703,attention_qkv,37056.0,965.4520051456354,37056,1.0,5526346,38.38202189492601,154293184,441.51298548283427,0.6259213987158012,27230.871542380497,138934.4187096366,0.0010000771165820923,138.94513285714248,1.4030628130914307,0.0010000027691076095,0.0014030666983233429
vit,dp_kfm,pink,0.5,42,1,blocks.11.attn.k_proj,True,0.3644568428462474,2.784838827888831,0.4467800574604106,0.95744749394076,attention_qkv,37056.0,964.1871155691202,37056,1.0,5526346,38.432374174723705,154293184,392.77437272313887,0.6257984054873379,27233.208944826027,138934.4187096366,0.0010000771165820923,138.94513285714248,1.110392293722929,0.0010000000581051672,0.0011103923582424587
vit,dp_kfm,pink,0.5,42,1,blocks.11.attn.v_proj,True,0.3644568428462474,2.784838827888831,0.509046040501866,4.951163743522777,attention_qkv,37056.0,976.4306240047742,37056,1.0,5526346,37.95046886999195,154293184,813.1639303742538,0.6290019028473854,27148.404937350697,138934.4187096366,0.0010000771165820923,138.94513285714248,4.759335978823514,0.0010000007175922853,0.004759339394086295
vit,dp_kfm,pink,0.5,42,1,blocks.11.attn.out_proj,True,0.6801204466225397,1.2942010208110768,0.5315369277708512,2.208013326485185,attention_out,37056.0,72.9947309967961,37056,1.0,5526346,507.65307980416384,154293184,478.8788402059117,0.5056561626180325,16405.29638332733,5857.905306127168,0.0010160423094956728,5.951879636044404,39.14794309786692,0.001000000007204613,0.0391479433799127
vit,dp_kfm,pink,0.5,42,1,blocks.11.mlp.fc1,True,0.5142852613469918,1.7317356690908488,0.0588050202811806,3.5542536449061126,mlp_fc1,148224.0,3919.4467204521193,148224,1.0,5526346,37.81758257525234,154293184,928.6823887571082,0.6367640990775667,105013.61548906515,191733.3817623433,0.001,191.73338176234333,4.498178518838368,0.0010000000000023716,0.004498178518849036
