level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,3.7945176520269337,0.009788278172831082,2310.729928031783,1.5928083856348212,0.033135149837705956,mnist,dp_kfm,public,0.75,42,1,True
layer,conv2,conv2,1.8202382682703615,0.06527337748396722,15409.160241744008,5.094742433031882,0.04104239985948114,mnist,dp_kfm,public,0.75,42,1,True
layer,fc1,fc1,1.0090848041366702,0.8627432855655371,203668.78576236285,18.38165427866333,0.04073074525994883,mnist,dp_kfm,public,0.75,42,1,True
layer,fc2,fc2,3.364221469011835,0.06219505877766234,14682.458053975824,18.166102361986304,0.14992096625362167,mnist,dp_kfm,public,0.75,42,1,True
group,conv1,conv1,3.7945176520269337,0.009788278172831082,2310.729928031783,1.5928083856348212,0.033135149837705956,mnist,dp_kfm,public,0.75,42,1,True
group,conv2,conv2,1.8202382682703615,0.06527337748396722,15409.160241744008,5.094742433031882,0.04104239985948114,mnist,dp_kfm,public,0.75,42,1,True
group,fc1,fc1,1.0090848041366702,0.8627432855655371,203668.78576236285,18.38165427866333,0.04073074525994883,mnist,dp_kfm,public,0.75,42,1,True
group,fc2,fc2,3.364221469011835,0.06219505877766234,14682.458053975824,18.166102361986304,0.14992096625362167,mnist,dp_kfm,public,0.75,42,1,True
layer,conv1,conv1,0.3333829329528586,7.662899685283716e-05,18.08989418326781,2.9292716351928614,0.6887183161654948,mnist,dp_kfm,public,0.75,42,2,True
layer,conv2,conv2,0.2646590203005555,0.001397415812227904,329.88953544276717,3.870585427159458,0.21310438563813963,mnist,dp_kfm,public,0.75,42,2,True
layer,fc1,fc1,0.8864432150372518,0.6730382135014173,158884.89427726797,7.3046505193582005,0.018325597260686905,mnist,dp_kfm,public,0.75,42,2,True
layer,fc2,fc2,7.518099432912228,0.32548774168950106,76838.2602792209,7.364081271980324,0.02656622283841193,mnist,dp_kfm,public,0.75,42,2,True
group,conv1,conv1,0.3333829329528586,7.662899685283716e-05,18.08989418326781,2.9292716351928614,0.6887183161654948,mnist,dp_kfm,public,0.75,42,2,True
group,conv2,conv2,0.2646590203005555,0.001397415812227904,329.88953544276717,3.870585427159458,0.21310438563813966,mnist,dp_kfm,public,0.75,42,2,True
group,fc1,fc1,0.8864432150372518,0.6730382135014173,158884.89427726797,7.3046505193582005,0.018325597260686905,mnist,dp_kfm,public,0.75,42,2,True
group,fc2,fc2,7.518099432912228,0.32548774168950106,76838.2602792209,7.364081271980324,0.02656622283841193,mnist,dp_kfm,public,0.75,42,2,True
layer,conv1,conv1,1.4526534785435965,0.0014441562362411322,340.92360034256586,4.007157906418692,0.21702407983558847,mnist,dp_kfm,public,0.75,42,3,True
layer,conv2,conv2,0.9275337730951053,0.0171996866235701,4060.3495254319923,13.451471035238995,0.21109992092107907,mnist,dp_kfm,public,0.75,42,3,True
layer,fc1,fc1,1.0472934918771883,0.9582429412060963,226213.49776471412,16.26359129264431,0.03419457374559498,mnist,dp_kfm,public,0.75,42,3,True
layer,fc2,fc2,2.0254284136800527,0.023113215934089576,5456.363095626463,7.67081503208745,0.10384602544359191,mnist,dp_kfm,public,0.75,42,3,True
group,conv1,conv1,1.4526534785435965,0.0014441562362411322,340.92360034256586,4.007157906418692,0.21702407983558847,mnist,dp_kfm,public,0.75,42,3,True
group,conv2,conv2,0.9275337730951053,0.0171996866235701,4060.3495254319923,13.451471035238995,0.21109992092107907,mnist,dp_kfm,public,0.75,42,3,True
group,fc1,fc1,1.0472934918771883,0.9582429412060963,226213.49776471412,16.26359129264431,0.03419457374559499,mnist,dp_kfm,public,0.75,42,3,True
group,fc2,fc2,2.0254284136800527,0.023113215934089576,5456.363095626463,7.67081503208745,0.10384602544359191,mnist,dp_kfm,public,0.75,42,3,True
layer,conv1,conv1,0.5315159526036465,0.00019456259208845505,45.93061174559972,5.689958780135774,0.8395721141700664,mnist,dp_kfm,public,0.75,42,4,True
layer,conv2,conv2,0.4521771113610516,0.004005492576656745,945.5811747443244,19.73565066730491,0.6418034400598986,mnist,dp_kfm,public,0.75,42,4,True
layer,fc1,fc1,0.9885584605924526,0.8441527859507993,199280.10543694402,16.347560903687242,0.03662022361101802,mnist,dp_kfm,public,0.75,42,4,True
layer,fc2,fc2,5.151704076842297,0.15164715888045088,35799.51676268061,11.844238862691256,0.06259917001014823,mnist,dp_kfm,public,0.75,42,4,True
group,conv1,conv1,0.5315159526036465,0.00019456259208845505,45.93061174559972,5.689958780135774,0.8395721141700664,mnist,dp_kfm,public,0.75,42,4,True
group,conv2,conv2,0.4521771113610516,0.004005492576656745,945.5811747443244,19.73565066730491,0.6418034400598986,mnist,dp_kfm,public,0.75,42,4,True
group,fc1,fc1,0.9885584605924526,0.8441527859507993,199280.10543694402,16.347560903687242,0.03662022361101802,mnist,dp_kfm,public,0.75,42,4,True
group,fc2,fc2,5.151704076842297,0.15164715888045088,35799.51676268061,11.844238862691256,0.06259917001014823,mnist,dp_kfm,public,0.75,42,4,True
layer,conv1,conv1,1.6367018147265757,0.0018444595972047903,435.4236687037055,3.304721342471923,0.15837215594130477,mnist,dp_kfm,public,0.75,42,5,True
layer,conv2,conv2,1.116475806912436,0.02533471132003216,5980.794030530845,9.110137340540474,0.11780005715015482,mnist,dp_kfm,public,0.75,42,5,True
layer,fc1,fc1,1.0082001380315904,0.8798218627217491,207700.5448385009,12.35666875388315,0.027113312945465692,mnist,dp_kfm,public,0.75,42,5,True
layer,fc2,fc2,4.111203522818272,0.09299896636101196,21954.371448380585,3.248088367599064,0.021921351822996864,mnist,dp_kfm,public,0.75,42,5,True
group,conv1,conv1,1.6367018147265757,0.0018444595972047903,435.4236687037055,3.304721342471923,0.15837215594130477,mnist,dp_kfm,public,0.75,42,5,True
group,conv2,conv2,1.116475806912436,0.02533471132003216,5980.794030530845,9.110137340540474,0.11780005715015482,mnist,dp_kfm,public,0.75,42,5,True
group,fc1,fc1,1.0082001380315904,0.8798218627217491,207700.5448385009,12.35666875388315,0.027113312945465696,mnist,dp_kfm,public,0.75,42,5,True
group,fc2,fc2,4.111203522818272,0.09299896636101196,21954.371448380585,3.248088367599064,0.021921351822996864,mnist,dp_kfm,public,0.75,42,5,True
