level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,patch_embed,patch_head,0.7205459030322844,0.026717111089316622,76586.4086151123,7.603957954000508,0.0274766546070685,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.attn.q_proj,attention_qkv,0.7199751927446233,0.006705334772741336,19221.296310424805,0.688949906507369,0.004969312500476024,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.attn.k_proj,attention_qkv,0.7200375567399514,0.006705334772741336,19221.296310424805,1.1076435076682831,0.00798929889784118,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.attn.v_proj,attention_qkv,0.7198241093036695,0.006705334772741336,19221.296310424805,2.7238081369721048,0.01964649925358398,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.attn.out_proj,attention_out,0.7196234794543348,0.006705334772741336,19221.296310424805,3.166832520365323,0.022841980645797587,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.mlp.fc1,mlp_fc1,0.7202031840179178,0.026821339090965342,76885.18524169922,3.1647685234456153,0.0114135466425984,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.0.mlp.fc2,mlp_fc2,0.7201976514183004,0.026717111089316622,76586.4086151123,4.710051769384867,0.01701961878691248,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.attn.q_proj,attention_qkv,0.7203209756476258,0.006705334772741336,19221.296310424805,0.4185760418079378,0.00301913845594478,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.attn.k_proj,attention_qkv,0.7201752350718567,0.006705334772741336,19221.296310424805,0.5688980824933167,0.004103393187412592,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.attn.v_proj,attention_qkv,0.7197884374825539,0.006705334772741336,19221.296310424805,2.369510711966649,0.01709099470044237,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.attn.out_proj,attention_out,0.7202540169845177,0.006705334772741336,19221.296310424805,3.002634858973946,0.021657642737345665,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.mlp.fc1,mlp_fc1,0.7202288697901116,0.026821339090965342,76885.18524169922,3.742618926558991,0.013497529240225545,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.1.mlp.fc2,mlp_fc2,0.7202287874428198,0.026717111089316622,76586.4086151123,3.2952441525055125,0.011907257506167697,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.attn.q_proj,attention_qkv,0.7200804010490387,0.006705334772741336,19221.296310424805,0.6375764712444876,0.004598762114108411,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.attn.k_proj,attention_qkv,0.7204080665713758,0.006705334772741336,19221.296310424805,0.827267889147898,0.0059669834104855764,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.attn.v_proj,attention_qkv,0.7202886805262712,0.006705334772741336,19221.296310424805,3.2731680053858856,0.02360896566163956,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.attn.out_proj,attention_out,0.7203082536057586,0.006705334772741336,19221.296310424805,3.7292859577359923,0.026898889385986065,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.mlp.fc1,mlp_fc1,0.7203705819620373,0.026821339090965342,76885.18524169922,4.334349205744587,0.01563156877306619,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.2.mlp.fc2,mlp_fc2,0.7202518449956198,0.026717111089316622,76586.4086151123,4.334445898250598,0.01566237919511364,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.3.attn.q_proj,attention_qkv,0.719789728473709,0.006705334772741336,19221.296310424805,0.6984398141719036,0.0050377620587680125,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.3.attn.k_proj,attention_qkv,0.7203437125741361,0.006705334772741336,19221.296310424805,0.9070694236253475,0.006542582244436097,vit,dp_kfm,public,0.5,42,1,True
layer,blocks.3.attn.v_proj,attention_qkv,0.719959634095349,0.006705334772741336,19221.296310424805,3.2777863774870486,0.023642277422040944,vit,dp_kfm,public,0.5,42,1,True
