task,method,source,beta,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,epsilon,noise_multiplier,accountant_steps,logical_steps,samples,realized_batch_size_sum,realized_batch_size_mean,realized_batch_size_min,realized_batch_size_max,sample_rate,expected_batch_size,optimizer_steps,noise_events,logical_batch_size,physical_batch_size,clip_fraction,mean_clip_factor,matched_norm_p50,matched_norm_p90,matched_norm_p99,matched_norm_max,raw_norm_p50,raw_norm_p90,raw_norm_p99,geometry_build_seconds,oracle_seconds,private_train_seconds,wall_time_seconds,run_wall_time_seconds,peak_cuda_allocated_bytes,bk_cache_bytes,temporary_per_sample_bytes,operator_state_bytes,factor_state_bytes,trace_S,d_total,normalization,research_only,clip_cos,clip_rel_error,signal_cos,signal_rel_error,update_cos,update_rel_error,total_noise_rms
mnist,dp_kfm_a,pink,0.5,42,1,1.0162049811699303,0.6857700970649719,0.8302,0.8302,0.0,0.7861127240333559,1.068115234375,234,234,59766,59766,255.4102564102564,211,294,0.004266666666666667,256,234,234,256,256,0.6858581900596619,0.3972114324569702,8.420271873474121,123.01812744140625,251.1142578125,406.1465148925781,9.287590026855469,123.95223999023438,241.86386108398438,0.36827222537249327,0.4087097365409136,16.019360303878784,18.18636711128056,18.22315593995154,174847488,54380928,51380224,19996248,9998108,206922.00000000003,206922,per_layer,True,0.8707982722562012,0.9774246725662242,0.8707982722562012,0.9774246725662242,0.0642940571058912,1.1001520792892165,1.0683246630218217
mnist,dp_kfm_a,pink,0.5,42,2,1.4989003388416287,1.5543758708953856,0.7353,0.8302,0.7827500000000001,0.8385078418579571,1.068115234375,468,234,59605,59605,254.72222222222223,211,300,0.004266666666666667,256,468,468,256,256,0.625299870967865,0.4341295063495636,8.346943855285645,601.7858276367188,1088.009521484375,1794.713134765625,4.2411088943481445,272.4769592285156,455.783203125,0.03451624885201454,0.3862514356151223,15.464153261855245,17.12464358843863,35.39512840565294,174590976,54399744,51380224,19996248,9998108,206921.99999999997,206922,per_layer,True,0.9117319084720595,0.9965581535556677,0.9117319084720595,0.9965581535556677,0.04109007517967007,1.0021154169913664,1.0671562901777387
mnist,dp_kfm_a,pink,0.5,42,3,1.9566186560448278,1.2744213705062866,0.782,0.8302,1.5414,0.8909029596825585,1.068115234375,702,234,59863,59863,255.82478632478632,215,304,0.004266666666666667,256,702,702,256,256,0.5530962347984314,0.503016471862793,2.6099190711975098,298.1985778808594,499.4153137207031,743.3815307617188,2.0153043270111084,228.4203643798828,371.912841796875,0.034340555779635906,0.36591052170842886,17.99054679274559,20.008930417709053,55.462612153962255,174619136,54412288,51380224,19996248,9998108,206922.0,206922,per_layer,True,0.9311003350200479,0.9943097322499266,0.9311003350200479,0.9943097322499266,0.06978722232397426,1.0013471610505693,1.068267671632081
mnist,dp_kfm_a,pink,0.5,42,4,1.1357842794091457,0.7759054923295975,0.8728,0.8728,2.3688000000000002,0.9432980775071597,1.068115234375,936,234,59605,59605,254.72222222222223,214,289,0.004266666666666667,256,936,936,256,256,0.40333864092826843,0.6450225710868835,0.1416778713464737,150.10989379882812,270.8078918457031,392.85003662109375,0.15941257774829865,186.25747680664062,296.67791748046875,0.038066147826611996,0.48230143263936043,18.65591252129525,20.835268238559365,76.35914951562881,174574080,54365248,51380224,19996248,9998108,206921.99999999997,206922,per_layer,True,0.9166360978297523,0.9905735677417884,0.9166360978297523,0.9905735677417884,0.06924761790984839,1.0077542852261594,1.0676197201322621
mnist,dp_kfm_a,pink,0.5,42,5,0.7860119732015091,0.6437413366794587,0.8887,0.8887,3.24955,0.995693195331761,1.068115234375,1170,234,60142,60142,257.017094017094,214,299,0.004266666666666667,256,1170,1170,256,256,0.31206145882606506,0.7285772562026978,0.021155882626771927,119.4498291015625,236.4139862060547,368.7251892089844,0.026601005345582962,162.02481079101562,293.77349853515625,0.039717843756079674,0.4748399704694748,18.527052154764533,20.66503396537155,97.08454686030746,174587904,54396608,51380224,19996248,9998108,206922.0,206922,per_layer,True,0.8900376144064565,0.9895906757951954,0.8900376144064565,0.9895906757951954,0.055170435323580735,1.0195486501864013,1.068275591485298
