epoch,step,train_loss,test_loss,test_accuracy,epsilon_spent
1,235,0.6932191054026285,0.5496681560516358,0.8883,0.7863366347932901
2,470,0.5066168251037597,0.49329041607379914,0.9148,0.8389556633778256
3,705,0.4877650725046794,0.4905787158608437,0.9179,0.891574691962361
4,940,0.4699367457707723,0.5000906585931778,0.9249,0.9441937205468965
5,1175,0.4389556504567464,0.42377631227970125,0.9332,0.9968127491314319
