task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
vit,dp_kfm_a,public,0.75,42,1,patch_embed,True,0.9991607662922732,0.1392733434042978,patch_head,24966.972654327972,5526346,1.61218806340263,79679064,8662.751452559167,0.8325474107631894,1283.2128103675475,177913.0501668289,0.0010017209385508122,178.21922759355357
vit,dp_kfm_a,public,0.75,42,1,blocks.0.attn.q_proj,True,0.9886516326513766,0.1600272341249859,attention_qkv,13785.149421278813,5526346,1.61218806340263,79679064,706.4599760428235,1.9051702071973478,6122.640919522677,6291.923249392721,0.001000003570205801,6.291945712853605
vit,dp_kfm_a,public,0.75,42,1,blocks.0.attn.k_proj,True,0.9886516326513766,0.1600272341249859,attention_qkv,13785.149421278813,5526346,1.61218806340263,79679064,706.4599760428235,1.9051702071973478,6122.640919522677,6291.923249392721,0.001000003570205801,6.291945712853605
vit,dp_kfm_a,public,0.75,42,1,blocks.0.attn.v_proj,True,0.9886516326513766,0.1600272341249859,attention_qkv,13785.149421278813,5526346,1.61218806340263,79679064,706.4599760428235,1.9051702071973478,6122.640919522677,6291.923249392721,0.001000003570205801,6.291945712853605
vit,dp_kfm_a,public,0.75,42,1,blocks.0.attn.out_proj,True,0.9708667368223768,0.2969648171181025,attention_out,4209.2888534489675,5526346,1.61218806340263,79679064,287.3510017271695,1.4204468769285514,7018.9837952939215,1896.1977224680234,0.001000444362159864,1.8970403209835085
vit,dp_kfm_a,public,0.75,42,1,blocks.0.mlp.fc1,True,0.9885138744145511,0.1739466697747348,mlp_fc1,120938.38356423487,5526346,1.61218806340263,79679064,1818.6610876553723,2.028561633564582,32580.88517312576,22199.116970146304,0.001,22.199116970146303
vit,dp_kfm_a,public,0.75,42,1,blocks.0.mlp.fc2,True,0.9933974372301647,0.11796328977876887,mlp_fc2,25695.093633125693,5526346,1.61218806340263,79679064,1270.987953814345,1.3715360946504107,30431.09367603677,13767.505095247721,0.0010173516493354345,14.006394015884267
vit,dp_kfm_a,public,0.75,42,1,blocks.1.attn.q_proj,True,0.9939433473116853,0.11079292202091777,attention_qkv,22084.41757264741,5526346,1.61218806340263,79679064,806.1314609712651,1.7355669558918119,10501.6051208304,7502.53150219249,0.001,7.50253150219249
vit,dp_kfm_a,public,0.75,42,1,blocks.1.attn.k_proj,True,0.9939433473116853,0.11079292202091777,attention_qkv,22084.41757264741,5526346,1.61218806340263,79679064,806.1314609712651,1.7355669558918119,10501.6051208304,7502.53150219249,0.001,7.50253150219249
vit,dp_kfm_a,public,0.75,42,1,blocks.1.attn.v_proj,True,0.9939433473116853,0.11079292202091777,attention_qkv,22084.41757264741,5526346,1.61218806340263,79679064,806.1314609712651,1.7355669558918119,10501.6051208304,7502.53150219249,0.001,7.50253150219249
vit,dp_kfm_a,public,0.75,42,1,blocks.1.attn.out_proj,True,0.9916812507354869,0.13058808127810823,attention_out,8051.736597586413,5526346,1.61218806340263,79679064,917.3931970958569,1.36434835406765,9235.0521103144,8914.028543720337,0.0010877882950070614,9.696575911217824
vit,dp_kfm_a,public,0.75,42,1,blocks.1.mlp.fc1,True,0.9913147799038119,0.13173138207045604,mlp_fc1,141734.8804684185,5526346,1.61218806340263,79679064,1531.132490359109,1.4323119350766969,64460.76936981897,17647.520551257654,0.001,17.647520551257653
vit,dp_kfm_a,public,0.75,42,1,blocks.1.mlp.fc2,True,0.9952361007872776,0.09767864120399854,mlp_fc2,18118.522482109194,5526346,1.61218806340263,79679064,962.6948163818925,1.1078197676622838,49110.9821587263,9505.716211231926,0.0010105445742495782,9.605949941616679
vit,dp_kfm_a,public,0.75,42,1,blocks.2.attn.q_proj,True,0.9930319966874323,0.11807872059619132,attention_qkv,30536.15083039649,5526346,1.61218806340263,79679064,1113.2708299299002,1.2957020706965616,15737.900945494752,11538.103747586094,0.0010000059194918984,11.538172047297751
vit,dp_kfm_a,public,0.75,42,1,blocks.2.attn.k_proj,True,0.9930319966874323,0.11807872059619132,attention_qkv,30536.15083039649,5526346,1.61218806340263,79679064,1113.2708299299002,1.2957020706965616,15737.900945494752,11538.103747586094,0.0010000059194918984,11.538172047297751
vit,dp_kfm_a,public,0.75,42,1,blocks.2.attn.v_proj,True,0.9930319966874323,0.11807872059619132,attention_qkv,30536.15083039649,5526346,1.61218806340263,79679064,1113.2708299299002,1.2957020706965616,15737.900945494752,11538.103747586094,0.0010000059194918984,11.538172047297751
vit,dp_kfm_a,public,0.75,42,1,blocks.2.attn.out_proj,True,0.989884137589964,0.14210298081469236,attention_out,10053.278087853185,5526346,1.61218806340263,79679064,411.7838856868569,1.3012288179719538,12961.996353923501,3063.555810523749,0.0017775745377243861,5.445698803684611
vit,dp_kfm_a,public,0.75,42,1,blocks.2.mlp.fc1,True,0.9905497083757666,0.13715539617781253,mlp_fc1,191406.18204005816,5526346,1.61218806340263,79679064,1480.6564396157087,1.0711224001992403,89446.23209966609,16876.112029356773,0.001,16.876112029356772
vit,dp_kfm_a,public,0.75,42,1,blocks.2.mlp.fc2,True,0.9920176330330334,0.1262646072500027,mlp_fc2,22622.63211468734,5526346,1.61218806340263,79679064,552.2877595588685,0.9900363135387773,72647.92405283928,4531.276432622759,0.0010103893446996807,4.578353425410816
vit,dp_kfm_a,public,0.75,42,1,blocks.3.attn.q_proj,True,0.9897192451784821,0.1433187405586977,attention_qkv,45267.51685423625,5526346,1.61218806340263,79679064,1320.4975282435566,0.979651715176707,23468.10151834457,14487.16667863523,0.001,14.487166678635232
vit,dp_kfm_a,public,0.75,42,1,blocks.3.attn.k_proj,True,0.9897192451784821,0.1433187405586977,attention_qkv,45267.51685423625,5526346,1.61218806340263,79679064,1320.4975282435566,0.979651715176707,23468.10151834457,14487.16667863523,0.001,14.487166678635232
vit,dp_kfm_a,public,0.75,42,1,blocks.3.attn.v_proj,True,0.9897192451784821,0.1433187405586977,attention_qkv,45267.51685423625,5526346,1.61218806340263,79679064,1320.4975282435566,0.979651715176707,23468.10151834457,14487.16667863523,0.001,14.487166678635232
vit,dp_kfm_a,public,0.75,42,1,blocks.3.attn.out_proj,True,0.9822563912842421,0.18757561950603402,attention_out,8546.762006436744,5526346,1.61218806340263,79679064,408.63946180003495,1.0152334180464795,16614.46547057131,3032.404074153827,0.0020685078731791594,6.272551702047751
vit,dp_kfm_a,public,0.75,42,1,blocks.3.mlp.fc1,True,0.9787638073697713,0.20518305940531262,mlp_fc1,196330.87850647353,5526346,1.61218806340263,79679064,1419.141598083287,0.8902198529131358,98722.90172333487,15947.807094976373,0.001,15.947807094976374
vit,dp_kfm_a,public,0.75,42,1,blocks.3.mlp.fc2,True,0.9789123280848399,0.20502690933626816,mlp_fc2,22016.27698803117,5526346,1.61218806340263,79679064,458.7826845852946,0.8297350362009555,82978.921840689,3538.419810224988,0.0012889872803970638,4.560978128085002
vit,dp_kfm_a,public,0.75,42,1,blocks.4.attn.q_proj,True,0.981708898222179,0.19054296982272334,attention_qkv,45484.73850890793,5526346,1.61218806340263,79679064,965.0596481366011,0.8555464600792452,25927.672547444865,9536.862970635346,0.001,9.536862970635346
vit,dp_kfm_a,public,0.75,42,1,blocks.4.attn.k_proj,True,0.981708898222179,0.19054296982272334,attention_qkv,45484.73850890793,5526346,1.61218806340263,79679064,965.0596481366011,0.8555464600792452,25927.672547444865,9536.862970635346,0.001,9.536862970635346
vit,dp_kfm_a,public,0.75,42,1,blocks.4.attn.v_proj,True,0.981708898222179,0.19054296982272334,attention_qkv,45484.73850890793,5526346,1.61218806340263,79679064,965.0596481366011,0.8555464600792452,25927.672547444865,9536.862970635346,0.001,9.536862970635346
vit,dp_kfm_a,public,0.75,42,1,blocks.4.attn.out_proj,True,0.964487220017665,0.2648351013984268,attention_out,7118.034448903934,5526346,1.61218806340263,79679064,161.84234459359774,0.9657341705625188,18557.259965961486,881.9748784784239,0.00318487687976516,2.808981398999619
vit,dp_kfm_a,public,0.75,42,1,blocks.4.mlp.fc1,True,0.9711686111508895,0.23863435701397398,mlp_fc1,199164.72711758674,5526346,1.61218806340263,79679064,1178.984708804142,0.7782781331552483,108075.75055129838,12455.014282559947,0.001,12.455014282559947
vit,dp_kfm_a,public,0.75,42,1,blocks.4.mlp.fc2,True,0.9703782864513476,0.24175322152155093,mlp_fc2,21134.942156948873,5526346,1.61218806340263,79679064,239.61573681901015,0.743045614453404,91936.23579294783,1488.2884660139205,0.00229017125098207,3.408435458033286
vit,dp_kfm_a,public,0.75,42,1,blocks.5.attn.q_proj,True,0.9797697627020183,0.20014011458137473,attention_qkv,50423.46463162563,5526346,1.61218806340263,79679064,1034.7288303207195,0.7679568795551974,27224.468309651253,10465.710883985248,0.001,10.465710883985249
vit,dp_kfm_a,public,0.75,42,1,blocks.5.attn.k_proj,True,0.9797697627020183,0.20014011458137473,attention_qkv,50423.46463162563,5526346,1.61218806340263,79679064,1034.7288303207195,0.7679568795551974,27224.468309651253,10465.710883985248,0.001,10.465710883985249
vit,dp_kfm_a,public,0.75,42,1,blocks.5.attn.v_proj,True,0.9797697627020183,0.20014011458137473,attention_qkv,50423.46463162563,5526346,1.61218806340263,79679064,1034.7288303207195,0.7679568795551974,27224.468309651253,10465.710883985248,0.001,10.465710883985249
vit,dp_kfm_a,public,0.75,42,1,blocks.5.attn.out_proj,True,0.9482997525277194,0.3176422707706185,attention_out,9694.742016872344,5526346,1.61218806340263,79679064,76.53621274415717,0.8173724581823705,22457.34025753129,324.9545514020368,0.009527721737584868,3.0960765431203257
vit,dp_kfm_a,public,0.75,42,1,blocks.5.mlp.fc1,True,0.9574456152007812,0.2886189159831934,mlp_fc1,203248.91966740447,5526346,1.61218806340263,79679064,1236.7880578631853,0.7615356932402797,107151.20479047447,13275.790107803234,0.001,13.275790107803234
vit,dp_kfm_a,public,0.75,42,1,blocks.5.mlp.fc2,True,0.9539209613975645,0.3001022745571506,mlp_fc2,21927.995251483146,5526346,1.61218806340263,79679064,249.93400419759374,0.7494450084688584,88827.14492590174,1574.3470067546157,0.002443926424880569,3.847588251739233
vit,dp_kfm_a,public,0.75,42,1,blocks.6.attn.q_proj,True,0.9588229100524357,0.2848551941367438,attention_qkv,45558.28649623371,5526346,1.61218806340263,79679064,1086.493889099733,0.7181027507315536,28266.052398517837,11169.568194655078,0.001,11.169568194655078
vit,dp_kfm_a,public,0.75,42,1,blocks.6.attn.k_proj,True,0.9588229100524357,0.2848551941367438,attention_qkv,45558.28649623371,5526346,1.61218806340263,79679064,1086.493889099733,0.7181027507315536,28266.052398517837,11169.568194655078,0.001,11.169568194655078
vit,dp_kfm_a,public,0.75,42,1,blocks.6.attn.v_proj,True,0.9588229100524357,0.2848551941367438,attention_qkv,45558.28649623371,5526346,1.61218806340263,79679064,1086.493889099733,0.7181027507315536,28266.052398517837,11169.568194655078,0.001,11.169568194655078
vit,dp_kfm_a,public,0.75,42,1,blocks.6.attn.out_proj,True,0.9365700390937759,0.3519885714127162,attention_out,8576.684979832376,5526346,1.61218806340263,79679064,122.71721900667494,0.9037274266837161,19812.027306517793,609.8279702632933,0.005877132226741037,3.584039616802476
vit,dp_kfm_a,public,0.75,42,1,blocks.6.mlp.fc1,True,0.945333615596697,0.3266146566032349,mlp_fc1,237287.48468552023,5526346,1.61218806340263,79679064,1630.7468331164628,0.7263045249873944,110016.3574190253,19194.732247443346,0.00100000259964665,19.194782146964734
vit,dp_kfm_a,public,0.75,42,1,blocks.6.mlp.fc2,True,0.943708870316594,0.3323687889918337,mlp_fc2,22261.066768403598,5526346,1.61218806340263,79679064,220.24609785389782,0.753095225493829,90183.97602742768,1330.0795928667549,0.00240265573595178,3.195723363073717
