epoch,step,train_loss,test_loss,test_accuracy,epsilon_spent
1,234,0.9934954582116543,0.7086856642723084,0.8758,0.7861127240333559
2,468,0.8720989303711133,0.867019546341896,0.8942,0.8385078418579571
3,702,0.8816251557352196,0.8040008917927742,0.9083,0.8909029596825585
4,936,0.917923832933108,0.8542232763797045,0.9094,0.9432980775071597
5,1170,0.935051516462595,0.9392503453493118,0.9065,0.995693195331761
