method,seed,epoch,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,exact_forward_backward_seconds,per_sample_precondition_clip_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,activation_forward_seconds,curvature_backward_seconds,factor_accumulation_seconds,matrix_function_seconds,preconditioner_build_seconds,synthetic_generation_seconds,private_train_seconds,diagnostic_postprocess_seconds,evaluation_seconds
M0_original,42,1,0.1936980336904525,0.2462915843352675,3963.995933066104,0.0645812973380088,0.0047627520561218,0.0107028484344482,0.0,0.0,0.0,0.0066908159255981,0.000779263973236,0.001078143954277,0.0046213119924068,0.1210674591064453,0.1291167363524437,0.001207296013832,0.0645812973380088,0.0069138128310441,0.0441855760291218
M1_full_ghost,42,1,0.2029732409864664,0.2522167218849063,3648.0570536685054,0.0701743410900235,0.0,0.0,0.0169318084716796,0.001291296005249,0.0001116160005331,0.009900032043457,0.000684032022953,0.000990208029747,0.0044011517837643,0.1252843551635742,0.1327988998964429,0.0011316800117492,0.0701743410900235,0.0067991781979799,0.0409817630425095
M2_a_ghost_p05,42,1,0.1957643739879131,0.2670644037425518,3319.6723926983027,0.0771160433068871,0.0,0.0,0.0159088640213012,0.0012933119535446,0.0001003519967198,0.011239423751831,0.0005498880147933,0.0,0.0034393598996102,0.1134664611816406,0.1186483306810259,0.0009931520223617,0.0771160433068871,0.007082799449563,0.0627231262624263
M3_a_ghost_p025,42,1,0.1998529098927974,0.2742554619908333,3194.1295957766147,0.0801470298320055,0.0,0.0,0.016191328048706,0.0012912640571594,0.0001003519967198,0.0120596475601196,0.0006850559711456,0.0,0.0040447998903691,0.113388931274414,0.1197058800607919,0.0012216320037841,0.0801470298320055,0.0085594290867447,0.0642228340730071
