method,source,seed,epoch,test_accuracy,test_loss,noise_multiplier,epsilon,accountant_steps,batches,diagnostic_scope,builder_forward_calls,builder_vjp_calls,builder_backward_calls,builder_reverse_vectors,builder_samples,m_p,m_reference,scale_match,builder_seconds,builder_allocated_at_phase_start_bytes,builder_reserved_at_phase_start_bytes,builder_peak_cuda_allocated_bytes,builder_peak_cuda_reserved_bytes,builder_incremental_peak_bytes,oracle_seconds,private_train_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,peak_allocated_cuda_bytes,clip_fraction,transformed_norm_mean,transformed_norm_p90,transformed_norm_p99
a_public_cifar10,cifar10,42,1,0.240234375,2.280010461807251,1.068115234375,0.6793151229442053,2,2,research-only: unnoised oracle/clipping/norm diagnostics; not a DP release,10,0,0,0,2560,21607.037953039984,61296.43983379575,1.6843021696165588,1.4135638773441315,17397760,33554432,175437312,264241152,158039552,0.10051018930971622,0.26631406135857105,0.18140979385375977,0.005212160110473632,0.00023040000349283218,27397120,264241152,175103488,264241152,147706368,175437312,1.0,34.82984924316406,38.41294860839844,40.58843994140625
