level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,conv1,conv1,1.0712401221408152,0.0007732382250316512,182.5392246246338,1.7433481728708484,0.1290345555316114,mnist,dp_kfc,pink,,42,1,True
layer,conv2,conv2,1.0681686166652715,0.022423908525918034,5293.63751411438,6.032895123429915,0.08291797281504577,mnist,dp_kfc,pink,,42,1,True
layer,fc1,fc1,1.0680353696430591,0.9705686200597354,229123.23474884033,19.57719619707467,0.04089930491425093,mnist,dp_kfc,pink,,42,1,True
layer,fc2,fc2,1.0676226898019272,0.006234233189317707,1471.72249853611,4.644757461135995,0.12107377300849392,mnist,dp_kfc,pink,,42,1,True
group,conv1,conv1,1.0712401221408152,0.0007732382250316512,182.5392246246338,1.7433481728708484,0.1290345555316114,mnist,dp_kfc,pink,,42,1,True
group,conv2,conv2,1.0681686166652715,0.022423908525918034,5293.63751411438,6.032895123429915,0.08291797281504577,mnist,dp_kfc,pink,,42,1,True
group,fc1,fc1,1.0680353696430591,0.9705686200597354,229123.23474884033,19.57719619707467,0.04089930491425093,mnist,dp_kfc,pink,,42,1,True
group,fc2,fc2,1.0676226898019272,0.006234233189317707,1471.72249853611,4.644757461135995,0.12107377300849392,mnist,dp_kfc,pink,,42,1,True
layer,conv1,conv1,1.0629682924586679,0.0007732382250316512,182.5392246246338,2.3634286212895654,0.17493003774259885,mnist,dp_kfc,pink,,42,2,True
layer,conv2,conv2,1.067772221037327,0.022423908525918034,5293.63751411438,6.445248885825126,0.08858549021107652,mnist,dp_kfc,pink,,42,2,True
layer,fc1,fc1,1.0681021627172083,0.9705686200597354,229123.23474884033,7.499627247623353,0.015667695131420547,mnist,dp_kfc,pink,,42,2,True
layer,fc2,fc2,1.0666518306727857,0.006234233189317707,1471.72249853611,1.1847613376896728,0.03088288817422908,mnist,dp_kfc,pink,,42,2,True
group,conv1,conv1,1.0629682924586679,0.0007732382250316512,182.5392246246338,2.3634286212895654,0.17493003774259883,mnist,dp_kfc,pink,,42,2,True
