method,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,exact_forward_backward_seconds,per_sample_precondition_clip_seconds,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,synthetic_generation_seconds,activation_forward_seconds,curvature_backward_seconds,factor_accumulation_seconds,matrix_function_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,stored_scalar_count,preconditioner_build_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
M0_original,42,1,0.8556900386117462,0.5280894683837891,0.8983,0.7861127240333559,234,1.068115234375,0.7867922186851501,0.24669046700000763,0.7533096075057983,3714.293212890625,663.5752563476562,11613.828125,37465.77734375,61009.71484375,59904,234,10.772898353636265,11.93310245219618,5815.7076270264615,0.04401871903091032,0.8870049463585019,2.6084855208173394,0.0,0.0,0.0,0.10157049540430307,0.06197976227849722,0.11333471350371838,0.07194910384714603,0.039606726728379726,0.18487562518566847,10,10,2560,2560,10069164,2517291,0.47251810040324926,9349120,23068672,167334912,260046848,157985792,211888128,10.300380253233016,19419648,260046848,849933312,1293942784,830513664,1.1251952080056071,849933312,1293942784
M0_original,42,2,0.5598762547995291,0.49852656081169844,0.9284,0.8385078418579571,468,1.068115234375,0.278679221868515,0.7519626617431641,0.24803732335567474,388.26123046875,0.003086947835981846,1209.40185546875,5757.44580078125,8740.4130859375,59904,234,10.490015397779644,11.649149894714355,5817.141058706814,0.04400787215170442,0.8704831274226308,2.610565942712128,0.0,0.0,0.0,0.08987627178430557,0.0033599622547626495,0.00375449750572443,0.006239471957087517,0.03430802933871746,0.14383707474917173,10,10,2560,2560,10069164,2517291,0.19217331428080797,9349120,1293942784,167334912,1293942784,157985792,211888128,10.297842083498836,19419648,1293942784,850424832,1293942784,831005184,1.1239979472011328,850424832,1293942784
M0_original,42,3,0.5189283999622377,0.4553715234398842,0.9403,0.8909029596825585,702,1.068115234375,0.20092147588729858,0.8197199106216431,0.1802801489830017,290.622802734375,5.444032285595313e-05,265.2603454589844,4894.21630859375,7636.3935546875,59904,234,10.487324186600745,11.639576117508113,5817.994646011608,0.044001415535075285,0.871303397230804,2.613418208435178,0.0,0.0,0.0,0.089541120454669,0.0033355839550495148,0.003660794347524643,0.006180211901664734,0.034304166212677956,0.1428632317110896,10,10,2560,2560,10069164,2517291,0.19099295139312744,9349120,1293942784,167334912,1293942784,157985792,211888128,10.296331235207617,19419648,1293942784,850424832,1293942784,831005184,1.1171216471120715,850424832,1293942784
M0_original,42,4,0.4528495607595158,0.36548796493704433,0.9509,0.9432980775071597,936,1.068115234375,0.17890290915966034,0.8408006429672241,0.1591993272304535,241.96389770507812,1.972849349840544e-05,100.520751953125,4345.18212890625,6783.9482421875,59904,234,10.437614379450679,11.597270529717207,5842.482381674769,0.043816991353359744,0.870509197935462,2.6086643589660525,0.0,0.0,0.0,0.08921499457210302,0.003329366445541382,0.003680330701172352,0.006171426735818386,0.03429784905165434,0.13631141185760498,10,10,2560,2560,10069164,2517291,0.1844384027644992,9349120,1293942784,167334912,1293942784,157985792,211888128,10.25317597668618,19419648,1293942784,850424832,1293942784,831005184,1.1229324573650956,850424832,1293942784
M0_original,42,5,0.41652193958433265,0.38418163660392163,0.9491,0.995693195331761,1170,1.068115234375,0.16713407635688782,0.8519949913024902,0.14800500869750977,236.51327514648438,1.1895010175067e-05,59.06553649902344,4515.173828125,6749.95361328125,59904,234,10.45018658041954,11.607658944092691,5834.940000686129,0.04387363022925635,0.8705436894670129,2.6093175411224365,0.0,0.0,0.0,0.08936027530580759,0.003325975500047207,0.003651001490652561,0.0061747049912810326,0.03431549575179815,0.13565062079578638,10,10,2560,2560,10069164,2517291,0.18375710677355528,9349120,1293942784,167334912,1293942784,157985792,211888128,10.266429473645985,19419648,1293942784,850424832,1293942784,831005184,1.1215473990887403,850424832,1293942784
