method,seed,epoch,interval,global_update_index,interval_steps,sensor_type,update_frequency,layer,NSR_G,cos_G,clean_G_norm,noisy_G_norm,NSR_A,cos_A,clean_A_norm,noisy_A_norm
CLW-Noisy-Fast,7,5,3,19,58,noisy,4,fc2,3.89308307387725,0.04444627945639579,2.0720485589582222e-07,8.439306249254554e-07,6.330582598025663,0.133210142455592,6.777678154740836e-06,4.3283581317344744e-05
CLW-Noisy-Fast,7,5,4,20,59,noisy,4,conv1,43.273774217495564,0.009809635696840943,1.3215920419623843e-07,5.720555663185453e-06,9.723098817787747,0.01862591008615644,2.3449443819252687e-07,2.280501461262576e-06
CLW-Noisy-Fast,7,5,4,20,59,noisy,4,conv2,28.188562863067652,0.010904395236872165,9.98664279665013e-08,2.8183098092842737e-06,21.634872260761448,0.045039853734417,1.2265862247715073e-06,2.656569718927772e-05
CLW-Noisy-Fast,7,5,4,20,59,noisy,4,fc1,61.97484803640589,0.0017578955803389735,5.460659916950817e-08,3.3844725338496797e-06,113.98002783489584,0.009219164065656692,1.2517735769006308e-06,0.00014268341521052262
CLW-Noisy-Fast,7,5,4,20,59,noisy,4,fc2,4.342305157465707,0.012195854939022392,2.344819215608257e-07,1.0059260186133202e-06,5.340527025904534,0.2186205993009688,8.004603296516197e-06,4.378431837113322e-05
CLW-Clean-Slow,7,1,1,1,234,clean,1,conv1,1.8820701507456392,0.4155132577066952,3.578258110387207e-06,7.452688932301229e-06,1.3053809859441559,0.5807118744527068,2.220630328735263e-06,3.7987338432191166e-06
CLW-Clean-Slow,7,1,1,1,234,clean,1,conv2,11.325834799670426,0.025954263884407056,2.901441089155782e-07,3.2887602197532363e-06,12.846420869338429,0.0746166753890156,2.452082420757439e-06,3.1590787345480616e-05
CLW-Clean-Slow,7,1,1,1,234,clean,1,fc1,13.138896318771236,0.051331082326626754,3.0586906949598717e-07,4.035659182639232e-06,17.196767591685635,0.05667680868060388,9.914173640203272e-06,0.00017076642042787235
CLW-Clean-Slow,7,1,1,1,234,clean,1,fc2,0.5635032819536022,0.7239683474250818,2.0906370637147326e-06,2.382979060110786e-06,0.6128042905639586,0.8509264542718158,8.650301164947992e-05,0.00010093941873984171
CLW-Clean-Slow,7,2,1,2,234,clean,1,conv1,78.24426594590952,0.06014366194252209,7.877083980998739e-08,6.1774319961041325e-06,32.35772721421772,0.016240569313179163,1.142214230095693e-07,3.7004617131020957e-06
