method,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,trainable_parameter_names,trainable_parameter_count,trainable_parameters_updated,frozen_parameters_unchanged,noise_multiplier,epsilon,accountant_steps,logical_steps,samples,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,builder_seconds,private_train_seconds,algorithm_seconds,builder_time,private_time,algorithm_time,logical_steps_per_second,samples_per_second,logical_batch_size,physical_batch_size,accumulation_steps,backward_calls,optimizer_steps,noise_events,bk_cache_bytes,temporary_per_sample_grad_bytes,fallback_temporary_grad_bytes,cache_empty_after_step,layer_strategies,parameters_finite,preconditioned_layers,identity_geometry_layers,optimizer_parameter_names,cuda_peak_allocated_bytes,cuda_peak_reserved_bytes,peak_allocated_cuda_bytes,peak_reserved_cuda_bytes,builder_forward_calls,builder_logical_batches,builder_vjp_calls,builder_reverse_vectors,builder_samples,operator_state_bytes,m_p,m_reference,scale_match,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,transformed_eig_p10,transformed_eig_p50,transformed_eig_p90,transformed_eig_p99,transformed_condition_proxy
dp_kfc_a_bk,42,1,0.748144391255501,0.37337667474746705,0.8937,0.8937,0.0,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,5.670924335331531,195,195,49920,0.6555488705635071,0.4134402573108673,9.497283935546875,299.6339416503906,386.01202392578125,458.8835754394531,1.3012103084474802,66.00248534791172,67.3036956563592,1.3012103084474802,66.00248534791172,67.3036956563592,2.9544342000474333,756.3351552121429,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",978191360,1279262720,978191360,1279262720,10,10,0,0,2560,149004,1320.0012266675953,1869.265550061792,1.1900037601693942,1.1381273210466323,3.1446906584141705,6.112893727439758,10.242694861236375,0.5874538190288839,0.8612387115602755,1.4468502625416526,2.3232357513648587,2.4629174509979888
dp_kfc_a_bk,42,2,0.3675863943803005,0.35916464948654175,0.908,0.908,0.90085,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,6.43710708782488,390,195,49920,0.33872196078300476,0.7120489478111267,0.06762747466564178,182.53329467773438,386.6112976074219,455.7633056640625,1.0207350039854646,65.39991374872625,66.42064875271171,1.0207350039854646,65.39991374872625,66.42064875271171,2.981655308433765,763.3037589590439,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987036672,1281359872,987036672,1281359872,10,10,0,0,2560,149004,1322.2573553203529,1869.680196356328,1.1891199578127498,1.1343179354081976,3.134962379543073,6.07898710232374,10.183637078599325,0.5884404674284897,0.8610313304036463,1.4465156796578766,2.3142005928334783,2.458219241751358
dp_kfc_a_bk,42,3,0.3595800044444891,0.3544735206604004,0.9127,0.9127,1.8112,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,7.02784388101557,585,195,49920,0.2810296416282654,0.7590785622596741,0.014492045156657696,144.4248809814453,388.7560729980469,465.5035400390625,1.0201452793553472,65.42538944631815,66.4455347256735,1.0201452793553472,65.42538944631815,66.4455347256735,2.9804942951084525,763.0065395477639,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987036672,1281359872,987036672,1281359872,10,10,0,0,2560,149004,1319.861932421958,1869.5504249041842,1.1901572324415841,1.1185436835395952,3.1756851214571697,6.076067582343917,10.04788768465864,0.5899842052057468,0.8570608403270283,1.4601682847894344,2.312070798764211,2.4749277555324145
dp_kfc_a_bk,42,4,0.35709782089942543,0.3547967917442322,0.9145,0.9145,2.7248,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,7.538868390169163,780,195,49920,0.25408652424812317,0.7812294960021973,0.005388173274695873,123.38502502441406,390.22015380859375,468.5938720703125,1.021499251946807,70.84166330751032,71.86316255945712,1.021499251946807,70.84166330751032,71.86316255945712,2.752617469659651,704.6700722328707,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987036672,1281359872,987036672,1281359872,10,10,0,0,2560,149004,1322.0525466346685,1869.571907048255,1.1891776225530246,1.1281529662845942,3.1822506537376216,6.042866901634834,10.19327468153015,0.590814985693586,0.8543426876152977,1.4507222348057311,2.3093899924974375,2.4554594415080024
dp_kfc_a_bk,42,5,0.36058350476698997,0.3681318197250366,0.9163,0.9163,3.6402,"['head.bias', 'head.weight']",1930,True,True,0.528411865234375,7.992230531145549,975,195,49920,0.23735977709293365,0.7947705388069153,0.0025516017340123653,104.92046356201172,392.4644470214844,470.7137451171875,1.0188877861946821,71.31891160737723,72.33779939357191,1.0188877861946821,71.31891160737723,72.33779939357191,2.7341976427445815,699.9545965426129,256,256,1,195,195,195,38939648,17960,0,True,{'head': 'bk_ghost'},True,['head'],[],"['head.bias', 'head.weight']",987036672,1281359872,987036672,1281359872,10,10,0,0,2560,149004,1322.0042696284054,1869.7567536064957,1.1892581228204762,1.137654258505028,3.1650866651930643,6.088171351626068,10.258055597395384,0.5880343699332768,0.8569391372997767,1.4447838236817623,2.3246608151912596,2.4569717308287595
