task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
vit,dp_kfm_a,pink,0.5,42,1,patch_embed,True,0.621153982490905,0.8487813064691657,patch_head,95145.29886487401,5526346,2.003631887449491,79679064,38.62731626719892,0.5239639239248499,108924.11308553256,1492.0695620062106,0.01765302459148114,26.33954067029613
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.attn.q_proj,True,0.3396325371922061,1.7188422276091564,attention_qkv,44796.19548428664,5526346,2.003631887449491,79679064,105.39665984168352,1.347000133264691,24039.4140297072,11108.455905783541,0.001,11.108455905783542
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.attn.k_proj,True,0.3396325371922061,1.7188422276091564,attention_qkv,44796.19548428664,5526346,2.003631887449491,79679064,105.39665984168352,1.347000133264691,24039.4140297072,11108.455905783541,0.001,11.108455905783542
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.attn.v_proj,True,0.3396325371922061,1.7188422276091564,attention_qkv,44796.19548428664,5526346,2.003631887449491,79679064,105.39665984168352,1.347000133264691,24039.4140297072,11108.455905783541,0.001,11.108455905783542
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.attn.out_proj,True,0.10836942728802505,4.822867426418404,attention_out,22155.459852882228,5526346,2.003631887449491,79679064,91.21847675403629,1.1685718033011716,19023.374311791427,8320.81050132666,0.001001976580563823,8.337257253638837
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.mlp.fc1,True,0.3641099132362489,1.9164945556238355,mlp_fc1,327633.1784073865,5526346,2.003631887449491,79679064,203.4688336021342,1.4797410039982506,98029.81583926629,41399.56624741298,0.0010000000312211559,41.39956753995529
vit,dp_kfm_a,pink,0.5,42,1,blocks.0.mlp.fc2,True,0.1190921571486446,7.593671423422714,mlp_fc2,147539.23050365265,5526346,2.003631887449491,79679064,340.56579863719026,1.0094561267592337,90511.33403381702,115985.06320138722,0.001059067615111467,122.83602427324595
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.attn.q_proj,True,0.36522506393233223,2.1311724236103684,attention_qkv,38155.54518315437,5526346,2.003631887449491,79679064,186.41375295629223,0.9751125233504453,22842.854775779993,34750.087291249554,0.001,34.75008729124956
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.attn.k_proj,True,0.36522506393233223,2.1311724236103684,attention_qkv,38155.54518315437,5526346,2.003631887449491,79679064,186.41375295629223,0.9751125233504453,22842.854775779993,34750.087291249554,0.001,34.75008729124956
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.attn.v_proj,True,0.36522506393233223,2.1311724236103684,attention_qkv,38155.54518315437,5526346,2.003631887449491,79679064,186.41375295629223,0.9751125233504453,22842.854775779993,34750.087291249554,0.001,34.75008729124956
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.attn.out_proj,True,0.144290203191076,3.923907957708787,attention_out,14935.012628503784,5526346,2.003631887449491,79679064,187.65130683115407,0.7373904400654905,18850.771712681984,35213.01295543993,0.0011720687868649474,41.27207337654215
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.mlp.fc1,True,0.23393590191609723,2.4326963686227363,mlp_fc1,194308.54182885503,5526346,2.003631887449491,79679064,244.43456489258097,0.8340296013418638,103968.48081998034,59748.25651422537,0.001000018717964049,59.7493748799428
vit,dp_kfm_a,pink,0.5,42,1,blocks.1.mlp.fc2,True,0.040200446112319925,3.058799579063516,mlp_fc2,50235.76355550614,5526346,2.003631887449491,79679064,173.5449853588014,0.8625338461742945,84633.20252307883,30117.86194318659,0.0010005157681228266,30.13339577630458
vit,dp_kfm_a,pink,0.5,42,1,blocks.2.attn.q_proj,True,0.3826682523551794,1.5533921232480628,attention_qkv,42785.04107325489,5526346,2.003631887449491,79679064,165.45722653492942,0.8409674401439104,24732.234821869282,27376.09381263095,0.001,27.37609381263095
