level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only
layer,patch_embed,patch_head,0.19208856941961575,0.001902762064480297,5454.396340998612,1.9455254318667197,0.026342898952880087,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.0.attn.q_proj,attention_qkv,0.23219403734465063,0.0006974204383480818,1999.202926143286,0.18262424152470225,0.004084416160329083,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.0.attn.k_proj,attention_qkv,0.2340237578416167,0.0007083480177037258,2030.527572543404,0.3019430774348771,0.006700707053369836,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.0.attn.v_proj,attention_qkv,0.23905786265212214,0.0007396670664355599,2120.3057471219977,0.7056772817712744,0.015325226112673913,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.0.attn.out_proj,attention_out,0.16073194167327007,0.00033491750767442583,960.0637213117442,0.8256281161661737,0.026646148544683102,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.0.mlp.fc1,mlp_fc1,0.34521280758426853,0.0061608977709454405,17660.63076745732,0.8214345365664583,0.0061811581152859014,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.0.mlp.fc2,mlp_fc2,0.17635997368326928,0.0016018161722229196,4591.714556339688,1.165621917962036,0.017201656223117,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.1.attn.q_proj,attention_qkv,0.2932053543608022,0.0011107400492078947,3184.011586785005,0.11174772312306896,0.0019803929122238525,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.1.attn.k_proj,attention_qkv,0.2932660956911043,0.0011122695077216674,3188.3958832122253,0.14386177877332512,0.0025477646408445594,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.1.attn.v_proj,attention_qkv,0.29647718824757513,0.0011380676364008975,3262.347966501791,0.5936962147456089,0.010394393148514237,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.1.attn.out_proj,attention_out,0.19616464780107673,0.0004974511765559316,1425.9774923425352,0.7343320427302787,0.019446262497282776,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.1.mlp.fc1,mlp_fc1,0.374395409397402,0.00724786983437986,20776.509813103385,0.9196255754710153,0.006380059722580849,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.1.mlp.fc2,mlp_fc2,0.14446411447344779,0.0010745254974875423,3080.200121293968,0.8172031863107304,0.014724500953253597,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.2.attn.q_proj,attention_qkv,0.34461781719303664,0.0015365180901137914,4404.533181022765,0.16697500997635764,0.002515947271588039,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.2.attn.k_proj,attention_qkv,0.3453965164000509,0.0015408214196933618,4416.8689667476865,0.21481364952823837,0.0032322475564470847,vit,dp_kfm,public,0.75,42,1,True
layer,blocks.2.attn.v_proj,attention_qkv,0.35025786240706824,0.0015845308534463201,4542.165019249317,0.8324300651725179,0.01235140331792952,vit,dp_kfm,public,0.75,42,1,True
