task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
vit,dp_kfm,public,0.75,42,1,patch_embed,True,0.9991607662922732,0.1392733434042978,0.9942377952959832,0.10737736077472783,patch_head,10515.321523992372,5526346,79.527684847288,154292600,66671.92335617429,0.9123525598224171,1150.1565345080696,177913.0501668289,0.0010017209385508122,178.21922759355357,15.195541225761819,0.001,0.015195541225761819
vit,dp_kfm,public,0.75,42,1,blocks.0.attn.q_proj,True,0.9886516326513766,0.1600272341249859,0.9990250703199132,0.12069557882425068,attention_qkv,3854.186649783147,5526346,79.527684847288,154292600,1133.5377345544784,1.9055163992366002,6117.306705822638,6291.923249392721,0.001000003570205801,6.291945712853605,1.8784424453587807,0.001,0.0018784424453587808
vit,dp_kfm,public,0.75,42,1,blocks.0.attn.k_proj,True,0.9886516326513766,0.1600272341249859,0.9988143174592387,0.05907208140878571,attention_qkv,3914.5762342449125,5526346,79.527684847288,154292600,2552.3000620635653,1.9076154256860882,6058.231273696656,6291.923249392721,0.001000003570205801,6.291945712853605,5.543604326511054,0.001,0.005543604326511054
vit,dp_kfm,public,0.75,42,1,blocks.0.attn.v_proj,True,0.9886516326513766,0.1600272341249859,0.9807454507810706,0.2030178677669794,attention_qkv,4087.656133927865,5526346,79.527684847288,154292600,1418.853396977168,1.9075897634942427,6087.889770112693,6291.923249392721,0.001000003570205801,6.291945712853605,2.533961134120588,0.001000229739207434,0.0025345432843432098
vit,dp_kfm,public,0.75,42,1,blocks.0.attn.out_proj,True,0.9708667368223768,0.2969648171181025,0.9938789785843614,0.11254667393533051,attention_out,1850.8700288665232,5526346,79.527684847288,154292600,2253.389643664025,1.4723968479172316,6215.707046739989,1896.1977224680234,0.001000444362159864,1.8970403209835085,15.579903788219804,0.001,0.015579903788219805
vit,dp_kfm,public,0.75,42,1,blocks.0.mlp.fc1,True,0.9885138744145511,0.1739466697747348,0.9948401132193148,0.11961022245634013,mlp_fc1,34047.25275287308,5526346,79.527684847288,154292600,2865.3772118001857,2.0288922193707757,32555.316903308816,22199.116970146304,0.001,22.199116970146303,1.8333274340465122,0.0010001136304360924,0.001833535755842343
vit,dp_kfm,public,0.75,42,1,blocks.0.mlp.fc2,True,0.9933974372301647,0.11796328977876887,0.9965363860496357,0.11377712885045041,mlp_fc2,8852.190396099419,5526346,79.527684847288,154292600,4949.714138683427,1.3846520320602458,29644.104150376734,13767.505095247721,0.0010173516493354345,14.006394015884267,6.127052164722615,0.001,0.006127052164722615
vit,dp_kfm,public,0.75,42,1,blocks.1.attn.q_proj,True,0.9939433473116853,0.11079292202091777,0.9947336922749431,0.10623320752748569,attention_qkv,6138.333827979857,5526346,79.527684847288,154292600,871.9277903491218,1.7355809278913497,10501.340865065597,7502.53150219249,0.001,7.50253150219249,1.1102808915906641,0.0010000000141568415,0.0011102809073087348
vit,dp_kfm,public,0.75,42,1,blocks.1.attn.k_proj,True,0.9939433473116853,0.11079292202091777,0.9952617195835779,0.1075088811760733,attention_qkv,6146.786144919558,5526346,79.527684847288,154292600,924.198353674385,1.7356070712727383,10500.82326066566,7502.53150219249,0.001,7.50253150219249,1.1999019517469511,0.0010000000420273556,0.001199902002175657
vit,dp_kfm,public,0.75,42,1,blocks.1.attn.v_proj,True,0.9939433473116853,0.11079292202091777,0.9965582068443419,0.12695732084141934,attention_qkv,6289.355530153541,5526346,79.527684847288,154292600,1026.7392168179792,1.7360039172428894,10493.007589032353,7502.53150219249,0.001,7.50253150219249,1.3806143176700556,0.0010003985395658488,0.0013811645471008245
vit,dp_kfm,public,0.75,42,1,blocks.1.attn.out_proj,True,0.9916812507354869,0.13058808127810823,0.9960023317486959,0.11827631986956967,attention_out,2749.087319755149,5526346,79.527684847288,154292600,3517.8456808873425,1.37770805020382,8990.28153212446,8914.028543720337,0.0010877882950070614,9.696575911217824,6.001986649751697,0.001,0.006001986649751698
vit,dp_kfm,public,0.75,42,1,blocks.1.mlp.fc1,True,0.9913147799038119,0.13173138207045604,0.992083050667068,0.1552890635869572,mlp_fc1,40054.236467745584,5526346,79.527684847288,154292600,2224.2267947277483,1.4327244284250895,64417.9704540512,17647.520551257654,0.001,17.647520551257653,1.6452114678056464,0.0010001018810079977,0.0016453790836083557
vit,dp_kfm,public,0.75,42,1,blocks.1.mlp.fc2,True,0.9952361007872776,0.09767864120399854,0.9871471917992359,0.17781899888205363,mlp_fc2,5938.199684938249,5526346,79.527684847288,154292600,2334.4946173407643,1.11539089912643,48597.02827941075,9505.716211231926,0.0010105445742495782,9.605949941616679,3.2579093148812777,0.001,0.0032579093148812775
vit,dp_kfm,public,0.75,42,1,blocks.2.attn.q_proj,True,0.9930319966874323,0.11807872059619132,0.9937809908859371,0.12101443063839977,attention_qkv,8491.330601227946,5526346,79.527684847288,154292600,1190.51253468224,1.2957167570497314,15737.592892489236,11538.103747586094,0.0010000059194918984,11.538172047297751,1.0935639628694622,0.0010000044693889742,0.0010935688504321805
vit,dp_kfm,public,0.75,42,1,blocks.2.attn.k_proj,True,0.9930319966874323,0.11807872059619132,0.9965042176637331,0.13372390056790057,attention_qkv,8515.11228943671,5526346,79.527684847288,154292600,1274.9321081538878,1.2957843142962966,15736.117144972803,11538.103747586094,0.0010000059194918984,11.538172047297751,1.1981604276575046,0.0010000109053898457,0.001198173494064066
vit,dp_kfm,public,0.75,42,1,blocks.2.attn.v_proj,True,0.9930319966874323,0.11807872059619132,0.970124871293948,0.24308998719467212,attention_qkv,8756.665743819607,5526346,79.527684847288,154292600,1659.3035344091595,1.2965263995057212,15718.852914919578,11538.103747586094,0.0010000059194918984,11.538172047297751,1.7025505343561822,0.0010029932508455928,0.0017076466951828082
vit,dp_kfm,public,0.75,42,1,blocks.2.attn.out_proj,True,0.989884137589964,0.14210298081469236,0.980254529390513,0.20451635298553816,attention_out,3359.059449203079,5526346,79.527684847288,154292600,1125.0671840142154,1.3091707851837593,12793.012149976399,3063.555810523749,0.0017775745377243861,5.445698803684611,3.819549534439049,0.001,0.0038195495344390488
vit,dp_kfm,public,0.75,42,1,blocks.2.mlp.fc1,True,0.9905497083757666,0.13715539617781253,0.9820468234320285,0.19795767200841882,mlp_fc1,53733.07790128667,5526346,79.527684847288,154292600,1927.776854428625,1.071307509408367,89427.07809144564,16876.112029356773,0.001,16.876112029356772,1.4216846767519622,0.0010000148857554913,0.001421705839602446
vit,dp_kfm,public,0.75,42,1,blocks.2.mlp.fc2,True,0.9920176330330334,0.1262646072500027,0.9716340144195351,0.23779443459339725,mlp_fc2,7482.926525286887,5526346,79.527684847288,154292600,1713.6616351682344,1.000577689412767,71600.68711159755,4531.276432622759,0.0010103893446996807,4.578353425410816,4.52563517613319,0.001,0.004525635176133191
vit,dp_kfm,public,0.75,42,1,blocks.3.attn.q_proj,True,0.9897192451784821,0.1433187405586977,0.9910141361662131,0.13490758185627044,attention_qkv,12586.630187375671,5526346,79.527684847288,154292600,1402.821189315698,0.9796689713040223,23467.6935807938,14487.16667863523,0.001,14.487166678635232,1.0839759152366828,0.0010000784679513634,0.0010840609726060788
vit,dp_kfm,public,0.75,42,1,blocks.3.attn.k_proj,True,0.9897192451784821,0.1433187405586977,0.9940660664429132,0.13202297190265072,attention_qkv,12610.42978999318,5526346,79.527684847288,154292600,1465.1433319850953,0.9797267633389424,23466.284626366738,14487.16667863523,0.001,14.487166678635232,1.1486561100365387,0.0010001020777405138,0.0011487733622568786
vit,dp_kfm,public,0.75,42,1,blocks.3.attn.v_proj,True,0.9897192451784821,0.1433187405586977,0.9628333030755625,0.2756646326084454,attention_qkv,12720.351353582935,5526346,79.527684847288,154292600,1637.045839738272,0.9798794277852199,23462.421778594984,14487.16667863523,0.001,14.487166678635232,1.3317754264572117,0.0010007934462368862,0.0013328321186577116
vit,dp_kfm,public,0.75,42,1,blocks.3.attn.out_proj,True,0.9822563912842421,0.18757561950603402,0.9619227031517593,0.2734662781313049,attention_out,2735.229018666882,5526346,79.527684847288,154292600,1376.2024848860406,1.0242153500111184,16388.795960426258,3032.404074153827,0.0020685078731791594,6.272551702047751,5.048039123227809,0.001,0.005048039123227809
vit,dp_kfm,public,0.75,42,1,blocks.3.mlp.fc1,True,0.9787638073697713,0.20518305940531262,0.9590034128199455,0.29119319774681807,mlp_fc1,54984.127242025905,5526346,79.527684847288,154292600,2137.377742496527,0.8904715733681878,98696.90547326049,15947.807094976373,0.001,15.947807094976374,1.7263972530157177,0.001000094403832664,0.0017265602315331028
vit,dp_kfm,public,0.75,42,1,blocks.3.mlp.fc2,True,0.9789123280848399,0.20502690933626816,0.9549554336084433,0.2969145669341212,mlp_fc2,7101.206606578082,5526346,79.527684847288,154292600,1619.7484891106578,0.8415724568711589,81725.22886797223,3538.419810224988,0.0012889872803970638,4.560978128085002,5.375935963182985,0.001,0.005375935963182985
vit,dp_kfm,public,0.75,42,1,blocks.4.attn.q_proj,True,0.981708898222179,0.19054296982272334,0.9856670965417501,0.17014237320007744,attention_qkv,12650.146668048455,5526346,79.527684847288,154292600,1032.9198765305728,0.8555698116204965,25927.139242641504,9536.862970635346,0.001,9.536862970635346,1.0948382714347,0.001000154583679131,0.0010950075155627518
vit,dp_kfm,public,0.75,42,1,blocks.4.attn.k_proj,True,0.981708898222179,0.19054296982272334,0.9940290647198525,0.1255189553992886,attention_qkv,12684.045810767931,5526346,79.527684847288,154292600,1252.5069281723893,0.8558186486047811,25920.69035203505,9536.862970635346,0.001,9.536862970635346,1.415689376883197,0.0010001966017553889,0.0014159677038997776
vit,dp_kfm,public,0.75,42,1,blocks.4.attn.v_proj,True,0.981708898222179,0.19054296982272334,0.9460992468499821,0.3277492819694582,attention_qkv,12720.720375643783,5526346,79.527684847288,154292600,1051.4391690551151,0.8556187499421789,25926.02508900442,9536.862970635346,0.001,9.536862970635346,1.121088746124155,0.0010009434590567184,0.001122146447455071
vit,dp_kfm,public,0.75,42,1,blocks.4.attn.out_proj,True,0.964487220017665,0.2648351013984268,0.9511438253385511,0.3089156922901709,attention_out,2268.923643921044,5526346,79.527684847288,154292600,585.2821139258908,0.9763159833331891,18260.612487343846,881.9748784784239,0.00318487687976516,2.808981398999619,5.550909174333411,0.001,0.005550909174333411
vit,dp_kfm,public,0.75,42,1,blocks.4.mlp.fc1,True,0.9711686111508895,0.23863435701397398,0.9433620305619029,0.3365050196244442,mlp_fc1,55719.485119436955,5526346,79.527684847288,154292600,1867.622493334566,0.7785868244971005,108043.83919263439,12455.014282559947,0.001,12.455014282559947,1.8466073701994388,0.0010003635432264872,0.0018472786918008561
vit,dp_kfm,public,0.75,42,1,blocks.4.mlp.fc2,True,0.9703782864513476,0.24175322152155093,0.941005679868208,0.338673704232708,mlp_fc2,6817.372602986144,5526346,79.527684847288,154292600,935.5485595942854,0.759533443289778,90111.6910378595,1488.2884660139205,0.00229017125098207,3.408435458033286,6.148011387065516,0.001,0.006148011387065516
