task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,cosG,relative_error_G,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_condition_raw,G_eigenvalue_min,G_eigenvalue_max
vit,dp_kfm,pink,0.25,42,1,patch_embed,True,0.621153982490905,0.8487813064691657,0.42626516165673717,0.9797418694677276,patch_head,147648.0,14171.833187120617,147648,1.0,5526346,10.41841221601329,154293184,7.118380821310091,0.2623900764485431,140471.02543655847,1492.0695620062106,0.01765302459148114,26.33954067029613,1.7208214160408588,0.001,0.0017208214160408589
vit,dp_kfm,pink,0.25,42,1,blocks.0.attn.q_proj,True,0.3396325371922061,1.7188422276091564,0.19695907043131017,0.9847559219117982,attention_qkv,37056.0,4491.0190702144855,37056,1.0,5526346,8.251133967736692,154293184,10.528395410835367,0.6735025800216664,31616.90687030732,11108.455905783541,0.001,11.108455905783542,1.106101683560619,0.001,0.001106101683560619
vit,dp_kfm,pink,0.25,42,1,blocks.0.attn.k_proj,True,0.3396325371922061,1.7188422276091564,0.23448466739917542,0.977290907293152,attention_qkv,37055.99999999999,4494.685090861979,37056,0.9999999999999998,5526346,8.244404057436089,154293184,11.520375732522439,0.6735532926989372,31615.74209846592,11108.455905783541,0.001,11.108455905783542,1.5856702538385126,0.001,0.0015856702538385127
vit,dp_kfm,pink,0.25,42,1,blocks.0.attn.v_proj,True,0.3396325371922061,1.7188422276091564,0.31318070845818086,1.3125149015610904,attention_qkv,37056.0,4538.697646725683,37056,1.0,5526346,8.16445660942694,154293184,14.86845282536725,0.6742278666951368,31598.18642003318,11108.455905783541,0.001,11.108455905783542,4.399561790003648,0.0010000375481197638,0.004399726985276647
vit,dp_kfm,pink,0.25,42,1,blocks.0.attn.out_proj,True,0.10836942728802505,4.822867426418404,0.3839608285899357,0.9594593572825071,attention_out,37056.0,3094.2684456242087,37056,1.0,5526346,11.975690102907238,154293184,13.399608153902031,0.5851620727328926,30945.168372714474,8320.81050132666,0.001001976580563823,8.337257253638837,3.874384889599809,0.001,0.003874384889599809
vit,dp_kfm,pink,0.25,42,1,blocks.0.mlp.fc1,True,0.3641099132362489,1.9164945556238355,0.2675850739800798,1.0571617404928226,mlp_fc1,148224.0,24314.263188858906,148224,1.0,5526346,6.09617486035596,154293184,17.360601588993966,0.7399149648923297,125355.88248057067,41399.56624741298,0.0010000000312211559,41.39956753995529,2.194134726721206,0.0010000210460805877,0.0021941809046574848
vit,dp_kfm,pink,0.25,42,1,blocks.0.mlp.fc2,True,0.1190921571486446,7.593671423422714,0.25676510917688833,0.9971774028972651,mlp_fc2,147648.0,16690.87441610914,147648,1.0,5526346,8.846031449227011,154293184,28.118168705641065,0.5061262169657259,130197.91212767815,115985.06320138722,0.001059067615111467,122.83602427324595,5.389470086695421,0.001,0.005389470086695421
vit,dp_kfm,pink,0.25,42,1,blocks.1.attn.q_proj,True,0.36522506393233223,2.1311724236103684,0.5183309850729813,1.0581960098371879,attention_qkv,37056.0,4187.407986403094,37056,1.0,5526346,8.84938848097064,154293184,14.125510001935561,0.4875640315192291,32843.18180841722,34750.087291249554,0.001,34.75008729124956,1.1456729205135825,0.0010000000138471847,0.001145672936377927
vit,dp_kfm,pink,0.25,42,1,blocks.1.attn.k_proj,True,0.36522506393233223,2.1311724236103684,0.5560658952255346,0.8833777809699428,attention_qkv,37056.0,4187.820927534791,37056,1.0,5526346,8.848515884802515,154293184,14.333902376507304,0.48756916415228213,32843.09558138369,34750.087291249554,0.001,34.75008729124956,1.2147918493731307,0.001000000031980409,0.001214791888222671
vit,dp_kfm,pink,0.25,42,1,blocks.1.attn.v_proj,True,0.36522506393233223,2.1311724236103684,0.4623862677496231,0.9244597815393628,attention_qkv,37056.0,4191.541632601464,37056,1.0,5526346,8.84066132417283,154293184,14.211427894420694,0.48756750709734237,32843.12509149858,34750.087291249554,0.001,34.75008729124956,1.1738023204360915,0.0010000524436955943,0.0011738638789676723
vit,dp_kfm,pink,0.25,42,1,blocks.1.attn.out_proj,True,0.144290203191076,3.923907957708787,0.24758357624723162,1.024259360101014,attention_out,37056.0,2646.0793904655948,37056,1.0,5526346,14.004114968553441,154293184,21.485879892721687,0.37090502822847776,33543.28135639916,35213.01295543993,0.0011720687868649474,41.27207337654215,6.052145887550901,0.001,0.006052145887550901
vit,dp_kfm,pink,0.25,42,1,blocks.1.mlp.fc1,True,0.23393590191609723,2.4326963686227363,0.2082495810420293,1.3899106630864242,mlp_fc1,148224.0,19614.208084251415,148224,1.0,5526346,7.556970914314486,154293184,20.331338701796593,0.41720225366136965,136026.29854974835,59748.25651422537,0.001000018717964049,59.7493748799428,2.859819773398858,0.0010000054768613178,0.002859835436235151
vit,dp_kfm,pink,0.25,42,1,blocks.1.mlp.fc2,True,0.040200446112319925,3.058799579063516,0.2845688213074646,1.447878689703552,mlp_fc2,147648.0,9777.489714289917,147648,1.0,5526346,15.100808521865352,154293184,22.346347221586115,0.43400076722540704,131314.72040825585,30117.86194318659,0.0010005157681228266,30.13339577630458,8.279460381316289,0.001,0.00827946038131629
vit,dp_kfm,pink,0.25,42,1,blocks.2.attn.q_proj,True,0.3826682523551794,1.5533921232480628,0.5326571498414523,1.5669445815347351,attention_qkv,37056.0,4533.891372630838,37056,1.0,5526346,8.173111562330586,154293184,13.57057594374989,0.4205023990716567,33660.705880690984,27376.09381263095,0.001,27.37609381263095,1.2388583109869213,0.001000001442955594,0.0012388600986044513
vit,dp_kfm,pink,0.25,42,1,blocks.2.attn.k_proj,True,0.3826682523551794,1.5533921232480628,0.3832889626112422,0.9572537415300503,attention_qkv,37056.0,4535.10810492598,37056,1.0,5526346,8.170918783556717,154293184,13.334177954315225,0.42049903418819073,33660.758484935744,27376.09381263095,0.001,27.37609381263095,1.1547647194353763,0.0010000027689999,0.001154767916978769
vit,dp_kfm,pink,0.25,42,1,blocks.2.attn.v_proj,True,0.3826682523551794,1.5533921232480628,0.2625746655793748,1.684982750839398,attention_qkv,37056.0,4562.09461572061,37056,1.0,5526346,8.122584716307289,154293184,16.727324608174854,0.4210921788141662,33651.15882382951,27376.09381263095,0.001,27.37609381263095,2.8597920791169495,0.0010004487663361134,0.002861075457530341
vit,dp_kfm,pink,0.25,42,1,blocks.2.attn.out_proj,True,0.11636580509920338,1.8886769977209008,0.26597765330034057,1.6401927948548338,attention_out,37056.0,2787.4687862771816,37056,1.0,5526346,13.293781147408051,154293184,17.205622628342287,0.4314849329776602,33040.02412299416,8352.703263422924,0.001449152033099884,12.104336916069364,10.491909118786838,0.001,0.010491909118786839
vit,dp_kfm,pink,0.25,42,1,blocks.2.mlp.fc1,True,0.2224458376863884,1.7094821731045011,0.2585169729468881,1.4068672447024118,mlp_fc1,148224.0,21231.876517920675,148224,1.0,5526346,6.9812011140368195,154293184,16.99450638619399,0.3696074687919854,138650.9997024067,39489.69860389064,0.001,39.48969860389064,2.112274713936495,0.0010000270503367937,0.002112331851678908
vit,dp_kfm,pink,0.25,42,1,blocks.2.mlp.fc2,True,0.17132748893572655,1.8734494675448976,0.24624650839202022,1.91737159674552,mlp_fc2,147648.0,10026.746920419451,147648,1.0,5526346,14.725414052220179,154293184,18.407733109450376,0.37621109987609247,135584.0921750565,9182.841858747848,0.0010547041182984748,9.685181126104977,12.503284998532282,0.001,0.012503284998532281
vit,dp_kfm,pink,0.25,42,1,blocks.3.attn.q_proj,True,0.270330807126886,1.9068547056821001,0.3603460759880164,1.26161271440546,attention_qkv,37056.0,5229.356889317654,37056,1.0,5526346,7.086148599973486,154293184,14.62024775194519,0.3535380953273981,34728.3659962819,40769.43829237271,0.001,40.76943829237271,1.1206866556604504,0.001000025001155567,0.0011207146741218706
